Date,KRE,XLU,VIX,AvgVIX,zscore
2022-06-22,52.3178596496582,29.562164306640625,28.950000762939453,27.943500137329103,0.6687618055893244
2022-06-23,51.600433349609375,30.258060455322266,29.049999237060547,27.923500061035156,0.3523869184419384
2022-06-24,53.4029541015625,30.784440994262695,27.229999542236328,27.866499996185304,0.4105903764695914
2022-06-27,53.32224655151367,31.03424835205078,26.950000762939453,27.839000034332276,0.3194531480694716
2022-06-28,53.00837326049805,30.918262481689453,28.360000610351562,27.971000099182127,0.31719636320118666
2022-06-29,52.55998611450195,30.94057273864746,28.15999984741211,28.069500064849855,0.25308870522806665
2022-06-30,52.09366226196289,31.284061431884766,28.709999084472656,28.220499992370605,0.08269385910907316
2022-07-01,52.96353530883789,32.05133056640625,26.700000762939453,28.319500064849855,-0.05542917001227823
2022-07-05,53.142887115478516,30.95842170715332,27.540000915527344,28.457000064849854,0.32125553036177196
2022-07-06,52.74830627441406,31.279600143432617,26.729999542236328,28.54000005722046,0.16718708213902894
2022-07-07,53.31327438354492,31.248371124267578,26.079999923706055,28.643000030517577,0.24897254657252713
2022-07-08,53.15186309814453,31.145782470703125,24.639999389648438,28.677000045776367,0.2617185576143011
2022-07-11,52.622764587402344,31.34205436706543,26.170000076293945,28.68100004196167,0.13103537266905035
2022-07-12,52.60482406616211,31.190378189086914,27.290000915527344,28.65800008773804,0.17787885858084873
2022-07-13,51.717018127441406,31.06101417541504,26.81999969482422,28.298000049591064,0.10714512810198264
2022-07-14,50.96372604370117,31.06101417541504,26.399999618530273,27.98350009918213,0.011582124013873027
2022-07-15,52.667598724365234,31.119007110595703,24.229999542236328,27.714000034332276,0.20895558239597853
2022-07-18,52.98147201538086,30.68630027770996,25.299999237060547,27.33149995803833,0.38890323988456627
2022-07-19,54.62256622314453,30.8825740814209,24.5,27.0,0.5335311524683435
2022-07-20,55.375858306884766,30.472187042236328,23.8799991607666,26.68449993133545,0.7619955614288495
2022-07-21,55.46553421020508,30.552474975585938,23.110000610351562,26.392499923706055,0.7473711203203419
2022-07-22,54.8916015625,30.971803665161133,23.030000686645508,26.091499996185302,0.5387646372305416
2022-07-25,55.815284729003906,31.359891891479492,23.360000610351562,25.898000049591065,0.5302634710639403
2022-07-26,55.38481903076172,31.54724884033203,24.690000534057617,25.785000038146972,0.4149799459985529
2022-07-27,56.398193359375,31.574012756347656,23.239999771118164,25.528999996185302,0.5348697763172854
2022-07-28,56.40715408325195,32.70707321166992,22.329999923706055,25.2375,0.16907164026587435
2022-07-29,57.196319580078125,32.98811340332031,21.329999923706055,24.86850004196167,0.17817236653437307
2022-08-01,57.24115753173828,33.02378845214844,22.84000015258789,24.675500011444093,0.17230737847864888
2022-08-02,56.577545166015625,32.95688247680664,23.93000030517578,24.494999980926515,0.10978829018972402
2022-08-03,57.196319580078125,33.16208267211914,21.950000762939453,24.25600004196167,0.12183345224037365
2022-08-04,56.7479248046875,33.23345947265625,21.440000534057617,24.024000072479247,0.041834917723880115
2022-08-05,57.429481506347656,33.113014221191406,21.149999618530273,23.84950008392334,0.16730301519566795
2022-08-08,57.40257263183594,33.16208267211914,21.290000915527344,23.60550012588501,0.14799881578760796
2022-08-09,57.59987258911133,33.5323371887207,21.770000457763672,23.329500102996825,0.05312365953937313
2022-08-10,58.873287200927734,33.679542541503906,19.739999771118164,22.975500106811523,0.16699808417524425
2022-08-11,59.6893424987793,33.675079345703125,20.200000762939453,22.665500164031982,0.2719686399100698
2022-08-12,60.60405731201172,34.22377014160156,19.530000686645508,22.43050022125244,0.21031955588585988
2022-08-15,60.91793441772461,34.50926971435547,19.950000762939453,22.163000297546386,0.1576808191083709
2022-08-16,61.464962005615234,34.60740661621094,19.690000534057617,21.922500324249267,0.19529595512982184
2022-08-17,60.74754333496094,34.549407958984375,19.899999618530273,21.723500347137453,0.1230663904835375
2022-08-18,60.93586730957031,34.67877197265625,19.559999465942383,21.546000289916993,0.10506349510536019
2022-08-19,59.9404411315918,34.66093826293945,20.600000381469727,21.424500274658204,-0.01544141826286514
2022-08-22,58.5235481262207,34.18808364868164,23.799999237060547,21.44650020599365,-0.04205800352652384
2022-08-23,58.191734313964844,33.982879638671875,24.110000610351562,21.41750020980835,-0.017697967185033095
