Date,KBE,INTC,VIX,AvgVIX,zscore
2018-07-24,39.63827896118164,44.35661315917969,12.40999984741211,13.916000032424927,0.520396961874398
2018-07-25,39.23331069946289,44.56912612915039,12.289999961853027,13.73450002670288,0.35757149676755356
2018-07-26,39.37100601196289,44.3396110534668,12.140000343322754,13.446000051498412,0.4392664517164257
2018-07-27,39.403404235839844,40.53130340576172,13.029999732971191,13.255000019073487,1.087124854696491
2018-07-30,39.273807525634766,40.5398063659668,14.260000228881836,13.163500022888183,1.0449816748395326
2018-07-31,39.11992263793945,40.88833236694336,12.829999923706055,13.025,0.9382722564116575
2018-08-01,39.346702575683594,41.491878509521484,13.149999618530273,12.875500011444093,0.9084664543235483
2018-08-02,39.69498062133789,42.06143569946289,12.1899995803833,12.736499977111816,0.9225267240231951
2018-08-03,39.573490142822266,42.188941955566406,11.640000343322754,12.65,0.863004123680166
2018-08-06,39.60589599609375,42.16328430175781,11.270000457763672,12.57900004386902,0.8774822975417538
2018-08-07,39.719268798828125,42.505374908447266,10.930000305175781,12.49350004196167,0.8558230672939687
2018-08-08,39.954158782958984,42.72772979736328,10.850000381469727,12.35450005531311,0.8923936962465718
2018-08-09,39.75166702270508,42.881675720214844,11.270000457763672,12.289000082015992,0.8029932489749356
2018-08-10,39.549198150634766,41.77841567993164,13.15999984741211,12.338000059127808,0.9241117814866388
2018-08-13,39.25761413574219,41.43632507324219,14.779999732971191,12.435500049591065,0.889776880371628
2018-08-14,39.78407287597656,41.15410232543945,13.3100004196167,12.498000049591065,1.1024472634410325
2018-08-15,39.395301818847656,40.589637756347656,14.640000343322754,12.625000047683717,1.0748113216616655
2018-08-16,39.92176818847656,40.34162521362305,13.449999809265137,12.654000043869019,1.2817558030630762
2018-08-17,40.091854095458984,40.28174591064453,12.640000343322754,12.643000078201293,1.345223395057446
2018-08-20,40.20524215698242,39.76861572265625,12.489999771118164,12.636500072479247,1.466770681171098
2018-08-21,40.610206604003906,40.72647476196289,12.859999656677246,12.659000062942505,1.4336229973022854
2018-08-22,40.51301193237305,40.23899459838867,12.25,12.657000064849854,1.4847100429224525
2018-08-23,40.278133392333984,40.17912673950195,12.40999984741211,12.670500040054321,1.4209355065134628
2018-08-24,40.148536682128906,40.76068115234375,11.989999771118164,12.61850004196167,1.2828382112477044
2018-08-27,40.229522705078125,41.35080337524414,12.15999984741211,12.513500022888184,1.2094715801469484
2018-08-28,40.099945068359375,41.538963317871094,12.5,12.497000026702882,1.1372518818522674
2018-08-29,40.067543029785156,41.692893981933594,12.25,12.452000045776368,1.1012963409510448
2018-08-30,39.808380126953125,41.25672149658203,13.529999732971191,12.519000053405762,1.092901644434269
2018-08-31,40.02704620361328,41.419227600097656,12.859999656677246,12.580000019073486,1.1343960355299363
2018-09-04,40.23764419555664,41.01726531982422,13.15999984741211,12.674499988555908,1.2678723574900537
2018-09-05,40.318626403808594,40.812007904052734,13.90999984741211,12.823499965667725,1.327686198130378
2018-09-06,40.116146087646484,40.4185905456543,14.649999618530273,13.013499927520751,1.3299421278987416
2018-09-07,40.0837516784668,39.72584915161133,14.880000114440918,13.193999910354615,1.4357592702369912
2018-09-10,40.02704620361328,39.59757614135742,14.15999984741211,13.243999910354614,1.4394209220428444
2018-09-11,40.0837516784668,38.42588424682617,13.220000267028809,13.165999937057496,1.6534307933213637
2018-09-12,39.41960525512695,38.42588424682617,13.140000343322754,13.157499933242798,1.4447553591426827
2018-09-13,39.022727966308594,38.973228454589844,12.369999885559082,13.043999910354614,1.2284065521878347
2018-09-14,39.37100601196289,38.947593688964844,12.069999694824219,12.974999904632568,1.3421282350677997
2018-09-17,39.079429626464844,38.84495544433594,13.680000305175781,13.026999902725219,1.2677008330427395
2018-09-18,38.94984436035156,39.426517486572266,12.789999961853027,13.041999912261963,1.1296058560239344
2018-09-19,39.50060272216797,39.46928405761719,11.75,12.986499929428101,1.295493641773533
2018-09-20,39.913665771484375,40.367279052734375,11.800000190734863,12.963999938964843,1.2749144306086406
2018-09-21,39.74686813354492,39.90544891357422,11.680000305175781,12.927499961853027,1.2998372117777652
2018-09-24,39.17730712890625,40.119258880615234,12.199999809265137,12.937999963760376,1.0850793766428075
2018-09-25,39.21799087524414,39.26401901245117,12.420000076293945,12.950999975204468,1.241067163988824
2018-09-26,38.50198745727539,39.08441925048828,12.890000343322754,12.970499992370605,1.0461711431796352
2018-09-27,38.103294372558594,39.238365173339844,12.40999984741211,12.97849998474121,0.8951240542490168
2018-09-28,37.89174270629883,40.44425582885742,12.119999885559082,12.907999992370605,0.626734980635408
2018-10-01,37.753414154052734,39.72584915161133,12.0,12.865000009536743,0.7035650166798273
2018-10-02,37.606956481933594,41.136993408203125,12.050000190734863,12.809500026702882,0.4212600220847129
2018-10-03,38.49384689331055,41.70145797729492,11.609999656677246,12.694500017166138,0.605405535951811
2018-10-04,38.599613189697266,41.16264343261719,14.220000267028809,12.673000049591064,0.728858751617466
2018-10-05,38.22533416748047,40.22187805175781,14.819999694824219,12.670000028610229,0.7687855918044446
2018-10-08,38.55080032348633,40.22187805175781,15.6899995803833,12.746500015258789,0.8710473657570177
2018-10-09,38.379940032958984,39.81137466430664,15.949999809265137,12.882999992370605,0.8860992931489792
2018-10-10,37.737152099609375,38.314697265625,22.959999084472656,13.3739999294281,0.9347445968313698
2018-10-11,36.56549835205078,37.82721710205078,24.979999542236328,14.004499912261963,0.6482355848699478
2018-10-12,35.93897247314453,38.383113861083984,21.309999465942383,14.46649990081787,0.35829889906386125
2018-10-15,35.99592971801758,38.08378219604492,21.299999237060547,14.84749984741211,0.4263162565308095
2018-10-16,36.215614318847656,39.28968048095703,17.6200008392334,15.088999891281128,0.2934207482828595
2018-10-17,36.41903305053711,39.24690246582031,17.399999618530273,15.371499872207641,0.3644980346503798
2018-10-18,35.7518310546875,38.46009826660156,20.059999465942383,15.784499835968017,0.28660829982231584
2018-10-19,35.27178192138672,37.63050842285156,19.889999389648438,16.194999790191652,0.2746863773955543
2018-10-22,34.27098846435547,38.494300842285156,19.639999389648438,16.566999769210817,-0.18440086356326985
2018-10-23,34.25471496582031,38.05813217163086,20.709999084472656,16.98149971961975,-0.11648011834135602
2018-10-24,32.83897018432617,36.27923583984375,25.229999542236328,17.59849967956543,-0.26344267683347594
2018-10-25,33.709571838378906,37.8956413269043,24.219999313354492,18.18899965286255,-0.26055646247886516
2018-10-26,33.416648864746094,39.075870513916016,24.15999984741211,18.7909996509552,-0.5502156149354945
2018-10-29,34.018768310546875,38.82784652709961,24.700000762939453,19.425999689102174,-0.3194989492229417
2018-10-30,34.417449951171875,40.846214294433594,23.350000381469727,19.990999698638916,-0.5321966830646568
2018-10-31,34.873085021972656,40.09360122680664,21.229999542236328,20.47199969291687,-0.2630150549707981
2018-11-01,35.27178192138672,41.239620208740234,19.34000015258789,20.727999687194824,-0.32963829054306437
2018-11-02,35.385684967041016,40.29030990600586,19.510000228881836,20.962499713897706,-0.13489338583368737
2018-11-05,35.51587677001953,41.02581787109375,19.959999084472656,21.175999689102174,-0.21714350685818956
2018-11-06,35.71928787231445,40.66434860229492,19.90999984741211,21.373999691009523,-0.09270563045072096
2018-11-07,35.955238342285156,41.92945861816406,16.360000610351562,21.043999767303468,-0.23040504540335768
2018-11-08,36.10984802246094,42.16183090209961,16.719999313354492,20.630999755859374,-0.22073591808976073
2018-11-09,35.80066680908203,41.40449142456055,17.360000610351562,20.433499813079834,-0.19106887992915741
2018-11-12,35.35314178466797,40.147987365722656,20.450000762939453,20.39099988937378,-0.12128740722140637
2018-11-13,35.61351776123047,40.78483200073242,20.020000457763672,20.510999870300292,-0.14611294002561004
2018-11-14,34.921913146972656,40.526649475097656,21.25,20.70349988937378,-0.3201846092950941
2018-11-15,35.57283020019531,41.40449142456055,19.979999542236328,20.699499893188477,-0.2626553578659755
2018-11-16,35.51587677001953,42.024131774902344,18.139999389648438,20.611999893188475,-0.38430533342629686
2018-11-19,35.377567291259766,41.309818267822266,20.100000381469727,20.63499994277954,-0.308154681888091
2018-11-20,34.72664260864258,40.78483200073242,22.479999542236328,20.723499965667724,-0.4247699515290239
2018-11-21,34.856815338134766,40.475013732910156,20.799999237060547,20.501999950408937,-0.33199229924155405
2018-11-23,34.799869537353516,40.053306579589844,21.520000457763672,20.367000007629393,-0.2792723263705035
2018-11-26,35.51587677001953,40.83647537231445,18.899999618530273,20.1039999961853,-0.18543921242517697
2018-11-27,35.288055419921875,41.37006378173828,19.020000457763672,19.819999980926514,-0.3463671555788338
2018-11-28,35.7518310546875,42.04995346069336,18.489999771118164,19.576999950408936,-0.3144919644032403
2018-11-29,35.61351776123047,41.05162811279297,18.790000915527344,19.455000019073488,-0.19078638917138152
2018-11-30,36.077293395996094,42.437232971191406,18.06999969482422,19.391499996185303,-0.27707907884222116
2018-12-03,36.0610237121582,43.142940521240234,16.440000534057617,19.238000011444093,-0.400357632236361
2018-12-04,34.140804290771484,41.09466552734375,20.739999771118164,19.27700004577637,-0.660720717522173
2018-12-06,33.896705627441406,41.62824249267578,21.190000534057617,19.341000080108643,-0.8267610916377565
2018-12-07,33.416648864746094,39.79512023925781,23.229999542236328,19.68450002670288,-0.670649776363137
2018-12-10,32.74946975708008,40.62992858886719,22.639999389648438,19.98050003051758,-1.0200618602743607
2018-12-11,32.440277099609375,40.77622604370117,21.760000228881836,20.200500011444092,-1.1417071390866902
2018-12-12,32.81455993652344,41.16352081298828,21.459999084472656,20.250999927520752,-1.0889573626405804
2018-12-13,32.009029388427734,41.55939865112305,20.649999618530273,20.282499885559083,-1.4083432520022694
