Date,PEP,PG,VIX,AvgVIX,zscore
2023-05-23,168.16671752929688,136.50344848632812,18.530000686645508,17.365000104904176,1.5240058446808669
2023-05-24,167.10023498535156,135.37478637695312,20.030000686645508,17.424500131607054,1.4304699391996438
2023-05-25,166.11514282226562,134.5051727294922,19.139999389648438,17.530000066757204,1.3368143522469735
2023-05-26,165.9163055419922,134.51438903808594,17.950000762939453,17.638500118255614,1.3101556365892133
2023-05-30,164.13584899902344,132.4606170654297,17.459999084472656,17.707500076293947,1.1611157512525014
2023-05-31,164.8046417236328,131.83151245117188,17.940000534057617,17.71550006866455,1.2758883460256072
2023-06-01,165.810302734375,133.1822052001953,15.649999618530273,17.58100004196167,1.3520683009369145
2023-06-02,167.51217651367188,135.550537109375,14.600000381469727,17.306500053405763,1.4775215637835695
2023-06-05,167.6304931640625,135.0139923095703,14.729999542236328,17.183500003814697,1.5156759586934958
2023-06-06,165.23695373535156,133.6725616455078,13.960000038146973,17.03250002861023,1.25573040862741
2023-06-07,163.9173126220703,133.95933532714844,13.9399995803833,16.84400005340576,1.0693322579152649
2023-06-08,165.7283935546875,135.47654724121094,13.649999618530273,16.679500007629393,1.2449406249930701
2023-06-09,165.95590209960938,135.5875701904297,13.829999923706055,16.52449998855591,1.2703405470519369
2023-06-12,165.54635620117188,134.5236358642578,15.010000228881836,16.423499965667723,1.2608870419507077
2023-06-13,165.21871948242188,134.1998291015625,14.609999656677246,16.297999906539918,1.2311890617729693
2023-06-14,166.70220947265625,135.45803833007812,13.880000114440918,16.092499923706054,1.3743853396689867
2023-06-15,169.0138397216797,137.33607482910156,14.5,15.973999881744385,1.600984358660862
2023-06-16,169.31417846679688,138.34445190429688,13.539999961853027,15.84849991798401,1.5983406233978912
2023-06-20,168.64981079101562,137.0677947998047,13.880000114440918,15.701999950408936,1.5641472288660796
2023-06-21,168.7589874267578,138.25193786621094,13.199999809265137,15.50149998664856,1.5288679397945169
2023-06-22,170.5063934326172,138.7237548828125,12.90999984741211,15.220499944686889,1.7399436525090908
2023-06-23,169.3414764404297,137.34532165527344,13.4399995803833,14.890999889373779,1.6438860221711
2023-06-26,168.26754760742188,137.4840850830078,14.25,14.646499919891358,1.4961659498169144
2023-06-27,169.47799682617188,138.78855895996094,13.739999771118164,14.435999870300293,1.6013440873459421
2023-06-28,167.18453979492188,138.7607879638672,13.430000305175781,14.23449993133545,1.299481178111095
2023-06-29,167.34835815429688,138.19644165039062,13.539999961853027,14.01449990272522,1.3448145683965216
2023-06-30,168.56787109375,140.3797607421875,13.59000015258789,13.9114999294281,1.414300660410749
2023-07-03,168.9137420654297,141.08287048339844,13.569999694824219,13.859999895095825,1.4304866069998574
2023-07-05,169.8056182861328,140.84231567382812,14.180000305175781,13.832499933242797,1.558425237247804
2023-07-06,169.82382202148438,140.61106872558594,15.4399995803833,13.906499910354615,1.57053706284845
2023-07-07,166.62030029296875,137.6598663330078,14.829999923706055,13.950999927520751,1.2711409492960837
2023-07-10,167.73060607910156,137.7153778076172,15.069999694824219,14.021999931335449,1.415512707680867
2023-07-11,167.43934631347656,136.9937744140625,14.84000015258789,14.07249994277954,1.4073186726008031
2023-07-12,166.70220947265625,137.70611572265625,13.539999961853027,13.9989999294281,1.2800220767353259
2023-07-13,170.6702117919922,137.79861450195312,13.609999656677246,13.948999929428101,1.8004214081788026
2023-07-14,171.2890625,138.81631469726562,13.34000015258789,13.92199993133545,1.83947050337535
2023-07-17,168.94105529785156,137.8356475830078,13.479999542236328,13.870999908447265,1.5703979253005462
2023-07-18,167.8671112060547,138.0946807861328,13.300000190734863,13.858999919891357,1.4176275015505333
2023-07-19,169.514404296875,139.03831481933594,13.760000228881836,13.852999925613403,1.595670987123784
2023-07-20,172.2810821533203,140.16571044921875,13.989999771118164,13.892499923706055,1.9139025022688037
2023-07-21,173.06375122070312,142.37208557128906,13.600000381469727,13.926999950408936,1.9247017540210816
2023-07-24,173.75543212890625,142.82826232910156,13.90999984741211,13.950499963760375,1.9969437167435768
2023-07-25,174.1558380126953,143.1634063720703,13.859999656677246,13.930999946594238,2.035780616771065
2023-07-26,174.37429809570312,143.31236267089844,13.1899995803833,13.903499937057495,2.0583927327810576
2023-07-27,171.58030700683594,141.6087188720703,14.40999984741211,13.952499914169312,1.760740462082937
2023-07-28,173.20025634765625,145.61181640625,13.329999923706055,13.941999912261963,1.8067498158415578
2023-07-31,170.60650634765625,145.50942993164062,13.630000114440918,13.943999910354615,1.4683419581181478
2023-08-01,170.0240478515625,145.462890625,13.930000305175781,13.961999940872193,1.3933367016956986
