Date,KRE,LOW,VIX,AvgVIX,zscore
2020-07-13,31.058523178100586,122.5040054321289,32.189998626708984,31.31150016784668,-1.051134394707345
2020-07-14,30.40987777709961,125.65299987792969,29.520000457763672,31.067500114440918,-1.2644112294751828
2020-07-15,32.21073532104492,126.69363403320312,27.760000228881836,30.772000217437743,-1.0493261670586937
2020-07-16,32.125396728515625,128.06626892089844,28.0,30.49850015640259,-1.1143196745210528
2020-07-17,31.314571380615234,129.53759765625,25.68000030517578,30.13550024032593,-1.2859218970713142
2020-07-20,30.75126838684082,129.2774200439453,24.459999084472656,29.602500247955323,-1.355717649891181
2020-07-21,32.51799392700195,130.58323669433594,24.84000015258789,29.256000232696532,-1.1556892524174651
2020-07-22,32.202205657958984,133.77127075195312,24.31999969482422,28.903500175476076,-1.3233031293600646
2020-07-23,33.030094146728516,131.93406677246094,26.079999923706055,28.515500164031984,-1.1351823415235502
2020-07-24,32.83378219604492,132.411376953125,25.84000015258789,28.19650011062622,-1.1813960029892008
2020-07-27,32.0400390625,134.29356384277344,24.739999771118164,27.697000122070314,-1.3664118397923577
2020-07-28,31.86933708190918,133.0238037109375,25.440000534057617,27.380000114440918,-1.341665301393649
2020-07-29,32.97034454345703,133.92437744140625,24.100000381469727,27.063500118255615,-1.2203546493742734
2020-07-30,32.38143539428711,134.36561584472656,24.760000228881836,26.870500087738037,-1.3208111141149563
2020-07-31,32.07418441772461,134.1044921875,24.459999084472656,26.70950002670288,-1.3542865532189317
2020-08-03,31.980300903320312,135.32928466796875,24.280000686645508,26.526500034332276,-1.41479315302706
2020-08-04,31.809595108032227,134.78890991210938,23.760000228881836,26.243000030517578,-1.418157270526844
2020-08-05,32.60334396362305,135.3202667236328,22.989999771118164,25.988500022888182,-1.326157283270641
2020-08-06,32.407039642333984,136.15780639648438,22.649999618530273,25.657999992370605,-1.386252912144707
2020-08-07,33.84090805053711,137.58970642089844,22.209999084472656,25.403999900817873,-1.2382512224829842
2020-08-10,34.47248840332031,138.43624877929688,22.1299991607666,24.90099992752075,-1.1813784039387987
2020-08-11,35.14674758911133,138.57130432128906,24.030000686645508,24.626499938964844,-1.0910374663421176
2020-08-12,34.916297912597656,141.05690002441406,22.280000686645508,24.352499961853027,-1.2194868453791046
2020-08-13,34.2249755859375,140.21939086914062,22.1299991607666,24.058999919891356,-1.2851735356600174
2020-08-14,34.67732238769531,138.99456787109375,22.049999237060547,23.877499866485596,-1.1738697160018892
2020-08-17,34.05428695678711,142.65992736816406,21.350000381469727,23.72199993133545,-1.403417917685437
2020-08-18,33.02154541015625,142.20962524414062,21.510000228881836,23.555499935150145,-1.532408170148206
2020-08-19,33.22639083862305,142.54283142089844,22.540000915527344,23.466499996185302,-1.5162221313245992
2020-08-20,32.49238586425781,142.81304931640625,22.719999313354492,23.298499965667723,-1.6306483641524123
2020-08-21,32.244873046875,145.64085388183594,22.540000915527344,23.133500003814696,-1.774704219002894
2020-08-24,33.61046600341797,149.16207885742188,22.3700008392334,23.01500005722046,-1.716898949159972
2020-08-25,33.72141647338867,149.42318725585938,22.030000686645508,22.844500064849854,-1.711239687240217
2020-08-26,32.927669525146484,153.4488067626953,23.270000457763672,22.803000068664552,-1.9788627908574274
2020-08-27,33.5933952331543,149.7744598388672,24.469999313354492,22.788500022888183,-1.742918792495778
2020-08-28,33.567787170410156,149.05397033691406,22.959999084472656,22.713500022888184,-1.7187803100884869
2020-08-31,32.98741149902344,148.31553649902344,26.40999984741211,22.819999980926514,-1.7725636122729802
2020-09-01,33.02154541015625,150.92721557617188,26.1200008392334,22.938000011444093,-1.8683793559758515
2020-09-02,33.26905822753906,153.5388641357422,26.56999969482422,23.117000007629393,-1.9339570635038763
2020-09-03,33.294673919677734,145.46070861816406,33.599998474121094,23.664499950408935,-1.6189994754273438
2020-09-04,33.994529724121094,140.8407745361328,30.75,24.091499996185302,-1.3417766570783194
2020-09-08,32.62041091918945,138.45423889160156,31.459999084472656,24.557999992370604,-1.4445203914837952
2020-09-09,32.41556930541992,143.66856384277344,28.809999465942383,24.79699993133545,-1.6745047195230014
2020-09-10,31.818126678466797,142.58787536621094,29.709999084472656,25.168499851226805,-1.7175161873544362
2020-09-11,31.988826751708984,145.79388427734375,26.8700008392334,25.405499935150146,-1.8168849699580885
2020-09-14,32.78257369995117,148.7657928466797,25.850000381469727,25.595499992370605,-1.8189427891729018
2020-09-15,32.168060302734375,152.22398376464844,25.59000015258789,25.807499980926515,-2.039299211724159
2020-09-16,32.509456634521484,150.13467407226562,26.040000915527344,26.03400001525879,-1.910400782921116
2020-09-17,32.330223083496094,147.49600219726562,26.459999084472656,26.229999923706053,-1.834106097405045
2020-09-18,32.091251373291016,144.1819305419922,25.829999923706055,26.385499954223633,-1.7402470684665685
2020-09-21,30.580732345581055,143.73162841796875,27.780000686645508,26.64749994277954,-1.9369407836635437
2020-09-22,29.839704513549805,145.48773193359375,26.860000610351562,26.87199993133545,-2.1096274135393105
2020-09-23,29.210683822631836,142.84002685546875,28.579999923706055,27.199499893188477,-2.0967216844486414
2020-09-24,29.30545997619629,142.7589874267578,28.510000228881836,27.461499881744384,-2.0801682131926795
2020-09-25,29.770763397216797,143.6865997314453,26.3799991607666,27.55699987411499,-2.0499820605249113
2020-09-28,30.830629348754883,146.42431640625,26.190000534057617,27.71849994659424,-2.0053038555875364
2020-09-29,30.408403396606445,146.1271514892578,26.270000457763672,27.711499977111817,-2.053682814225002
2020-09-30,30.744447708129883,149.36920166015625,26.3700008392334,27.723999977111816,-2.1310105004212194
2020-10-01,30.95125961303711,150.54891967773438,26.700000762939453,27.73050003051758,-2.1471699075660275
2020-10-02,31.83016014099121,149.9365692138672,27.6299991607666,27.432000064849852,-1.999025645929036
2020-10-05,33.157135009765625,151.78273010253906,27.959999084472656,27.292500019073486,-1.8821366945395577
2020-10-06,33.09682083129883,148.58567810058594,29.479999542236328,27.19350004196167,-1.7674708720168102
2020-10-07,34.03603744506836,151.71974182128906,28.059999465942383,27.15600004196167,-1.7551642820851094
2020-10-08,34.56166076660156,153.88108825683594,26.360000610351562,26.988500118255615,-1.7639779391111008
2020-10-09,34.17391586303711,156.00645446777344,25.0,26.895000076293947,-1.900833791338466
2020-10-12,34.63921356201172,155.55613708496094,25.06999969482422,26.85600004196167,-1.817543789456523
2020-10-13,33.57073974609375,157.8976593017578,26.06999969482422,26.880000019073485,-2.059192873814017
2020-10-14,33.07096481323242,156.34866333007812,26.399999618530273,26.897999954223632,-2.070316024146821
2020-10-15,33.8723258972168,158.63612365722656,26.969999313354492,26.923499965667723,-2.0449166195173007
2020-10-16,33.958499908447266,160.03196716308594,27.40999984741211,27.002499961853026,-2.086500379258749
2020-10-19,33.734458923339844,157.71749877929688,29.18000030517578,27.07249994277954,-2.029049757702933
2020-10-20,34.50996017456055,160.03091430664062,29.350000381469727,27.196999931335448,-2.008315120220165
2020-10-21,34.63921356201172,157.69039916992188,28.649999618530273,27.20049991607666,-1.899797088388986
2020-10-22,36.28501510620117,154.7534637451172,28.110000610351562,27.180499935150145,-1.5533908716100646
2020-10-23,36.6986198425293,155.5577850341797,27.549999237060547,27.238999938964845,-1.5257791129470077
2020-10-26,35.966190338134766,151.93402099609375,32.459999084472656,27.552499866485597,-1.4899101498215799
2020-10-27,34.72538375854492,149.23204040527344,33.349998474121094,27.906499767303465,-1.5616057974896915
2020-10-28,34.03603744506836,145.8704376220703,40.279998779296875,28.60199966430664,-1.5297352824156278
2020-10-29,34.93218231201172,145.2649688720703,37.59000015258789,29.146499633789062,-1.3794126290559792
2020-10-30,35.457801818847656,142.87022399902344,38.02000045776367,29.665999698638917,-1.212637547796417
2020-11-02,36.44872283935547,144.79502868652344,37.130001068115234,30.124499797821045,-1.1463999995319227
2020-11-03,37.456878662109375,148.7892608642578,35.54999923706055,30.427999782562257,-1.1574748023883108
2020-11-04,34.78570556640625,152.015380859375,29.56999969482422,30.50349979400635,-1.6603263210457413
2020-11-05,36.4659538269043,152.94615173339844,27.579999923706055,30.56449975967407,-1.4580981272928453
2020-11-06,35.63874816894531,152.2864532470703,24.860000610351562,30.55749979019165,-1.5498928927812101
2020-11-09,41.1362190246582,138.6681671142578,25.75,30.59149980545044,-0.24603239598385163
2020-11-10,41.63597869873047,140.71044921875,24.799999237060547,30.527999782562254,-0.2539223869277876
2020-11-11,40.3779411315918,142.77987670898438,23.450000762939453,30.380499839782715,-0.5119472219053771
2020-11-12,39.47319793701172,142.7617950439453,25.350000381469727,30.299499893188475,-0.6394570078134602
2020-11-13,40.64506530761719,143.891357421875,23.100000381469727,30.083999919891358,-0.5169302494917314
2020-11-16,42.359798431396484,146.30418395996094,22.450000762939453,29.74749994277954,-0.366932996353423
2020-11-17,42.19607925415039,144.4606475830078,22.709999084472656,29.415499877929687,-0.3190839355949785
2020-11-18,41.46364974975586,132.60458374023438,23.84000015258789,29.174999904632568,0.03405338061043482
2020-11-19,41.5325927734375,135.18907165527344,23.110000610351562,28.924999904632568,-0.05578180486488258
2020-11-20,41.075889587402344,135.48721313476562,23.700000762939453,28.732499980926512,-0.1319891447303738
2020-11-23,41.8255500793457,138.86697387695312,22.65999984741211,28.242500019073486,-0.15601263639630666
2020-11-24,43.88495635986328,140.03271484375,21.639999389648438,27.657000064849854,0.09088852890961734
2020-11-25,43.21284484863281,139.96044921875,21.25,26.70550012588501,-0.0015679616621024487
2020-11-27,42.59244918823242,139.77064514160156,20.84000015258789,25.86800012588501,-0.08216618911303354
2020-11-30,41.01557922363281,140.80987548828125,20.56999969482422,24.995500087738037,-0.34566793505399945
2020-12-01,42.06682205200195,138.62298583984375,20.770000457763672,24.17750005722046,-0.11242002296712318
2020-12-02,42.807857513427734,137.1861572265625,21.170000076293945,23.458500099182128,0.047963007098476486
2020-12-03,43.04050827026367,137.3307342529297,21.280000686645508,23.044000148773193,0.07535886502925407
2020-12-04,43.86772155761719,135.55050659179688,20.790000915527344,22.704500198364258,0.26118813714881983
2020-12-07,43.807403564453125,137.3488006591797,21.299999237060547,22.526500129699706,0.18333550089939546
2020-12-08,43.79016876220703,136.67108154296875,20.68000030517578,22.273000144958495,0.20701216888558102
2020-12-09,43.96249771118164,144.7046661376953,22.270000457763672,22.146500205993654,-0.07817793273874087
2020-12-10,44.134830474853516,144.78602600097656,22.520000457763672,22.100000190734864,-0.05689308158047921
2020-12-11,43.72123336791992,142.61720275878906,23.309999465942383,21.998000144958496,-0.03191659663655853
2020-12-14,43.43688201904297,144.66851806640625,24.719999313354492,22.079000091552736,-0.1512671826598773
2020-12-15,44.39333724975586,147.59642028808594,22.889999389648438,22.101000022888183,-0.12857244239698823
2020-12-16,44.42780303955078,147.4789581298828,22.5,22.09050006866455,-0.11916153967481144
2020-12-17,44.238243103027344,147.78614807128906,21.93000030517578,21.995000076293945,-0.15786206549322992
2020-12-18,43.58336639404297,147.4789581298828,21.56999969482422,21.91800003051758,-0.2388224429710718
2020-12-21,43.813514709472656,148.5000762939453,25.15999984741211,21.99099998474121,-0.2455626118114652
2020-12-22,43.47480392456055,148.75311279296875,24.229999542236328,22.069499969482422,-0.30331151590226063
2020-12-23,44.907752990722656,146.78309631347656,23.309999465942383,22.15299997329712,-0.02433209144432247
2020-12-24,44.681968688964844,147.09036254882812,21.530000686645508,22.167000007629394,-0.06816873162765091
2020-12-28,44.968544006347656,146.4306640625,21.700000762939453,22.210000038146973,-0.002135152867120667
2020-12-29,44.27378845214844,145.07516479492188,23.079999923706055,22.335500049591065,-0.048345291739311416
2020-12-30,44.83828353881836,145.09323120117188,22.770000457763672,22.435500049591063,0.03095022070022255
2020-12-31,45.116188049316406,145.0480499267578,22.75,22.514500045776366,0.07207194386018366
2021-01-04,44.907752990722656,144.93057250976562,26.969999313354492,22.798999977111816,0.047063167497799034
2021-01-05,45.506996154785156,145.41854858398438,25.34000015258789,23.026499938964843,0.11317259379155573
2021-01-06,49.05897521972656,147.36151123046875,25.06999969482422,23.214999961853028,0.5416250999990645
2021-01-07,50.19664764404297,147.93980407714844,22.3700008392334,23.299499988555908,0.6805518907563564
2021-01-08,49.52793884277344,149.15074157714844,21.559999465942383,23.263999938964844,0.5391236313296655
2021-01-11,50.24007034301758,150.2983856201172,24.079999923706055,23.34199991226196,0.5958066560168275
2021-01-12,51.09983825683594,152.71121215820312,23.329999923706055,23.342999935150146,0.6246510555277571
2021-01-13,50.70035171508789,153.4702911376953,22.209999084472656,23.217499923706054,0.5387873204823332
2021-01-14,51.794593811035156,153.97633361816406,23.25,23.235499954223634,0.6743443059068136
2021-01-15,50.70903015136719,154.83482360839844,24.34000015258789,23.32749996185303,0.4874287597676802
2021-01-19,51.11720657348633,154.8529510498047,23.239999771118164,23.392999935150147,0.5445707820221232
2021-01-20,50.71772003173828,156.3311309814453,21.579999923706055,23.39349994659424,0.4309932877357545
2021-01-21,49.71900177001953,156.2857666015625,21.31999969482422,23.201499938964844,0.29121822497727967
2021-01-22,50.335594177246094,156.34017944335938,21.90999984741211,23.085499954223632,0.3764954169071027
2021-01-25,49.927433013916016,157.88185119628906,23.190000534057617,23.079500007629395,0.2592417450530788
2021-01-26,49.232666015625,157.5191192626953,23.020000457763672,23.153999996185302,0.17476927187380262
2021-01-27,47.53917694091797,152.08709716796875,37.209999084472656,23.929499912261964,0.1441405601241092
2021-01-28,48.390262603759766,156.2857666015625,30.209999084472656,24.285999870300294,0.10292922813471853
2021-01-29,47.217838287353516,151.3072052001953,33.09000015258789,24.801999855041505,0.12866187489779896
2021-02-01,48.07761764526367,148.15139770507812,30.239999771118164,25.176499843597412,0.3721200203526981
2021-02-02,49.27607727050781,151.1348876953125,25.559999465942383,25.105999851226805,0.4269656734227918
2021-02-03,49.701622009277344,154.05494689941406,22.90999984741211,24.984499835968016,0.3747300027435905
2021-02-04,51.28221130371094,156.91146850585938,21.770000457763672,24.81949987411499,0.4886186368013953
2021-02-05,51.195369720458984,158.72518920898438,20.8700008392334,24.74449987411499,0.4064129408095708
2021-02-08,52.28093338012695,162.4795379638672,21.239999771118164,24.72849988937378,0.41555219278925865
2021-02-09,52.91490173339844,161.218994140625,21.6299991607666,24.605999851226805,0.5539693573786804
2021-02-10,52.906219482421875,160.72930908203125,21.989999771118164,24.538999843597413,0.5716112345070196
2021-02-11,52.550140380859375,159.35995483398438,21.25,24.49099988937378,0.5739272091476344
2021-02-12,53.0451774597168,160.65676879882812,19.969999313354492,24.326999855041503,0.5940979390953199
2021-02-16,54.4954948425293,157.84555053710938,21.459999084472656,24.18299980163574,0.9079579998023773
2021-02-17,54.33049392700195,160.62954711914062,21.5,24.095999813079835,0.7772828306620169
2021-02-18,53.6965217590332,160.65676879882812,22.489999771118164,24.14149980545044,0.6863966895435558
2021-02-19,55.416053771972656,161.0013885498047,22.049999237060547,24.177999782562257,0.9167815330298843
2021-02-22,56.55373764038086,156.34925842285156,23.450000762939453,24.254999828338622,1.2572875996062587
2021-02-23,57.11821746826172,152.8850860595703,23.110000610351562,24.25099983215332,1.4707845363606613
2021-02-24,58.86381530761719,147.19012451171875,21.34000015258789,24.16699981689453,1.9376252135477816
2021-02-25,57.12689971923828,143.753173828125,28.889999389648438,23.75099983215332,1.823953781109997
2021-02-26,55.80685806274414,144.86859130859375,27.950000762939453,23.63799991607666,1.5939096824749974
2021-03-01,57.81298828125,146.85455322265625,23.350000381469727,23.15099992752075,1.8016504940744076
2021-03-02,57.23113250732422,147.8611602783203,24.100000381469727,22.84399995803833,1.680404527849963
2021-03-03,57.72614288330078,143.5446014404297,26.670000076293945,22.89949998855591,1.9169078059478986
2021-03-04,56.953216552734375,139.44569396972656,28.56999969482422,23.182499980926515,1.9653499351563053
2021-03-05,58.44696044921875,143.80760192871094,24.65999984741211,23.326999950408936,2.008915370685096
2021-03-08,59.95808410644531,147.74327087402344,25.469999313354492,23.55699987411499,2.071370624940105
2021-03-09,58.77696990966797,150.52728271484375,24.030000686645508,23.69649991989136,1.7967065250534053
2021-03-10,60.14042663574219,152.76722717285156,22.559999465942383,23.742999935150145,1.9035889339969692
2021-03-11,60.592044830322266,154.84390258789062,21.90999984741211,23.738999938964845,1.8875515547542743
2021-03-12,61.7470817565918,155.5693817138672,20.690000534057617,23.710999965667725,2.023266503353741
2021-03-15,61.087059020996094,157.97250366210938,20.030000686645508,23.714000034332276,1.8371229633008874
2021-03-16,60.166500091552734,158.99725341796875,19.790000915527344,23.63050012588501,1.6671818532474685
2021-03-17,60.57465744018555,158.190185546875,19.229999542236328,23.517000102996825,1.7561237508279621
2021-03-18,60.9046745300293,158.58009338378906,21.579999923706055,23.47150011062622,1.7878619900628296
2021-03-19,60.40096664428711,162.7697296142578,20.950000762939453,23.416500186920167,1.5550177594541341
2021-03-22,58.49760055541992,164.9461212158203,18.8799991607666,23.188000106811522,1.2014243012287102
2021-03-23,56.5252799987793,163.5949249267578,20.299999237060547,23.04750003814697,0.9740109664600018
