Date,BAC,HD,VIX,AvgVIX,zscore
2017-08-23,19.3958740234375,120.6233901977539,12.25,11.888000011444092,0.7088772864237484
2017-08-24,19.4611759185791,119.93572998046875,12.229999542236328,11.994000005722047,0.8035590033414031
2017-08-25,19.404037475585938,121.06835174560547,11.279999732971191,12.043499994277955,0.6720759829263154
2017-08-28,19.36322021484375,122.47603607177734,11.319999694824219,12.096499967575074,0.5233142215268887
2017-08-29,19.248937606811523,121.93894958496094,11.699999809265137,12.176999950408936,0.5170635249736562
2017-08-30,19.58534049987793,122.06912994384766,11.220000267028809,12.223999977111816,0.6683682812156297
2017-08-31,19.60174560546875,121.96331024169922,10.59000015258789,12.231500005722046,0.6860224330076647
2017-09-01,19.765844345092773,122.70391082763672,10.130000114440918,12.236500024795532,0.6978013782147797
2017-09-05,19.12586212158203,124.45352935791016,12.229999542236328,12.351499986648559,0.2269868046232401
2017-09-06,19.20790672302246,127.40764617919922,11.630000114440918,12.384999990463257,-0.003826396360136291
2017-09-07,18.846885681152344,128.52247619628906,11.550000190734863,12.407000017166137,-0.2811303650085667
2017-09-08,18.7812442779541,129.93038940429688,12.119999885559082,12.210999965667725,-0.44195833910792254
2017-09-11,19.166881561279297,128.880615234375,10.729999542236328,11.97199993133545,-0.15866969250591514
2017-09-12,19.65097999572754,130.1338348388672,10.579999923706055,11.88449993133545,-0.03857995114303991
2017-09-13,19.9627685546875,130.22332763671875,10.5,11.807499933242799,0.10450870291736984
2017-09-14,19.88892364501953,129.70254516601562,10.4399995803833,11.742499923706054,0.11638571652589272
2017-09-15,20.00379753112793,128.90496826171875,10.170000076293945,11.47349991798401,0.2451902410803134
2017-09-18,20.26634979248047,128.4248809814453,10.149999618530273,11.26799988746643,0.4165668643421761
2017-09-19,20.397626876831055,128.30276489257812,10.180000305175781,11.117499923706054,0.4914524359681946
2017-09-20,20.561729431152344,129.1328582763672,9.779999732971191,11.038999891281128,0.49503490335474076
2017-09-21,20.64377784729004,129.54791259765625,9.670000076293945,10.909999895095826,0.49682404989408774
2017-09-22,20.528915405273438,130.18264770507812,9.59000015258789,10.777999925613404,0.382942821660436
2017-09-25,20.315582275390625,131.1022491455078,10.210000038146973,10.724499940872192,0.19518508388191208
2017-09-26,20.356605529785156,131.2324676513672,10.170000076293945,10.666999959945679,0.20316134834760538
2017-09-27,20.848907470703125,130.95574951171875,9.869999885559082,10.575499963760375,0.46738739736984
2017-09-28,20.881731033325195,132.12762451171875,9.550000190734863,10.491999959945678,0.37596006987502867
2017-09-29,20.791471481323242,133.10415649414062,9.510000228881836,10.437999963760376,0.2427051246690462
2017-10-02,21.02121353149414,133.47848510742188,9.449999809265137,10.403999948501587,0.3198894544615678
2017-10-03,21.218130111694336,134.41436767578125,9.510000228881836,10.267999982833862,0.3297028208245231
2017-10-04,21.095050811767578,134.51206970214844,9.630000114440918,10.167999982833862,0.26103154606264645
2017-10-05,21.439668655395508,135.18751525878906,9.1899995803833,10.049999952316284,0.366371288921014
2017-10-06,21.505311965942383,134.9677734375,9.649999618530273,9.926499938964843,0.418353220571861
2017-10-09,21.209924697875977,134.85382080078125,10.329999923706055,9.90649995803833,0.28546358699063346
2017-10-10,21.275569915771484,134.40625,10.079999923706055,9.88149995803833,0.35831758604135777
2017-10-11,21.19351577758789,134.47946166992188,9.850000381469727,9.848999977111816,0.3117961961532341
2017-10-12,20.881731033325195,133.94236755371094,9.90999984741211,9.822499990463257,0.20971361762469878
2017-10-13,21.19351577758789,133.8447265625,9.609999656677246,9.794499969482422,0.3699435246101483
2017-10-16,21.529922485351562,133.64129638671875,9.90999984741211,9.782499980926513,0.5518117962311662
2017-10-17,21.497102737426758,132.9332733154297,10.3100004196167,9.788999986648559,0.6007480510604168
2017-10-18,21.72684669494629,133.0146484375,10.069999694824219,9.803499984741212,0.7047704273348395
2017-10-19,21.80889129638672,132.84376525878906,10.050000190734863,9.822499990463257,0.7602347605592615
2017-10-20,22.29298973083496,132.99839782714844,9.970000267028809,9.841499996185302,0.9809647540234986
2017-10-23,22.28478240966797,134.064453125,11.069999694824219,9.884499979019164,0.8793223147087448
2017-10-24,22.711444854736328,135.1142578125,11.15999984741211,9.933999967575073,0.990177391134076
2017-10-25,22.670413970947266,135.14678955078125,11.229999542236328,10.001999950408935,0.9672880683636339
2017-10-26,22.76067352294922,136.43252563476562,11.300000190734863,10.089499950408936,0.8932993259639123
2017-10-27,22.80990219116211,136.18032836914062,9.800000190734863,10.103999948501587,0.9402897001283931
2017-10-30,22.64579963684082,134.5283203125,10.5,10.15649995803833,1.0120018586212562
2017-10-31,22.47348976135254,134.9108123779297,10.180000305175781,10.189999961853028,0.8933534989853965
2017-11-01,22.588369369506836,134.5852813720703,10.199999809265137,10.218499946594239,0.9789172365401202
2017-11-02,22.86734390258789,132.41246032714844,9.930000305175781,10.255499982833863,1.3133316513389055
2017-11-03,22.82631492614746,133.77960205078125,9.140000343322754,10.230000019073486,1.1681812202225312
2017-11-06,22.768877029418945,133.64129638671875,9.399999618530273,10.183500003814697,1.1529810485530416
2017-11-07,22.301191329956055,133.18556213378906,9.890000343322754,10.174000024795532,0.9677984590475555
2017-11-08,21.981201171875,133.50296020507812,9.779999732971191,10.170499992370605,0.7834554116731585
2017-11-09,21.73505210876465,132.86819458007812,10.5,10.2,0.7221683466577032
2017-11-10,21.75145721435547,133.55172729492188,11.289999961853027,10.284000015258789,0.667510862111341
2017-11-13,21.66120147705078,134.5608673095703,11.5,10.363500022888184,0.5312705848246654
2017-11-14,21.529922485351562,136.76625061035156,11.59000015258789,10.427500009536743,0.265538455541936
2017-11-15,21.981201171875,134.65847778320312,13.130000114440918,10.580500030517578,0.6775998203133528
2017-11-16,21.956586837768555,136.31051635742188,11.760000228881836,10.666000032424927,0.5143150896231211
2017-11-17,21.841716766357422,136.5058135986328,11.430000305175781,10.739000034332275,0.4406865398401444
2017-11-20,21.940176010131836,138.71121215820312,10.649999618530273,10.718000030517578,0.2864272906974713
2017-11-21,21.931970596313477,140.67247009277344,9.729999542236328,10.64650001525879,0.10277732776618784
2017-11-22,21.874530792236328,140.0214080810547,9.880000114440918,10.57900004386902,0.13454922992131257
2017-11-24,21.817096710205078,140.2411651611328,9.670000076293945,10.497500038146972,0.08654920699574654
2017-11-27,21.817096710205078,141.7304229736328,9.869999885559082,10.501000022888183,-0.04987993040015698
2017-11-28,22.67862319946289,143.69161987304688,10.029999732971191,10.477500009536744,0.18848962936612534
2017-11-29,23.203744888305664,144.97576904296875,10.699999809265137,10.503499984741211,0.3256513769675955
2017-11-30,23.21198272705078,147.07778930664062,11.279999732971191,10.557499980926513,0.137084988933632
2017-12-01,23.154306411743164,147.56857299804688,11.430000305175781,10.632499980926514,0.06413900325011705
2017-12-04,23.94533920288086,151.23280334472656,11.680000305175781,10.759499979019164,0.11229052956813697
2017-12-05,23.838220596313477,149.55609130859375,11.329999923706055,10.855999994277955,0.21391571286179556
2017-12-06,23.599258422851562,147.87933349609375,11.020000457763672,10.9125,0.2515715573818434
2017-12-07,23.71462631225586,148.86087036132812,10.15999984741211,10.931500005722047,0.21763328673683482
2017-12-08,23.93709373474121,150.01414489746094,9.579999923706055,10.88550000190735,0.21992949000781237
2017-12-11,23.846460342407227,149.06532287597656,9.34000015258789,10.788000011444092,0.26287253981983116
2017-12-12,24.159574508666992,148.69729614257812,9.920000076293945,10.70900001525879,0.44851722928607973
2017-12-13,23.76405906677246,149.70327758789062,10.180000305175781,10.638500022888184,0.16444727228578152
2017-12-14,23.673418045043945,148.9672088623047,10.489999771118164,10.506500005722046,0.18789654367782127
2017-12-15,23.928861618041992,149.33526611328125,9.420000076293945,10.389499998092651,0.27812635576519
2017-12-18,24.291418075561523,151.0937957763672,9.529999732971191,10.294499969482422,0.29295027969313003
2017-12-19,24.266698837280273,152.11619567871094,10.029999732971191,10.263499975204468,0.18729509713990522
2017-12-20,24.291418075561523,153.2040252685547,9.720000267028809,10.263000011444092,0.09963466508960489
2017-12-21,24.571578979492188,153.8338165283203,9.619999885559082,10.25,0.17788075354580557
2017-12-22,24.621015548706055,153.87466430664062,9.899999618530273,10.261499977111816,0.1981264980300332
2017-12-26,24.53862190246582,155.69863891601562,10.25,10.280499982833863,-0.00894494011152336
2017-12-27,24.497417449951172,155.5595703125,10.470000267028809,10.302500009536743,-0.016198379151298115
2017-12-28,24.555095672607422,155.22422790527344,10.180000305175781,10.276500034332276,0.04250874080596361
2017-12-29,24.324377059936523,155.01980590820312,11.039999961853027,10.264500045776368,-0.050714382664654126
2018-01-02,24.637495040893555,153.79290771484375,9.770000457763672,10.181500053405761,0.21361235098338377
2018-01-03,24.555095672607422,154.59446716308594,9.149999618530273,10.055000019073486,0.10020037357854251
2018-01-04,24.87645721435547,155.82135009765625,9.220000267028809,9.949500036239623,0.14373910114877894
2018-01-05,24.9918155670166,157.44898986816406,9.220000267028809,9.85950002670288,0.05060748415537725
2018-01-08,24.81877899169922,157.07276916503906,9.520000457763672,9.827500057220458,0.0011112876187647268
2018-01-09,24.942373275756836,157.93975830078125,10.079999923706055,9.852500057220459,-0.01834176576104636
2018-01-10,25.173095703125,156.87646484375,9.819999694824219,9.876500034332276,0.19101711405719782
2018-01-11,25.26373291015625,159.23207092285156,9.880000114440918,9.874500036239624,0.019202100447269797
2018-01-12,25.700450897216797,160.6551971435547,10.15999984741211,9.87350001335144,0.10073681546124885
2018-01-16,25.741655349731445,160.56527709960938,11.65999984741211,9.932000017166137,0.1289676322151672
2018-01-17,25.692214965820312,163.4361114501953,11.90999984741211,10.056500005722047,-0.15801570093121006
2018-01-18,25.93940544128418,162.21742248535156,12.220000267028809,10.191000032424927,0.07356945243930371
2018-01-19,26.13716697692871,164.6711883544922,11.270000457763672,10.253000068664551,-0.055258673714382665
2018-01-22,26.318452835083008,167.23130798339844,11.029999732971191,10.31850004196167,-0.20182411915280257
2018-01-23,26.30196762084961,167.59117126464844,11.100000381469727,10.392500066757203,-0.24278977171154875
2018-01-24,26.442049026489258,168.67079162597656,11.470000267028809,10.47100009918213,-0.2737217880878107
2018-01-25,26.442049026489258,167.97560119628906,11.579999923706055,10.537500095367431,-0.21003621944275505
2018-01-26,26.532686233520508,169.49688720703125,11.079999923706055,10.568000078201294,-0.30542016364148417
2018-01-29,26.598608016967773,167.6074676513672,13.84000015258789,10.7510000705719,-0.10034591862195395
2018-01-30,26.26900863647461,165.0637969970703,14.789999961853027,10.9385000705719,-0.027252477825549192
2018-01-31,26.367887496948242,164.3194580078125,13.539999961853027,11.127000045776366,0.08891383016172241
2018-02-01,26.779890060424805,163.50157165527344,13.470000267028809,11.343000078201294,0.3637525501177498
2018-02-02,26.326690673828125,158.6513214111328,17.309999465942383,11.747500038146972,0.5881754375758047
2018-02-05,24.93413543701172,149.7687530517578,37.31999969482422,13.152500009536743,0.7261971204331071
2018-02-06,25.70869255065918,156.2548065185547,29.979999542236328,14.175499963760377,0.5078504082029479
2018-02-07,25.749887466430664,156.45925903320312,27.729999542236328,15.05799994468689,0.5091094774415984
2018-02-08,24.505659103393555,148.22286987304688,33.459999084472656,16.23999991416931,0.6599070642629751
2018-02-09,24.9918155670166,150.5948486328125,29.059999465942383,17.198999881744385,0.6785072127852764
2018-02-12,25.64276695251465,150.54576110839844,25.610000610351562,17.971499919891357,0.9988606527419338
2018-02-13,25.692214965820312,150.26766967773438,24.969999313354492,18.636999893188477,1.0483295918620978
2018-02-14,26.367887496948242,151.06101989746094,19.260000228881836,19.004499912261963,1.303503580458727
