Date,KDP,FDX,VIX,AvgVIX,zscore
2022-05-10,33.19690704345703,190.95263671875,32.9900016784668,27.76000032424927,1.1083577834184697
2022-05-11,33.57373809814453,190.16334533691406,32.560001373291016,28.175000381469726,1.2249536893968858
2022-05-12,33.07129669189453,191.0811309814453,31.770000457763672,28.6725004196167,1.0705244202289768
2022-05-13,33.38532257080078,193.91708374023438,28.8700008392334,28.981000423431396,1.1409031038423596
2022-05-16,33.17896270751953,192.4761505126953,27.469999313354492,29.246000385284425,1.091413661054876
2022-05-17,32.27277755737305,203.28758239746094,26.100000381469727,29.48250036239624,0.7426946116230685
2022-05-18,30.97181510925293,186.8318328857422,30.959999084472656,30.01450033187866,0.48721124717345926
2022-05-19,30.80135154724121,182.68348693847656,29.350000381469727,30.34800033569336,0.469008614845036
2022-05-20,31.02564811706543,184.38136291503906,29.43000030517578,30.409000396728516,0.5217899932011635
2022-05-23,31.366594314575195,187.85975646972656,28.479999542236328,30.48200035095215,0.5951405500591102
2022-05-24,31.662668228149414,188.37367248535156,29.450000762939453,30.278500366210938,0.6780549561509992
2022-05-25,31.707536697387695,187.51097106933594,28.3700008392334,30.117000389099122,0.6978312242699126
2022-05-26,31.87799835205078,194.83482360839844,27.5,29.992500400543214,0.6916881356032683
2022-05-27,31.563982009887695,201.60801696777344,25.719999313354492,29.608500289916993,0.5476433067219109
2022-05-31,31.169204711914062,206.1143035888672,26.190000534057617,29.301000308990478,0.3972862965214281
2022-06-01,31.07947540283203,200.6902313232422,25.690000534057617,29.12300033569336,0.4125477648410518
2022-06-02,31.689590454101562,203.30592346191406,24.719999313354492,29.088000297546387,0.5714739283557536
2022-06-03,31.339677810668945,200.7177734375,24.790000915527344,28.76750030517578,0.48866794045292355
2022-06-06,32.927738189697266,204.5265655517578,25.06999969482422,28.51150026321411,0.9253309906377433
2022-06-07,32.66754913330078,203.1682586669922,24.020000457763672,27.975000286102294,0.859417098578906
2022-06-08,32.326602935791016,199.31356811523438,23.959999084472656,27.523500156402587,0.7889514392604648
2022-06-09,32.03950500488281,199.1575927734375,26.09000015258789,27.200000095367432,0.7059260025506692
2022-06-10,31.84210968017578,189.7687225341797,27.75,26.999000072479248,0.7199995499146737
2022-06-13,31.133316040039062,184.45477294921875,34.02000045776367,27.256500053405762,0.5528119711059274
2022-06-14,30.86415672302246,211.04273986816406,32.689998626708984,27.517500019073488,0.2700152784788177
2022-06-15,31.267892837524414,213.6400604248047,29.6200008392334,27.69350004196167,0.3685402722753774
2022-06-16,30.900041580200195,206.78428649902344,32.95000076293945,27.79300012588501,0.3131898533804213
2022-06-17,30.819286346435547,210.99688720703125,31.1299991607666,27.882000064849855,0.2572039207723864
2022-06-21,31.348642349243164,211.56591796875,30.190000534057617,27.920000076293945,0.40812994171040373
2022-06-22,31.29482078552246,210.1892547607422,28.950000762939453,27.943500137329103,0.4028954383106194
2022-06-23,31.590890884399414,209.37242126464844,29.049999237060547,27.923500061035156,0.4960109752240566
2022-06-24,32.08435821533203,224.37107849121094,27.229999542236328,27.866499996185304,0.5257835546648513
2022-06-27,32.200992584228516,221.81597900390625,26.950000762939453,27.839000034332276,0.5795874565711125
2022-06-28,31.860057830810547,221.46543884277344,28.360000610351562,27.971000099182127,0.48226043075995423
2022-06-29,32.0125846862793,215.67259216308594,28.15999984741211,28.069500064849855,0.5714158567158787
2022-06-30,31.920583724975586,209.12339782714844,28.709999084472656,28.220499992370605,0.5946367255641362
2022-07-01,32.5339241027832,206.26385498046875,26.700000762939453,28.319500064849855,0.7964851811376544
2022-07-05,32.705291748046875,211.7983856201172,27.540000915527344,28.457000064849854,0.804325783459499
2022-07-06,32.425689697265625,210.0550079345703,26.729999542236328,28.54000005722046,0.7356691807566954
2022-07-07,32.606075286865234,213.40345764160156,26.079999923706055,28.643000030517577,0.762914916020586
