Date,CL,ADI,VIX,AvgVIX,zscore
2020-08-04,67.03926086425781,106.0252456665039,23.760000228881836,26.243000030517578,0.5153920283895598
2020-08-05,66.5240478515625,105.11137390136719,22.989999771118164,25.988500022888182,0.39963121677390395
2020-08-06,66.24462890625,105.62711334228516,22.649999618530273,25.657999992370605,0.2989848929533132
2020-08-07,66.57644653320312,105.24712371826172,22.209999084472656,25.403999900817873,0.4098017853243323
2020-08-10,66.93449401855469,105.64523315429688,22.1299991607666,24.90099992752075,0.4991224381462713
2020-08-11,66.33194732666016,105.46427154541016,24.030000686645508,24.626499938964844,0.3304995136566886
2020-08-12,67.44969940185547,107.87105560302734,22.280000686645508,24.352499961853027,0.5657623063177102
2020-08-13,67.22267150878906,106.86672973632812,22.1299991607666,24.058999919891356,0.537277151049477
2020-08-14,67.28379821777344,106.0252456665039,22.049999237060547,23.877499866485596,0.5865755074681248
2020-08-17,67.42350006103516,106.260498046875,21.350000381469727,23.72199993133545,0.6184342243008253
2020-08-18,67.80775451660156,106.65861511230469,21.510000228881836,23.555499935150145,0.7153832964191832
2020-08-19,68.06971740722656,106.90291595458984,22.540000915527344,23.466499996185302,0.7824927624062055
2020-08-20,68.3316879272461,106.26954650878906,22.719999313354492,23.298499965667723,0.8824639491920815
2020-08-21,68.71593475341797,104.97567749023438,22.540000915527344,23.133500003814696,1.0427578424318278
2020-08-24,69.10014343261719,106.07048797607422,22.3700008392334,23.01500005722046,1.1136097652209533
2020-08-25,68.62861633300781,108.48629760742188,22.030000686645508,22.844500064849854,0.8859042157767226
2020-08-26,68.68098449707031,109.03823852539062,23.270000457763672,22.803000068664552,0.880483931562517
2020-08-27,69.03904724121094,108.26519775390625,24.469999313354492,22.788500022888183,1.0136562551874266
2020-08-28,69.30973815917969,108.75630950927734,22.959999084472656,22.713500022888184,1.074065935120873
2020-08-31,69.21368408203125,106.30071258544922,26.40999984741211,22.819999980926514,1.13804133938688
2020-09-01,68.19197845458984,108.01053619384766,26.1200008392334,22.938000011444093,0.7766135795983554
2020-09-02,69.39706420898438,110.80266571044922,26.56999969482422,23.117000007629393,1.02287160094835
2020-09-03,67.82521057128906,106.51897430419922,33.599998474121094,23.664499950408935,0.72569273413658
2020-09-04,67.42350006103516,106.81001281738281,30.75,24.091499996185302,0.5978606891078465
2020-09-08,66.0525131225586,102.7082290649414,31.459999084472656,24.557999992370604,0.3523424900494259
2020-09-09,67.73788452148438,105.00920104980469,28.809999465942383,24.79699993133545,0.756797693588066
2020-09-10,66.72491455078125,103.92694854736328,29.709999084472656,25.168499851226805,0.5024466518423956
2020-09-11,67.02180480957031,103.4994888305664,26.8700008392334,25.405499935150146,0.6048736339271543
2020-09-14,67.37113189697266,104.24525451660156,25.850000381469727,25.595499992370605,0.6786397652687445
2020-09-15,67.18773651123047,105.55492401123047,25.59000015258789,25.807499980926515,0.5762210607437378
2020-09-16,67.16153717041016,105.10015869140625,26.040000915527344,26.03400001525879,0.585620743791483
2020-09-17,66.98688507080078,105.03650665283203,26.459999084472656,26.229999923706053,0.5371635757051467
2020-09-18,66.21843719482422,104.5090103149414,25.829999923706055,26.385499954223633,0.33322180114311745
2020-09-21,65.65955352783203,103.61771392822266,27.780000686645508,26.64749994277954,0.2039034922412088
2020-09-22,66.42801666259766,104.31800842285156,26.860000610351562,26.87199993133545,0.4013802392141853
2020-09-23,65.61588287353516,102.31715393066406,28.579999923706055,27.199499893188477,0.23988346634552998
2020-09-24,66.15729522705078,102.4808578491211,28.510000228881836,27.461499881744384,0.3913566396421855
2020-09-25,66.32322692871094,103.2084732055664,26.3799991607666,27.55699987411499,0.41241692105275013
2020-09-28,66.89956665039062,106.46439361572266,26.190000534057617,27.71849994659424,0.45828634958958264
2020-09-29,66.55899047851562,106.09152221679688,26.270000457763672,27.711499977111817,0.37310660162747894
2020-09-30,67.37113189697266,106.17337036132812,26.3700008392334,27.723999977111816,0.6064521530031732
2020-10-01,67.29252624511719,108.21971893310547,26.700000762939453,27.73050003051758,0.5069562984533345
2020-10-02,67.58943939208984,103.69046020507812,27.6299991607666,27.432000064849852,0.7629590751333994
2020-10-05,68.48015594482422,106.04601287841797,27.959999084472656,27.292500019073486,0.9340511507682668
2020-10-06,67.71167755126953,105.08198547363281,29.479999542236328,27.19350004196167,0.7464439792693452
2020-10-07,68.22689819335938,107.92867279052734,28.059999465942383,27.15600004196167,0.7898434450100296
2020-10-08,68.75956726074219,109.44750213623047,26.360000610351562,26.988500118255615,0.8880363342134896
2020-10-09,69.65904235839844,112.1668930053711,25.0,26.895000076293947,1.0480560692532026
2020-10-12,70.4100341796875,114.69523620605469,25.06999969482422,26.85600004196167,1.1720058601089194
2020-10-13,70.08692932128906,112.4033432006836,26.06999969482422,26.880000019073485,1.1637590443510593
2020-10-14,69.73764038085938,111.90313720703125,26.399999618530273,26.897999954223632,1.080810395584099
2020-10-15,69.60662841796875,112.758056640625,26.969999313354492,26.923499965667723,1.0106658132624988
2020-10-16,70.13057708740234,112.44881439208984,27.40999984741211,27.002499961853026,1.1747622523171914
2020-10-19,69.17001342773438,111.51205444335938,29.18000030517578,27.07249994277954,0.9302192372105108
2020-10-20,69.71141815185547,112.43063354492188,29.350000381469727,27.196999931335448,1.0534280718887885
2020-10-21,70.03453826904297,113.46744537353516,28.649999618530273,27.20049991607666,1.1086688884507039
2020-10-22,69.62184143066406,113.45834350585938,28.110000610351562,27.180499935150145,0.9888758769058626
2020-10-23,69.66573333740234,112.9581298828125,27.549999237060547,27.238999938964845,1.020380296579556
2020-10-26,69.09500122070312,110.16600799560547,32.459999084472656,27.552499866485597,0.9587788456813393
2020-10-27,69.23550415039062,109.40204620361328,33.349998474121094,27.906499767303465,1.028280791447518
2020-10-28,67.4881362915039,105.92781066894531,40.279998779296875,28.60199966430664,0.6497051107300597
2020-10-29,67.3213119506836,107.75589752197266,37.59000015258789,29.146499633789062,0.532700881332758
2020-10-30,69.27059936523438,107.80135345458984,38.02000045776367,29.665999698638917,1.0984258845384893
2020-11-02,70.38574981689453,107.75589752197266,37.130001068115234,30.124499797821045,1.4247418951120727
2020-11-03,72.97605895996094,108.9109115600586,35.54999923706055,30.427999782562257,2.135523544851852
2020-11-04,73.63460540771484,114.54063415527344,29.56999969482422,30.50349979400635,2.1164490320513853
2020-11-05,72.88824462890625,118.59693145751953,27.579999923706055,30.56449975967407,1.7473219403788418
2020-11-06,72.90580749511719,121.41634368896484,24.860000610351562,30.55749979019165,1.6468771282300068
2020-11-09,71.80821990966797,123.5263671875,25.75,30.59149980545044,1.248377280689581
2020-11-10,73.18678283691406,122.58049774169922,24.799999237060547,30.527999782562254,1.6850822085418773
2020-11-11,74.57411193847656,124.94514465332031,23.450000762939453,30.380499839782715,2.000394983283395
2020-11-12,74.39852905273438,123.21712493896484,25.350000381469727,30.299499893188475,2.0139798922326255
2020-11-13,74.95171356201172,123.93566131591797,23.100000381469727,30.083999919891358,2.1481072487958612
2020-11-16,75.45220184326172,125.51810455322266,22.450000762939453,29.74749994277954,2.2345508184689753
2020-11-17,74.94291687011719,123.57179260253906,22.709999084472656,29.415499877929687,2.159169627578605
2020-11-18,74.29313659667969,121.17076873779297,23.84000015258789,29.174999904632568,2.0599151948795633
2020-11-19,74.9692611694336,123.84465789794922,23.110000610351562,28.924999904632568,2.1566223794836388
2020-11-20,74.77610778808594,122.67141723632812,23.700000762939453,28.732499980926512,2.1443219867027503
2020-11-23,74.231689453125,124.66322326660156,22.65999984741211,28.242500019073486,1.9112726644539801
2020-11-24,74.38095092773438,124.49951171875,21.639999389648438,27.657000064849854,1.960851130660956
2020-11-25,74.41609191894531,123.64456939697266,21.25,26.70550012588501,2.003089057171269
2020-11-27,74.54779052734375,125.2816390991211,20.84000015258789,25.86800012588501,1.9801347955402147
2020-11-30,75.19754791259766,126.49129486083984,20.56999969482422,24.995500087738037,2.123986741718758
2020-12-01,75.74195098876953,127.9919204711914,20.770000457763672,24.17750005722046,2.2262768743499617
2020-12-02,75.28534698486328,127.92826843261719,21.170000076293945,23.458500099182128,2.0957450571675484
2020-12-03,74.80242156982422,127.663330078125,21.280000686645508,23.044000148773193,1.9650872725052306
2020-12-04,74.66192626953125,131.51837158203125,20.790000915527344,22.704500198364258,1.7798591984402707
2020-12-07,74.9780502319336,131.2808837890625,21.299999237060547,22.526500129699706,1.8807725600239513
2020-12-08,74.78485107421875,133.49160766601562,20.68000030517578,22.273000144958495,1.741765043642287
2020-12-09,74.41609191894531,129.51776123046875,22.270000457763672,22.146500205993654,1.783199937958173
2020-12-10,74.27557373046875,129.06097412109375,22.520000457763672,22.100000190734864,1.7593977277129313
2020-12-11,74.3546142578125,128.94229125976562,23.309999465942383,21.998000144958496,1.7868494126441687
2020-12-14,73.92436218261719,130.0202178955078,24.719999313354492,22.079000091552736,1.6212484101429419
2020-12-15,74.41609191894531,131.6005859375,22.889999389648438,22.101000022888183,1.7052201097338755
2020-12-16,74.67073822021484,130.44956970214844,22.5,22.09050006866455,1.8224396719691907
2020-12-17,75.21511840820312,131.3448028564453,21.93000030517578,21.995000076293945,1.9473887074323963
2020-12-18,75.45220184326172,132.05734252929688,21.56999969482422,21.91800003051758,1.9897252926478883
2020-12-21,74.9078140258789,130.2576904296875,25.15999984741211,21.99099998474121,1.8986349914638057
2020-12-22,74.10874938964844,131.8015594482422,24.229999542236328,22.069499969482422,1.6082300499818922
2020-12-23,74.13510131835938,130.833251953125,23.309999465942383,22.15299997329712,1.6521538593734972
2020-12-24,74.67073822021484,131.97511291503906,21.530000686645508,22.167000007629394,1.765324160861434
2020-12-28,74.99561309814453,132.1669464111328,21.700000762939453,22.210000038146973,1.8527113094526388
2020-12-29,74.66192626953125,131.23519897460938,23.079999923706055,22.335500049591065,1.7904610273940171
2020-12-30,74.39852905273438,133.5372314453125,22.770000457763672,22.435500049591063,1.6276006977162945
2020-12-31,75.0833969116211,134.9531707763672,22.75,22.514500045776366,1.773949964684286
2021-01-04,74.04730224609375,133.3910675048828,26.969999313354492,22.798999977111816,1.530832804154071
2021-01-05,74.21410369873047,135.7753448486328,25.34000015258789,23.026499938964843,1.4901217383310612
2021-01-06,72.22093200683594,136.38735961914062,25.06999969482422,23.214999961853028,0.8870069164753045
2021-01-07,71.82577514648438,142.15164184570312,22.3700008392334,23.299499988555908,0.5561673245478225
2021-01-08,72.30872344970703,143.18394470214844,21.559999465942383,23.263999938964844,0.6581020607620143
2021-01-11,72.12432098388672,144.6089630126953,24.079999923706055,23.34199991226196,0.5510716036098857
2021-01-12,72.22969055175781,145.3306884765625,23.329999923706055,23.342999935150146,0.554723095246824
2021-01-13,72.43164825439453,144.7734375,22.209999084472656,23.217499923706054,0.6343750466234658
2021-01-14,71.94871520996094,145.6686553955078,23.25,23.235499954223634,0.4602794198442245
2021-01-15,71.89603424072266,144.10655212402344,24.34000015258789,23.32749996185303,0.5034285792400321
2021-01-19,70.99163818359375,146.65524291992188,23.239999771118164,23.392999935150147,0.1447422575031804
2021-01-20,70.4208755493164,146.00669860839844,21.579999923706055,23.39349994659424,0.002877540404725108
2021-01-21,69.61305236816406,145.5133514404297,21.31999969482422,23.201499938964844,-0.2138046954127302
2021-01-22,69.03913116455078,142.12423706054688,21.90999984741211,23.085499954223632,-0.25398339659726643
2021-01-25,69.40997314453125,140.42515563964844,23.190000534057617,23.079500007629395,-0.08242064764553689
2021-01-26,69.53358459472656,141.5395965576172,23.020000457763672,23.153999996185302,-0.08816209812825485
2021-01-27,68.89786529541016,134.7247772216797,37.209999084472656,23.929499912261964,-0.018073348229178155
2021-01-28,69.88677215576172,136.30517578125,30.209999084472656,24.285999870300294,0.2106227359945366
2021-01-29,68.87136840820312,134.58775329589844,33.09000015258789,24.801999855041505,-0.020656344888570627
2021-02-01,69.33050537109375,138.74423217773438,30.239999771118164,25.176499843597412,-0.042620416137381816
2021-02-02,69.62189483642578,138.735107421875,25.559999465942383,25.105999851226805,0.042543080999993675
2021-02-03,69.64836883544922,134.81614685058594,22.90999984741211,24.984499835968016,0.19697327642535795
2021-02-04,69.6925277709961,137.50186157226562,21.770000457763672,24.81949987411499,0.10927599613509
2021-02-05,70.52251434326172,135.89414978027344,20.8700008392334,24.74449987411499,0.41107238201730345
2021-02-08,70.37240600585938,139.95005798339844,21.239999771118164,24.72849988937378,0.21552566534767215
2021-02-09,69.48944854736328,139.63035583496094,21.6299991607666,24.605999851226805,-0.029528920919447053
2021-02-10,69.8514633178711,139.97747802734375,21.989999771118164,24.538999843597413,0.06285552156762378
2021-02-11,69.23336029052734,145.06573486328125,21.25,24.49099988937378,-0.30757244950888185
2021-02-12,69.25106048583984,146.87452697753906,19.969999313354492,24.326999855041503,-0.37014021643914924
2021-02-16,69.03913116455078,146.609619140625,21.459999084472656,24.18299980163574,-0.42191367077928155
2021-02-17,69.25988006591797,145.93357849121094,21.5,24.095999813079835,-0.33234428379873654
2021-02-18,69.50709533691406,144.4171600341797,22.489999771118164,24.14149980545044,-0.20360739247186033
2021-02-19,68.16498565673828,149.63331604003906,22.049999237060547,24.177999782562257,-0.7895781950169797
2021-02-22,68.226806640625,145.4676971435547,23.450000762939453,24.254999828338622,-0.6156239326283597
2021-02-23,68.42105865478516,144.06088256835938,23.110000610351562,24.25099983215332,-0.5064078640957489
2021-02-24,67.67052459716797,147.76974487304688,21.34000015258789,24.16699981689453,-0.8637419962708603
2021-02-25,67.71468353271484,140.9899444580078,28.889999389648438,23.75099983215332,-0.5970555197696601
2021-02-26,66.39907836914062,142.95326232910156,27.950000762939453,23.63799991607666,-1.0535265064021726
2021-03-01,66.75223541259766,145.49453735351562,23.350000381469727,23.15099992752075,-1.0458683924464451
2021-03-02,66.59330749511719,141.5496063232422,24.100000381469727,22.84399995803833,-0.9444353556180812
2021-03-03,65.87812042236328,137.55882263183594,26.670000076293945,22.89949998855591,-1.0032096016500953
2021-03-04,65.7280044555664,132.58636474609375,28.56999969482422,23.182499980926515,-0.8607414058374778
2021-03-05,67.15840911865234,136.5863494873047,24.65999984741211,23.326999950408936,-0.5941157340298269
2021-03-08,67.50277709960938,132.16433715820312,25.469999313354492,23.55699987411499,-0.3283143631484645
2021-03-09,66.16949462890625,137.09091186523438,24.030000686645508,23.69649991989136,-0.9008738466636386
2021-03-10,66.92886352539062,134.96250915527344,22.559999465942383,23.742999935150145,-0.6001394921517589
2021-03-11,66.46086120605469,138.5587615966797,21.90999984741211,23.738999938964845,-0.871014136494771
2021-03-12,66.67279052734375,137.1918487548828,20.690000534057617,23.710999965667725,-0.7581462003246648
2021-03-15,66.8228759765625,138.5312957763672,20.030000686645508,23.714000034332276,-0.7646053218239727
2021-03-16,66.9818115234375,140.43951416015625,19.790000915527344,23.63050012588501,-0.7897827201092381
2021-03-17,66.92886352539062,141.43038940429688,19.229999542236328,23.517000102996825,-0.8422934233450721
2021-03-18,67.16724395751953,137.1092529296875,21.579999923706055,23.47150011062622,-0.6111211825020706
2021-03-19,66.2048110961914,139.3661346435547,20.950000762939453,23.416500186920167,-0.9757765249574017
2021-03-22,66.90235137939453,141.74224853515625,18.8799991607666,23.188000106811522,-0.8616868001181845
2021-03-23,68.65065002441406,138.0634307861328,20.299999237060547,23.04750003814697,-0.2150337344000255
2021-03-24,68.66828155517578,138.0175323486328,21.200000762939453,23.04050006866455,-0.20818288011312047
