Date,PEP,META,VIX,AvgVIX,zscore
2022-11-02,159.01695251464844,89.83501434326172,25.860000610351562,29.703500175476073,0.6126608246441374
2022-11-03,158.60653686523438,88.21772003173828,25.299999237060547,29.442500114440918,0.5683884440711217
2022-11-04,159.49868774414062,90.08306884765625,24.549999237060547,29.102000045776368,0.669172563406663
2022-11-07,160.77444458007812,95.96690368652344,24.350000381469727,28.69700002670288,0.8044315610970816
2022-11-08,161.22052001953125,95.7188491821289,25.540000915527344,28.292500019073486,0.8580761262180581
2022-11-09,159.29348754882812,100.67991638183594,26.09000015258789,27.91850004196167,0.6156190310324655
2022-11-10,162.103759765625,110.99895477294922,23.530000686645508,27.498000049591063,0.920849172604896
2022-11-11,158.847412109375,112.13997650146484,22.520000457763672,27.023000049591065,0.5310892144169151
2022-11-14,157.66976928710938,113.33063507080078,23.729999542236328,26.64099998474121,0.38799119610716687
2022-11-15,158.0801544189453,116.16837310791016,24.540000915527344,26.34300003051758,0.42889804719702174
2022-11-16,159.09718322753906,112.34835052490234,24.110000610351562,26.010500049591066,0.5601698246758968
2022-11-17,160.61386108398438,110.58220672607422,23.93000030517578,25.708000087738036,0.745105767278864
2022-11-18,161.77365112304688,111.17755889892578,23.1200008392334,25.379500102996825,0.8811643253048927
2022-11-21,164.88729858398438,109.00459289550781,22.360000610351562,25.005000114440918,1.256824552455452
2022-11-22,164.9051055908203,110.57230377197266,21.290000915527344,24.646500205993654,1.2546202186057072
2022-11-23,165.1192169189453,111.36605072021484,20.350000381469727,24.300000190734863,1.2778545413471645
2022-11-25,164.2538299560547,110.54253387451172,20.5,23.955500221252443,1.1773781333701971
2022-11-28,164.05758666992188,107.93301391601562,22.209999084472656,23.778500175476076,1.161267067442572
2022-11-29,162.8977813720703,108.60771179199219,21.889999389648438,23.579000186920165,1.0217081430639547
2022-11-30,165.50282287597656,117.18041229248047,20.579999923706055,23.31750020980835,1.3073823950663956
2022-12-01,166.88531494140625,119.50221252441406,19.84000015258789,23.016500186920165,1.465125951383611
2022-12-02,166.69679260253906,122.52845764160156,19.059999465942383,22.704500198364258,1.4344069607703822
2022-12-05,164.38967895507812,121.47671508789062,20.75,22.514500236511232,1.1633871559901918
2022-12-06,163.0520782470703,113.23143005371094,22.170000076293945,22.405500221252442,1.0272906023524648
2022-12-07,163.54580688476562,113.04290008544922,22.68000030517578,22.262500190734862,1.0864289254474424
2022-12-08,164.982177734375,114.43199157714844,22.290000915527344,22.072500228881836,1.2531386499942243
2022-12-09,164.37173461914062,114.99756622314453,22.829999923706055,22.037500190734864,1.1791045217077931
2022-12-12,165.15274047851562,113.81681823730469,25.0,22.16150016784668,1.275083668929369
2022-12-13,165.06295776367188,119.2144775390625,22.549999237060547,22.10250015258789,1.2495553138476065
2022-12-14,164.60511779785156,120.64324188232422,21.139999389648438,21.932500076293945,1.1912615272872058
2022-12-15,161.81321716308594,115.24560546875,22.829999923706055,21.86850004196167,0.874655807090327
2022-12-16,161.89404296875,118.50006866455078,22.6200008392334,21.803000068664552,0.8752870874127068
2022-12-19,162.79176330566406,113.58861541748047,22.420000076293945,21.768000030517577,0.9954002309311656
2022-12-20,162.69302368164062,116.17829895019531,21.479999542236328,21.723999977111816,0.9765434632244404
2022-12-21,163.83309936523438,118.82749938964844,20.06999969482422,21.66299991607666,1.1046037407914866
2022-12-22,162.56732177734375,116.20806121826172,21.969999313354492,21.743999862670897,0.9615372511842807
2022-12-23,163.61766052246094,117.12090301513672,20.8700008392334,21.76249990463257,1.0837263948694718
2022-12-27,164.3448028564453,115.96993255615234,21.649999618530273,21.73449993133545,1.1732284530322459
2022-12-28,163.15982055664062,114.71973419189453,22.139999389648438,21.74699993133545,1.0359827679427882
2022-12-29,163.3662567138672,119.3236083984375,21.440000534057617,21.789999961853027,1.0478102385101395
2022-12-30,162.18130493164062,119.40298461914062,21.670000076293945,21.88149995803833,0.9069056521695229
2023-01-03,161.05917358398438,123.76872253417969,22.899999618530273,22.073499965667725,0.7616520915774078
2023-01-04,160.66416931152344,126.37825775146484,22.010000228881836,22.136499977111818,0.7075659859125686
2023-01-05,158.9854278564453,125.95160675048828,22.459999084472656,22.15099992752075,0.5094290981197183
2023-01-06,162.57627868652344,129.00762939453125,21.1299991607666,22.073499870300292,0.9273422344676558
2023-01-09,160.9873504638672,128.46189880371094,21.969999313354492,22.05749979019165,0.7401966382314288
2023-01-10,159.65872192382812,131.95448303222656,20.579999923706055,21.944999790191652,0.5728314979124385
2023-01-11,159.8382568359375,131.85525512695312,21.09000015258789,21.749499797821045,0.5944205029546952
2023-01-12,157.8004608154297,135.6455535888672,18.829999923706055,21.56349983215332,0.3420378372480435
2023-01-13,157.31568908691406,135.9134063720703,18.350000381469727,21.423999881744386,0.2837444350300714
2023-01-17,158.0518035888672,134.30604553222656,19.360000610351562,21.25049991607666,0.37556893284585613
