Date,CVX,HD,VIX,AvgVIX,zscore
2020-06-02,73.65895080566406,218.5762176513672,26.84000015258789,29.992500019073486,0.5210072344206319
2020-06-03,75.59591674804688,218.39349365234375,25.65999984741211,29.594999980926513,0.7796798728237475
2020-06-04,74.89583587646484,216.60983276367188,25.809999465942383,29.179500007629393,0.7327255610518703
2020-06-05,78.41967010498047,221.78689575195312,24.520000457763672,28.8335000038147,1.0646993774572224
2020-06-08,80.30998229980469,223.41397094726562,25.809999465942383,28.725,1.2717181578158978
2020-06-09,78.97977447509766,223.40525817871094,27.56999969482422,28.725,1.0974515951867867
2020-06-10,75.9070816040039,221.3953399658203,27.56999969482422,28.451499938964844,0.7449700529664155
2020-06-11,69.52056884765625,208.36131286621094,40.790000915527344,28.727000045776368,0.23517321247368367
2020-06-12,71.86980438232422,210.9542236328125,36.09000015258789,28.901000022888184,0.47808956199754044
2020-06-15,70.96744537353516,210.00576782226562,34.400001525878906,29.026500129699706,0.3835884600060405
2020-06-16,73.14556121826172,217.47988891601562,33.66999816894531,29.245000076293945,0.4812484117566543
2020-06-17,71.20861053466797,218.26296997070312,33.470001220703125,29.392000102996825,0.20747290626993134
2020-06-18,71.51976013183594,216.83604431152344,32.939998626708984,29.639500045776366,0.28418814001397574
2020-06-19,70.5007095336914,214.6085968017578,35.119998931884766,29.91899995803833,0.2065595768348155
2020-06-22,71.24748229980469,216.7925567626953,31.770000457763672,30.09949998855591,0.24956710110415778
2020-06-23,71.13079833984375,217.7931365966797,31.3700008392334,30.267500019073488,0.20908705723354576
2020-06-24,68.17479705810547,214.15614318847656,33.84000015258789,30.57849998474121,-0.0871509369806357
2020-06-25,69.39608764648438,213.5036163330078,32.220001220703125,30.760000038146973,0.08946541648658471
2020-06-26,67.25689697265625,209.70127868652344,34.72999954223633,31.121000003814697,-0.09547001868216838
2020-06-29,68.19813537597656,214.14743041992188,31.780000686645508,31.298500061035156,-0.08387039588565244
2020-06-30,69.41165161132812,217.96714782714844,30.43000030517578,31.47800006866455,-0.020794628033514388
2020-07-01,68.15923309326172,215.91371154785156,28.6200008392334,31.626000118255615,-0.13341257399937922
2020-07-02,68.69599914550781,216.21827697753906,27.68000030517578,31.719500160217287,-0.07066680480218016
2020-07-06,68.89825439453125,217.13186645507812,27.940000534057617,31.890500164031984,-0.06712235315231158
2020-07-07,67.14019775390625,215.21768188476562,29.43000030517578,32.07150020599365,-0.24956931555051812
2020-07-08,67.17131042480469,216.8012237548828,28.079999923706055,32.097000217437746,-0.2853298203981009
2020-07-09,64.36311340332031,215.74844360351562,29.260000228881836,32.18150024414062,-0.6271983724827673
2020-07-10,66.30006408691406,217.61907958984375,27.290000915527344,31.506500244140625,-0.42018987980219913
2020-07-13,66.43231201171875,217.19276428222656,32.189998626708984,31.31150016784668,-0.39211666798390143
2020-07-14,68.72710418701172,224.30142211914062,29.520000457763672,31.067500114440918,-0.269957084638114
2020-07-15,69.14716339111328,224.3101348876953,27.760000228881836,30.772000217437743,-0.2150763681680323
2020-07-16,68.73490142822266,224.55377197265625,28.0,30.49850015640259,-0.27528338037164607
2020-07-17,67.82476043701172,226.55499267578125,25.68000030517578,30.13550024032593,-0.4450185556077648
2020-07-20,66.3311996459961,226.37229919433594,24.459999084472656,29.602500247955323,-0.6363351018199578
2020-07-21,71.09191131591797,228.3300018310547,24.84000015258789,29.256000232696532,-0.06111933670499753
2020-07-22,70.81964874267578,230.7227783203125,24.31999969482422,28.903500175476076,-0.15703431096670895
2020-07-23,70.79631805419922,229.5393524169922,26.079999923706055,28.515500164031984,-0.1303198705020756
2020-07-24,70.11176300048828,230.8445281982422,25.84000015258789,28.19650011062622,-0.25295217195354036
2020-07-27,70.81964874267578,232.68045043945312,24.739999771118164,27.697000122070314,-0.20628896676787511
2020-07-28,69.31831359863281,230.81845092773438,25.440000534057617,27.380000114440918,-0.3563742706872429
2020-07-29,70.06510162353516,230.27903747558594,24.100000381469727,27.063500118255615,-0.24484519110027436
2020-07-30,67.10906982421875,231.71461486816406,24.760000228881836,26.870500087738037,-0.6687120987716046
2020-07-31,65.29658508300781,231.00115966796875,24.459999084472656,26.70950002670288,-0.8885086150127297
2020-08-03,65.97335052490234,231.60150146484375,24.280000686645508,26.526500034332276,-0.8148405486106532
2020-08-04,67.28021240234375,233.07200622558594,23.760000228881836,26.243000030517578,-0.6804147229719524
