Date,XOM,ASML,VIX,AvgVIX,zscore
2020-05-06,33.54886245727539,276.9771728515625,34.119998931884766,38.235499954223634,0.32874362869897905
2020-05-07,33.73952102661133,284.2741394042969,31.440000534057617,37.64000005722046,0.30812324609334085
2020-05-08,35.219051361083984,288.8382568359375,27.979999542236328,36.95550012588501,0.5624607115487774
2020-05-11,34.883487701416016,288.8287658691406,27.56999969482422,36.275500202178954,0.496612615564929
2020-05-12,34.3004150390625,281.4654541015625,33.040000915527344,36.03950033187866,0.44066877208425204
2020-05-13,32.59782791137695,279.18817138671875,35.279998779296875,35.76150026321411,0.1243094739727919
2020-05-14,32.8854866027832,287.0827941894531,32.61000061035156,35.38650026321411,0.11798864788683983
2020-05-15,32.652252197265625,277.5845642089844,31.889999389648438,35.07350015640259,0.147764567336964
2020-05-18,35.2488899230957,289.3031921386719,29.299999237060547,34.34700002670288,0.5646222732331517
2020-05-19,34.16047286987305,290.5935974121094,30.530000686645508,33.60300006866455,0.3405254356142913
2020-05-20,35.2722053527832,308.992431640625,27.989999771118164,32.90350008010864,0.4124962832584051
2020-05-21,34.64249801635742,302.6823425292969,29.530000686645508,32.31100006103516,0.3390081704222211
2020-05-22,34.673580169677734,303.0334777832031,28.15999984741211,31.92250003814697,0.3423197770245846
2020-05-26,35.69202423095703,303.5078125,28.010000228881836,31.658500003814698,0.5386244237815239
2020-05-27,35.94857406616211,302.24591064453125,27.6200008392334,31.361000061035156,0.5990687493275877
2020-05-28,35.015655517578125,303.6123046875,28.59000015258789,31.229000091552734,0.4049157970497452
2020-05-29,35.34994888305664,312.6646728515625,27.510000228881836,30.89700002670288,0.39854216848634366
2020-06-01,35.979671478271484,310.0267639160156,28.229999542236328,30.449000072479247,0.5432503039236065
2020-06-02,36.78042984008789,317.6175842285156,26.84000015258789,29.992500019073486,0.6401491619255649
2020-06-03,38.280879974365234,328.59619140625,25.65999984741211,29.594999980926513,0.8475435980430407
2020-06-04,38.17203903198242,335.0579833984375,25.809999465942383,29.179500007629393,0.7747317600429984
2020-06-05,41.266231536865234,338.9578552246094,24.520000457763672,28.8335000038147,1.3515666952849488
2020-06-08,42.55677032470703,331.3953857421875,25.809999465942383,28.725,1.6652909397020665
2020-06-09,41.60830307006836,331.47125244140625,27.56999969482422,28.725,1.4783546382590955
2020-06-10,39.37705993652344,330.1334228515625,27.56999969482422,28.451499938964844,1.0506603772255214
2020-06-11,35.90193176269531,315.8717041015625,40.790000915527344,28.727000045776368,0.4814580187467831
2020-06-12,36.67158508300781,325.5313415527344,36.09000015258789,28.901000022888184,0.5557803972802218
2020-06-15,36.64826583862305,332.11651611328125,34.400001525878906,29.026500129699706,0.49878784510588836
2020-06-16,37.47233963012695,334.0522155761719,33.66999816894531,29.245000076293945,0.6452762178898336
2020-06-17,36.25178527832031,343.88262939453125,33.470001220703125,29.392000102996825,0.32725031930363363
2020-06-18,36.47722625732422,340.53302001953125,32.939998626708984,29.639500045776366,0.39819915319140603
2020-06-19,35.74644088745117,342.2315368652344,35.119998931884766,29.91899995803833,0.24111319911389115
2020-06-22,36.08851623535156,345.66650390625,31.770000457763672,30.09949998855591,0.28097722901018257
2020-06-23,36.306209564208984,347.8963623046875,31.3700008392334,30.267500019073488,0.3059970603755674
2020-06-24,34.59584045410156,343.09503173828125,33.84000015258789,30.57849998474121,0.008197812903561514
2020-06-25,35.11672592163086,347.8109130859375,32.220001220703125,30.760000038146973,0.07299545448979124
2020-06-26,33.91169738769531,343.2658386230469,34.72999954223633,31.121000003814697,-0.127565933371086
2020-06-29,34.455902099609375,346.1599426269531,31.780000686645508,31.298500061035156,-0.043687569327848785
2020-06-30,34.76687240600586,349.21527099609375,30.43000030517578,31.47800006866455,-0.006912784152464099
2020-07-01,33.98166275024414,348.7977600097656,28.6200008392334,31.626000118255615,-0.1578492946045473
2020-07-02,34.269317626953125,354.1399841308594,27.68000030517578,31.719500160217287,-0.14385635511698
2020-07-06,34.51033020019531,365.75421142578125,27.940000534057617,31.890500164031984,-0.1889454045779581
2020-07-07,33.61628341674805,362.4900207519531,29.43000030517578,32.07150020599365,-0.3386069727384963
2020-07-08,33.53852844238281,371.89349365234375,28.079999923706055,32.097000217437746,-0.42872458107480843
2020-07-09,32.15468978881836,374.540771484375,29.260000228881836,32.18150024414062,-0.7216582228230838
2020-07-10,33.15758514404297,375.613037109375,27.290000915527344,31.506500244140625,-0.5331671451390028
2020-07-13,33.16535568237305,368.7527160644531,32.189998626708984,31.31150016784668,-0.4770393480018747
2020-07-14,34.261539459228516,376.5429382324219,29.520000457763672,31.067500114440918,-0.32368930858905187
2020-07-15,34.69690704345703,356.2369384765625,27.760000228881836,30.772000217437743,-0.07654330828550025
2020-07-16,34.424808502197266,365.5264892578125,28.0,30.49850015640259,-0.20393425259780562
2020-07-17,33.833953857421875,363.97979736328125,25.68000030517578,30.13550024032593,-0.30770133453135157
2020-07-20,33.04096984863281,371.4664611816406,24.459999084472656,29.602500247955323,-0.5230744129373206
2020-07-21,34.71246337890625,364.1980895996094,24.84000015258789,29.256000232696532,-0.13684988669354628
2020-07-22,33.9039306640625,372.5291748046875,24.31999969482422,28.903500175476076,-0.3619983493691987
2020-07-23,33.9738883972168,364.5871276855469,26.079999923706055,28.515500164031984,-0.28504403195128597
2020-07-24,33.76398849487305,348.8832092285156,25.84000015258789,28.19650011062622,-0.2012928884999521
2020-07-27,34.261539459228516,362.2623291015625,24.739999771118164,27.697000122070314,-0.2100300866119897
2020-07-28,33.857276916503906,357.1193542480469,25.440000534057617,27.380000114440918,-0.24851717332459053
2020-07-29,34.23044204711914,345.9796142578125,24.100000381469727,27.063500118255615,-0.08654541193125773
2020-07-30,32.55119323730469,344.1862487792969,24.760000228881836,26.870500087738037,-0.4021712400517213
2020-07-31,32.71444320678711,335.6368408203125,24.459999084472656,26.70950002670288,-0.30205508537396947
2020-08-03,32.846614837646484,347.86785888671875,24.280000686645508,26.526500034332276,-0.3734356679157476
2020-08-04,33.795082092285156,351.3977355957031,23.760000228881836,26.243000030517578,-0.21519744137069388
2020-08-05,34.09050750732422,349.67071533203125,22.989999771118164,25.988500022888182,-0.14341388602153873
2020-08-06,33.927242279052734,350.35394287109375,22.649999618530273,25.657999992370605,-0.18092618889784867
2020-08-07,33.771759033203125,347.35552978515625,22.209999084472656,25.403999900817873,-0.18760753131493726
2020-08-10,34.603614807128906,346.7292175292969,22.1299991607666,24.90099992752075,-0.01919931308243354
2020-08-11,34.96123123168945,342.83880615234375,24.030000686645508,24.626499938964844,0.08202047294936625
2020-08-12,34.95330810546875,355.6487121582031,22.280000686645508,24.352499961853027,-0.021489986895980393
2020-08-13,34.09711456298828,355.60125732421875,22.1299991607666,24.058999919891356,-0.18931701057855252
2020-08-14,34.247737884521484,352.12835693359375,22.049999237060547,23.877499866485596,-0.1320853137267577
2020-08-17,33.80378341674805,359.1594543457031,21.350000381469727,23.72199993133545,-0.27526345046364536
2020-08-18,33.63730239868164,357.9354553222656,21.510000228881836,23.555499935150145,-0.29822791918380276
2020-08-19,33.26470184326172,355.7720031738281,22.540000915527344,23.466499996185302,-0.35420879602119043
2020-08-20,32.75733184814453,353.1435852050781,22.719999313354492,23.298499965667723,-0.43296533599096076
2020-08-21,32.511573791503906,353.09619140625,22.540000915527344,23.133500003814696,-0.48086887666153655
2020-08-24,33.470829010009766,358.6661682128906,22.3700008392334,23.01500005722046,-0.336748421187102
2020-08-25,32.40850830078125,361.3608703613281,22.030000686645508,22.844500064849854,-0.5668952490112813
2020-08-26,31.718788146972656,366.1907653808594,23.270000457763672,22.803000068664552,-0.7408362846987965
2020-08-27,31.504741668701172,356.9866027832031,24.469999313354492,22.788500022888183,-0.7096312530900512
2020-08-28,32.25788116455078,360.0703430175781,22.959999084472656,22.713500022888184,-0.5862156226784176
2020-08-31,31.66330337524414,355.05084228515625,26.40999984741211,22.819999980926514,-0.6630740902364172
2020-09-01,31.258989334106445,367.12060546875,26.1200008392334,22.938000011444093,-0.8385673000880093
2020-09-02,31.0687255859375,378.11810302734375,26.56999969482422,23.117000007629393,-0.9634748050337917
2020-09-03,31.005308151245117,356.92974853515625,33.599998474121094,23.664499950408935,-0.8072956704344049
2020-09-04,30.981521606445312,348.6364440917969,30.75,24.091499996185302,-0.7459623645940388
2020-09-08,30.268022537231445,329.592529296875,31.459999084472656,24.557999992370604,-0.7345635127429584
2020-09-09,30.085689544677734,340.9980163574219,28.809999465942383,24.79699993133545,-0.861160154123026
2020-09-10,29.332550048828125,338.7491149902344,29.709999084472656,25.168499851226805,-0.9912202585379216
2020-09-11,29.253284454345703,340.8651428222656,26.8700008392334,25.405499935150146,-1.0236339371449232
2020-09-14,29.063011169433594,349.1297912597656,25.850000381469727,25.595499992370605,-1.126792597448287
2020-09-15,28.75383186340332,351.32177734375,25.59000015258789,25.807499980926515,-1.2049788511582376
2020-09-16,29.97469711303711,343.85406494140625,26.040000915527344,26.03400001525879,-0.9056965910974784
2020-09-17,29.96677017211914,347.9911804199219,26.459999084472656,26.229999923706053,-0.940181149283028
2020-09-18,29.483182907104492,347.6117858886719,25.829999923706055,26.385499954223633,-1.032165373824322
2020-09-21,28.88067626953125,344.0817565917969,27.780000686645508,26.64749994277954,-1.1224362024270542
2020-09-22,28.167177200317383,345.9986267089844,26.860000610351562,26.87199993133545,-1.2778640232555534
2020-09-23,27.26342010498047,339.28045654296875,28.579999923706055,27.199499893188477,-1.4019430570618177
2020-09-24,27.20792579650879,341.7476806640625,28.510000228881836,27.461499881744384,-1.432481881646619
2020-09-25,27.46161460876465,342.05126953125,26.3799991607666,27.55699987411499,-1.3850593470662635
2020-09-28,27.99277114868164,352.09039306640625,26.190000534057617,27.71849994659424,-1.3606115175044737
2020-09-29,27.17621421813965,354.8801574707031,26.270000457763672,27.711499977111817,-1.5432330732872854
2020-09-30,27.215848922729492,350.39190673828125,26.3700008392334,27.723999977111816,-1.499724639543607
2020-10-01,26.2645320892334,362.4806213378906,26.700000762939453,27.73050003051758,-1.7828308925846088
2020-10-02,26.145614624023438,351.0845642089844,27.6299991607666,27.432000064849852,-1.7154918896992633
2020-10-05,26.748119354248047,362.5754089355469,27.959999084472656,27.292500019073486,-1.6885814843704667
2020-10-06,26.47064971923828,351.18896484375,29.479999542236328,27.19350004196167,-1.6524675828478932
2020-10-07,26.55785369873047,356.588134765625,28.059999465942383,27.15600004196167,-1.6783077395998158
2020-10-08,27.953134536743164,361.41790771484375,26.360000610351562,26.988500118255615,-1.442635977959298
2020-10-09,27.540889739990234,369.1037902832031,25.0,26.895000076293947,-1.5847959746807063
2020-10-12,27.453683853149414,378.63995361328125,25.06999969482422,26.85600004196167,-1.6778263571984626
2020-10-13,27.128650665283203,384.4375915527344,26.06999969482422,26.880000019073485,-1.7878245539713145
2020-10-14,27.07316017150879,377.6816101074219,26.399999618530273,26.897999954223632,-1.7449552303878326
2020-10-15,27.310985565185547,366.8074035644531,26.969999313354492,26.923499965667723,-1.6116852068773193
2020-10-16,27.03351593017578,367.12060546875,27.40999984741211,27.002499961853026,-1.668688668146332
2020-10-19,26.494430541992188,365.61181640625,29.18000030517578,27.07249994277954,-1.762587015634805
2020-10-20,26.716405868530273,365.27972412109375,29.350000381469727,27.196999931335448,-1.7163354190633382
2020-10-21,26.288311004638672,363.4200134277344,28.649999618530273,27.20049991607666,-1.7856359840798661
2020-10-22,27.636022567749023,356.3034362792969,28.110000610351562,27.180499935150145,-1.4642286335675931
2020-10-23,27.08108139038086,359.2070007324219,27.549999237060547,27.238999938964845,-1.5963598290902008
2020-10-26,26.438932418823242,348.7029113769531,32.459999084472656,27.552499866485597,-1.638912175957742
2020-10-27,26.018768310546875,347.6401672363281,33.349998474121094,27.906499767303465,-1.7129977417763567
2020-10-28,25.027803421020508,344.3095703125,40.279998779296875,28.60199966430664,-1.8811709672038854
2020-10-29,26.137685775756836,351.9005432128906,37.59000015258789,29.146499633789062,-1.723543931370623
2020-10-30,25.86021614074707,342.7439880371094,38.02000045776367,29.665999698638917,-1.705177692918102
2020-11-02,26.946313858032227,347.8839416503906,37.130001068115234,30.124499797821045,-1.5327156643236401
2020-11-03,26.486509323120117,354.408935546875,35.54999923706055,30.427999782562257,-1.6749795757677794
2020-11-04,26.34380340576172,364.8299560546875,29.56999969482422,30.50349979400635,-1.7859558646889264
2020-11-05,26.29623794555664,379.2992858886719,27.579999923706055,30.56449975967407,-1.910461652730025
2020-11-06,25.987062454223633,386.96734619140625,24.860000610351562,30.55749979019165,-2.0322311757031613
2020-11-09,29.277069091796875,387.0531921386719,25.75,30.59149980545044,-1.3865715044647293
2020-11-10,29.926576614379883,380.35662841796875,24.799999237060547,30.527999782562254,-1.205673701158445
2020-11-11,29.618053436279297,398.21710205078125,23.450000762939453,30.380499839782715,-1.4084363864329823
2020-11-12,28.603185653686523,393.1400146484375,25.350000381469727,30.299499893188475,-1.5674051887538842
2020-11-13,29.293298721313477,399.6841125488281,23.100000381469727,30.083999919891358,-1.4839124559150212
2020-11-16,30.982051849365234,406.27581787109375,22.450000762939453,29.74749994277954,-1.2046093812086676
2020-11-17,31.3961124420166,406.2471923828125,22.709999084472656,29.415499877929687,-1.123036690493782
2020-11-18,30.21074867248535,403.7038269042969,23.84000015258789,29.174999904632568,-1.3356663905131938
2020-11-19,30.365001678466797,403.2752380371094,23.110000610351562,28.924999904632568,-1.3019512631279906
2020-11-20,29.99152946472168,403.4942626953125,23.700000762939453,28.732499980926512,-1.3770654913679237
2020-11-23,31.95632553100586,406.8853759765625,22.65999984741211,28.242500019073486,-1.0180585305714203
2020-11-24,34.08349609375,404.1419982910156,21.639999389648438,27.657000064849854,-0.5783277070263638
2020-11-25,33.133583068847656,403.38958740234375,21.25,26.70550012588501,-0.7589557864677028
2020-11-27,32.63020324707031,417.0015869140625,20.84000015258789,25.86800012588501,-0.9661857478591946
2020-11-30,30.95769500732422,416.96356201171875,20.56999969482422,24.995500087738037,-1.2944580854187417
2020-12-01,31.258087158203125,427.9274597167969,20.770000457763672,24.17750005722046,-1.3227056692196981
2020-12-02,32.4272346496582,429.6039123535156,21.170000076293945,23.458500099182128,-1.1063620106606433
2020-12-03,32.64643859863281,431.41375732421875,21.280000686645508,23.044000148773193,-1.0777025257040593
2020-12-04,33.839935302734375,442.3587341308594,20.790000915527344,22.704500198364258,-0.9303433971027373
2020-12-07,33.20664978027344,447.4453430175781,21.299999237060547,22.526500129699706,-1.0952406703236732
2020-12-08,34.29459762573242,446.34039306640625,20.68000030517578,22.273000144958495,-0.872712048593867
2020-12-09,34.74925231933594,431.4043273925781,22.270000457763672,22.146500205993654,-0.6645162222972024
2020-12-10,35.731658935546875,436.0813293457031,22.520000457763672,22.100000190734864,-0.5087403484409887
2020-12-11,35.561153411865234,431.1565856933594,23.309999465942383,21.998000144958496,-0.5030412684757622
2020-12-14,34.27836227416992,431.4995422363281,24.719999313354492,22.079000091552736,-0.7577834076723892
2020-12-15,34.944114685058594,447.0357360839844,22.889999389648438,22.101000022888183,-0.7506444818414659
2020-12-16,35.47996520996094,449.1599426269531,22.5,22.09050006866455,-0.6622797454361262
2020-12-17,35.30134201049805,454.65618896484375,21.93000030517578,21.995000076293945,-0.741115987697036
2020-12-18,34.69241714477539,454.59906005859375,21.56999969482422,21.91800003051758,-0.8602884970900797
2020-12-21,34.05914306640625,449.8553466796875,25.15999984741211,21.99099998474121,-0.9469440877011408
2020-12-22,33.482688903808594,453.58935546875,24.229999542236328,22.069499969482422,-1.0899111452101489
2020-12-23,33.91299819946289,452.10333251953125,23.309999465942383,22.15299997329712,-0.9935468810289666
2020-12-24,33.77497863769531,460.1716003417969,21.530000686645508,22.167000007629394,-1.084876970763819
2020-12-28,33.88864517211914,457.4567565917969,21.700000762939453,22.210000038146973,-1.0409390369651026
2020-12-29,33.507049560546875,461.04791259765625,23.079999923706055,22.335500049591065,-1.1444879177397327
2020-12-30,33.77497863769531,466.6680603027344,22.770000457763672,22.435500049591063,-1.1365822291319436
2020-12-31,33.466453552246094,464.58184814453125,22.75,22.514500045776366,-1.18058982096799
2021-01-04,33.69377899169922,476.279296875,26.969999313354492,22.798999977111816,-1.2290301542559976
2021-01-05,35.31759262084961,481.3849792480469,25.34000015258789,23.026499938964843,-0.9506576194212683
2021-01-06,36.21879577636719,466.96331787109375,25.06999969482422,23.214999961853028,-0.6588286205000711
2021-01-07,36.50296401977539,477.6414794921875,22.3700008392334,23.299499988555908,-0.6879893244746986
2021-01-08,36.908912658691406,484.60467529296875,21.559999465942383,23.263999938964844,-0.663658113242236
2021-01-11,38.029327392578125,483.8522033691406,24.079999923706055,23.34199991226196,-0.4375565319314377
2021-01-12,38.87370300292969,489.5484313964844,23.329999923706055,23.342999935150146,-0.3170097449167242
2021-01-13,39.31211471557617,489.67230224609375,22.209999084472656,23.217499923706054,-0.23186683719359344
2021-01-14,40.84661865234375,518.8109741210938,23.25,23.235499954223634,-0.16231808217148844
2021-01-15,38.88182067871094,502.4747619628906,24.34000015258789,23.32749996185303,-0.4182955081499278
2021-01-19,39.65311813354492,523.430908203125,23.239999771118164,23.392999935150147,-0.433558926723222
2021-01-20,40.21333312988281,523.316650390625,21.579999923706055,23.39349994659424,-0.32259171863536534
2021-01-21,39.06044387817383,543.6632080078125,21.31999969482422,23.201499938964844,-0.7110222549636754
2021-01-22,38.50835418701172,542.4345092773438,21.90999984741211,23.085499954223632,-0.80970461731732
2021-01-25,38.07804870605469,540.681884765625,23.190000534057617,23.079500007629395,-0.8802917700675978
2021-01-26,37.24178695678711,522.9547119140625,23.020000457763672,23.153999996185302,-0.9034903702246343
2021-01-27,36.81959915161133,499.7408142089844,37.209999084472656,23.929499912261964,-0.8016726996809237
2021-01-28,37.39605712890625,521.2590942382812,30.209999084472656,24.285999870300294,-0.8596876011160479
2021-01-29,36.40552520751953,508.81866455078125,33.09000015258789,24.801999855041505,-0.9552707014044759
2021-02-01,36.47048568725586,528.0889282226562,30.239999771118164,25.176499843597412,-1.0958806296860155
2021-02-02,37.04692840576172,527.2411499023438,25.559999465942383,25.105999851226805,-0.9758872992159552
2021-02-03,38.50022888183594,517.1535034179688,22.90999984741211,24.984499835968016,-0.6100896186633923
2021-02-04,39.23905563354492,529.0891723632812,21.770000457763672,24.81949987411499,-0.5599382287453379
2021-02-05,40.55432891845703,526.5838623046875,20.8700008392334,24.74449987411499,-0.2816046137577684
2021-02-08,42.29991149902344,537.2430419921875,21.239999771118164,24.72849988937378,-0.023510015251323395
2021-02-09,41.804500579833984,538.671875,21.6299991607666,24.605999851226805,-0.13220873702064329
2021-02-10,42.2090950012207,539.9961547851562,21.989999771118164,24.538999843597413,-0.06326349563243741
2021-02-11,41.1522102355957,563.447998046875,21.25,24.49099988937378,-0.45754827121745656
2021-02-12,41.71368408203125,569.62060546875,19.969999313354492,24.326999855041503,-0.3963708500326221
2021-02-16,42.96871566772461,574.5261840820312,21.459999084472656,24.18299980163574,-0.18885529059379857
2021-02-17,43.63752746582031,559.7044067382812,21.5,24.095999813079835,0.06050345362832043
2021-02-18,42.952213287353516,554.8462524414062,22.489999771118164,24.14149980545044,-0.0354649145297682
2021-02-19,43.24120330810547,566.2008666992188,22.049999237060547,24.177999782562257,-0.06906222901576077
2021-02-22,44.834774017333984,551.0551147460938,23.450000762939453,24.254999828338622,0.3645498487330741
2021-02-23,45.45402908325195,548.740478515625,23.110000610351562,24.25099983215332,0.5046286467098864
2021-02-24,46.8164176940918,566.781982421875,21.34000015258789,24.16699981689453,0.6286864877030265
2021-02-25,46.0402717590332,533.2136840820312,28.889999389648438,23.75099983215332,0.7433773807542853
2021-02-26,44.89256286621094,540.1863403320312,27.950000762939453,23.63799991607666,0.4624073033372276
2021-03-01,46.56871032714844,555.8654174804688,23.350000381469727,23.15099992752075,0.6669076144418666
2021-03-02,46.296234130859375,536.4238891601562,24.100000381469727,22.84399995803833,0.7681128420160834
2021-03-03,46.66779327392578,517.8109130859375,26.670000076293945,22.89949998855591,0.9892485063873957
2021-03-04,48.47604751586914,486.2811584472656,28.56999969482422,23.182499980926515,1.5954366516747667
2021-03-05,50.3090705871582,502.0365295410156,24.65999984741211,23.326999950408936,1.8301489604846621
2021-03-08,50.25952911376953,478.36541748046875,25.469999313354492,23.55699987411499,2.008814358821161
2021-03-09,49.4833869934082,513.924560546875,24.030000686645508,23.69649991989136,1.573321402338873
2021-03-10,51.002647399902344,498.5025634765625,22.559999465942383,23.742999935150145,1.9945333762753008
2021-03-11,50.622825622558594,518.572998046875,21.90999984741211,23.738999938964845,1.7601745671129085
2021-03-12,51.167789459228516,512.1240234375,20.690000534057617,23.710999965667725,1.918563533186536
2021-03-15,49.86320877075195,521.2305297851562,20.030000686645508,23.714000034332276,1.5897916936585117
2021-03-16,48.80632019042969,523.316650390625,19.790000915527344,23.63050012588501,1.365555736694278
2021-03-17,49.020999908447266,533.0232543945312,19.229999542236328,23.517000102996825,1.3304761830854026
2021-03-18,46.90724563598633,513.6099853515625,21.579999923706055,23.47150011062622,1.0697256005106075
2021-03-19,46.64302062988281,521.44970703125,20.950000762939453,23.416500186920167,0.955420637696896
2021-03-22,46.164127349853516,548.6642456054688,18.8799991607666,23.188000106811522,0.6447387453394163
2021-03-23,45.59440612792969,532.3563842773438,20.299999237060547,23.04750003814697,0.662607456463437
