Date,META,KRE,VIX,AvgVIX,zscore
2016-03-23,111.66372680664062,29.57135581970215,14.9399995803833,16.84200005531311,1.0440489968482185
2016-03-24,112.16975402832031,29.44658088684082,14.739999771118164,16.62350001335144,1.1032252902662765
2016-03-28,112.80477142333984,29.41538429260254,15.239999771118164,16.39500002861023,1.1480242861765075
2016-03-29,115.23568725585938,29.4075870513916,13.819999694824219,16.058500051498413,1.2932906118713834
2016-03-30,113.80689239501953,29.664934158325195,13.5600004196167,15.851500034332275,1.1485164678265738
2016-03-31,113.2115707397461,29.352996826171875,13.949999809265137,15.694500017166138,1.1866864323187825
2016-04-01,115.15631866455078,29.438785552978516,13.100000381469727,15.514499998092651,1.2812767697490675
2016-04-04,111.67364501953125,29.430980682373047,14.119999885559082,15.377499961853028,1.0776183909033568
2016-04-05,111.3462142944336,28.78372573852539,15.420000076293945,15.280999946594239,1.2103851734767979
2016-04-06,112.82461547851562,29.08006477355957,14.09000015258789,15.051999950408936,1.2279857500009872
2016-04-07,112.75516510009766,28.28462028503418,16.15999984741211,14.942999935150146,1.4107947936022904
2016-04-08,109.76860046386719,28.49519157409668,15.359999656677246,14.808499956130982,1.1850967127672238
2016-04-11,108.14137268066406,28.760326385498047,16.260000228881836,14.796499967575073,1.026784307087699
2016-04-12,109.74874877929688,29.314001083374023,14.850000381469727,14.692999982833863,0.9915283566332311
2016-04-13,109.6495361328125,30.42917251586914,13.84000015258789,14.542999982833862,0.7236407210862784
2016-04-14,109.97695922851562,30.702112197875977,13.720000267028809,14.479500007629394,0.6788269641095833
2016-04-15,108.78630065917969,30.56954002380371,13.619999885559082,14.438500022888183,0.6397238345804052
2016-04-18,109.59001159667969,30.889278411865234,13.350000381469727,14.405000019073487,0.6120166817796966
2016-04-19,111.41567993164062,31.357179641723633,13.239999771118164,14.377500009536742,0.60979521925361
2016-04-20,111.5446548461914,31.747095108032227,13.279999732971191,14.332999992370606,0.5257861967194079
2016-04-21,112.55671691894531,31.52874755859375,13.949999809265137,14.283500003814698,0.6368075738915485
2016-04-22,109.69913482666016,31.825071334838867,13.220000267028809,14.20750002861023,0.3985705986304292
2016-04-25,109.24271392822266,31.59111213684082,14.079999923706055,14.149500036239624,0.4266136372947082
2016-04-26,107.91314697265625,32.012245178222656,13.960000038146973,14.156500053405761,0.24920930268973668
2016-04-27,108.0421371459961,31.973251342773438,13.770000457763672,14.16700005531311,0.265982708046011
2016-04-28,115.82109832763672,31.614524841308594,15.220000267028809,14.230500078201294,0.8092644918096296
2016-04-29,116.66447448730469,31.466352462768555,15.699999809265137,14.360500049591064,0.8938435191286239
2016-05-02,117.64676666259766,31.676904678344727,14.680000305175781,14.388500070571899,0.9023290612223194
2016-05-03,116.51564025878906,30.920469284057617,15.600000381469727,14.39750008583069,1.013328750304387
2016-05-04,117.14073944091797,30.358980178833008,16.049999237060547,14.49550004005432,1.1821462379993208
2016-05-05,116.89269256591797,30.17962074279785,15.90999984741211,14.483000040054321,1.209654818709705
2016-05-06,118.55960845947266,30.304397583007812,14.720000267028809,14.451000070571899,1.2786908035454292
2016-05-09,118.31155395507812,30.226404190063477,14.569999694824219,14.366500043869019,1.282380787401408
2016-05-10,119.5617446899414,30.81129264831543,13.630000114440918,14.305500030517578,1.218715058627517
2016-05-11,118.58937072753906,30.694313049316406,14.6899995803833,14.348000001907348,1.1888278201723146
2016-05-12,119.34344482421875,30.483753204345703,14.40999984741211,14.382499980926514,1.2827969386081917
2016-05-13,118.87712097167969,29.91448402404785,15.039999961853027,14.45349998474121,1.3890440023465416
2016-05-16,117.74597930908203,30.374595642089844,14.680000305175781,14.519999980926514,1.2141887288356905
2016-05-17,116.43626403808594,30.17182731628418,15.569999694824219,14.636499977111816,1.184554862063316
2016-05-18,116.73394012451172,31.450763702392578,15.949999809265137,14.769999980926514,0.9016051988729058
2016-05-19,115.90047454833984,31.13102149963379,16.329999923706055,14.88899998664856,0.9275575999670631
2016-05-20,116.43626403808594,31.38836669921875,15.199999809265137,14.987999963760377,0.8987025924941755
2016-05-23,115.0670166015625,31.341567993164062,15.819999694824219,15.074999952316285,0.828907639770982
2016-05-24,116.78353118896484,31.957643508911133,14.420000076293945,15.097999954223633,0.7854288930244554
2016-05-25,116.97206115722656,32.49573516845703,13.899999618530273,15.104499912261963,0.6701166625533386
2016-05-26,118.5397720336914,32.183799743652344,13.430000305175781,15.014999914169312,0.8359141394480725
2016-05-27,118.4504623413086,32.52691650390625,13.119999885559082,14.885999917984009,0.7500217820157559
2016-05-31,117.8848876953125,32.48014831542969,14.1899995803833,14.861499881744384,0.727639712418677
2016-06-01,117.8551254272461,32.61271667480469,14.199999809265137,14.791499853134155,0.6947338076818581
2016-06-02,118.00396728515625,32.73747634887695,13.630000114440918,14.670499897003173,0.6742011126125401
2016-06-03,117.54754638671875,32.12141036987305,13.470000267028809,14.548499917984008,0.7920284131761799
2016-06-06,117.86505889892578,32.5815315246582,13.649999618530273,14.494999885559082,0.7026475503060099
2016-06-07,116.84307861328125,32.40995407104492,14.050000190734863,14.468999910354615,0.6826622795723026
2016-06-08,117.46817779541016,32.49573516845703,14.079999923706055,14.491499900817871,0.6993896179110668
2016-06-09,117.63685607910156,32.05122375488281,14.640000343322754,14.488999938964843,0.8137899232624276
2016-06-10,115.71194458007812,31.606725692749023,17.030000686645508,14.619999980926513,0.8046565432826817
2016-06-13,113.06275177001953,31.224599838256836,20.969999313354492,14.916499948501587,0.7381318378257965
2016-06-14,114.04503631591797,30.52275848388672,20.5,15.207499933242797,0.9610035549362299
2016-06-15,113.70767974853516,30.678712844848633,20.139999389648438,15.43599991798401,0.9044532533879109
2016-06-16,113.49930572509766,30.242006301879883,19.3700008392334,15.606999969482422,0.9947719732411658
2016-06-17,112.13997650146484,30.40742301940918,19.40999984741211,15.760999965667725,0.8756976276949274
2016-06-20,112.48725891113281,30.72097396850586,18.3700008392334,15.919500017166138,0.8225131566990198
2016-06-21,113.48939514160156,30.838558197021484,18.479999542236328,16.052500009536743,0.8540144225757815
2016-06-22,113.0230712890625,30.799365997314453,21.170000076293945,16.39000000953674,0.8357084220452758
2016-06-23,114.18394470214844,31.80275535583496,17.25,16.557500028610228,0.6684367496947445
2016-06-24,111.2072982788086,29.49810028076172,25.760000228881836,17.174000024795532,1.0343307809580067
2016-06-27,108.12152099609375,27.836225509643555,23.850000381469727,17.710500049591065,1.2427504849231297
2016-06-28,111.82247161865234,28.6906795501709,18.75,17.938500070571898,1.2603495629705204
2016-06-29,113.27110290527344,29.42755126953125,16.639999389648438,18.060500049591063,1.172680898138128
2016-06-30,113.39017486572266,30.10169219970703,15.630000114440918,18.160500049591064,1.0213026328909967
2016-07-01,113.3008804321289,29.78029441833496,14.770000457763672,18.225500059127807,1.0915532559818542
2016-07-05,113.31078338623047,28.88665199279785,15.579999923706055,18.322000074386597,1.3021182094551358
2016-07-06,115.79133605957031,29.09830093383789,14.960000038146973,18.367500066757202,1.3987496840783014
2016-07-07,114.94795227050781,29.513769149780273,14.760000228881836,18.401500082015993,1.251363261877932
2016-07-08,116.32711791992188,29.97626495361328,13.199999809265137,18.32950005531311,1.224066396467302
2016-07-11,116.95222473144531,30.368221282958984,13.539999961853027,18.155000019073487,1.1688516846620856
2016-07-12,117.01174926757812,31.065881729125977,13.550000190734863,17.784000062942503,1.0084334529328107
2016-07-13,115.87071228027344,31.08156967163086,13.039999961853027,17.411000061035157,0.9374212795110839
2016-07-14,116.3767318725586,31.567594528198242,12.819999694824219,17.045000076293945,0.8530764866785272
2016-07-15,115.95008850097656,31.630285263061523,12.670000076293945,16.710000038146973,0.8131721988503662
2016-07-18,118.4405517578125,31.46567153930664,12.4399995803833,16.361500024795532,0.9987994995785989
2016-07-19,119.67088317871094,31.504878997802734,11.970000267028809,16.0414999961853,1.0621815547145752
2016-07-20,120.97068786621094,31.355926513671875,11.770000457763672,15.70600004196167,1.1738750756893417
2016-07-21,119.67088317871094,31.144277572631836,12.739999771118164,15.284500026702881,1.1469126676081987
2016-07-22,120.05784606933594,31.42647933959961,12.020000457763672,15.023000049591065,1.1034356799885796
2016-07-25,120.68294525146484,31.324575424194336,12.869999885559082,14.378500032424927,1.1642636760048153
2016-07-26,120.27613830566406,31.49703598022461,13.050000190734863,13.838500022888184,1.0997370238984947
2016-07-27,122.37962341308594,31.57542610168457,12.829999923706055,13.542500019073486,1.2054319811316887
2016-07-28,124.02670288085938,31.57542610168457,12.720000267028809,13.346500062942505,1.3026165543144976
2016-07-29,122.97496032714844,31.434307098388672,11.869999885559082,13.158500051498413,1.2737183129479284
2016-08-01,123.34207916259766,31.105073928833008,12.4399995803833,13.042000007629394,1.3727403207743933
2016-08-02,122.1315689086914,30.830726623535156,13.369999885559082,12.931500005722047,1.3657789957955873
2016-08-03,121.55609893798828,31.261871337890625,12.859999656677246,12.82649998664856,1.2305170759812751
2016-08-04,123.39168548583984,31.30105209350586,12.420000076293945,12.709499979019165,1.3296179879175343
2016-08-05,124.175537109375,32.382835388183594,11.390000343322754,12.619000005722047,1.1216801013275062
2016-08-08,124.28468322753906,32.29660415649414,11.5,12.517000007629395,1.1483820735538133
2016-08-09,124.08622741699219,32.37499237060547,11.65999984741211,12.422499990463256,1.1182533429773736
2016-08-10,123.90763092041016,31.951688766479492,12.050000190734863,12.373000001907348,1.2071797506884265
2016-08-11,123.92747497558594,32.03009033203125,11.680000305175781,12.316000032424927,1.1899284874454672
2016-08-12,123.90763092041016,31.88113784790039,11.550000190734863,12.260000038146973,1.2237572166372686
2016-08-15,122.93526458740234,32.359317779541016,11.8100004196167,12.228500080108642,1.0540248097225042
2016-08-16,122.3399429321289,32.2730827331543,12.640000343322754,12.26200008392334,1.039161135075391
2016-08-17,123.40159606933594,32.37499237060547,12.1899995803833,12.283000040054322,1.0778572317930795
2016-08-18,122.94519805908203,32.516109466552734,11.430000305175781,12.217500066757202,1.01776932422148
2016-08-19,122.59791564941406,32.57097625732422,11.34000015258789,12.183500051498413,0.984386069940127
2016-08-22,123.1833267211914,32.57881164550781,12.270000457763672,12.153500080108643,1.0170866760070978
2016-08-23,123.40159606933594,32.6650390625,12.380000114440918,12.120000076293945,1.0097044811940203
2016-08-24,122.5185546875,32.633705139160156,13.449999809265137,12.1510000705719,0.9649639324217764
2016-08-25,122.92533874511719,32.79047393798828,13.630000114440918,12.196500062942505,0.9521296683507268
2016-08-26,123.98702239990234,33.00995635986328,13.649999618530273,12.285500049591064,0.963201294246464
2016-08-29,125.5547103881836,33.26080322265625,12.9399995803833,12.310500049591065,0.9967595363293726
2016-08-30,124.86016082763672,33.61355972290039,13.119999885559082,12.298000049591064,0.8728904312105811
2016-08-31,125.13799285888672,33.72331237792969,13.420000076293945,12.326000070571899,0.8634949195998747
2016-09-01,125.18759155273438,33.48812484741211,13.479999542236328,12.379000043869018,0.9216838526293402
2016-09-02,125.52494049072266,33.7781867980957,11.979999542236328,12.408500003814698,0.8734325140646614
2016-09-06,128.71987915039062,33.1667366027832,12.020000457763672,12.434500026702882,1.2056207124551874
2016-09-07,130.02960205078125,33.42542266845703,11.9399995803833,12.44850001335144,1.222115945633092
2016-09-08,129.25567626953125,33.51949691772461,12.510000228881836,12.471500015258789,1.1543463077859846
2016-09-09,126.1103515625,33.284324645996094,17.5,12.7625,1.0240178204043582
2016-09-12,127.68794250488281,33.495975494384766,15.15999984741211,12.942999982833863,1.0673703304621924
2016-09-13,126.21949768066406,33.00995635986328,17.850000381469727,13.244999980926513,1.0949266672761537
2016-09-14,126.77513122558594,32.719905853271484,18.139999389648438,13.519999933242797,1.1958650158493744
2016-09-15,127.35062408447266,33.04914855957031,16.299999237060547,13.72549991607666,1.1524587971222724
2016-09-16,128.0650177001953,32.760128021240234,15.369999885559082,13.922499895095825,1.2625226401249436
2016-09-19,127.64827728271484,32.88614273071289,15.529999732971191,14.13199987411499,1.2083233290026745
2016-09-20,127.63838195800781,32.838890075683594,15.920000076293945,14.314499855041504,1.2188424979376864
2016-09-21,128.92825317382812,32.98851776123047,13.300000190734863,14.360499858856201,1.2597920265843308
2016-09-22,129.06715393066406,33.24838638305664,12.020000457763672,14.288999891281128,1.2069259922300972
2016-09-23,126.96366119384766,33.25627136230469,12.289999961853027,14.221999883651733,1.0809583818172988
2016-09-26,126.31871032714844,32.50813293457031,14.5,14.26449990272522,1.2186949077966047
2016-09-27,127.68794250488281,32.84676742553711,13.100000381469727,14.272499942779541,1.2199158234449556
2016-09-28,128.22377014160156,33.24838638305664,12.390000343322754,14.235999965667725,1.1571628234376772
2016-09-29,127.09264373779297,32.69713592529297,14.020000457763672,14.26599998474121,1.2199498688442538
2016-09-30,127.271240234375,33.28776931762695,13.289999961853027,14.256500005722046,1.0917057042263907
2016-10-03,127.7673568725586,32.96489715576172,13.569999694824219,14.336000013351441,1.196844465117877
2016-10-04,127.19187927246094,33.43739318847656,13.630000114440918,14.416499996185303,1.0518657075148363
2016-10-05,127.46969604492188,34.08314895629883,12.989999771118164,14.469000005722046,0.916523758224376
2016-10-06,127.73757934570312,34.02802276611328,12.84000015258789,14.485500001907349,0.9452830847122362
2016-10-07,127.98562622070312,34.0516471862793,13.479999542236328,14.284499979019165,0.9543678180877416
2016-10-10,129.2259063720703,34.23277282714844,13.380000114440918,14.195499992370605,0.9849901400236948
2016-10-11,127.8764877319336,33.78389358520508,15.359999656677246,14.070999956130981,1.0108426972670426
2016-10-12,128.045166015625,33.728759765625,15.90999984741211,13.959499979019165,1.0337503057736015
2016-10-13,126.82474517822266,32.909759521484375,16.690000534057617,13.979000043869018,1.1541822162147726
2016-10-14,126.88427734375,33.07514190673828,16.1200008392334,14.016500091552734,1.1188346904019058
2016-10-17,126.54693603515625,32.84676742553711,16.209999084472656,14.050500059127808,1.1525916724681355
2016-10-18,127.56890106201172,33.16962814331055,15.279999732971191,14.01850004196167,1.1370287642407704
2016-10-19,129.09690856933594,33.823272705078125,14.40999984741211,14.074000024795533,1.0735996509942884
2016-10-20,128.98777770996094,33.91777801513672,13.75,14.160500001907348,1.0449544052300805
2016-10-21,131.0416717529297,34.012264251708984,13.34000015258789,14.213000011444091,1.1439411516037008
2016-10-24,132.2422332763672,34.28790283203125,13.020000457763672,14.139000034332275,1.1500120468736386
2016-10-25,131.2599334716797,34.16189956665039,13.460000038146973,14.157000017166137,1.1216594480393813
2016-10-26,130.0196533203125,34.41389083862305,14.239999771118164,14.249499988555907,0.9892669292143181
2016-10-27,128.68017578125,34.650142669677734,15.359999656677246,14.316499948501587,0.8547196723301582
2016-10-28,130.26773071289062,34.24852752685547,16.190000534057617,14.461499977111817,1.0427602229959065
2016-10-31,129.97007751464844,34.48477554321289,17.059999465942383,14.635999965667725,0.9696858532600448
2016-11-01,128.49166870117188,34.40602493286133,18.559999465942383,14.882499933242798,0.9009577147802906
2016-11-02,126.17980194091797,33.79176712036133,19.31999969482422,15.198999929428101,0.9088810860953157
2016-11-03,119.06564331054688,33.815399169921875,22.079999923706055,15.66099991798401,0.48356312887319775
2016-11-04,119.8097915649414,33.854759216308594,22.510000228881836,16.112499952316284,0.5182224911723391
2016-11-07,121.19890594482422,34.823402404785156,18.709999084472656,16.37899990081787,0.37258235488678604
2016-11-08,123.25277709960938,34.626522064208984,18.739999771118164,16.547999906539918,0.5400306369806493
2016-11-09,122.22088623046875,36.57952880859375,14.380000114440918,16.471499919891357,0.020243539766307824
2016-11-10,119.85940551757812,38.11516571044922,14.739999771118164,16.373999881744385,-0.4799248339967398
2016-11-11,118.09326171875,38.97354507446289,14.170000076293945,16.276499843597414,-0.785829518323009
2016-11-14,114.18394470214844,40.0287971496582,14.479999542236328,16.189999866485596,-1.264449887039353
2016-11-15,116.28742218017578,40.2886848449707,13.369999885559082,16.09449987411499,-1.201402164889301
2016-11-16,115.43413543701172,39.70591735839844,13.720000267028809,16.059999895095824,-1.114815809817824
2016-11-17,116.87284088134766,40.28080368041992,13.350000381469727,16.03999991416931,-1.165008164283013
2016-11-18,116.10884094238281,40.55641174316406,12.850000381469727,16.015499925613405,-1.2748474361478612
2016-11-21,120.82184600830078,40.68242645263672,12.420000076293945,15.985499906539918,-1.0263703220613067
2016-11-22,120.52418518066406,40.93442153930664,12.40999984741211,15.932999897003175,-1.103145257102257
2016-11-23,119.89908599853516,41.186424255371094,12.430000305175781,15.842499923706054,-1.1992422164006626
2016-11-25,119.44268798828125,41.186424255371094,12.34000015258789,15.691499948501587,-1.2261716066916903
2016-11-28,119.47244262695312,40.40679931640625,13.149999618530273,15.53949990272522,-1.0412261981252786
2016-11-29,119.92887115478516,40.54067611694336,12.899999618530273,15.331499910354614,-1.045752260270483
2016-11-30,117.49794006347656,41.27304458618164,13.329999923706055,15.069999933242798,-1.3612731853571474
2016-12-01,114.20378875732422,42.09992980957031,14.069999694824219,14.807499933242799,-1.7499364692161175
2016-12-02,114.50145721435547,41.76130676269531,14.119999885559082,14.40949993133545,-1.6528059690163108
2016-12-05,116.51564025878906,42.27317428588867,12.140000343322754,13.890999937057495,-1.6542351083305742
2016-12-06,116.3965835571289,42.91893005371094,11.789999961853027,13.544999980926514,-1.8129942514751825
2016-12-07,117.03157806396484,43.34418487548828,12.220000267028809,13.219000005722046,-1.8754497497318259
2016-12-08,117.984130859375,44.02931213378906,12.640000343322754,13.132000017166138,-1.980230637549945
2016-12-09,118.74813079833984,44.12379837036133,11.75,12.982500028610229,-1.957353034907019
2016-12-12,116.85298156738281,43.265438079833984,12.640000343322754,12.90600004196167,-1.8674844248091853
2016-12-13,119.37321472167969,43.32844161987305,12.720000267028809,12.818000078201294,-1.7335841803879304
2016-12-14,119.27400207519531,43.186676025390625,13.1899995803833,12.809000062942506,-1.706127245173591
2016-12-15,119.63118743896484,43.816688537597656,12.789999961853027,12.762500047683716,-1.833086897032953
2016-12-16,118.93665313720703,43.27124786376953,12.199999809265137,12.705000019073486,-1.7459042272395835
2016-12-19,118.31155395507812,43.532108306884766,11.710000038146973,12.648000001907349,-1.8440825013036333
2016-12-20,118.1627197265625,44.354217529296875,11.449999809265137,12.599499988555909,-2.046036705710362
2016-12-21,118.11311340332031,44.204017639160156,11.270000457763672,12.542500019073486,-2.013670969686024
2016-12-22,116.48587799072266,44.338409423828125,11.430000305175781,12.492500019073486,-2.1412629204411417
2016-12-23,116.35688018798828,44.354217529296875,11.4399995803833,12.447499990463257,-2.1525887866674642
2016-12-27,117.09113311767578,44.63089370727539,11.989999771118164,12.389499998092651,-2.1742758535760953
2016-12-28,116.0096206665039,44.124969482421875,12.949999809265137,12.392000007629395,-2.119211757448403
2016-12-29,115.44405364990234,43.753448486328125,13.369999885559082,12.394000005722045,-2.065285672904791
2016-12-30,114.15418243408203,43.92736053466797,14.039999961853027,12.392500019073486,-2.182257867586479
2017-01-03,115.95008850097656,43.92736053466797,12.850000381469727,12.32900004386902,-2.076291902979136
2017-01-04,117.76583862304688,44.615081787109375,11.850000381469727,12.314500045776366,-2.1307500555592025
2017-01-05,119.73042297363281,43.91154098510742,11.670000076293945,12.308500051498413,-1.8495192220640813
2017-01-06,122.44908142089844,44.09336471557617,11.319999694824219,12.263500022888184,-1.7318304325025975
2017-01-09,123.92747497558594,43.6664924621582,11.5600004196167,12.20950002670288,-1.5442961543348852
2017-01-10,123.38176727294922,44.077537536621094,11.489999771118164,12.196500015258788,-1.6730791303234451
2017-01-11,125.10821533203125,44.338409423828125,11.260000228881836,12.127500009536742,-1.6325089770227086
2017-01-12,125.63409423828125,43.62696838378906,11.539999961853027,12.068499994277953,-1.4343114463609665
2017-01-13,127.3406982421875,44.117069244384766,11.229999542236328,11.970499992370605,-1.4487744860202219
2017-01-17,126.87435913085938,42.520286560058594,11.869999885559082,11.924499988555908,-1.1010917762436958
2017-01-18,126.92396545410156,42.99458312988281,12.479999542236328,11.938499975204468,-1.209611044778437
2017-01-19,126.55685424804688,42.76534652709961,12.779999732971191,11.991999959945678,-1.1774080369637256
2017-01-20,126.05081939697266,43.09734344482422,11.539999961853027,11.996499967575073,-1.2852760728387946
2017-01-23,127.92606353759766,42.96296310424805,11.770000457763672,12.021499967575073,-1.1430532595220657
2017-01-24,128.36265563964844,43.777156829833984,11.069999694824219,12.003499937057494,-1.308604946044846
2017-01-25,130.45623779296875,44.59925842285156,10.8100004196167,11.971999979019165,-1.378245418214515
2017-01-26,131.74610900878906,44.962890625,10.630000114440918,11.903999996185302,-1.3875808845517894
2017-01-27,131.15077209472656,44.49650573730469,10.579999923706055,11.785500001907348,-1.313121022987078
2017-01-30,129.9601287841797,43.84040832519531,11.880000114440918,11.711000013351441,-1.2292096616919792
2017-01-31,129.3052978515625,43.79296875,11.989999771118164,11.608500003814697,-1.256700468432701
2017-02-01,132.19261169433594,43.69811248779297,11.8100004196167,11.556500005722047,-1.064048350387564
2017-02-02,129.8212127685547,43.20009994506836,11.930000305175781,11.560500001907348,-1.086951968851076
2017-02-03,129.9601287841797,44.330509185791016,10.970000267028809,11.525500011444091,-1.3443694709709249
2017-02-06,131.03172302246094,44.00639724731445,11.369999885559082,11.528000020980835,-1.2049838138904494
2017-02-07,130.8134307861328,43.84040832519531,11.289999961853027,11.514499998092651,-1.1788612768821347
2017-02-08,133.15505981445312,43.4056282043457,11.449999809265137,11.5125,-0.9385343728738647
2017-02-09,133.0955352783203,44.19611740112305,10.880000114440918,11.493499994277954,-1.127789122440109
2017-02-10,133.14512634277344,44.401634216308594,10.850000381469727,11.45900001525879,-1.1731536681062606
2017-02-13,133.00625610351562,44.81270980834961,11.069999694824219,11.451000022888184,-1.2779387039920167
2017-02-14,132.80780029296875,45.6110954284668,10.739999771118164,11.394500017166138,-1.477246415107666
2017-02-15,132.40097045898438,45.80870819091797,11.970000267028809,11.369000053405761,-1.547684473228113
2017-02-16,132.79786682128906,45.7454833984375,11.760000228881836,11.318000078201294,-1.5094098948850265
2017-02-17,132.4903106689453,45.6110954284668,11.489999771118164,11.315500068664551,-1.4959796299915835
2017-02-21,132.67880249023438,45.80870819091797,11.569999694824219,11.305500030517578,-1.531291222081558
2017-02-22,135.06011962890625,45.769187927246094,11.739999771118164,11.339000034332276,-1.3814974156188244
2017-02-23,134.3060302734375,45.800804138183594,11.710000038146973,11.384000015258788,-1.4334207529306966
2017-02-24,134.3854217529297,45.42137145996094,11.470000267028809,11.426000022888184,-1.339580400245807
2017-02-27,135.34786987304688,45.81662368774414,12.09000015258789,11.501500034332276,-1.3756650075034191
2017-02-28,134.48464965820312,45.42137145996094,12.920000076293945,11.553500032424926,-1.333725539074561
2017-03-01,136.34999084472656,46.923301696777344,12.539999961853027,11.58100004196167,-1.5765736423940206
2017-03-02,135.69512939453125,45.70594787597656,11.8100004196167,11.58100004196167,-1.3291695658129978
2017-03-03,136.10195922851562,46.00633239746094,10.960000038146973,11.53250002861023,-1.3757467526152893
2017-03-06,136.34999084472656,45.71385192871094,11.239999771118164,11.546000003814697,-1.2923872313485465
2017-03-07,136.23092651367188,45.51622772216797,11.449999809265137,11.55,-1.2529764380994386
2017-03-08,136.64764404296875,45.27118682861328,11.859999656677246,11.57849998474121,-1.1708106982691056
2017-03-09,137.16360473632812,45.255374908447266,12.300000190734863,11.621000003814697,-1.1366515076941714
2017-03-10,137.7093048095703,45.04985046386719,11.65999984741211,11.659999990463257,-1.0561605039707735
2017-03-13,138.51303100585938,45.10517501831055,11.350000381469727,11.684999990463258,-1.0217370009166378
2017-03-14,138.23519897460938,44.986610412597656,12.300000190734863,11.746500015258789,-1.0102709306889481
2017-03-15,138.63209533691406,44.607173919677734,11.630000114440918,11.791000032424927,-0.8976955664420859
2017-03-16,138.89999389648438,45.01823043823242,11.210000038146973,11.753000020980835,-0.9784750612261638
2017-03-17,138.75115966796875,44.83109664916992,11.279999732971191,11.728999996185303,-0.9432857670961685
2017-03-20,138.85035705566406,44.188838958740234,11.34000015258789,11.721500015258789,-0.7865203555116538
2017-03-21,137.43150329589844,41.81804656982422,12.470000267028809,11.76650004386902,-0.31316965177199513
2017-03-22,138.50311279296875,41.6991081237793,12.8100004196167,11.820000076293946,-0.2219930489975108
2017-03-23,138.4435577392578,42.01626968383789,13.119999885559082,11.89050006866455,-0.3000310220875234
2017-03-24,139.2472686767578,42.079715728759766,12.960000038146973,11.96500005722046,-0.26751673940709114
2017-03-27,139.22740173339844,41.84976577758789,12.5,11.985500049591064,-0.21465725200624308
2017-03-28,140.6562042236328,42.555442810058594,11.529999732971191,11.916000032424927,-0.2961660315686179
2017-03-29,141.5392608642578,42.412723541259766,11.420000076293945,11.860000038146973,-0.21052701622284128
2017-03-30,141.30113220214844,43.721038818359375,11.539999961853027,11.846500015258789,-0.5319946057482083
2017-03-31,140.94395446777344,43.30078887939453,12.369999885559082,11.917000007629394,-0.4543227622641351
2017-04-03,141.1721649169922,42.88847732543945,12.380000114440918,11.974000024795533,-0.3439758645460759
2017-04-04,140.62643432617188,42.912254333496094,11.789999961853027,11.991000032424926,-0.38176317337240107
2017-04-05,140.74549865722656,42.11934280395508,12.890000343322754,12.042500066757203,-0.18842614750370046
2017-04-06,140.07078552246094,42.68231964111328,12.390000343322754,12.047000074386597,-0.36052064061569505
2017-04-07,139.68382263183594,42.507877349853516,12.869999885559082,12.107500076293945,-0.34236407511378164
2017-04-10,139.9418182373047,42.238285064697266,14.050000190734863,12.242500066757202,-0.26379471116244185
2017-04-11,138.8305206298828,42.48409652709961,15.069999694824219,12.38100004196167,-0.3871246406949315
2017-04-12,138.4931640625,41.88939666748047,15.770000457763672,12.588000059127808,-0.26729247931209554
2017-04-13,138.30467224121094,41.00135040283203,15.960000038146973,12.825500059127808,-0.06974858602561029
2017-04-17,140.31886291503906,41.72288513183594,14.65999984741211,12.994500064849854,-0.12044312507212399
2017-04-18,139.86244201660156,41.508811950683594,14.420000076293945,13.148500061035156,-0.09707273665474513
2017-04-19,141.16221618652344,41.77839660644531,14.930000305175781,13.271500062942504,-0.08372537988565489
2017-04-20,142.68032836914062,42.658531188964844,14.149999618530273,13.338500022888184,-0.20095709318189958
2017-04-21,142.5612335205078,42.53166961669922,14.630000114440918,13.414000034332275,-0.17817531373385445
2017-04-24,144.33731079101562,43.467288970947266,10.84000015258789,13.30800004005432,-0.2932233571042944
2017-04-25,145.34938049316406,43.625877380371094,10.760000228881836,13.221000051498413,-0.27077079503966506
2017-04-26,145.41883850097656,44.09370040893555,10.850000381469727,13.18700008392334,-0.37659763251760286
2017-04-27,146.54995727539062,43.625877380371094,10.359999656677246,13.134000062942505,-0.19993174662896143
2017-04-28,149.08009338378906,42.856754302978516,10.819999694824219,13.098000049591064,0.13007898015843325
2017-05-01,151.2729034423828,43.34043884277344,10.109999656677246,12.985000038146973,0.14581178350944363
2017-05-02,151.5904083251953,42.98362350463867,10.59000015258789,12.895500040054321,0.24838738849059375
2017-05-03,150.61802673339844,43.38801193237305,10.680000305175781,12.84000005722046,0.09599299288286957
2017-05-04,149.67543029785156,43.467288970947266,10.460000038146973,12.71850004196167,0.021748006464447068
2017-05-05,149.07017517089844,43.34834671020508,10.569999694824219,12.627500009536742,0.013983483684903094
2017-05-08,149.8837890625,43.4910888671875,9.770000457763672,12.472500038146972,0.028449743534726176
2017-05-09,149.3083038330078,43.173927307128906,9.960000038146973,12.268000030517578,0.06901768552756751
2017-05-10,149.1197967529297,43.22942352294922,10.210000038146973,12.025000047683715,0.04485494230877249
2017-05-11,148.87173461914062,42.5871696472168,10.600000381469727,11.76650004386902,0.1811296942790419
2017-05-12,149.15948486328125,42.4365234375,10.399999618530273,11.488500022888184,0.2335057503362449
2017-05-15,149.0205841064453,42.83296585083008,10.420000076293945,11.276500034332276,0.1321572959740252
2017-05-16,148.61375427246094,43.03120422363281,10.649999618530273,11.088000011444091,0.06157223715523085
2017-05-17,143.7221221923828,41.16786575317383,15.59000015258789,11.121000003814697,0.21077721825494922
