Date,INTC,LOW,VIX,AvgVIX,zscore
2016-08-25,28.431760787963867,64.6111831665039,13.630000114440918,12.196500062942505,-0.29663109593285314
2016-08-26,28.569503784179688,64.13579559326172,13.649999618530273,12.285500049591064,-0.189384235252251
2016-08-29,28.804481506347656,64.36930084228516,12.9399995803833,12.310500049591065,-0.15893947171023515
2016-08-30,28.926015853881836,63.85221481323242,13.119999885559082,12.298000049591064,-0.05005594944187965
2016-08-31,29.07996368408203,63.85221481323242,13.420000076293945,12.326000070571899,-0.007771940490048818
2016-09-01,29.185300827026367,63.75215530395508,13.479999542236328,12.379000043869018,0.03577063194983877
2016-09-02,29.23392105102539,64.18584442138672,11.979999542236328,12.408500003814698,-0.014200259290022905
2016-09-06,29.630931854248047,63.393497467041016,12.020000457763672,12.434500026702882,0.21053911558969535
2016-09-07,29.541810989379883,62.91810989379883,11.9399995803833,12.44850001335144,0.25547451971746626
2016-09-08,29.525602340698242,61.82555389404297,12.510000228881836,12.471500015258789,0.41055220833500927
2016-09-09,28.71534538269043,59.8572883605957,17.5,12.7625,0.47539976841818044
2016-09-12,29.23392105102539,60.46609878540039,15.15999984741211,12.942999982833863,0.5289386218683779
2016-09-13,28.853097915649414,59.281822204589844,17.850000381469727,13.244999980926513,0.5972622287421963
2016-09-14,28.86118507385254,59.315181732177734,18.139999389648438,13.519999933242797,0.5946124908639246
2016-09-15,29.622838973999023,59.4736328125,16.299999237060547,13.72549991607666,0.7806755600146464
2016-09-16,30.522212982177734,59.17339324951172,15.369999885559082,13.922499895095825,1.0715412000526972
2016-09-19,30.10898208618164,59.4736328125,15.529999732971191,14.13199987411499,0.9142018310940723
2016-09-20,30.092777252197266,59.52369689941406,15.920000076293945,14.314499855041504,0.9024408272884532
2016-09-21,30.343957901000977,60.0908203125,13.300000190734863,14.360499858856201,0.8886226839676254
2016-09-22,30.42498016357422,60.11583709716797,12.020000457763672,14.288999891281128,0.9072237986062062
2016-09-23,30.133291244506836,60.34099197387695,12.289999961853027,14.221999883651733,0.7942311949814165
2016-09-26,29.695758819580078,59.05661392211914,14.5,14.26449990272522,0.8615950935584017
2016-09-27,30.12519073486328,59.63210678100586,13.100000381469727,14.272499942779541,0.8955141860470108
2016-09-28,30.335857391357422,59.84894943237305,12.390000343322754,14.235999965667725,0.9217145522707213
2016-09-29,30.238632202148438,60.057437896728516,14.020000457763672,14.26599998474121,0.8645677854681906
2016-09-30,30.587032318115234,60.2242431640625,13.289999961853027,14.256500005722046,0.9359048596907982
2016-10-03,30.514110565185547,60.20756149291992,13.569999694824219,14.336000013351441,0.9183116156547388
2016-10-04,30.416879653930664,60.63290023803711,13.630000114440918,14.416499996185303,0.829499870514783
2016-10-05,30.781496047973633,60.25760269165039,12.989999771118164,14.469000005722046,0.9844461559052768
2016-10-06,30.8463134765625,60.12416458129883,12.84000015258789,14.485500001907349,1.0217331783367172
2016-10-07,30.87061309814453,59.465309143066406,13.479999542236328,14.284499979019165,1.1246102387168682
2016-10-10,30.80579948425293,59.19009017944336,13.380000114440918,14.195499992370605,1.1469943511063103
2016-10-11,30.198110580444336,58.45612335205078,15.359999656677246,14.070999956130981,1.087253972011279
2016-10-12,30.084672927856445,59.48198318481445,15.90999984741211,13.959499979019165,0.9063056873529001
2016-10-13,29.955036163330078,59.298492431640625,16.690000534057617,13.979000043869018,0.8974914791927288
2016-10-14,30.343957901000977,59.506988525390625,16.1200008392334,14.016500091552734,0.9738709172251698
2016-10-17,30.21431541442871,58.652095794677734,16.209999084472656,14.050500059127808,1.063089937264209
2016-10-18,30.587032318115234,58.870033264160156,15.279999732971191,14.01850004196167,1.1336398990899526
2016-10-19,28.772058486938477,58.32523727416992,14.40999984741211,14.074000024795533,0.7146793776037881
2016-10-20,28.70724868774414,58.57667922973633,13.75,14.160500001907348,0.6601641121909428
2016-10-21,28.480377197265625,59.21364974975586,13.34000015258789,14.213000011444091,0.5048432715974901
2016-10-24,28.569503784179688,59.490230560302734,13.020000457763672,14.139000034332275,0.48893822043923363
2016-10-25,28.43987464904785,57.38653564453125,13.460000038146973,14.157000017166137,0.7605048332673854
2016-10-26,28.29401206970215,56.464599609375,14.239999771118164,14.249499988555907,0.8550581011946004
2016-10-27,28.20489501953125,56.28859329223633,15.359999656677246,14.316499948501587,0.8562803810972914
2016-10-28,28.148178100585938,56.17963409423828,16.190000534057617,14.461499977111817,0.8566119388206161
2016-10-31,28.25350570678711,55.861141204833984,17.059999465942383,14.635999965667725,0.9320464548980996
2016-11-01,27.96992301940918,55.00625991821289,18.559999465942383,14.882499933242798,0.9789818904996495
2016-11-02,28.03473663330078,55.785709381103516,19.31999969482422,15.198999929428101,0.8829725316501725
2016-11-03,27.70001792907715,55.81085205078125,22.079999923706055,15.66099991798401,0.7873659665157356
2016-11-04,27.438777923583984,55.52589797973633,22.510000228881836,16.112499952316284,0.7572201879975232
2016-11-07,28.320476531982422,56.347259521484375,18.709999084472656,16.37899990081787,0.8794603703189913
2016-11-08,28.36130142211914,55.995243072509766,18.739999771118164,16.547999906539918,0.9420732225372574
2016-11-09,28.36945915222168,56.858524322509766,14.380000114440918,16.471499919891357,0.8182617984010918
2016-11-10,28.165363311767578,58.21628189086914,14.739999771118164,16.373999881744385,0.5639508571905457
