Date,AMAT,GILD,VIX,AvgVIX,zscore
2021-10-14,127.01158905029297,57.73112487792969,16.860000610351562,20.792999935150146,0.8335730571739629
2021-10-15,126.54998779296875,57.290626525878906,16.299999237060547,20.567499923706055,0.8368228539889252
2021-10-18,128.1752471923828,55.82509994506836,16.309999465942383,20.097499942779542,0.9535735158566835
2021-10-19,129.44471740722656,56.67222595214844,15.699999809265137,19.66449990272522,0.9601182761924612
2021-10-20,128.84844970703125,56.63834762573242,15.489999771118164,19.395499849319457,0.9415744971999828
2021-10-21,128.23297119140625,56.74846649169922,15.010000228881836,19.21449990272522,0.9162673654394351
2021-10-22,130.7237548828125,56.96024703979492,15.430000305175781,19.098499917984007,0.9907442157137067
2021-10-25,130.56024169921875,57.32450866699219,15.239999771118164,18.922499895095825,0.9697839845915801
2021-10-26,126.94427490234375,57.375328063964844,15.979999542236328,18.558999872207643,0.8464375282652397
2021-10-27,127.0981674194336,56.562103271484375,16.979999542236328,18.279999876022337,0.8861551230043494
2021-10-28,130.81028747558594,57.04496765136719,16.530000686645508,17.949499940872194,0.9900438881731815
2021-10-29,131.41619873046875,54.96104431152344,16.260000228881836,17.707499933242797,1.098912055253666
2021-11-01,134.1666259765625,55.6048583984375,16.40999984741211,17.379999971389772,1.1637303615198475
2021-11-02,135.8015594482422,55.82509994506836,16.030000686645508,17.116500043869017,1.2091643807697616
2021-11-03,137.2825469970703,57.10425567626953,15.100000381469727,16.821500062942505,1.2044378404173273
2021-11-04,144.3798828125,56.30796432495117,15.4399995803833,16.616499996185304,1.4761407655683785
2021-11-05,147.41885375976562,56.180908203125,16.479999542236328,16.501999950408937,1.5833894506884545
2021-11-08,147.1014862060547,55.8844108581543,17.219999313354492,16.36299991607666,1.5853534687248232
2021-11-09,150.30397033691406,56.036888122558594,17.780000686645508,16.259499931335448,1.6862027324204645
2021-11-10,144.63951110839844,57.02802276611328,18.729999542236328,16.263999938964844,1.4542413835330086
2021-11-11,148.00547790527344,57.121212005615234,17.65999984741211,16.30399990081787,1.563089252244436
2021-11-12,150.81365966796875,57.1635627746582,16.290000915527344,16.30349998474121,1.6554038263689976
2021-11-15,150.28469848632812,56.92636489868164,16.489999771118164,16.3125,1.647756345638018
2021-11-16,151.8138427734375,56.663761138916016,16.3700008392334,16.346000051498415,1.710164608472293
2021-11-17,150.0058135986328,57.1466178894043,17.110000610351562,16.427000093460084,1.629049508551912
2021-11-18,152.66012573242188,57.42616271972656,17.59000015258789,16.556000089645387,1.706127097723045
2021-11-19,144.2837371826172,58.18858337402344,17.90999984741211,16.680000066757202,1.3929969757152707
2021-11-22,141.898681640625,59.272884368896484,19.170000076293945,16.87650008201599,1.2669833622287707
2021-11-23,143.2162322998047,59.83198165893555,19.3799991607666,17.046500062942506,1.2873799959485128
2021-11-24,143.53407287597656,59.35759353637695,18.579999923706055,17.12650008201599,1.318192504930302
2021-11-26,138.0242919921875,59.527015686035156,28.6200008392334,17.731000089645384,1.1263357930286526
2021-11-29,145.6628875732422,59.848915100097656,22.959999084472656,18.066000032424927,1.3686584182172017
2021-11-30,141.78097534179688,58.39189147949219,27.190000534057617,18.605000066757203,1.3004784723336957
2021-12-01,146.09632873535156,58.39189147949219,31.1200008392334,19.359500074386595,1.4451047175306204
2021-12-02,141.1067352294922,59.018741607666016,27.950000762939453,20.002000093460083,1.2512422181937606
2021-12-03,140.470947265625,58.925567626953125,30.670000076293945,20.763500118255614,1.2338938580951646
2021-12-06,141.96401977539062,58.87473678588867,27.18000030517578,21.29850015640259,1.286093387867729
2021-12-07,151.12451171875,59.00180435180664,21.889999389648438,21.532000160217287,1.5877012323602029
2021-12-08,151.5098114013672,59.052635192871094,19.899999618530273,21.638000106811525,1.5984541174865878
2021-12-09,147.04031372070312,59.55243682861328,21.579999923706055,21.78050012588501,1.4274215275710123
2021-12-10,147.11740112304688,59.51007843017578,18.690000534057617,21.832000160217284,1.4318051857422929
2021-12-13,141.6942901611328,59.81504821777344,20.309999465942383,22.03300008773804,1.237092729297619
2021-12-14,142.30111694335938,60.34558868408203,21.889999389648438,22.303000068664552,1.234883509811049
2021-12-15,148.0132293701172,60.936038970947266,19.290000915527344,22.449000072479247,1.4012285828378097
2021-12-16,141.30897521972656,61.877323150634766,20.56999969482422,22.62200002670288,1.1365377056144577
2021-12-17,140.77919006347656,61.791748046875,21.56999969482422,22.821000003814696,1.1224190272833172
2021-12-20,139.68106079101562,62.01423645019531,22.8700008392334,23.069000053405762,1.0761607513648328
2021-12-21,145.85552978515625,61.47514343261719,21.010000228881836,23.161000061035157,1.3060041230996855
2021-12-22,146.72244262695312,61.980018615722656,18.6299991607666,23.123500061035156,1.3136022270450582
2021-12-23,149.77597045898438,62.02280807495117,17.959999084472656,23.092500019073487,1.4141207709207164
2021-12-27,156.74029541015625,62.35653305053711,17.68000030517578,22.545499992370605,1.6333431008408543
2021-12-28,153.7734375,62.442115783691406,17.540000915527344,22.27450008392334,1.5302737506295243
2021-12-29,155.06422424316406,63.015445709228516,16.950000762939453,21.762500095367432,1.549168558365721
2021-12-30,152.17446899414062,62.77584457397461,17.329999923706055,21.073000049591066,1.4625027416859548
2021-12-31,151.57725524902344,62.13404846191406,17.219999313354492,20.536499977111816,1.4697622181267767
2022-01-03,154.05279541015625,62.10837173461914,16.600000381469727,19.832999992370606,1.5538195224162497
2022-01-04,152.54049682617188,61.791748046875,16.90999984741211,19.319499969482422,1.5165915273243074
2022-01-05,148.0902862548828,61.76607894897461,19.729999542236328,19.211499977111817,1.368536503510455
2022-01-06,150.59469604492188,61.261207580566406,19.610000610351562,19.19700002670288,1.4739259094025887
2022-01-07,145.26795959472656,60.97883224487305,18.760000228881836,19.05600004196167,1.3074040572781331
2022-01-10,144.09278869628906,61.6890754699707,19.399999618530273,19.091499996185302,1.2378354408653538
2022-01-11,146.84764099121094,61.928672790527344,18.40999984741211,18.99650001525879,1.3199802354282404
2022-01-12,153.68675231933594,61.82598114013672,17.6200008392334,18.78300008773804,1.5535527106192826
2022-01-13,151.40386962890625,61.509376525878906,20.309999465942383,18.834000015258788,1.4904982828633513
2022-01-14,160.8629608154297,61.41524124145508,19.190000534057617,18.76500005722046,1.811514044785961
2022-01-18,146.760986328125,60.268558502197266,22.790000915527344,18.826000118255614,1.3876267009275114
2022-01-19,137.8123779296875,59.10478973388672,23.850000381469727,18.875000095367433,1.1371771622173454
2022-01-20,134.0364532470703,58.026580810546875,25.59000015258789,19.104000091552734,1.0564506574020744
2022-01-21,130.0967254638672,58.62559509277344,28.850000381469727,19.61500015258789,0.898956673508904
2022-01-24,134.17132568359375,58.676910400390625,29.899999618530273,20.212000179290772,1.0333334634137088
2022-01-25,128.10281372070312,58.90796661376953,31.15999984741211,20.886000156402588,0.8201319538760419
2022-01-26,130.59762573242188,57.624393463134766,31.959999084472656,21.607000064849853,0.9582925440058008
2022-01-27,125.3671646118164,57.56448745727539,30.489999771118164,22.28400001525879,0.7855429152065339
2022-01-28,127.5826416015625,58.92508316040039,27.65999984741211,22.800500011444093,0.8019713159338665
2022-01-31,133.10205078125,58.77106475830078,24.829999923706055,23.18100004196167,0.9934960937332876
2022-02-01,133.51626586914062,58.59135818481445,21.959999084472656,23.448999977111818,1.015015314197768
2022-02-02,135.58726501464844,56.32368087768555,22.09000015258789,23.707999992370606,1.1807940200331317
2022-02-03,131.4934539794922,55.955726623535156,24.350000381469727,23.939000034332274,1.0592297430446327
2022-02-04,130.58798217773438,54.68070602416992,23.219999313354492,24.119499969482423,1.0830685844685595
2022-02-07,131.1273956298828,54.56089782714844,22.860000610351562,24.324499988555907,1.1062382173551464
2022-02-08,133.651123046875,54.509559631347656,21.440000534057617,24.426500034332275,1.1930010332130252
2022-02-09,138.90086364746094,54.235721588134766,19.959999084472656,24.503999996185303,1.3805800753962008
2022-02-10,134.63363647460938,52.8751220703125,23.90999984741211,24.818499946594237,1.2953887719771497
2022-02-11,127.62118530273438,53.114723205566406,27.360000610351562,25.171000003814697,1.050188620053186
2022-02-14,127.01434326171875,52.29323959350586,28.329999923706055,25.62799997329712,1.064761672721594
2022-02-15,134.70108032226562,52.48149871826172,25.700000762939453,25.773499965667725,1.3143771008836203
2022-02-16,135.77992248535156,52.96925354003906,24.290000915527344,25.795499992370605,1.3298054492174027
2022-02-17,131.45494079589844,52.447269439697266,28.110000610351562,25.92150001525879,1.2070395161778102
2022-02-18,128.4495849609375,52.24189758300781,27.75,25.866499996185304,1.1150447641230916
2022-02-22,125.69934844970703,52.18199157714844,28.809999465942383,25.811999988555907,1.0254182401510377
2022-02-23,123.38339233398438,52.49860382080078,31.020000457763672,25.805000019073486,0.93434527037803
2022-02-24,128.7487335205078,51.8653678894043,30.31999969482422,25.723000049591064,1.141072087772865
2022-02-25,130.9681854248047,52.301788330078125,27.59000015258789,25.57800006866455,1.1969088060005464
2022-02-28,129.50140380859375,51.685672760009766,30.149999618530273,25.70250005722046,1.173933926456035
2022-03-01,125.07211303710938,51.56586837768555,33.31999969482422,26.127000045776366,1.0305805264863381
2022-03-02,128.5171356201172,52.40447235107422,30.739999771118164,26.566000080108644,1.1103996656321562
2022-03-03,126.06605529785156,52.80666732788086,30.479999542236328,26.985500049591064,1.0111610477554729
2022-03-04,121.33760833740234,52.935028076171875,31.979999542236328,27.367000007629393,0.8472352362660669
2022-03-07,115.04588317871094,51.56586837768555,36.45000076293945,28.028500080108643,0.6945579935305829
2022-03-08,119.80328369140625,50.94975280761719,35.130001068115234,28.642000102996825,0.8801825051900452
2022-03-09,124.11678314208984,50.4876594543457,32.45000076293945,29.192500114440918,1.0443844102973021
2022-03-10,120.5945816040039,49.5634765625,30.229999542236328,29.706000137329102,0.965615555600859
2022-03-11,119.31114196777344,49.631935119628906,30.75,30.048000144958497,0.9196926012592356
2022-03-14,115.92403411865234,50.39457702636719,31.770000457763672,30.268500137329102,0.7737655544900864
2022-03-15,120.05418395996094,50.541900634765625,29.829999923706055,30.3435001373291,0.9059239447331974
2022-03-16,125.91166687011719,50.23857879638672,26.670000076293945,30.392000102996825,1.1151240591329659
2022-03-17,127.36880493164062,51.30453872680664,25.670000076293945,30.461000061035158,1.1186584987411907
2022-03-18,130.4085235595703,51.49518585205078,23.8700008392334,30.249000072479248,1.2124306609957671
2022-03-21,129.50140380859375,51.703182220458984,23.530000686645508,30.038000106811523,1.173189818868718
2022-03-22,130.73658752441406,51.98050308227539,22.940000534057617,29.744500160217285,1.2028007607419693
2022-03-23,126.81875610351562,51.00121307373047,23.56999969482422,29.37200012207031,1.1131145418700954
2022-03-24,133.73770141601562,51.252540588378906,21.670000076293945,28.9395001411438,1.334317685658541
2022-03-25,132.2613067626953,51.05320739746094,20.809999465942383,28.600500106811523,1.2933084391633964
2022-03-28,132.84027099609375,51.287200927734375,19.6299991607666,28.07450008392334,1.302767916006046
2022-03-29,136.48793029785156,52.4571533203125,18.899999618530273,27.353500080108642,1.3752968261397218
2022-03-30,131.04539489746094,51.703182220458984,19.329999923706055,26.78300008773804,1.2249356698884493
2022-03-31,127.1854476928711,51.52119445800781,20.559999465942383,26.28700008392334,1.103306082690538
2022-04-01,122.94915008544922,51.71184539794922,19.6299991607666,25.669500064849853,0.9532271598252434
2022-04-04,124.9080810546875,52.5784797668457,18.56999969482422,24.77550001144409,0.982049690372738
2022-04-05,117.44871520996094,51.78118133544922,21.030000686645508,24.070499992370607,0.7659370830296262
2022-04-06,115.15203857421875,52.708473205566406,22.100000381469727,23.55299997329712,0.6495579196841028
2022-04-07,118.11455535888672,52.85580062866211,21.549999237060547,23.11899995803833,0.7425836899695458
2022-04-08,115.7599868774414,53.991085052490234,21.15999984741211,22.639499950408936,0.6154251641576794
2022-04-11,112.17020416259766,53.63576889038086,24.3700008392334,22.26949996948242,0.5102159797038519
2022-04-12,110.54904174804688,53.41044616699219,24.260000228881836,21.99099998474121,0.46545942552617536
2022-04-13,112.76852416992188,53.7830924987793,21.81999969482422,21.748499965667726,0.5240074041437567
2022-04-14,109.39105224609375,53.57509994506836,22.700000762939453,21.6,0.4196527978336531
2022-04-18,110.84819793701172,53.36711502075195,22.170000076293945,21.51499996185303,0.47732691307887604
2022-04-19,112.96151733398438,54.40707015991211,21.3700008392334,21.40699996948242,0.503957978331731
2022-04-20,113.76245880126953,55.117706298828125,20.31999969482422,21.27599992752075,0.5006007769311696
2022-04-21,111.63948059082031,55.247703552246094,22.68000030517578,21.23149995803833,0.42392599837701017
2022-04-22,108.85066986083984,53.947750091552734,28.209999084472656,21.558499908447267,0.38570555126628986
2022-04-25,110.46220397949219,54.294410705566406,27.020000457763672,21.86899995803833,0.42498286730764073
2022-04-26,105.10651397705078,53.53177261352539,33.52000045776367,22.563500022888185,0.27790060289058904
2022-04-27,105.00035858154297,53.37578201293945,31.600000381469727,23.198500061035155,0.2809720785136018
2022-04-28,110.61658477783203,53.34977722167969,29.989999771118164,23.73150005340576,0.47030136202189404
2022-04-29,106.48644256591797,51.42586135864258,33.400001525878906,24.37350015640259,0.41364388496488813
2022-05-02,109.01473236083984,52.2664909362793,32.34000015258789,25.00900020599365,0.4626532415552629
2022-05-03,109.81566619873047,52.2838249206543,29.25,25.54300022125244,0.488759364734374
