Date,KRE,CVX,VIX,AvgVIX,zscore
2022-08-17,60.7475471496582,135.39231872558594,19.899999618530273,21.723500347137453,1.150806363578195
2022-08-18,60.93586349487305,137.76611328125,19.559999465942383,21.546000289916993,1.1022618448874728
2022-08-19,59.940433502197266,136.61386108398438,20.600000381469727,21.424500274658204,1.0161187632507545
2022-08-22,58.523536682128906,135.92945861816406,23.799999237060547,21.44650020599365,0.8647571272445342
2022-08-23,58.191734313964844,140.3391571044922,24.110000610351562,21.41750020980835,0.6918592402944715
2022-08-24,58.06619644165039,141.37876892089844,22.81999969482422,21.396500205993654,0.6453558594431973
2022-08-25,58.936058044433594,142.6176300048828,21.780000686645508,21.369000244140626,0.713655694565736
2022-08-26,57.50121307373047,141.56935119628906,25.559999465942383,21.580500221252443,0.5710604209030624
2022-08-29,56.60443878173828,142.62631225585938,26.209999084472656,21.74900016784668,0.43044228159741
2022-08-30,56.55960464477539,139.15223693847656,26.209999084472656,21.863000106811523,0.529492568728103
2022-08-31,56.129154205322266,136.93438720703125,25.8700008392334,22.059000110626222,0.5439626351342156
2022-09-01,55.806312561035156,134.751220703125,25.559999465942383,22.26500005722046,0.5704483222404308
2022-09-02,55.393798828125,136.7524871826172,25.469999313354492,22.48100004196167,0.46019509662074826
2022-09-06,54.49702072143555,136.12002563476562,26.90999984741211,22.761999988555907,0.3703899116912367
2022-09-07,55.54624938964844,134.37869262695312,24.639999389648438,22.905499935150146,0.5500931812876428
2022-09-08,56.73896026611328,135.1064453125,23.610000610351562,23.098999977111816,0.6729450036665527
2022-09-09,57.43844223022461,138.589111328125,22.790000915527344,23.228499984741212,0.6530807297998483
2022-09-12,58.01237487792969,140.78099060058594,23.8700008392334,23.445499992370607,0.6568039852678447
2022-09-13,56.173988342285156,138.10397338867188,27.270000457763672,23.811499977111815,0.5142253592170897
2022-09-14,56.31747817993164,141.44808959960938,26.15999984741211,24.13499994277954,0.43105620648272197
2022-09-15,56.97212219238281,139.15223693847656,26.270000457763672,24.45349998474121,0.5795533911964482
2022-09-16,56.451988220214844,135.53961181640625,26.299999237060547,24.79049997329712,0.6250911646346027
2022-09-19,57.415382385253906,135.92945861816406,25.760000228881836,25.048499965667723,0.7302777194105021
2022-09-20,57.22594451904297,135.39230346679688,27.15999984741211,25.216499996185302,0.7234448227295159
2022-09-21,56.54941177368164,134.2920379638672,27.989999771118164,25.41049995422363,0.6744377035966413
2022-09-22,55.25947570800781,134.18809509277344,27.350000381469727,25.636999988555907,0.5210246069055191
2022-09-23,54.393516540527344,125.42070007324219,29.920000076293945,26.04399995803833,0.6796369770537601
2022-09-26,53.9244499206543,122.11992645263672,32.2599983215332,26.37899990081787,0.7219923205118247
2022-09-27,53.28400421142578,122.17192077636719,32.599998474121094,26.698499870300292,0.6427075577068169
2022-09-28,54.2040901184082,126.29571533203125,30.18000030517578,26.89699993133545,0.6303310734477975
2022-09-29,53.32007598876953,125.42070007324219,31.84000015258789,27.195499897003174,0.5493702351817022
2022-09-30,53.112606048583984,124.46769714355469,31.6200008392334,27.498499965667726,0.5528566813488844
2022-10-03,54.33037185668945,131.45045471191406,30.100000381469727,27.730000019073486,0.490614828534017
2022-10-04,56.71177673339844,136.56187438964844,29.06999969482422,27.83800001144409,0.6258706587896652
2022-10-05,56.242713928222656,137.3416290283203,28.549999237060547,28.033500003814698,0.5454948381958012
2022-10-06,55.70148468017578,139.84535217285156,30.520000457763672,28.378999996185303,0.40450883404663984
2022-10-07,54.429603576660156,138.64112854003906,31.360000610351562,28.807499980926515,0.28638035669332174
2022-10-10,54.31233215332031,136.1374053955078,32.45000076293945,29.236499977111816,0.3474544021954577
2022-10-11,54.07779312133789,136.16334533691406,33.630001068115234,29.554500007629393,0.3182118513408652
2022-10-12,53.960533142089844,136.57057189941406,33.56999969482422,29.925,0.29173352521210194
2022-10-13,56.35096740722656,143.18942260742188,31.940000534057617,30.2085000038147,0.38274552530997036
2022-10-14,55.4849967956543,138.73641967773438,32.02000045776367,30.494500064849852,0.41159086678420936
2022-10-17,56.93729019165039,139.75003051757812,31.3700008392334,30.77500009536743,0.5573463056628722
2022-10-18,56.90121078491211,140.97158813476562,30.5,30.942000102996825,0.5162266496399596
2022-10-19,55.71953201293945,145.54588317871094,30.760000228881836,31.08050012588501,0.23524188113695876
2022-10-20,53.81620407104492,146.37757873535156,29.979999542236328,31.21200008392334,-0.020750582039350873
2022-10-21,54.51980209350586,150.04222106933594,29.690000534057617,31.200500106811525,-0.04558872620859574
2022-10-24,55.44892120361328,149.99026489257812,29.850000381469727,31.08000020980835,0.06872667868641677
2022-10-25,56.25172805786133,151.5496368408203,28.459999084472656,30.87300024032593,0.11924899529546806
2022-10-26,56.1885986328125,153.4209442138672,27.280000686645508,30.728000259399415,0.05530392557570181
2022-10-27,56.206642150878906,154.1226806640625,27.389999389648438,30.50550022125244,0.03638718734020174
2022-10-28,57.59577941894531,155.92466735839844,25.75,30.212000179290772,0.15076606619597477
2022-10-31,57.68599319458008,156.72171020507812,25.8799991607666,30.001000118255615,0.1377409394326809
2022-11-01,57.72207260131836,157.86532592773438,25.809999465942383,29.838000106811524,0.10772236195994182
2022-11-02,56.2607536315918,154.6425018310547,25.860000610351562,29.703500175476073,0.027318991677964748
2022-11-03,55.84580612182617,156.92098999023438,25.299999237060547,29.442500114440918,-0.09156768719089257
2022-11-04,57.162803649902344,158.9049072265625,24.549999237060547,29.102000045776368,0.008584720989266107
2022-11-07,57.49656677246094,160.80223083496094,24.350000381469727,28.69700002670288,-0.007978189250263125
2022-11-08,57.325172424316406,160.5682830810547,25.540000915527344,28.292500019073486,-0.021741111679075942
2022-11-09,56.441165924072266,154.14866638183594,26.09000015258789,27.91850004196167,0.06406609833521368
2022-11-10,59.075138092041016,157.06826782226562,23.530000686645508,27.498000049591063,0.29589624752653965
2022-11-11,58.66020965576172,161.53860473632812,22.520000457763672,27.023000049591065,0.11108680040510706
2022-11-14,57.830322265625,161.6165771484375,23.729999542236328,26.64099998474121,0.008031101692216356
2022-11-15,58.21820068359375,162.9160614013672,24.540000915527344,26.34300003051758,0.016016766615127565
2022-11-16,57.27104568481445,160.26507568359375,24.110000610351562,26.010500049591066,-0.01918994388007514
2022-11-17,56.423133850097656,160.7190399169922,23.93000030517578,25.708000087738036,-0.13574183984001467
2022-11-18,56.78394317626953,159.75869750976562,23.1200008392334,25.379500102996825,-0.06307144784883514
2022-11-21,57.09063720703125,158.2308807373047,22.360000610351562,25.005000114440918,0.020099960552140073
2022-11-22,57.71304702758789,162.29052734375,21.290000915527344,24.646500205993654,-0.026471426042394056
2022-11-23,57.70402908325195,160.85003662109375,20.350000381469727,24.300000190734863,0.015760403378703214
2022-11-25,58.13701248168945,160.37857055664062,20.5,23.955500221252443,0.08248531424769687
2022-11-28,56.838069915771484,155.71649169921875,22.209999084472656,23.778500175476076,0.06507605840654407
2022-11-29,57.18084716796875,158.0475311279297,21.889999389648438,23.579000186920165,0.03656201401824051
2022-11-30,58.200157165527344,160.03807067871094,20.579999923706055,23.31750020980835,0.10038954647439503
2022-12-01,57.79423522949219,159.3221893310547,19.84000015258789,23.016500186920165,0.07266097076670282
2022-12-02,57.68599319458008,158.0475311279297,19.059999465942383,22.704500198364258,0.09786371065017477
2022-12-05,54.799442291259766,154.14500427246094,20.75,22.514500236511232,-0.1350541533056548
2022-12-06,54.26723098754883,150.17263793945312,22.170000076293945,22.405500221252442,-0.08016194171290103
2022-12-07,54.23114013671875,150.61788940429688,22.68000030517578,22.262500190734862,-0.09793372607335225
2022-12-08,54.37547302246094,151.50840759277344,22.290000915527344,22.072500228881836,-0.107202754324497
2022-12-09,54.15898513793945,146.6717529296875,22.829999923706055,22.037500190734864,0.011999420106110116
2022-12-12,54.65510940551758,148.19960021972656,25.0,22.16150016784668,0.026252632537158777
2022-12-13,53.7620735168457,151.4996795654297,22.549999237060547,22.10250015258789,-0.1813789714784312
2022-12-14,52.769832611083984,150.45204162597656,21.139999389648438,21.932500076293945,-0.2702815668646658
2022-12-15,51.80464172363281,149.32582092285156,22.829999923706055,21.86850004196167,-0.3535379591306069
2022-12-16,51.362632751464844,147.3003387451172,22.6200008392334,21.803000068664552,-0.3462564849399369
2022-12-19,51.631561279296875,148.3130645751953,22.420000076293945,21.768000030517577,-0.3440809694116184
2022-12-20,51.885948181152344,150.74884033203125,21.479999542236328,21.723999977111816,-0.3864717674295288
2022-12-21,52.749046325683594,152.52114868164062,20.06999969482422,21.66299991607666,-0.33503740754317646
2022-12-22,52.549171447753906,150.2337646484375,21.969999313354492,21.743999862670897,-0.290494570450146
2022-12-23,52.894405364990234,154.87838745117188,20.8700008392334,21.76249990463257,-0.3882970298452366
2022-12-27,52.948917388916016,156.8252410888672,21.649999618530273,21.73449993133545,-0.44023802548361674
2022-12-28,52.57642364501953,154.51170349121094,22.139999389648438,21.74699993133545,-0.41585661767400345
2022-12-29,53.566715240478516,155.68157958984375,21.440000534057617,21.789999961853027,-0.33086718408484417
2022-12-30,53.36684036254883,156.70303344726562,21.670000076293945,21.88149995803833,-0.3858455442323046
2023-01-03,52.99435043334961,151.90127563476562,22.899999618530273,22.073499965667725,-0.286624511537391
2023-01-04,53.71207809448242,150.2861328125,22.010000228881836,22.136499977111818,-0.15094582118315078
2023-01-05,52.69453048706055,152.9926300048828,22.459999084472656,22.15099992752075,-0.35583407097366554
2023-01-06,54.23902893066406,154.14500427246094,21.1299991607666,22.073499870300292,-0.20306278449331255
2023-01-09,53.74842071533203,152.94021606445312,21.969999313354492,22.05749979019165,-0.22636337265742867
2023-01-10,54.157264709472656,153.69102478027344,20.579999923706055,21.944999790191652,-0.19933071628412474
2023-01-11,54.457069396972656,152.95765686035156,21.09000015258789,21.749499797821045,-0.14089030551659462
2023-01-12,55.12938690185547,154.59901428222656,18.829999923706055,21.56349983215332,-0.1086693553576821
2023-01-13,55.0657844543457,155.01805114746094,18.350000381469727,21.423999881744386,-0.12899132657216641
2023-01-17,54.72963333129883,157.57608032226562,19.360000610351562,21.25049991607666,-0.24672357990339167
2023-01-18,52.776302337646484,154.72994995117188,20.34000015258789,21.136499881744385,-0.39816474061279994
2023-01-19,52.83989715576172,156.27523803710938,20.520000457763672,21.041499900817872,-0.43692545670273086
2023-01-20,54.30262756347656,157.9340362548828,19.850000381469727,20.95999994277954,-0.3093089908063947
2023-01-23,55.16572570800781,157.72450256347656,19.809999465942383,20.946999931335448,-0.1982660011886669
2023-01-24,54.511592864990234,157.87294006347656,19.200000762939453,20.808500003814697,-0.28211251672266363
2023-01-25,54.63877868652344,156.34510803222656,19.079999923706055,20.71899995803833,-0.22072476170384953
2023-01-26,55.02035903930664,163.94932556152344,18.729999542236328,20.572999954223633,-0.40313329645000784
2023-01-27,55.3656005859375,156.66812133789062,18.510000228881836,20.391499996185303,-0.14223711707749248
2023-01-30,54.802310943603516,152.0846405029297,19.940000534057617,20.316499996185303,-0.07273567156528271
2023-01-31,56.43766403198242,151.92747497558594,19.399999618530273,20.202999973297118,0.1304487614768134
2023-02-01,57.23716354370117,149.6051788330078,17.8700008392334,19.951500034332277,0.29732015026136815
2023-02-02,58.76348876953125,147.5535125732422,18.729999542236328,19.7875,0.5442552030759256
2023-02-03,58.799835205078125,147.9376678466797,18.329999923706055,19.58100004196167,0.5371116164498597
2023-02-06,58.236541748046875,148.1035614013672,19.43000030517578,19.49600009918213,0.46376382824718965
2023-02-07,58.86342239379883,151.98863220214844,18.65999984741211,19.33050012588501,0.4229857800346961
2023-02-08,58.200199127197266,148.4178466796875,19.6299991607666,19.28300008773804,0.4499006111408081
2023-02-09,57.346187591552734,147.05587768554688,20.709999084472656,19.264000034332277,0.3872270157580164
2023-02-10,57.22806930541992,150.13772583007812,20.530000686645508,19.34900007247925,0.2801989023218893
2023-02-13,57.69142532348633,149.2996063232422,20.34000015258789,19.448500061035155,0.3616376418666891
2023-02-14,57.473384857177734,150.4433135986328,18.90999984741211,19.426000022888182,0.30077774416398717
2023-02-15,58.15477752685547,148.85792541503906,18.229999542236328,19.320499992370607,0.43115208139018146
2023-02-16,57.128143310546875,146.70884704589844,20.170000076293945,19.30299997329712,0.37120415607867235
2023-02-17,57.41887283325195,143.43243408203125,20.020000457763672,19.311499977111815,0.5050314051503767
2023-02-21,56.083335876464844,141.8030242919922,22.8700008392334,19.46450004577637,0.3919664979872057
2023-02-22,55.81077194213867,141.23052978515625,22.290000915527344,19.619000053405763,0.3761088020486827
2023-02-23,56.02882385253906,142.62210083007812,21.139999389648438,19.72200002670288,0.36071554174505555
2023-02-24,56.03791809082031,143.04489135742188,21.670000076293945,19.869000053405763,0.34910273339612097
2023-02-27,56.01974105834961,143.40599060058594,20.950000762939453,19.99100008010864,0.3360359487694236
2023-02-28,55.928890228271484,141.60044860839844,20.700000762939453,20.029000091552735,0.3793167850996659
2023-03-01,55.592735290527344,142.72779846191406,20.579999923706055,20.088000106811524,0.3046151642342703
2023-03-02,54.18452072143555,143.17698669433594,19.59000015258789,20.17400007247925,0.12021171169505221
2023-03-03,54.85683059692383,145.29083251953125,18.489999771118164,20.16200008392334,0.13822051950733352
2023-03-06,54.4479866027832,146.3565673828125,18.610000610351562,20.176000118255615,0.056550979186364356
2023-03-07,52.69453048706055,144.4717254638672,19.59000015258789,20.184000110626222,-0.09954752883254174
2023-03-08,52.42198181152344,143.5557403564453,19.110000610351562,20.206500148773195,-0.10507207337865408
2023-03-09,48.170074462890625,141.37144470214844,22.610000610351562,20.35550022125244,-0.5553618639595842
2023-03-10,46.05320358276367,140.63156127929688,24.799999237060547,20.560000228881837,-0.7899997149044702
2023-03-13,40.38400650024414,139.78607177734375,26.520000457763672,20.859500217437745,-1.4525516515898294
2023-03-14,41.22892761230469,141.5915985107422,23.729999542236328,21.029000186920165,-1.404322276884002
2023-03-15,40.556617736816406,135.46148681640625,26.139999389648438,21.390500164031984,-1.301532302481693
2023-03-16,41.983009338378906,135.89306640625,22.989999771118164,21.628500175476074,-1.1414141814515582
2023-03-17,39.46638488769531,134.1755828857422,25.510000228881836,21.89550018310547,-1.3951602336797317
2023-03-20,39.908905029296875,136.14852905273438,24.149999618530273,22.102000141143797,-1.4007995292884519
2023-03-21,42.208518981933594,140.3145294189453,21.3799991607666,22.027500057220458,-1.2470336457791702
2023-03-22,39.808128356933594,137.46083068847656,22.260000228881836,22.026000022888184,-1.4524998265815534
2023-03-23,38.69954299926758,136.09567260742188,22.610000610351562,22.09950008392334,-1.5459711578352395
2023-03-24,39.87226104736328,137.45204162597656,21.739999771118164,22.10300006866455,-1.4444526899165784
2023-03-27,40.220401763916016,138.85244750976562,20.600000381469727,22.085500049591065,-1.4443248291266009
2023-03-28,40.18376159667969,140.4730682373047,19.969999313354492,22.048999977111816,-1.4975153114525845
