Date,GOOGL,CVX,VIX,AvgVIX,zscore
2017-07-17,48.39799499511719,71.66883087158203,9.819999694824219,10.681999921798706,1.010244078119118
2017-07-18,48.94298553466797,71.33184051513672,9.890000343322754,10.657999944686889,1.1627047667775934
2017-07-19,49.231597900390625,71.84075164794922,9.789999961853027,10.604499959945679,1.1407712986597753
2017-07-20,49.20283889770508,71.9576644897461,9.579999923706055,10.54599995613098,1.1179189810545662
2017-07-21,49.28466033935547,71.00860595703125,9.359999656677246,10.489999961853027,1.275011878792953
2017-07-24,49.50633239746094,70.97421264648438,9.430000305175781,10.460499954223632,1.3216878239347667
2017-07-25,48.05433654785156,71.79261016845703,9.430000305175781,10.436999988555907,0.9273578228147639
2017-07-26,47.86985397338867,72.29468536376953,9.600000381469727,10.36399998664856,0.8177932413296306
2017-07-27,47.235103607177734,72.97553253173828,10.109999656677246,10.367999982833862,0.5971508816688571
2017-07-28,47.523719787597656,74.3578872680664,10.289999961853027,10.310500001907348,0.4447521434757233
2017-07-31,46.887481689453125,75.09371948242188,10.260000228881836,10.264499998092651,0.2156179027144978
2017-08-01,46.940040588378906,76.18726348876953,10.09000015258789,10.207999992370606,0.06212448642066869
2017-08-02,46.99359893798828,75.96717071533203,10.279999732971191,10.168499994277955,0.1050358503668011
2017-08-03,46.62961196899414,75.25880432128906,10.4399995803833,10.063499975204468,0.14263760839729378
2017-08-04,46.901851654052734,75.72644805908203,10.029999732971191,10.005499982833863,0.12380019780636953
2017-08-07,46.89987564086914,75.49951171875,9.930000305175781,9.946500015258788,0.15732732395458288
2017-08-08,46.822505950927734,75.89151763916016,10.960000038146973,9.95,0.084275396141075
2017-08-09,46.61869430541992,76.26290130615234,11.109999656677246,9.99049997329712,-0.009389865656505153
2017-08-10,45.80094909667969,75.72644805908203,16.040000915527344,10.297500038146973,-0.08249545244386565
2017-08-11,46.123294830322266,75.12124633789062,15.510000228881836,10.597500038146972,0.06830697126363784
2017-08-14,46.56166458129883,74.76364135742188,12.329999923706055,10.723000049591064,0.20386743016989137
2017-08-15,46.51951217651367,74.66735076904297,12.039999961853027,10.830500030517578,0.2103514796326776
2017-08-16,46.82647705078125,74.21582794189453,11.739999771118164,10.928000020980836,0.3353167526944808
2017-08-17,46.00278854370117,73.57673645019531,15.550000190734863,11.226500034332275,0.2764285055938029
