Date,XOM,MNST,VIX,AvgVIX,zscore
2020-07-10,33.157588958740234,35.82500076293945,27.290000915527344,31.506500244140625,-0.27508048825973125
2020-07-13,33.165367126464844,35.275001525878906,32.189998626708984,31.31150016784668,-0.186492968432363
2020-07-14,34.26154327392578,35.814998626708984,29.520000457763672,31.067500114440918,-0.21062888138482933
2020-07-15,34.69691467285156,36.095001220703125,27.760000228881836,30.772000217437743,-0.23071713171008093
2020-07-16,34.42479705810547,36.310001373291016,28.0,30.49850015640259,-0.28066555255564
2020-07-17,33.83395767211914,37.11000061035156,25.68000030517578,30.13550024032593,-0.4425128486590001
2020-07-20,33.04096984863281,36.935001373291016,24.459999084472656,29.602500247955323,-0.4596120541438514
2020-07-21,34.71244812011719,37.5,24.84000015258789,29.256000232696532,-0.4550025778980494
2020-07-22,33.90392303466797,37.8650016784668,24.31999969482422,28.903500175476076,-0.5595286678158939
2020-07-23,33.97389602661133,37.46500015258789,26.079999923706055,28.515500164031984,-0.4914394993621042
2020-07-24,33.763980865478516,37.439998626708984,25.84000015258789,28.19650011062622,-0.499383239259301
2020-07-27,34.26154327392578,38.21500015258789,24.739999771118164,27.697000122070314,-0.5952611000438107
2020-07-28,33.85728454589844,38.095001220703125,25.440000534057617,27.380000114440918,-0.5990443094406702
2020-07-29,34.23044967651367,38.654998779296875,24.100000381469727,27.063500118255615,-0.667546914802049
2020-07-30,32.551185607910156,38.90999984741211,24.760000228881836,26.870500087738037,-0.8040155156710287
2020-07-31,32.714447021484375,39.2400016784668,24.459999084472656,26.70950002670288,-0.8476081575509025
2020-08-03,32.84661102294922,38.91999816894531,24.280000686645508,26.526500034332276,-0.7887991739732625
2020-08-04,33.79507827758789,39.005001068115234,23.760000228881836,26.243000030517578,-0.7484253402181483
2020-08-05,34.09050369262695,41.54999923706055,22.989999771118164,25.988500022888182,-1.1394764967267539
2020-08-06,33.92723846435547,41.755001068115234,22.649999618530273,25.657999992370605,-1.1816255364846635
2020-08-07,33.77175521850586,41.595001220703125,22.209999084472656,25.403999900817873,-1.1648351626463278
2020-08-10,34.60361099243164,41.0,22.1299991607666,24.90099992752075,-1.0221203549869187
2020-08-11,34.96123123168945,40.29999923706055,24.030000686645508,24.626499938964844,-0.8895764208100536
2020-08-12,34.95330810546875,41.32500076293945,22.280000686645508,24.352499961853027,-1.0542976382160547
2020-08-13,34.097110748291016,41.90999984741211,22.1299991607666,24.058999919891356,-1.196795247917226
2020-08-14,34.24774169921875,41.65999984741211,22.049999237060547,23.877499866485596,-1.1481539273657828
2020-08-17,33.80377960205078,41.724998474121094,21.350000381469727,23.72199993133545,-1.183845791389894
2020-08-18,33.63730239868164,41.4900016784668,21.510000228881836,23.555499935150145,-1.1556620485469675
2020-08-19,33.26469802856445,41.334999084472656,22.540000915527344,23.466499996185302,-1.152033357472469
2020-08-20,32.757328033447266,41.505001068115234,22.719999313354492,23.298499965667723,-1.2081632494028043
2020-08-21,32.51156997680664,41.3650016784668,22.540000915527344,23.133500003814696,-1.199717602235156
2020-08-24,33.470829010009766,41.845001220703125,22.3700008392334,23.01500005722046,-1.2220328619333933
2020-08-25,32.40850067138672,41.98500061035156,22.030000686645508,22.844500064849854,-1.3049484744071733
2020-08-26,31.718793869018555,41.98500061035156,23.270000457763672,22.803000068664552,-1.3442138026222927
2020-08-27,31.5047550201416,41.66999816894531,24.469999313354492,22.788500022888183,-1.3059157957112124
2020-08-28,32.25789260864258,42.27000045776367,22.959999084472656,22.713500022888184,-1.3591976837586637
2020-08-31,31.663297653198242,41.93000030517578,26.40999984741211,22.819999980926514,-1.338558696285088
2020-09-01,31.258995056152344,42.41999816894531,26.1200008392334,22.938000011444093,-1.4401045163810609
2020-09-02,31.06873321533203,43.26499938964844,26.56999969482422,23.117000007629393,-1.586358914429268
2020-09-03,31.00530433654785,41.349998474121094,33.599998474121094,23.664499950408935,-1.283065540517272
2020-09-04,30.981517791748047,41.1349983215332,30.75,24.091499996185302,-1.2499630807451643
2020-09-08,30.26801872253418,40.04999923706055,31.459999084472656,24.557999992370604,-1.1166973555093476
2020-09-09,30.085689544677734,41.369998931884766,28.809999465942383,24.79699993133545,-1.3386249770431902
2020-09-10,29.33255386352539,40.88999938964844,29.709999084472656,25.168499851226805,-1.3045750192916856
2020-09-11,29.253280639648438,40.66999816894531,26.8700008392334,25.405499935150146,-1.2738299541073776
2020-09-14,29.063011169433594,41.44499969482422,25.850000381469727,25.595499992370605,-1.4088664028306404
2020-09-15,28.753829956054688,41.56999969482422,25.59000015258789,25.807499980926515,-1.446501148056626
2020-09-16,29.974702835083008,40.935001373291016,26.040000915527344,26.03400001525879,-1.2752293478666155
2020-09-17,29.966772079467773,40.35499954223633,26.459999084472656,26.229999923706053,-1.1827278289338072
2020-09-18,29.48318099975586,39.494998931884766,25.829999923706055,26.385499954223633,-1.0724323382318937
2020-09-21,28.88067626953125,39.189998626708984,27.780000686645508,26.64749994277954,-1.0578528497408757
2020-09-22,28.167179107666016,39.6150016784668,26.860000610351562,26.87199993133545,-1.1665849753265438
2020-09-23,27.2634220123291,38.89500045776367,28.579999923706055,27.199499893188477,-1.1026464981498065
2020-09-24,27.20792579650879,39.0,28.510000228881836,27.461499881744384,-1.1226334989661295
2020-09-25,27.461612701416016,39.39500045776367,26.3799991607666,27.55699987411499,-1.1714950715533334
2020-09-28,27.992773056030273,40.255001068115234,26.190000534057617,27.71849994659424,-1.2790824213675784
2020-09-29,27.17621421813965,39.89500045776367,26.270000457763672,27.711499977111817,-1.2678746008774395
2020-09-30,27.215856552124023,40.099998474121094,26.3700008392334,27.723999977111816,-1.2984714076308603
2020-10-01,26.264530181884766,40.7400016784668,26.700000762939453,27.73050003051758,-1.4551998991808688
2020-10-02,26.145614624023438,39.775001525878906,27.6299991607666,27.432000064849852,-1.3073156863414594
2020-10-05,26.748119354248047,39.334999084472656,27.959999084472656,27.292500019073486,-1.2024985593574338
2020-10-06,26.47064781188965,38.814998626708984,29.479999542236328,27.19350004196167,-1.134958141895494
2020-10-07,26.55785369873047,39.380001068115234,28.059999465942383,27.15600004196167,-1.2205426388104852
2020-10-08,27.95313835144043,39.584999084472656,26.360000610351562,26.988500118255615,-1.1739620994738045
2020-10-09,27.540895462036133,40.474998474121094,25.0,26.895000076293947,-1.340065537659107
2020-10-12,27.453689575195312,41.38999938964844,25.06999969482422,26.85600004196167,-1.4916712961093235
2020-10-13,27.12865447998047,41.744998931884766,26.06999969482422,26.880000019073485,-1.5670691010063182
2020-10-14,27.073156356811523,41.400001525878906,26.399999618530273,26.897999954223632,-1.5149382043468762
2020-10-15,27.31098747253418,40.69499969482422,26.969999313354492,26.923499965667723,-1.388412432750831
2020-10-16,27.03351593017578,40.380001068115234,27.40999984741211,27.002499961853026,-1.3537262898622544
2020-10-19,26.494430541992188,40.005001068115234,29.18000030517578,27.07249994277954,-1.3243179251385726
2020-10-20,26.71640968322754,40.099998474121094,29.350000381469727,27.196999931335448,-1.3269051495714914
2020-10-21,26.288312911987305,40.04499816894531,28.649999618530273,27.20049991607666,-1.3424623657044505
2020-10-22,27.636028289794922,40.279998779296875,28.110000610351562,27.180499935150145,-1.3033982826540134
2020-10-23,27.081087112426758,40.19499969482422,27.549999237060547,27.238999938964845,-1.3213691056286783
2020-10-26,26.438932418823242,39.42499923706055,32.459999084472656,27.552499866485597,-1.2345244385071896
2020-10-27,26.01877212524414,40.19499969482422,33.349998474121094,27.906499767303465,-1.3818471906589314
2020-10-28,25.027801513671875,38.685001373291016,40.279998779296875,28.60199966430664,-1.1962662592372266
2020-10-29,26.13768768310547,38.77000045776367,37.59000015258789,29.146499633789062,-1.1467021604242376
2020-10-30,25.860212326049805,38.28499984741211,38.02000045776367,29.665999698638917,-1.0847711519697398
2020-11-02,26.946311950683594,38.959999084472656,37.130001068115234,30.124499797821045,-1.131116616944723
2020-11-03,26.48650360107422,39.7599983215332,35.54999923706055,30.427999782562257,-1.285504255361595
2020-11-04,26.34380531311035,41.36000061035156,29.56999969482422,30.50349979400635,-1.5500498179847262
2020-11-05,26.296245574951172,41.84000015258789,27.579999923706055,30.56449975967407,-1.6296837374017659
2020-11-06,25.9870548248291,41.630001068115234,24.860000610351562,30.55749979019165,-1.6136309592306486
2020-11-09,29.27705955505371,40.67499923706055,25.75,30.59149980545044,-1.2732776972147104
2020-11-10,29.926578521728516,40.790000915527344,24.799999237060547,30.527999782562254,-1.2547308322185777
2020-11-11,29.618057250976562,42.25,23.450000762939453,30.380499839782715,-1.506279395481544
2020-11-12,28.603187561035156,41.47999954223633,25.350000381469727,30.299499893188475,-1.4406535660047688
2020-11-13,29.293304443359375,42.0099983215332,23.100000381469727,30.083999919891358,-1.4863042570643155
2020-11-16,30.98204803466797,41.790000915527344,22.450000762939453,29.74749994277954,-1.3549057857611828
2020-11-17,31.3961238861084,42.77000045776367,22.709999084472656,29.415499877929687,-1.4883902381829703
2020-11-18,30.210742950439453,42.11000061035156,23.84000015258789,29.174999904632568,-1.4501007563232662
2020-11-19,30.365009307861328,41.8650016784668,23.110000610351562,28.924999904632568,-1.4020539581860796
2020-11-20,29.99152946472168,41.7599983215332,23.700000762939453,28.732499980926512,-1.4064881520531005
2020-11-23,31.956329345703125,42.03499984741211,22.65999984741211,28.242500019073486,-1.3387038415976968
2020-11-24,34.08349609375,42.095001220703125,21.639999389648438,27.657000064849854,-1.2272192712757755
2020-11-25,33.13357925415039,42.040000915527344,21.25,26.70550012588501,-1.2724839459737576
2020-11-27,32.63019561767578,42.07500076293945,20.84000015258789,25.86800012588501,-1.3067510017538424
2020-11-30,30.957691192626953,42.38999938964844,20.56999969482422,24.995500087738037,-1.452450181064479
2020-12-01,31.25809097290039,43.34000015258789,20.770000457763672,24.17750005722046,-1.5875985609098313
2020-12-02,32.42721939086914,43.130001068115234,21.170000076293945,23.458500099182128,-1.4873843867042247
2020-12-03,32.64643859863281,43.2599983215332,21.280000686645508,23.044000148773193,-1.4957379272649818
2020-12-04,33.83993148803711,43.720001220703125,20.790000915527344,22.704500198364258,-1.5015134164105144
2020-12-07,33.20664978027344,43.584999084472656,21.299999237060547,22.526500129699706,-1.515930546910642
2020-12-08,34.29459762573242,44.099998474121094,20.68000030517578,22.273000144958495,-1.5365286846631259
2020-12-09,34.749263763427734,43.95000076293945,22.270000457763672,22.146500205993654,-1.486605198954994
2020-12-10,35.731658935546875,44.01499938964844,22.520000457763672,22.100000190734864,-1.4410938819487351
2020-12-11,35.5611572265625,44.0099983215332,23.309999465942383,21.998000144958496,-1.449999135544844
2020-12-14,34.27836227416992,44.209999084472656,24.719999313354492,22.079000091552736,-1.555082034056501
2020-12-15,34.944114685058594,44.290000915527344,22.889999389648438,22.101000022888183,-1.53000179971559
2020-12-16,35.47996520996094,44.900001525878906,22.5,22.09050006866455,-1.597256305322415
2020-12-17,35.30134963989258,45.06999969482422,21.93000030517578,21.995000076293945,-1.6346694439688583
2020-12-18,34.69241714477539,45.064998626708984,21.56999969482422,21.91800003051758,-1.6685347656083853
2020-12-21,34.059146881103516,44.48500061035156,25.15999984741211,21.99099998474121,-1.6116347263214887
2020-12-22,33.482704162597656,44.1349983215332,24.229999542236328,22.069499969482422,-1.5883593479932698
2020-12-23,33.91300964355469,44.470001220703125,23.309999465942383,22.15299997329712,-1.6175505350272277
2020-12-24,33.77498245239258,44.904998779296875,21.530000686645508,22.167000007629394,-1.695122641091912
2020-12-28,33.88864517211914,45.404998779296875,21.700000762939453,22.210000038146973,-1.7687834310038097
2020-12-29,33.507049560546875,45.52000045776367,23.079999923706055,22.335500049591065,-1.8089383972833002
2020-12-30,33.77498245239258,45.72999954223633,22.770000457763672,22.435500049591063,-1.82734000446569
2020-12-31,33.46645736694336,46.2400016784668,22.75,22.514500045776366,-1.9266391175648516
2021-01-04,33.69379425048828,45.29999923706055,26.969999313354492,22.798999977111816,-1.763048808859096
2021-01-05,35.31758117675781,45.709999084472656,25.34000015258789,23.026499938964843,-1.7363138036593915
2021-01-06,36.21879577636719,45.349998474121094,25.06999969482422,23.214999961853028,-1.6273123444940072
2021-01-07,36.50295639038086,46.75,22.3700008392334,23.299499988555908,-1.8355038450259742
2021-01-08,36.90890884399414,47.494998931884766,21.559999465942383,23.263999938964844,-1.9317887876386386
2021-01-11,38.029335021972656,46.470001220703125,24.079999923706055,23.34199991226196,-1.7037328667598384
2021-01-12,38.87370300292969,46.994998931884766,23.329999923706055,23.342999935150146,-1.7398004834244014
2021-01-13,39.31212615966797,45.935001373291016,22.209999084472656,23.217499923706054,-1.5449621190923508
2021-01-14,40.846614837646484,45.68000030517578,23.25,23.235499954223634,-1.4167356483732312
2021-01-15,38.88182067871094,45.82500076293945,24.34000015258789,23.32749996185303,-1.5518305464454547
2021-01-19,39.65312576293945,45.040000915527344,23.239999771118164,23.392999935150147,-1.3821131064440455
2021-01-20,40.21333312988281,44.80500030517578,21.579999923706055,23.39349994659424,-1.3125582625468128
2021-01-21,39.06044387817383,44.599998474121094,21.31999969482422,23.201499938964844,-1.3453385079007625
2021-01-22,38.50834655761719,44.099998474121094,21.90999984741211,23.085499954223632,-1.2966380032047677
2021-01-25,38.078041076660156,44.22999954223633,23.190000534057617,23.079500007629395,-1.341969896966194
2021-01-26,37.24178695678711,44.400001525878906,23.020000457763672,23.153999996185302,-1.4168233146888523
2021-01-27,36.81959915161133,42.96500015258789,37.209999084472656,23.929499912261964,-1.210880574345864
2021-01-28,37.39603805541992,44.3650016784668,30.209999084472656,24.285999870300294,-1.4024325362513506
2021-01-29,36.40553283691406,43.415000915527344,33.09000015258789,24.801999855041505,-1.3065721791457978
2021-02-01,36.47048568725586,44.125,30.239999771118164,25.176499843597412,-1.4166611955281163
2021-02-02,37.04692459106445,45.220001220703125,25.559999465942383,25.105999851226805,-1.5593327951478055
2021-02-03,38.50022506713867,45.20500183105469,22.90999984741211,24.984499835968016,-1.4741918728347814
2021-02-04,39.239051818847656,45.73500061035156,21.770000457763672,24.81949987411499,-1.5170694884336522
2021-02-05,40.554325103759766,45.54999923706055,20.8700008392334,24.74449987411499,-1.4125414354061576
2021-02-08,42.29991149902344,45.439998626708984,21.239999771118164,24.72849988937378,-1.2955353288456295
2021-02-09,41.80450439453125,45.255001068115234,21.6299991607666,24.605999851226805,-1.294090761721062
2021-02-10,42.209083557128906,45.224998474121094,21.989999771118164,24.538999843597413,-1.2662495669107563
2021-02-11,41.15220642089844,44.970001220703125,21.25,24.49099988937378,-1.2855513654901525
2021-02-12,41.71367263793945,45.8650016784668,19.969999313354492,24.326999855041503,-1.397022580332452
2021-02-16,42.968727111816406,46.09000015258789,21.459999084472656,24.18299980163574,-1.3616307499434799
2021-02-17,43.63752746582031,46.08000183105469,21.5,24.095999813079835,-1.3219532713034592
2021-02-18,42.95220184326172,46.32500076293945,22.489999771118164,24.14149980545044,-1.4002335197642848
2021-02-19,43.24120330810547,44.82500076293945,22.049999237060547,24.177999782562257,-1.1433855484795503
2021-02-22,44.834774017333984,44.584999084472656,23.450000762939453,24.254999828338622,-1.014199362334361
2021-02-23,45.45404052734375,44.15999984741211,23.110000610351562,24.25099983215332,-0.9108324428286623
2021-02-24,46.81641387939453,44.119998931884766,21.34000015258789,24.16699981689453,-0.826861216261421
2021-02-25,46.04027557373047,42.67499923706055,28.889999389648438,23.75099983215332,-0.6394666778807222
2021-02-26,44.89257049560547,43.869998931884766,27.950000762939453,23.63799991607666,-0.8963206819380025
2021-03-01,46.568702697753906,43.775001525878906,23.350000381469727,23.15099992752075,-0.7856730981887757
2021-03-02,46.29623794555664,43.439998626708984,24.100000381469727,22.84399995803833,-0.7474959652439097
2021-03-03,46.66780090332031,42.29999923706055,26.670000076293945,22.89949998855591,-0.5436426238012637
2021-03-04,48.476043701171875,42.34000015258789,28.56999969482422,23.182499980926515,-0.44710920209969207
2021-03-05,50.3090705871582,43.209999084472656,24.65999984741211,23.326999950408936,-0.4821830505733812
2021-03-08,50.2595329284668,42.56999969482422,25.469999313354492,23.55699987411499,-0.38243482384918437
2021-03-09,49.48337173461914,44.220001220703125,24.030000686645508,23.69649991989136,-0.6910567674251451
2021-03-10,51.00265121459961,44.70000076293945,22.559999465942383,23.742999935150145,-0.6814898032937956
2021-03-11,50.62282943725586,44.67499923706055,21.90999984741211,23.738999938964845,-0.6991064056718841
2021-03-12,51.16779327392578,44.470001220703125,20.690000534057617,23.710999965667725,-0.6352276984231977
2021-03-15,49.86320114135742,44.654998779296875,20.030000686645508,23.714000034332276,-0.7391470571366978
2021-03-16,48.80632400512695,44.69499969482422,19.790000915527344,23.63050012588501,-0.8057262424170121
2021-03-17,49.020999908447266,44.29999923706055,19.229999542236328,23.517000102996825,-0.7302005578830161
2021-03-18,46.90723419189453,43.959999084472656,21.579999923706055,23.47150011062622,-0.7960486665855522
2021-03-19,46.64302444458008,43.959999084472656,20.950000762939453,23.416500186920167,-0.8110902500675692
2021-03-22,46.16413116455078,44.525001525878906,18.8799991607666,23.188000106811522,-0.9289030351669592
2021-03-23,45.594398498535156,44.810001373291016,20.299999237060547,23.04750003814697,-1.0070132026153964
