Date,LRCX,XLF,VIX,AvgVIX,zscore
2021-03-24,52.37507629394531,30.5029354095459,21.200000762939453,23.04050006866455,0.47642416841322127
2021-03-25,51.95603561401367,31.016212463378906,19.809999465942383,22.586500072479247,0.17957876386704877
2021-03-26,55.38798141479492,31.501985549926758,18.860000610351562,22.132000064849855,0.6428462698116331
2021-03-29,54.06639862060547,31.22701644897461,20.739999771118164,22.001500034332274,0.5013388066072273
2021-03-30,54.28160858154297,31.446990966796875,19.610000610351562,21.77700004577637,0.45086260125836153
2021-03-31,56.431785583496094,31.20868682861328,19.399999618530273,21.413500022888183,0.9688246326604891
2021-04-01,60.60889434814453,31.593650817871094,17.329999923706055,20.851500034332275,1.6192434133662872
2021-04-05,62.647220611572266,31.84111213684082,17.90999984741211,20.514000034332277,1.911617841105224
2021-04-06,61.85844421386719,31.776947021484375,18.1200008392334,20.14650011062622,1.7852182270986443
2021-04-07,62.4556999206543,31.932775497436523,17.15999984741211,19.803000068664552,1.8359238140606293
2021-04-08,63.329811096191406,31.94193458557129,16.950000762939453,19.522500133514406,2.001993778568362
2021-04-09,62.76095962524414,32.21690368652344,16.690000534057617,19.26150016784668,1.776030552963495
2021-04-12,61.64890670776367,32.35438537597656,16.90999984741211,19.072500133514403,1.5021724333103275
2021-04-13,61.14834976196289,32.05192184448242,16.649999618530273,18.903500080108643,1.531797186247066
2021-04-14,60.71603012084961,32.2443962097168,16.989999771118164,18.763500022888184,1.3669915157773629
2021-04-15,61.5759162902832,32.21690368652344,16.56999969482422,18.630500030517577,1.5456767667473723
2021-04-16,61.02699279785156,32.446041107177734,16.25,18.364000034332275,1.3428199352057564
2021-04-19,58.943180084228516,32.35438537597656,17.290000915527344,18.18100004196167,0.9762217327668458
2021-04-20,58.118377685546875,31.749460220336914,18.68000030517578,18.17100009918213,1.0697426194799602
2021-04-21,60.793766021728516,32.18940353393555,17.5,18.0310001373291,1.405179161342336
2021-04-22,58.261531829833984,31.831954956054688,18.709999084472656,17.90650005340576,1.0629516188746009
2021-04-23,59.4892463684082,32.42770767211914,17.329999923706055,17.782500076293946,1.0515996182021057
2021-04-26,60.97580337524414,32.5560188293457,17.639999389648438,17.72150001525879,1.2867187000352134
2021-04-27,61.137901306152344,32.812660217285156,17.559999465942383,17.5625,1.210531544296249
2021-04-28,60.49040222167969,32.94097900390625,17.280000686645508,17.446000003814696,1.0308204843598072
2021-04-29,60.76722717285156,33.52758026123047,17.610000610351562,17.35650005340576,0.8384708018840779
2021-04-30,58.82182312011719,33.23426818847656,18.610000610351562,17.420500087738038,0.583399702863637
2021-05-03,58.51750564575195,33.39925003051758,18.309999465942383,17.44050006866455,0.45501254415209197
2021-05-04,57.47938919067383,33.66505813598633,19.479999542236328,17.508500003814696,0.14167588671293976
2021-05-05,57.9259147644043,33.940025329589844,19.149999618530273,17.607999992370605,0.11308678936285171
2021-05-06,58.53646469116211,34.444129943847656,18.389999389648438,17.679999923706056,0.020226708541858013
2021-05-07,59.77840805053711,34.62743377685547,16.690000534057617,17.679999923706056,0.1847197354908523
2021-05-10,55.59844970703125,34.59993362426758,19.65999984741211,17.817499923706055,-0.6162583197084677
2021-05-11,56.1653938293457,33.98584747314453,21.84000015258789,18.076999950408936,-0.24835949781157904
2021-05-12,52.86994934082031,33.63755416870117,27.59000015258789,18.606999969482423,-0.742785017738512
2021-05-13,55.43539047241211,34.178321838378906,23.1299991607666,18.93499994277954,-0.47103020073290447
2021-05-14,57.166526794433594,34.71909713745117,18.809999465942383,19.06299991607666,-0.36145431852850585
2021-05-17,56.13125991821289,34.783241271972656,19.719999313354492,19.18449983596802,-0.58961122446988
2021-05-18,55.44487380981445,34.29747772216797,21.34000015258789,19.317499828338622,-0.5191891097512622
2021-05-19,57.09163284301758,34.086669921875,22.18000030517578,19.551499843597412,-0.11062211835092996
2021-05-20,59.416259765625,34.10499954223633,20.670000076293945,19.649499893188477,0.3335569914323329
2021-05-21,58.21980667114258,34.444129943847656,20.149999618530273,19.790499877929687,-0.04132663022241954
2021-05-24,60.16712188720703,34.609100341796875,18.399999618530273,19.82849988937378,0.26797299527731816
2021-05-25,60.71035385131836,34.26081466674805,18.84000015258789,19.892499923706055,0.519722602303271
2021-05-26,60.48944091796875,34.36163330078125,17.360000610351562,19.896499919891358,0.43447328620724596
2021-05-27,61.215660095214844,34.7557487487793,16.739999771118164,19.852999877929687,0.4102531073465652
2021-05-28,61.60909652709961,34.819915771484375,16.760000228881836,19.7604998588562,0.4598040494217839
2021-06-01,61.532310485839844,35.03071975708008,17.899999618530273,19.739999866485597,0.3564167162576014
2021-06-02,61.527565002441406,35.085723876953125,17.479999542236328,19.639999866485596,0.33241245749939236
2021-06-03,60.27518844604492,35.1682014465332,18.040000915527344,19.58449993133545,0.05435944084167394
2021-06-04,62.12672424316406,35.25986099243164,16.420000076293945,19.485999965667723,0.3758050631209398
2021-06-07,61.58349609375,35.03071975708008,16.420000076293945,19.472499942779542,0.36636639339938043
2021-06-08,60.4429931640625,34.939064025878906,17.06999969482422,19.342999935150146,0.18313277678924758
2021-06-09,60.114967346191406,34.609100341796875,17.889999389648438,19.145499897003173,0.25783497277900225
2021-06-10,60.748268127441406,34.2058219909668,16.100000381469727,18.570999908447266,0.5501695503214361
2021-06-11,60.875308990478516,34.425804138183594,15.649999618530273,18.196999931335448,0.4825514574620356
2021-06-14,61.646080017089844,34.06834030151367,16.389999389648438,18.07599992752075,0.7823825836997046
2021-06-15,61.12739944458008,34.132503509521484,17.020000457763672,17.94099998474121,0.6546339264871737
2021-06-16,60.67711639404297,34.0958366394043,18.149999618530273,17.78149995803833,0.5824927905019971
2021-06-17,60.77592086791992,33.08761978149414,17.75,17.55999994277954,1.0247847958076948
2021-06-18,58.19964599609375,32.29022216796875,20.700000762939453,17.561499977111815,0.8586157117839582
2021-06-21,58.76582717895508,33.043853759765625,17.889999389648438,17.448499965667725,0.6524200768943914
2021-06-22,59.066959381103516,33.09907150268555,16.65999984741211,17.361499977111816,0.6877839851104275
2021-06-23,59.297794342041016,33.163482666015625,16.31999969482422,17.235499954223634,0.7056253079429827
2021-06-24,60.32373809814453,33.57756805419922,15.970000267028809,17.165999937057496,0.7312867301494523
2021-06-25,59.88866424560547,33.98244857788086,15.619999885559082,17.10999994277954,0.47681201748444674
2021-06-28,61.45798110961914,33.73399353027344,15.760000228881836,17.05999994277954,0.8861236796682214
2021-06-29,61.91680908203125,33.6143684387207,16.020000457763672,16.96599998474121,1.025511839161602
2021-06-30,61.813262939453125,33.761600494384766,15.829999923706055,16.883500003814696,0.9435999521190003
2021-07-01,60.13850784301758,34.02845764160156,15.479999542236328,16.755499935150148,0.5060705380728552
2021-07-02,59.98365783691406,33.99164581298828,15.069999694824219,16.68799991607666,0.49141776949357724
2021-07-06,59.07740020751953,33.45793914794922,16.440000534057617,16.688999938964844,0.5392190651325592
2021-07-07,58.288002014160156,33.50395202636719,16.200000762939453,16.645499992370606,0.3664637257693187
2021-07-08,57.56983947753906,32.832210540771484,19.0,16.701000022888184,0.5087523864986263
2021-07-09,58.21770095825195,33.78000259399414,16.18000030517578,16.705000019073488,0.23695703539071933
2021-07-12,59.41178512573242,34.111270904541016,16.170000076293945,16.73100004196167,0.330055490726126
2021-07-13,59.340545654296875,33.743202209472656,17.1200008392334,16.767500114440917,0.47066321923429566
2021-07-14,58.695526123046875,33.58677291870117,16.329999923706055,16.733000087738038,0.4109252206635785
2021-07-15,58.01726150512695,33.69719314575195,17.010000228881836,16.676000118255615,0.23274473822048491
2021-07-16,55.90266799926758,33.23709487915039,18.450000762939453,16.711000156402587,0.014775672759615147
2021-07-19,56.19144821166992,32.307716369628906,22.5,16.801000118255615,0.46091241755201423
2021-07-20,57.6705207824707,33.108272552490234,19.729999542236328,16.89300012588501,0.41247717552017144
2021-07-21,60.53557205200195,33.678775787353516,17.90999984741211,16.95550012588501,0.7299933220544585
2021-07-22,60.41018295288086,33.31071090698242,17.690000534057617,17.02400016784668,0.8600736138025462
2021-07-23,60.82246398925781,33.36592483520508,17.200000762939453,17.08550019264221,0.9170447080596618
2021-07-26,60.833866119384766,33.55916213989258,17.579999923706055,17.18350019454956,0.8381714128777594
2021-07-27,59.142948150634766,33.54996109008789,19.360000610351562,17.36350021362305,0.5133446630321611
2021-07-28,60.32183837890625,33.50395202636719,18.309999465942383,17.478000164031982,0.7618095273460527
2021-07-29,58.86177062988281,33.87202453613281,17.700000762939453,17.57150020599365,0.3235381584515673
2021-07-30,60.550777435302734,33.60516357421875,18.239999771118164,17.709500217437743,0.7638394813679549
2021-08-02,60.96780776977539,33.6143684387207,19.459999084472656,17.929000186920167,0.8410409097424579
2021-08-03,61.32119369506836,33.99164581298828,18.040000915527344,18.00900020599365,0.7514137038497072
2021-08-04,61.72586441040039,33.70638656616211,17.969999313354492,18.097500133514405,0.9497809076052679
2021-08-05,61.33448791503906,34.14807891845703,17.280000686645508,18.01150016784668,0.6883526367527227
2021-08-06,61.55297088623047,34.838218688964844,16.149999618530273,18.010000133514403,0.4412135103564993
2021-08-09,60.84431076049805,34.930240631103516,16.719999313354492,18.03750009536743,0.2648452362459194
2021-08-10,58.62807083129883,35.298309326171875,16.790000915527344,18.021000099182128,-0.3204125107739991
2021-08-11,57.80636978149414,35.70319747924805,16.170000076293945,18.013000106811525,-0.6500446713829608
2021-08-12,55.430545806884766,35.767608642578125,15.59000015258789,17.942000102996825,-1.138896848663719
2021-08-13,55.13606643676758,35.50075912475586,15.449999809265137,17.79200005531311,-1.0841588448127626
2021-08-16,55.939720153808594,35.40873336791992,16.1200008392334,17.47300009727478,-0.8893237097986345
2021-08-17,55.00116729736328,35.1602897644043,17.90999984741211,17.382000112533568,-0.967507280424327
2021-08-18,54.100608825683594,34.72779846191406,21.56999969482422,17.565000104904176,-0.9610719567906656
2021-08-19,54.82543182373047,34.470149993896484,21.670000076293945,17.76400008201599,-0.712058712825932
2021-08-20,53.764339447021484,34.68178939819336,18.559999465942383,17.832000017166138,-1.0071302899684424
2021-08-23,55.50558853149414,34.967044830322266,17.149999618530273,17.81050000190735,-0.7883628344040154
2021-08-24,55.62718200683594,35.17868423461914,17.219999313354492,17.703499937057494,-0.8535388829301661
2021-08-25,55.93022155761719,35.5927619934082,16.790000915527344,17.627500009536742,-0.9683954669775628
2021-08-26,55.60533905029297,35.41793441772461,18.84000015258789,17.684499979019165,-0.958183246144218
2021-08-27,57.90802001953125,35.88722229003906,16.389999389648438,17.591999959945678,-0.7075092425208097
2021-08-30,57.75602722167969,35.38112258911133,16.190000534057617,17.428500032424928,-0.5246756540155018
2021-08-31,57.45487976074219,35.335121154785156,16.479999542236328,17.350499963760377,-0.5639100403602229
2021-09-01,56.97611618041992,35.13268280029297,16.110000610351562,17.25750002861023,-0.572023351644031
2021-09-02,57.196502685546875,35.2523078918457,16.40999984741211,17.21399998664856,-0.5793828992393641
2021-09-03,58.01441192626953,35.031455993652344,16.40999984741211,17.22699999809265,-0.3277163877331907
2021-09-07,56.35009765625,34.8198127746582,18.139999389648438,17.298000001907347,-0.5624193973284691
2021-09-08,55.43339157104492,34.73699951171875,17.959999084472656,17.356499910354614,-0.7058610616999936
2021-09-09,56.38999557495117,34.838218688964844,18.799999237060547,17.487999868392944,-0.5623876880188784
2021-09-10,56.81747817993164,34.580570220947266,20.950000762939453,17.755999898910524,-0.3711727399621095
2021-09-13,57.83012008666992,34.97624969482422,19.3700008392334,17.951999950408936,-0.3403731694834415
2021-09-14,57.329498291015625,34.50695037841797,19.459999084472656,18.118999862670897,-0.24075040977722467
2021-09-15,58.08945846557617,34.838218688964844,18.18000030517578,18.13249988555908,-0.23203883085900964
2021-09-16,58.502689361572266,34.73699951171875,18.690000534057617,17.988499927520753,-0.1092378444603816
2021-09-17,57.850074768066406,34.580570220947266,20.809999465942383,17.945499897003174,-0.17045220368017328
2021-09-20,56.03851318359375,33.77838134765625,25.709999084472656,18.302999877929686,-0.18596245786637497
2021-09-21,55.68798065185547,33.732181549072266,24.360000610351562,18.663499927520753,-0.23471328410365194
2021-09-22,57.101505279541016,34.295921325683594,20.8700008392334,18.846000003814698,-0.1965128842733425
2021-09-23,58.190147399902344,35.13692092895508,18.6299991607666,18.93799991607666,-0.3378132558547145
2021-09-24,58.18255615234375,35.321746826171875,17.75,18.883499908447266,-0.4168488198636442
2021-09-27,58.724395751953125,35.80232620239258,18.760000228881836,19.001999950408937,-0.5131930269614436
2021-09-28,55.80089569091797,35.210845947265625,23.25,19.354999923706053,-0.8332679473000232
2021-09-29,54.04297637939453,35.23856735229492,22.559999465942383,19.658999919891357,-1.1866127645099804
2021-09-30,54.199153900146484,34.68407440185547,23.139999389648438,20.0104998588562,-0.9235680730047305
2021-10-01,54.25438690185547,35.25705337524414,21.100000381469727,20.244999885559082,-1.1532753191616312
2021-10-04,52.38887023925781,34.952083587646484,22.959999084472656,20.57249984741211,-1.3879255474246945
2021-10-05,52.9373779296875,35.63596725463867,21.299999237060547,20.730499839782716,-1.5682877610354347
2021-10-06,52.54027557373047,35.672935485839844,21.0,20.88249988555908,-1.6609914831037165
2021-10-07,52.92975997924805,35.88549041748047,19.540000915527344,20.919499969482423,-1.6744779380729207
2021-10-08,52.39076614379883,36.06108474731445,18.770000457763672,20.810499954223634,-1.8529358921593124
2021-10-11,52.60789489746094,35.70066452026367,20.0,20.84199991226196,-1.6594835028722918
2021-10-12,52.06889724731445,35.58975601196289,19.850000381469727,20.861499977111816,-1.717714759207552
2021-10-13,51.843204498291016,35.386444091796875,18.639999389648438,20.884499931335448,-1.676268499894934
2021-10-14,54.082969665527344,35.977901458740234,16.860000610351562,20.792999935150146,-1.4890912845306965
2021-10-15,53.75348663330078,36.513919830322266,16.299999237060547,20.567499923706055,-1.7780712089300112
2021-10-18,54.15629959106445,36.523170471191406,16.309999465942383,20.097499942779542,-1.7036526244769556
2021-10-19,54.359134674072266,36.88358688354492,15.699999809265137,19.66449990272522,-1.8154690482225557
2021-10-20,53.8515739440918,37.17932891845703,15.489999771118164,19.395499849319457,-2.038235427404364
2021-10-21,52.89167404174805,37.022216796875,15.010000228881836,19.21449990272522,-2.1588946760832664
2021-10-22,53.01736831665039,37.53975296020508,15.430000305175781,19.098499917984007,-2.3516394564964846
2021-10-25,52.563133239746094,37.49354934692383,15.239999771118164,18.922499895095825,-2.420546825711856
2021-10-26,52.27458572387695,37.52126693725586,15.979999542236328,18.558999872207643,-2.4882672750108235
2021-10-27,52.72025680541992,36.90208053588867,16.979999542236328,18.279999876022337,-2.141801766761614
2021-10-28,53.894432067871094,37.354923248291016,16.530000686645508,17.949499940872194,-2.103590511856056
2021-10-29,53.667781829833984,37.20705032348633,16.260000228881836,17.707499933242797,-2.0855946749913654
2021-11-01,54.542930603027344,37.22553253173828,16.40999984741211,17.379999971389772,-1.92323535203808
2021-11-02,54.68386459350586,37.31795120239258,16.030000686645508,17.116500043869017,-1.93462237449341
2021-11-03,55.36570358276367,37.45658493041992,15.100000381469727,16.821500062942505,-1.8602595604205392
2021-11-04,57.01599884033203,36.96677017211914,15.4399995803833,16.616499996185304,-1.3339232984839258
2021-11-05,58.16254806518555,36.985260009765625,16.479999542236328,16.501999950408937,-1.1188111978371995
2021-11-08,58.00066375732422,37.188575744628906,17.219999313354492,16.36299991607666,-1.235597942073138
2021-11-09,59.223388671875,36.985260009765625,17.780000686645508,16.259499931335448,-0.9126004685639283
2021-11-10,57.687355041503906,36.92056655883789,18.729999542236328,16.263999938964844,-1.1840334262927281
2021-11-11,58.441566467285156,37.022216796875,17.65999984741211,16.30399990081787,-1.0800828760432322
2021-11-12,59.46241760253906,37.10540771484375,16.290000915527344,16.30349998474121,-0.9165555302627424
2021-11-15,60.018550872802734,37.10540771484375,16.489999771118164,16.3125,-0.8084519692649381
2021-11-16,60.39945602416992,37.06842803955078,16.3700008392334,16.346000051498415,-0.7188919266486126
2021-11-17,60.05378341674805,36.64331817626953,17.110000610351562,16.427000093460084,-0.607693049514936
2021-11-18,60.546119689941406,36.45847702026367,17.59000015258789,16.556000089645387,-0.43442427331982686
2021-11-19,61.374610900878906,36.06108474731445,17.90999984741211,16.680000066757202,-0.10661776731244756
2021-11-22,61.584102630615234,36.56937789916992,19.170000076293945,16.87650008201599,-0.27919492285384706
2021-11-23,62.976341247558594,37.14236068725586,19.3799991607666,17.046500062942506,-0.24901090633012601
2021-11-24,62.9258918762207,37.05918884277344,18.579999923706055,17.12650008201599,-0.22391541542739943
2021-11-26,61.13462829589844,35.830047607421875,28.6200008392334,17.731000089645384,-0.05631467924162792
2021-11-29,64.80662536621094,35.940940856933594,22.959999084472656,18.066000032424927,0.6109287924154824
2021-11-30,64.74092102050781,35.08147048950195,27.190000534057617,18.605000066757203,0.9588232108849485
2021-12-01,66.04362487792969,34.69331741333008,31.1200008392334,19.359500074386595,1.3749320802483707
2021-12-02,62.995384216308594,35.7283821105957,27.950000762939453,20.002000093460083,0.3480496981442961
2021-12-03,62.99062728881836,35.146156311035156,30.670000076293945,20.763500118255614,0.5914490176441602
2021-12-06,63.5705680847168,35.68217849731445,27.18000030517578,21.29850015640259,0.47924518142348077
2021-12-07,67.24541473388672,36.319854736328125,21.889999389648438,21.532000160217287,0.9259844774391264
2021-12-08,67.99581146240234,36.12578201293945,19.899999618530273,21.638000106811525,1.1532900626566804
2021-12-09,66.60169219970703,36.05184555053711,21.579999923706055,21.78050012588501,0.9133217436061564
2021-12-10,67.22732543945312,36.08880615234375,18.690000534057617,21.832000160217284,1.0194249375654447
2021-12-13,65.22848510742188,35.70066452026367,20.309999465942383,22.03300008773804,0.7937607400839909
2021-12-14,64.8219223022461,35.91323471069336,21.889999389648438,22.303000068664552,0.6255288242453475
2021-12-15,66.54933166503906,36.014888763427734,19.290000915527344,22.449000072479247,0.9186521464159337
2021-12-16,64.06511688232422,36.46771240234375,20.56999969482422,22.62200002670288,0.24573791885029173
2021-12-17,63.86374282836914,35.663692474365234,21.56999969482422,22.821000003814696,0.5439911758017433
2021-12-20,63.091636657714844,34.9709587097168,22.8700008392334,23.069000053405762,0.6846031976485975
2021-12-21,65.19031524658203,35.695255279541016,21.010000228881836,23.161000061035157,0.7886110416911973
2021-12-22,65.96813201904297,35.86241149902344,18.6299991607666,23.123500061035156,0.8696613098869371
2021-12-23,66.68390655517578,36.048118591308594,17.959999084472656,23.092500019073487,0.9308668944730627
2021-12-27,69.03929138183594,36.41957092285156,17.68000030517578,22.545499992370605,1.2328411965004042
2021-12-28,68.34260559082031,36.43815231323242,17.540000915527344,22.27450008392334,1.0896189810621126
2021-12-29,69.35901641845703,36.39170455932617,16.950000762939453,21.762500095367432,1.3066844963455897
2021-12-30,68.5554428100586,36.32671356201172,17.329999923706055,21.073000049591066,1.1777551086489635
2021-12-31,68.63367462158203,36.261695861816406,17.219999313354492,20.536499977111816,1.2202460312838432
