Date,FDX,HD,VIX,AvgVIX,zscore
2023-09-08,240.36151123046875,308.8934326171875,13.84000015258789,15.390999841690064,-0.1719227546386583
2023-09-11,241.68043518066406,308.57391357421875,13.800000190734863,15.338999843597412,-0.07459760990783833
2023-09-12,238.6155242919922,306.60986328125,14.229999542236328,15.309499835968017,-0.17704921256388376
2023-09-13,239.27027893066406,306.23394775390625,13.479999542236328,15.160499858856202,-0.11880170843593989
2023-09-14,243.89134216308594,309.7579345703125,12.819999694824219,14.962499809265136,0.009946457474053344
2023-09-15,241.0921173095703,302.0240478515625,13.789999961853027,14.757499837875367,0.187888752035337
2023-09-18,236.55648803710938,298.1336364746094,14.0,14.59249987602234,0.08124755936527077
2023-09-19,237.21121215820312,295.64337158203125,14.109999656677246,14.44149990081787,0.23613688920997922
2023-09-20,237.71412658691406,292.1194763183594,15.140000343322754,14.349999952316285,0.4287506977940766
2023-09-21,248.46498107910156,288.26666259765625,17.540000915527344,14.428000020980836,1.2791302374076208
2023-09-22,247.7437744140625,287.2987365722656,17.200000762939453,14.428000020980836,1.2781399709709234
2023-09-25,252.8108673095703,288.0129089355469,16.899999618530273,14.48899998664856,1.5632946775462582
2023-09-26,248.0284881591797,284.3011169433594,18.940000534057617,14.682000017166137,1.4330133762950288
2023-09-27,249.281005859375,283.6244812011719,18.219999313354492,14.870499992370606,1.5424969159354762
2023-09-28,252.82034301757812,285.1937561035156,17.34000015258789,15.043499994277955,1.6927482255483681
2023-09-29,251.37802124023438,283.9440002441406,17.520000457763672,15.241000032424926,1.659413006352623
2023-10-02,251.5583038330078,281.75439453125,17.610000610351562,15.467000055313111,1.7708035831441837
2023-10-03,246.88980102539062,274.3400573730469,19.780000686645508,15.755500078201294,1.8169021789034852
2023-10-04,246.7569580078125,274.7629699707031,18.579999923706055,15.96200008392334,1.7892398160088054
2023-10-05,245.91249084472656,274.1145935058594,18.489999771118164,16.166500091552734,1.7659127535931278
