Date,CVX,ASML,VIX,AvgVIX,zscore
2020-08-26,66.90079498291016,366.1907653808594,23.270000457763672,22.803000068664552,-0.35005348391030455
2020-08-27,67.00338745117188,356.9866027832031,24.469999313354492,22.788500022888183,-0.27250536273647347
2020-08-28,67.571533203125,360.0703430175781,22.959999084472656,22.713500022888184,-0.21704887431735173
2020-08-31,66.23004913330078,355.05084228515625,26.40999984741211,22.819999980926514,-0.36363885180614886
2020-09-01,65.559326171875,367.12060546875,26.1200008392334,22.938000011444093,-0.5378034896256251
2020-09-02,65.64612579345703,378.11810302734375,26.56999969482422,23.117000007629393,-0.6021605114889267
2020-09-03,64.92802429199219,356.92974853515625,33.599998474121094,23.664499950408935,-0.552623866397261
2020-09-04,64.65184020996094,348.6364440917969,30.75,24.091499996185302,-0.532574252176585
2020-09-08,62.31606674194336,329.592529296875,31.459999084472656,24.557999992370604,-0.7165235297593285
2020-09-09,63.152523040771484,340.9980163574219,28.809999465942383,24.79699993133545,-0.6823776506625889
2020-09-10,61.66900634765625,338.7491149902344,29.709999084472656,25.168499851226805,-0.8673342788345758
2020-09-11,61.305999755859375,340.8651428222656,26.8700008392334,25.405499935150146,-0.9310395599809667
2020-09-14,60.99036407470703,349.1297912597656,25.850000381469727,25.595499992370605,-1.030882917545009
2020-09-15,60.24860382080078,351.32177734375,25.59000015258789,25.807499980926515,-1.146307135846322
2020-09-16,61.99251937866211,343.85406494140625,26.040000915527344,26.03400001525879,-0.8589273052354202
2020-09-17,62.17402648925781,347.9911804199219,26.459999084472656,26.229999923706053,-0.8630180281386839
2020-09-18,61.716346740722656,347.6117858886719,25.829999923706055,26.385499954223633,-0.9222543560887125
2020-09-21,60.20915985107422,344.0817565917969,27.780000686645508,26.64749994277954,-1.1015464909540358
2020-09-22,59.60151290893555,345.9986267089844,26.860000610351562,26.87199993133545,-1.1969401178043653
2020-09-23,56.77651596069336,339.28045654296875,28.579999923706055,27.199499893188477,-1.5322931332676613
2020-09-24,56.65814971923828,341.7476806640625,28.510000228881836,27.461499881744384,-1.565361987866006
2020-09-25,56.68180847167969,342.05126953125,26.3799991607666,27.55699987411499,-1.5642646650009226
2020-09-28,58.33894729614258,352.09039306640625,26.190000534057617,27.71849994659424,-1.4097395019508985
2020-09-29,56.737060546875,354.8801574707031,26.270000457763672,27.711499977111817,-1.645556700646436
2020-09-30,56.81595993041992,350.39190673828125,26.3700008392334,27.723999977111816,-1.6038392884364407
2020-10-01,55.56917190551758,362.4806213378906,26.700000762939453,27.73050003051758,-1.8559976050683868
2020-10-02,56.176788330078125,351.0845642089844,27.6299991607666,27.432000064849852,-1.6950238363610657
2020-10-05,57.36833953857422,362.5754089355469,27.959999084472656,27.292500019073486,-1.6134729098995932
2020-10-06,57.052703857421875,351.18896484375,29.479999542236328,27.19350004196167,-1.5773549775605888
2020-10-07,58.220584869384766,356.588134765625,28.059999465942383,27.15600004196167,-1.4568565147611827
2020-10-08,59.356903076171875,361.41790771484375,26.360000610351562,26.988500118255615,-1.3366846448093412
2020-10-09,58.394187927246094,369.1037902832031,25.0,26.895000076293947,-1.5199847204650843
2020-10-12,58.7966423034668,378.63995361328125,25.06999969482422,26.85600004196167,-1.5315663385217224
2020-10-13,57.920719146728516,384.4375915527344,26.06999969482422,26.880000019073485,-1.690071046057799
2020-10-14,57.56562805175781,377.6816101074219,26.399999618530273,26.897999954223632,-1.691323099926488
2020-10-15,58.00752639770508,366.8074035644531,26.969999313354492,26.923499965667723,-1.5563588098126035
2020-10-16,57.518272399902344,367.12060546875,27.40999984741211,27.002499961853026,-1.6246547131649138
2020-10-19,56.247802734375,365.61181640625,29.18000030517578,27.07249994277954,-1.785935974776226
2020-10-20,56.563453674316406,365.27972412109375,29.350000381469727,27.196999931335448,-1.7409740461341885
2020-10-21,55.92427444458008,363.4200134277344,28.649999618530273,27.20049991607666,-1.8145003899173013
2020-10-22,57.920719146728516,356.3034362792969,28.110000610351562,27.180499935150145,-1.4954174391091566
2020-10-23,57.265743255615234,359.2070007324219,27.549999237060547,27.238999938964845,-1.6040348846940569
2020-10-26,55.979515075683594,348.7029113769531,32.459999084472656,27.552499866485597,-1.7052097427662138
2020-10-27,54.85108184814453,347.6401672363281,33.349998474121094,27.906499767303465,-1.8503790437874696
2020-10-28,52.77571487426758,344.3095703125,40.279998779296875,28.60199966430664,-2.1078478070258027
2020-10-29,54.290828704833984,351.9005432128906,37.59000015258789,29.146499633789062,-1.9555809589503559
2020-10-30,54.84318542480469,342.7439880371094,38.02000045776367,29.665999698638917,-1.8175708334057046
2020-11-02,56.93434143066406,347.8839416503906,37.130001068115234,30.124499797821045,-1.570486494245224
2020-11-03,56.61079406738281,354.408935546875,35.54999923706055,30.427999782562257,-1.6593629559658574
2020-11-04,56.63446807861328,364.8299560546875,29.56999969482422,30.50349979400635,-1.728263701935872
2020-11-05,56.92643356323242,379.2992858886719,27.579999923706055,30.56449975967407,-1.7889107257319126
2020-11-06,56.14521789550781,386.96734619140625,24.860000610351562,30.55749979019165,-1.9475555179347468
2020-11-09,62.655372619628906,387.0531921386719,25.75,30.59149980545044,-1.0682188214502049
2020-11-10,65.55142211914062,380.35662841796875,24.799999237060547,30.527999782562254,-0.6304487548517063
2020-11-11,65.07006072998047,398.21710205078125,23.450000762939453,30.380499839782715,-0.8190833195571605
2020-11-12,63.65756607055664,393.1400146484375,25.350000381469727,30.299499893188475,-0.9748728574804505
2020-11-13,65.51985931396484,399.6841125488281,23.100000381469727,30.083999919891358,-0.7684371909707577
2020-11-16,70.19927215576172,406.27581787109375,22.450000762939453,29.74749994277954,-0.18156117794070706
2020-11-17,69.69482421875,406.2471923828125,22.709999084472656,29.415499877929687,-0.24954571305705
2020-11-18,67.48483276367188,403.7038269042969,23.84000015258789,29.174999904632568,-0.5306573654455288
2020-11-19,68.64588165283203,403.2752380371094,23.110000610351562,28.924999904632568,-0.37076145824022305
2020-11-20,68.69392395019531,403.4942626953125,23.700000762939453,28.732499980926512,-0.3657833076473495
2020-11-23,72.88970184326172,406.8853759765625,22.65999984741211,28.242500019073486,0.17786740268653228
2020-11-24,76.56501770019531,404.1419982910156,21.639999389648438,27.657000064849854,0.6936141156282457
2020-11-25,73.77850341796875,403.38958740234375,21.25,26.70550012588501,0.32218683839274675
2020-11-27,73.11389923095703,417.0015869140625,20.84000015258789,25.86800012588501,0.1381788605382132
2020-11-30,69.80693054199219,416.96356201171875,20.56999969482422,24.995500087738037,-0.3085371525786029
2020-12-01,70.02310943603516,427.9274597167969,20.770000457763672,24.17750005722046,-0.35517444214424465
2020-12-02,71.96087646484375,429.6039123535156,21.170000076293945,23.458500099182128,-0.10485943523175448
2020-12-03,71.90483856201172,431.41375732421875,21.280000686645508,23.044000148773193,-0.12495556617270163
2020-12-04,74.69132232666016,442.3587341308594,20.790000915527344,22.704500198364258,0.17594761856300245
2020-12-07,72.67350769042969,447.4453430175781,21.299999237060547,22.526500129699706,-0.1319788788286585
2020-12-08,73.298095703125,446.34039306640625,20.68000030517578,22.273000144958495,-0.03991293447178819
2020-12-09,72.41728973388672,431.4043273925781,22.270000457763672,22.146500205993654,-0.05562599503695196
2020-12-10,74.74736785888672,436.0813293457031,22.520000457763672,22.100000190734864,0.2269547768981657
2020-12-11,74.02674102783203,431.1565856933594,23.309999465942383,21.998000144958496,0.16362599103290643
2020-12-14,71.61656188964844,431.4995422363281,24.719999313354492,22.079000091552736,-0.164513369751251
2020-12-15,71.56051635742188,447.0357360839844,22.889999389648438,22.101000022888183,-0.2795799131817209
2020-12-16,71.0160140991211,449.1599426269531,22.5,22.09050006866455,-0.3678732406879025
2020-12-17,70.79180145263672,454.65618896484375,21.93000030517578,21.995000076293945,-0.43620568288782235
2020-12-18,69.81493377685547,454.59906005859375,21.56999969482422,21.91800003051758,-0.5678465772178446
2020-12-21,68.93413543701172,449.8553466796875,25.15999984741211,21.99099998474121,-0.6540770962240873
2020-12-22,67.54890441894531,453.58935546875,24.229999542236328,22.069499969482422,-0.8671435078052316
2020-12-23,68.61386108398438,452.10333251953125,23.309999465942383,22.15299997329712,-0.7129195553989351
2020-12-24,68.32559967041016,460.1716003417969,21.530000686645508,22.167000007629394,-0.8077042194007026
2020-12-28,67.98129272460938,457.4567565917969,21.700000762939453,22.210000038146973,-0.835458339410957
2020-12-29,67.74906921386719,461.04791259765625,23.079999923706055,22.335500049591065,-0.8916926801505733
2020-12-30,68.32559967041016,466.6680603027344,22.770000457763672,22.435500049591063,-0.8526516987724339
2020-12-31,67.62095642089844,464.58184814453125,22.75,22.514500045776366,-0.9334592314045356
2021-01-04,67.82914733886719,476.279296875,26.969999313354492,22.798999977111816,-0.9862514651759017
2021-01-05,69.66279602050781,481.3849792480469,25.34000015258789,23.026499938964843,-0.7737354185038978
2021-01-06,71.90483856201172,466.96331787109375,25.06999969482422,23.214999961853028,-0.37091461909730133
2021-01-07,72.24111938476562,477.6414794921875,22.3700008392334,23.299499988555908,-0.39934165667561994
2021-01-08,72.92973327636719,484.60467529296875,21.559999465942383,23.263999938964844,-0.35444340011228287
2021-01-11,73.34611511230469,483.8522033691406,24.079999923706055,23.34199991226196,-0.2929578951115854
2021-01-12,74.73936462402344,489.5484313964844,23.329999923706055,23.342999935150146,-0.14405327339851937
2021-01-13,74.66732788085938,489.67230224609375,22.209999084472656,23.217499923706054,-0.1546469935299102
2021-01-14,76.46092987060547,518.8109741210938,23.25,23.235499954223634,-0.11382237429239604
2021-01-15,73.73847198486328,502.4747619628906,24.34000015258789,23.32749996185303,-0.36877095281164496
2021-01-19,75.67620086669922,523.430908203125,23.239999771118164,23.392999935150147,-0.2518527699891154
2021-01-20,76.37284851074219,523.316650390625,21.579999923706055,23.39349994659424,-0.15690141119007178
2021-01-21,73.67440795898438,543.6632080078125,21.31999969482422,23.201499938964844,-0.6624032011531227
2021-01-22,73.45020294189453,542.4345092773438,21.90999984741211,23.085499954223632,-0.6842062980219651
2021-01-25,72.78560638427734,540.681884765625,23.190000534057617,23.079500007629395,-0.7619090227515225
2021-01-26,71.5525131225586,522.9547119140625,23.020000457763672,23.153999996185302,-0.8059272004812663
2021-01-27,70.62364959716797,499.7408142089844,37.209999084472656,23.929499912261964,-0.7708634801986458
2021-01-28,71.28026580810547,521.2590942382812,30.209999084472656,24.285999870300294,-0.8309933256420344
2021-01-29,68.22151184082031,508.81866455078125,33.09000015258789,24.801999855041505,-1.1583506223332398
2021-02-01,69.19037628173828,528.0889282226562,30.239999771118164,25.176499843597412,-1.160722630602982
2021-02-02,69.71083068847656,527.2411499023438,25.559999465942383,25.105999851226805,-1.084510984518854
2021-02-03,71.2322006225586,517.1535034179688,22.90999984741211,24.984499835968016,-0.8090843321901577
2021-02-04,71.26424407958984,529.0891723632812,21.770000457763672,24.81949987411499,-0.887333337051838
2021-02-05,71.47242736816406,526.5838623046875,20.8700008392334,24.74449987411499,-0.8418610525600806
2021-02-08,73.25003814697266,537.2430419921875,21.239999771118164,24.72849988937378,-0.6753425873893911
2021-02-09,72.83365631103516,538.671875,21.6299991607666,24.605999851226805,-0.7415076757405645
2021-02-10,74.08277130126953,539.9961547851562,21.989999771118164,24.538999843597413,-0.5818361952002468
2021-02-11,73.68240356445312,563.447998046875,21.25,24.49099988937378,-0.7982088043941797
2021-02-12,74.10680389404297,569.62060546875,19.969999313354492,24.326999855041503,-0.7835524935995504
2021-02-16,75.62530517578125,574.5261840820312,21.459999084472656,24.18299980163574,-0.6122481763619328
2021-02-17,77.89092254638672,559.7044067382812,21.5,24.095999813079835,-0.2034726290734723
2021-02-18,77.14384460449219,554.8462524414062,22.489999771118164,24.14149980545044,-0.27083733684832695
2021-02-19,77.79348754882812,566.2008666992188,22.049999237060547,24.177999782562257,-0.2615896940884701
2021-02-22,79.89665222167969,551.0551147460938,23.450000762939453,24.254999828338622,0.12746979827962565
2021-02-23,80.9035873413086,548.740478515625,23.110000610351562,24.25099983215332,0.27958437752230353
2021-02-24,83.89188385009766,566.781982421875,21.34000015258789,24.16699981689453,0.5586659319905845
2021-02-25,83.11233520507812,533.2136840820312,28.889999389648438,23.75099983215332,0.6855511313944062
2021-02-26,81.20404052734375,540.1863403320312,27.950000762939453,23.63799991607666,0.3793785382644183
2021-03-01,82.86873626708984,555.8654174804688,23.350000381469727,23.15099992752075,0.4959036017434612
2021-03-02,83.18543243408203,536.4238891601562,24.100000381469727,22.84399995803833,0.6732205021300273
2021-03-03,84.1192626953125,517.8109130859375,26.670000076293945,22.89949998855591,0.9282184072924499
2021-03-04,84.85820770263672,486.2811584472656,28.56999969482422,23.182499980926515,1.2462432333376292
2021-03-05,88.51240539550781,502.0365295410156,24.65999984741211,23.326999950408936,1.6311470620330972
2021-03-08,89.1214370727539,478.36541748046875,25.469999313354492,23.55699987411499,1.8772403398569273
2021-03-09,88.91842651367188,513.924560546875,24.030000686645508,23.69649991989136,1.6037755151473236
2021-03-10,90.43693542480469,498.5025634765625,22.559999465942383,23.742999935150145,1.9157225814244738
2021-03-11,90.29076385498047,518.572998046875,21.90999984741211,23.738999938964845,1.7571030060223354
2021-03-12,90.59123992919922,512.1240234375,20.690000534057617,23.710999965667725,1.8423351284778224
2021-03-15,89.52745819091797,521.2305297851562,20.030000686645508,23.714000034332276,1.6355456491285818
2021-03-16,87.40802764892578,523.316650390625,19.790000915527344,23.63050012588501,1.3346441360010355
2021-03-17,87.7247314453125,533.0232543945312,19.229999542236328,23.517000102996825,1.3102929917865247
2021-03-18,84.54964447021484,513.6099853515625,21.579999923706055,23.47150011062622,1.0154552381737332
2021-03-19,83.94873046875,521.44970703125,20.950000762939453,23.416500186920167,0.8799928366384024
2021-03-22,83.2666244506836,548.6642456054688,18.8799991607666,23.188000106811522,0.5995064922762976
2021-03-23,82.80376434326172,532.3563842773438,20.299999237060547,23.04750003814697,0.6497752901147595
2021-03-24,85.0206298828125,551.13134765625,21.200000762939453,23.04050006866455,0.8195134525329046
