Date,SHEL,META,VIX,AvgVIX,zscore
2020-09-14,22.547300338745117,264.0776672363281,25.850000381469727,25.595499992370605,-1.6036865942174312
2020-09-15,22.64491081237793,270.2988586425781,25.59000015258789,25.807499980926515,-1.641238303199187
2020-09-16,22.81572723388672,261.4681091308594,26.040000915527344,26.03400001525879,-1.5250136929649039
2020-09-17,22.44969940185547,252.8358917236328,26.459999084472656,26.229999923706053,-1.519806989880792
2020-09-18,21.945390701293945,250.56370544433594,25.829999923706055,26.385499954223633,-1.6014098335568676
2020-09-21,21.400415420532227,246.21780395507812,27.780000686645508,26.64749994277954,-1.672149051182513
2020-09-22,21.668838500976562,252.7664337158203,26.860000610351562,26.87199993133545,-1.6779813970982396
2020-09-23,21.245872497558594,247.08103942871094,28.579999923706055,27.199499893188477,-1.711545997126926
2020-09-24,21.587501525878906,247.58706665039062,28.510000228881836,27.461499881744384,-1.6467330304998322
2020-09-25,20.936784744262695,252.8358917236328,26.3799991607666,27.55699987411499,-1.8275109750118144
2020-09-28,21.22146987915039,254.82029724121094,26.190000534057617,27.71849994659424,-1.7879208347414282
2020-09-29,20.863576889038086,259.7515563964844,26.270000457763672,27.711499977111817,-1.90621259823731
2020-09-30,20.473148345947266,259.8606872558594,26.3700008392334,27.723999977111816,-1.9866268382826677
2020-10-01,19.716691970825195,264.5539245605469,26.700000762939453,27.73050003051758,-2.183784096763222
2020-10-02,20.009510040283203,257.9160461425781,27.6299991607666,27.432000064849852,-2.062980264255926
2020-10-05,20.668363571166992,262.5893249511719,27.959999084472656,27.292500019073486,-1.972100708400305
2020-10-06,20.578886032104492,256.6459655761719,29.479999542236328,27.19350004196167,-1.9354584963339632
2020-10-07,20.81477165222168,256.11016845703125,28.059999465942383,27.15600004196167,-1.8825390152913
2020-10-08,21.506160736083984,261.7062683105469,26.360000610351562,26.988500118255615,-1.7935572778880198
2020-10-09,21.685104370117188,262.390869140625,25.0,26.895000076293947,-1.7634797978878238
2020-10-12,21.39227867126465,273.6029052734375,25.06999969482422,26.85600004196167,-1.9264918702621048
2020-10-13,21.00185203552246,273.9898681640625,26.06999969482422,26.880000019073485,-2.0094693353209965
2020-10-14,20.97745132446289,269.70355224609375,26.399999618530273,26.897999954223632,-1.9748813582483329
2020-10-15,20.63582420349121,264.6432189941406,26.969999313354492,26.923499965667723,-1.9976704243372196
2020-10-16,20.554489135742188,263.859375,27.40999984741211,27.002499961853026,-2.0069800596084573
2020-10-19,20.367408752441406,259.3646545410156,29.18000030517578,27.07249994277954,-2.003555678904502
2020-10-20,20.595157623291016,265.47662353515625,29.350000381469727,27.196999931335448,-2.013631386425704
2020-10-21,20.196590423583984,276.5597229003906,28.649999618530273,27.20049991607666,-2.1969599566851965
2020-10-22,20.70090103149414,275.9544677734375,28.110000610351562,27.180499935150145,-2.0888059850971645
2020-10-23,20.83104133605957,282.572509765625,27.549999237060547,27.238999938964845,-2.1234034393789103
2020-10-26,20.196590423583984,274.9523010253906,32.459999084472656,27.552499866485597,-2.1821279464978374
2020-10-27,19.676015853881836,281.0841979980469,33.349998474121094,27.906499767303465,-2.344585216128499
2020-10-28,18.789417266845703,265.58575439453125,40.279998779296875,28.60199966430664,-2.3818986676102876
2020-10-29,20.03391456604004,278.6433410644531,37.59000015258789,29.146499633789062,-2.249271739176625
2020-10-30,20.782238006591797,261.0613098144531,38.02000045776367,29.665999698638917,-1.9348410605997741
2020-11-02,21.69324493408203,259.3249206542969,37.130001068115234,30.124499797821045,-1.7335339968166392
2020-11-03,21.85591697692871,263.2342834472656,35.54999923706055,30.427999782562257,-1.7365214503944475
2020-11-04,21.880319595336914,285.142333984375,29.56999969482422,30.50349979400635,-1.9337083866416953
2020-11-05,21.831514358520508,292.3855285644531,27.579999923706055,30.56449975967407,-2.0104690713423397
2020-11-06,21.69324493408203,291.1253967285156,24.860000610351562,30.55749979019165,-2.0269634893670494
2020-11-09,24.58892059326172,276.599365234375,25.75,30.59149980545044,-1.3039921448276204
2020-11-10,25.833419799804688,270.3087158203125,24.799999237060547,30.527999782562254,-0.992834699465628
2020-11-11,25.5324649810791,274.32720947265625,23.450000762939453,30.380499839782715,-1.0911238252308473
2020-11-12,25.18141746520996,272.93817138671875,25.350000381469727,30.299499893188475,-1.1497046482101405
2020-11-13,25.658245086669922,274.7935791015625,23.100000381469727,30.083999919891358,-1.0698453398542918
2020-11-16,27.294260025024414,276.7878723144531,22.450000762939453,29.74749994277954,-0.7555063684389547
2020-11-17,27.746423721313477,272.8587646484375,22.709999084472656,29.415499877929687,-0.6272884241177381
2020-11-18,27.12161636352539,269.8523254394531,23.84000015258789,29.174999904632568,-0.7266237723921505
2020-11-19,27.277809143066406,270.8147888183594,23.110000610351562,28.924999904632568,-0.703737367020521
2020-11-20,27.67243003845215,267.5999755859375,23.700000762939453,28.732499980926512,-0.5938136998162794
2020-11-23,28.94671058654785,266.33990478515625,22.65999984741211,28.242500019073486,-0.3230173565842127
2020-11-24,30.50873565673828,274.7637634277344,21.639999389648438,27.657000064849854,-0.08305372093981937
2020-11-25,29.87569808959961,273.444091796875,21.25,26.70550012588501,-0.19962711866683414
2020-11-27,29.81815528869629,275.6468811035156,20.84000015258789,25.86800012588501,-0.23165604221622957
2020-11-30,27.820411682128906,274.81341552734375,20.56999969482422,24.995500087738037,-0.6302763538321895
2020-12-01,28.823396682739258,284.3187561035156,20.770000457763672,24.17750005722046,-0.5139920775416071
2020-12-02,29.916805267333984,285.28125,21.170000076293945,23.458500099182128,-0.3004904179182271
2020-12-03,30.179885864257812,279.6554870605469,21.280000686645508,23.044000148773193,-0.19507373445835058
2020-12-04,31.42950439453125,277.52215576171875,20.790000915527344,22.704500198364258,0.07876448003223331
2020-12-07,30.763591766357422,283.3563232421875,21.299999237060547,22.526500129699706,-0.11050514413138854
2020-12-08,30.738920211791992,281.19329833984375,20.68000030517578,22.273000144958495,-0.09556429272432572
2020-12-09,30.895130157470703,275.75604248046875,22.270000457763672,22.146500205993654,-0.01362287854638791
2020-12-10,31.58570098876953,274.9622497558594,22.520000457763672,22.100000190734864,0.13415328351862701
2020-12-11,31.08421516418457,271.4200134277344,23.309999465942383,21.998000144958496,0.06484358156046802
2020-12-14,29.94147491455078,272.05499267578125,24.719999313354492,22.079000091552736,-0.17343160467599228
2020-12-15,30.895130157470703,273.4043884277344,22.889999389648438,22.101000022888183,0.008076314061215145
2020-12-16,31.10065460205078,273.5235595703125,22.5,22.09050006866455,0.04877726465618839
2020-12-17,31.3226261138916,272.3428039550781,21.93000030517578,21.995000076293945,0.1048179901504311
2020-12-18,30.664934158325195,274.2478332519531,21.56999969482422,21.91800003051758,-0.04652471228722617
2020-12-21,29.218008041381836,270.6659851074219,25.15999984741211,21.99099998474121,-0.3077571802297483
2020-12-22,28.7247371673584,265.0103454589844,24.229999542236328,22.069499969482422,-0.35589528094770345
2020-12-23,29.546852111816406,266.0223693847656,23.309999465942383,22.15299997329712,-0.19802767288758674
2020-12-24,29.456422805786133,265.3179626464844,21.530000686645508,22.167000007629394,-0.20991992263111742
2020-12-28,29.513973236083984,274.8431396484375,21.700000762939453,22.210000038146973,-0.2861057896287123
2020-12-29,29.71128273010254,274.6248474121094,23.079999923706055,22.335500049591065,-0.2439617922987998
2020-12-30,29.620847702026367,269.7530822753906,22.770000457763672,22.435500049591063,-0.21740213809627762
2020-12-31,28.889162063598633,271.0330505371094,22.75,22.514500045776366,-0.3780264718451007
2021-01-04,29.620847702026367,266.84588623046875,26.969999313354492,22.798999977111816,-0.190576845977535
2021-01-05,31.659696578979492,268.8600769042969,25.34000015258789,23.026499938964843,0.2055088648319563
2021-01-06,33.12306594848633,261.259765625,25.06999969482422,23.214999961853028,0.5732657124963323
2021-01-07,33.16415786743164,266.6474609375,22.3700008392334,23.299499988555908,0.5319098221584598
2021-01-08,33.08196258544922,265.486572265625,21.559999465942383,23.263999938964844,0.5259043006147304
2021-01-11,33.098392486572266,254.8401641845703,24.079999923706055,23.34199991226196,0.6274824777113936
2021-01-12,33.86297607421875,249.13490295410156,23.329999923706055,23.342999935150146,0.8356308400526661
2021-01-13,33.427242279052734,249.68064880371094,22.209999084472656,23.217499923706054,0.741973460424071
2021-01-14,34.24114990234375,243.7273712158203,23.25,23.235499954223634,0.9624420840798555
2021-01-15,33.04084396362305,249.40281677246094,24.34000015258789,23.32749996185303,0.665949493483216
2021-01-19,33.41901779174805,259.0669860839844,23.239999771118164,23.392999935150147,0.6536910713647132
2021-01-20,33.509456634521484,265.39727783203125,21.579999923706055,23.39349994659424,0.6136740698577646
2021-01-21,32.67912673950195,270.745361328125,21.31999969482422,23.201499938964844,0.3954496538132121
2021-01-22,32.292724609375,272.3626708984375,21.90999984741211,23.085499954223632,0.30193805210814306
2021-01-25,31.42128562927246,275.8453369140625,23.190000534057617,23.079500007629395,0.09256525758121371
2021-01-26,31.56103515625,279.8538513183594,23.020000457763672,23.153999996185302,0.0840008183918095
2021-01-27,31.223970413208008,270.0210266113281,37.209999084472656,23.929499912261964,0.1061764251707901
2021-01-28,31.43771743774414,262.9366760253906,30.209999084472656,24.285999870300294,0.21501809164963953
2021-01-29,30.32786750793457,256.31854248046875,33.09000015258789,24.801999855041505,0.050358253808363854
2021-02-01,30.105894088745117,259.9699401855469,30.239999771118164,25.176499843597412,-0.02847997915818013
2021-02-02,29.73594093322754,265.0003967285156,25.559999465942383,25.105999851226805,-0.15013991267119556
2021-02-03,30.32786750793457,264.57373046875,22.90999984741211,24.984499835968016,-0.025814053067048173
2021-02-04,30.089458465576172,264.41497802734375,21.770000457763672,24.81949987411499,-0.07283800931455045
2021-02-05,30.812923431396484,266.012451171875,20.8700008392334,24.74449987411499,0.05956362383294305
2021-02-08,31.67613410949707,264.5043029785156,21.239999771118164,24.72849988937378,0.2490436265161745
2021-02-09,31.42950439453125,267.35205078125,21.6299991607666,24.605999851226805,0.1726061173913264
2021-02-10,31.519935607910156,269.7530822753906,21.989999771118164,24.538999843597413,0.1688436516592073
2021-02-11,30.681377410888672,268.28460693359375,21.25,24.49099988937378,0.01184350495397383
2021-02-12,31.659696578979492,268.393798828125,19.969999313354492,24.326999855041503,0.2098113079450455
2021-02-16,33.00796890258789,271.8367919921875,21.459999084472656,24.18299980163574,0.45226032801248167
2021-02-17,33.345035552978516,271.43988037109375,21.5,24.095999813079835,0.5244769771515805
2021-02-18,32.394264221191406,267.2923889160156,22.489999771118164,24.14149980545044,0.3693742033359282
2021-02-19,32.783851623535156,259.52337646484375,22.049999237060547,24.177999782562257,0.5202966611390273
2021-02-22,33.5050163269043,258.30291748046875,23.450000762939453,24.254999828338622,0.6782320913756561
2021-02-23,34.0438117980957,263.7899475097656,23.110000610351562,24.25099983215332,0.737185002817318
2021-02-24,35.12969970703125,262.251953125,21.34000015258789,24.16699981689453,0.9722295870844392
2021-02-25,35.00536346435547,252.70689392089844,28.889999389648438,23.75099983215332,1.0350156859480897
2021-02-26,34.01066207885742,255.61407470703125,27.950000762939453,23.63799991607666,0.8058833001775368
2021-03-01,33.994083404541016,262.8473205566406,23.350000381469727,23.15099992752075,0.7357688103989635
2021-03-02,34.42511749267578,256.9832763671875,24.100000381469727,22.84399995803833,0.8775433664256566
2021-03-03,34.864444732666016,253.4212646484375,26.670000076293945,22.89949998855591,0.9997633001238304
2021-03-04,35.17115020751953,255.6339111328125,28.56999969482422,23.182499980926515,1.0417260188213149
2021-03-05,36.34822082519531,262.22222900390625,24.65999984741211,23.326999950408936,1.2203326443605713
2021-03-08,35.93376159667969,253.3220672607422,25.469999313354492,23.55699987411499,1.2181615102265688
2021-03-09,35.80941390991211,263.67083740234375,24.030000686645508,23.69649991989136,1.097380851990759
2021-03-10,36.78755187988281,262.8373718261719,22.559999465942383,23.742999935150145,1.3040098951769603
2021-03-11,36.414527893066406,271.7474670410156,21.90999984741211,23.738999938964845,1.1459271819713905
2021-03-12,36.76267623901367,266.3101501464844,20.690000534057617,23.710999965667725,1.266906530255538
2021-03-15,36.18243408203125,271.6185302734375,20.030000686645508,23.714000034332276,1.0999125330516966
2021-03-16,35.47784423828125,277.1053771972656,19.790000915527344,23.63050012588501,0.9059813453186886
2021-03-17,35.82600021362305,281.798583984375,19.229999542236328,23.517000102996825,0.9334858326817822
2021-03-18,34.52458572387695,276.4505920410156,21.579999923706055,23.47150011062622,0.71814480122751
2021-03-19,34.781551361083984,287.85107421875,20.950000762939453,23.416500186920167,0.6652131505104782
2021-03-22,34.30907440185547,291.2544250488281,18.8799991607666,23.188000106811522,0.5377150611747111
2021-03-23,32.60149383544922,288.36700439453125,20.299999237060547,23.04750003814697,0.21706179163637696
