Date,BP,XLU,VIX,AvgVIX,zscore
2022-11-03,27.56692886352539,29.94652557373047,25.299999237060547,29.442500114440918,-0.37740818501329826
2022-11-04,28.30115509033203,30.130661010742188,24.549999237060547,29.102000045776368,-0.2104160403211431
2022-11-07,28.64324188232422,29.555805206298828,24.350000381469727,28.69700002670288,-0.07013638165077028
2022-11-08,28.14263153076172,29.762388229370117,25.540000915527344,28.292500019073486,-0.2154036532736579
2022-11-09,27.265544891357422,29.52885627746582,26.09000015258789,27.91850004196167,-0.41360475657065093
2022-11-10,27.788421630859375,30.921085357666016,23.530000686645508,27.498000049591063,-0.413940348401345
2022-11-11,28.539003372192383,30.575275421142578,22.520000457763672,27.023000049591065,-0.19272496261713298
2022-11-14,28.29443359375,30.211498260498047,23.729999542236328,26.64099998474121,-0.2197487376820887
2022-11-15,28.598041534423828,30.543842315673828,24.540000915527344,26.34300003051758,-0.17492463308733971
2022-11-16,28.64864158630371,30.817800521850586,24.110000610351562,26.010500049591066,-0.18812358993896708
2022-11-17,28.969112396240234,30.27886390686035,23.93000030517578,25.708000087738036,-0.05666969231150457
2022-11-18,28.70767593383789,30.921085357666016,23.1200008392334,25.379500102996825,-0.18306411836888184
2022-11-21,27.94022560119629,31.06032371520996,22.360000610351562,25.005000114440918,-0.3889812540665701
2022-11-22,29.424524307250977,31.325286865234375,21.290000915527344,24.646500205993654,-0.04124756011349339
2022-11-23,29.50042724609375,31.675600051879883,20.350000381469727,24.300000190734863,-0.05531222267888645
2022-11-25,29.7450008392334,31.859729766845703,20.5,23.955500221252443,-0.011298731766466895
2022-11-28,29.289588928222656,31.531879425048828,22.209999084472656,23.778500175476076,-0.09467427166421821
2022-11-29,29.778730392456055,31.29833984375,21.889999389648438,23.579000186920165,0.050261726647703765
2022-11-30,30.276309967041016,32.07979965209961,20.579999923706055,23.31750020980835,0.10133134630169595
2022-12-01,30.124509811401367,32.05284118652344,19.84000015258789,23.016500186920165,0.06575521390232454
2022-12-02,29.82090187072754,31.900150299072266,19.059999465942383,22.704500198364258,0.003941810426285393
2022-12-05,29.51729393005371,31.72049903869629,20.75,22.514500236511232,-0.05532202579540597
2022-12-06,28.985984802246094,31.91811180114746,22.170000076293945,22.405500221252442,-0.2074511866198927
2022-12-07,28.598041534423828,31.769906997680664,22.68000030517578,22.262500190734862,-0.29087014963029734
2022-12-08,28.614906311035156,31.97649574279785,22.290000915527344,22.072500228881836,-0.3061709811546629
2022-12-09,28.429372787475586,31.810325622558594,22.829999923706055,22.037500190734864,-0.33705459335860405
2022-12-12,28.758277893066406,32.537879943847656,25.0,22.16150016784668,-0.3232508864352999
2022-12-13,29.525728225708008,32.636680603027344,22.549999237060547,22.10250015258789,-0.13984443647584208
2022-12-14,29.348621368408203,32.59626007080078,21.139999389648438,21.932500076293945,-0.18050342864878355
2022-12-15,28.910076141357422,32.201053619384766,22.829999923706055,21.86850004196167,-0.2532731203586767
2022-12-16,28.40407371520996,31.653135299682617,22.6200008392334,21.803000068664552,-0.32854355674104185
2022-12-19,28.631776809692383,31.527265548706055,22.420000076293945,21.768000030517577,-0.25945140805374123
2022-12-20,28.741411209106445,31.536319732666016,21.479999542236328,21.723999977111816,-0.2327723001921926
2022-12-21,29.542591094970703,31.975515365600586,20.06999969482422,21.66299991607666,-0.07308467374424248
2022-12-22,29.019718170166016,31.780820846557617,21.969999313354492,21.743999862670897,-0.18599562643604864
2022-12-23,29.525728225708008,32.10682678222656,20.8700008392334,21.76249990463257,-0.08973763881125993
2022-12-27,29.551025390625,32.3060417175293,21.649999618530273,21.73449993133545,-0.10222330482920056
2022-12-28,29.163089752197266,31.99814796447754,22.139999389648438,21.74699993133545,-0.17053901320408787
2022-12-29,29.2642879486084,32.22907638549805,21.440000534057617,21.789999961853027,-0.16696073593156838
2022-12-30,29.458261489868164,31.92118263244629,21.670000076293945,21.88149995803833,-0.0891264647064438
2023-01-03,28.943815231323242,31.92118263244629,22.899999618530273,22.073499965667725,-0.21833272715451127
2023-01-04,28.4884033203125,32.210968017578125,22.010000228881836,22.136499977111818,-0.3601163546883237
2023-01-05,28.58960723876953,31.51367950439453,22.459999084472656,22.15099992752075,-0.26875775433068466
2023-01-06,29.06188201904297,32.1475715637207,21.1299991607666,22.073499870300292,-0.21008851514976726
2023-01-09,29.323322296142578,32.36491012573242,21.969999313354492,22.05749979019165,-0.1649793234485345
2023-01-10,29.390785217285156,32.373966217041016,20.579999923706055,21.944999790191652,-0.1488920155872612
2023-01-11,29.551025390625,32.63658142089844,21.09000015258789,21.749499797821045,-0.13348152244816086
2023-01-12,29.778730392456055,32.41471862792969,18.829999923706055,21.56349983215332,-0.05531110053580549
2023-01-13,29.98957061767578,32.2969970703125,18.350000381469727,21.423999881744386,0.008775285512140279
2023-01-17,30.09920883178711,32.2517204284668,19.360000610351562,21.25049991607666,0.04059326608389199
2023-01-18,29.804035186767578,31.477460861206055,20.34000015258789,21.136499881744385,0.03967820255136337
2023-01-19,29.97270393371582,31.160511016845703,20.520000457763672,21.041499900817872,0.11201343224853269
2023-01-20,29.93897247314453,31.346155166625977,19.850000381469727,20.95999994277954,0.08598572433170878
2023-01-23,30.00644302368164,31.355205535888672,19.809999465942383,20.946999931335448,0.10207548947908096
2023-01-24,29.76186752319336,31.51367950439453,19.200000762939453,20.808500003814697,0.025662444963048654
2023-01-25,29.719697952270508,31.088069915771484,19.079999923706055,20.71899995803833,0.055320015822079384
2023-01-26,30.57148551940918,31.192209243774414,18.729999542236328,20.572999954223633,0.2594034048937008
2023-01-27,30.630516052246094,31.192209243774414,18.510000228881836,20.391499996185303,0.27422927716216355
2023-01-30,30.504011154174805,31.05183982849121,19.940000534057617,20.316499996185303,0.2557311574948929
2023-01-31,30.554611206054688,31.28276252746582,19.399999618530273,20.202999973297118,0.24660194850034875
2023-02-01,30.73171615600586,31.337095260620117,17.8700008392334,19.951500034332277,0.2859448236013041
2023-02-02,29.68596649169922,31.405014038085938,18.729999542236328,19.7875,0.016875635798988934
2023-02-03,29.643798828125,30.748476028442383,18.329999923706055,19.58100004196167,0.06837194223955533
2023-02-06,29.382360458374023,31.011091232299805,19.43000030517578,19.49600009918213,-0.022124659098841017
2023-02-07,31.83650779724121,30.997507095336914,18.65999984741211,19.33050012588501,0.595533774036031
2023-02-08,32.595523834228516,30.476802825927734,19.6299991607666,19.28300008773804,0.8354067528923881
2023-02-09,33.35454177856445,30.06024932861328,20.709999084472656,19.264000034332277,1.0654309628301477
2023-02-10,34.2822265625,30.657920837402344,20.530000686645508,19.34900007247925,1.241904431481942
2023-02-13,34.248497009277344,30.843568801879883,20.34000015258789,19.448500061035155,1.2158768418618844
2023-02-14,34.59427261352539,30.712251663208008,18.90999984741211,19.426000022888182,1.31513875359579
2023-02-15,34.476200103759766,30.91147232055664,18.229999542236328,19.320499992370607,1.2666443930202878
2023-02-16,34.873905181884766,30.676036834716797,20.170000076293945,19.30299997329712,1.3887948851127614
2023-02-17,34.08190155029297,31.006567001342773,20.020000457763672,19.311499977111815,1.1586211084370335
2023-02-21,33.868995666503906,30.427000045776367,22.8700008392334,19.46450004577637,1.1599565492732251
2023-02-22,33.153629302978516,30.309276580810547,22.290000915527344,19.619000053405763,0.9914207774052313
2023-02-23,33.7923469543457,30.150806427001953,21.139999389648438,19.72200002670288,1.1668246256415316
2023-02-24,33.80937957763672,30.15985870361328,21.670000076293945,19.869000053405763,1.1702464225631117
2023-02-27,34.252227783203125,29.956111907958984,20.950000762939453,19.99100008010864,1.3007381707634316
2023-02-28,33.724212646484375,29.430875778198242,20.700000762939453,20.029000091552735,1.217794118708357
2023-03-01,34.00525665283203,28.94640350341797,20.579999923706055,20.088000106811524,1.33419519750091
2023-03-02,34.28628158569336,29.4942626953125,19.59000015258789,20.17400007247925,1.3529667790335267
2023-03-03,34.252227783203125,29.99685287475586,18.489999771118164,20.16200008392334,1.2968854111912433
2023-03-06,34.42254638671875,30.14175033569336,18.610000610351562,20.176000118255615,1.3259594010420523
2023-03-07,33.8945426940918,29.64821434020996,19.59000015258789,20.184000110626222,1.2400204299766227
2023-03-08,33.77531051635742,29.874610900878906,19.110000610351562,20.206500148773195,1.18866486247484
2023-03-09,33.5027961730957,29.634632110595703,22.610000610351562,20.35550022125244,1.142915375883685
2023-03-10,33.22175979614258,29.168262481689453,24.799999237060547,20.560000228881837,1.1164346794638629
2023-03-13,32.370140075683594,29.616525650024414,26.520000457763672,20.859500217437745,0.8601542830876712
2023-03-14,32.57453536987305,30.005908966064453,23.729999542236328,21.029000186920165,0.8746664928661522
2023-03-15,30.530628204345703,30.413414001464844,26.139999389648438,21.390500164031984,0.3227903386436423
2023-03-16,30.334760665893555,30.617172241210938,22.989999771118164,21.628500175476074,0.2543281836467918
2023-03-17,29.951528549194336,30.322864532470703,25.510000228881836,21.89550018310547,0.1859089986476431
2023-03-20,30.48805046081543,30.560047149658203,24.149999618530273,22.102000141143797,0.29822999530792865
2023-03-21,31.52703094482422,29.94428253173828,21.3799991607666,22.027500057220458,0.6174073156601599
2023-03-22,31.356706619262695,29.35588836669922,22.260000228881836,22.026000022888184,0.6302721347377607
