Date,KRE,V,VIX,AvgVIX,zscore
2020-10-28,34.03603744506836,173.80799865722656,40.279998779296875,28.60199966430664,0.04024393865783531
2020-10-29,34.93218231201172,177.65188598632812,37.59000015258789,29.146499633789062,-0.08669995374990126
2020-10-30,35.457801818847656,174.61521911621094,38.02000045776367,29.665999698638917,0.16703622841108
2020-11-02,36.44872283935547,177.5269012451172,37.130001068115234,30.124499797821045,0.10970278692595462
2020-11-03,37.456878662109375,180.9863739013672,35.54999923706055,30.427999782562257,0.020536143721151003
2020-11-04,34.78570556640625,186.39651489257812,29.56999969482422,30.50349979400635,-0.6473133140754921
2020-11-05,36.4659538269043,189.9232177734375,27.579999923706055,30.56449975967407,-0.6570448446489963
2020-11-06,35.63874816894531,190.72085571289062,24.860000610351562,30.55749979019165,-0.809419422243543
2020-11-09,41.1362190246582,204.37599182128906,25.75,30.59149980545044,-0.9725303995104981
2020-11-10,41.63597869873047,204.9813995361328,24.799999237060547,30.527999782562254,-0.9479135407887521
2020-11-11,40.3779411315918,204.3952178955078,23.450000762939453,30.380499839782715,-1.0680490935359261
2020-11-12,39.47319793701172,200.43011474609375,25.350000381469727,30.299499893188475,-0.9346562877414102
2020-11-13,40.64506530761719,202.56663513183594,23.100000381469727,30.083999919891358,-0.921400855021654
2020-11-16,42.359798431396484,204.70318603515625,22.450000762939453,29.74749994277954,-0.8406173841590922
2020-11-17,42.19607925415039,202.7880096435547,22.709999084472656,29.415499877929687,-0.7421929836732594
2020-11-18,41.46364974975586,200.0163116455078,23.84000015258789,29.174999904632568,-0.6613870442709898
2020-11-19,41.5325927734375,199.7660369873047,23.110000610351562,28.924999904632568,-0.6372873798133226
2020-11-20,41.075889587402344,196.21475219726562,23.700000762939453,28.732499980926512,-0.4738279195610381
2020-11-23,41.8255500793457,200.3338623046875,22.65999984741211,28.242500019073486,-0.6360646800028767
2020-11-24,43.88495635986328,201.7967071533203,21.639999389648438,27.657000064849854,-0.4706183621512498
2020-11-25,43.21284484863281,202.96121215820312,21.25,26.70550012588501,-0.6264551741810226
2020-11-27,42.59244918823242,203.0670928955078,20.84000015258789,25.86800012588501,-0.7101967931309645
2020-11-30,41.01557922363281,202.4415283203125,20.56999969482422,24.995500087738037,-0.8675508306402778
2020-12-01,42.06682205200195,203.25961303710938,20.770000457763672,24.17750005722046,-0.7875235319032244
2020-12-02,42.807857513427734,202.27793884277344,21.170000076293945,23.458500099182128,-0.6344531285043772
2020-12-03,43.04050827026367,200.22801208496094,21.280000686645508,23.044000148773193,-0.4783641884219998
2020-12-04,43.86772155761719,204.68392944335938,20.790000915527344,22.704500198364258,-0.6518444773463318
2020-12-07,43.807403564453125,204.6550750732422,21.299999237060547,22.526500129699706,-0.6575580357487132
2020-12-08,43.79016876220703,204.7705535888672,20.68000030517578,22.273000144958495,-0.6668646075141604
2020-12-09,43.96249771118164,201.70046997070312,22.270000457763672,22.146500205993654,-0.45500339954006574
2020-12-10,44.134830474853516,199.80455017089844,22.520000457763672,22.100000190734864,-0.3159701326444121
2020-12-11,43.72123336791992,198.48606872558594,23.309999465942383,21.998000144958496,-0.28563982810389005
2020-12-14,43.43688201904297,199.45806884765625,24.719999313354492,22.079000091552736,-0.3813008470052348
2020-12-15,44.39333724975586,200.5263671875,22.889999389648438,22.101000022888183,-0.328584369687026
2020-12-16,44.42780303955078,200.43975830078125,22.5,22.09050006866455,-0.31892500558126907
2020-12-17,44.238243103027344,203.24034118652344,21.93000030517578,21.995000076293945,-0.5162136762770937
2020-12-18,43.58336639404297,203.3654327392578,21.56999969482422,21.91800003051758,-0.6054361401473404
2020-12-21,43.813514709472656,201.15191650390625,25.15999984741211,21.99099998474121,-0.4395117285336651
2020-12-22,43.47480392456055,198.10108947753906,24.229999542236328,22.069499969482422,-0.29241585031515477
2020-12-23,44.907752990722656,197.58140563964844,23.309999465942383,22.15299997329712,-0.08192997626621337
2020-12-24,44.681968688964844,200.8535614013672,21.530000686645508,22.167000007629394,-0.3129744576066969
2020-12-28,44.968544006347656,204.63583374023438,21.700000762939453,22.210000038146973,-0.5119242004340323
2020-12-29,44.27378845214844,206.31036376953125,23.079999923706055,22.335500049591065,-0.7022125194134715
2020-12-30,44.83828353881836,210.15037536621094,22.770000457763672,22.435500049591063,-0.8701716799312931
2020-12-31,45.116188049316406,210.50648498535156,22.75,22.514500045776366,-0.8576896473194575
2021-01-04,44.907752990722656,209.5729522705078,26.969999313354492,22.798999977111816,-0.8257148963670338
2021-01-05,45.506996154785156,206.4451446533203,25.34000015258789,23.026499938964843,-0.5571672045445036
2021-01-06,49.05897521972656,204.62619018554688,25.06999969482422,23.214999961853028,-0.002495763256224871
2021-01-07,50.19664764404297,205.771484375,22.3700008392334,23.299499988555908,0.06798754857890384
2021-01-08,49.52793884277344,207.3497772216797,21.559999465942383,23.263999938964844,-0.11309149217211817
2021-01-11,50.24007034301758,204.8860321044922,24.079999923706055,23.34199991226196,0.1283099862492181
2021-01-12,51.09983825683594,201.00755310058594,23.329999923706055,23.342999935150146,0.4758266954232688
2021-01-13,50.70035171508789,201.47915649414062,22.209999084472656,23.217499923706054,0.3968808959902002
2021-01-14,51.794593811035156,194.27072143554688,23.25,23.235499954223634,0.9801081742155654
2021-01-15,50.70903015136719,194.01084899902344,24.34000015258789,23.32749996185303,0.8611879796352824
2021-01-19,51.11720657348633,194.07827758789062,23.239999771118164,23.392999935150147,0.9077808849972459
2021-01-20,50.71772003173828,198.2647247314453,21.579999923706055,23.39349994659424,0.5984190394246174
2021-01-21,49.71900177001953,197.4273681640625,21.31999969482422,23.201499938964844,0.5261208996314857
2021-01-22,50.335594177246094,194.42474365234375,21.90999984741211,23.085499954223632,0.7890621766332808
2021-01-25,49.927433013916016,193.42381286621094,23.190000534057617,23.079500007629395,0.8003723625063297
2021-01-26,49.232666015625,194.4150848388672,23.020000457763672,23.153999996185302,0.6524622273970708
2021-01-27,47.53917694091797,187.63978576660156,37.209999084472656,23.929499912261964,0.8620433453760552
2021-01-28,48.390262603759766,190.76760864257812,30.209999084472656,24.285999870300294,0.7739087506671468
2021-01-29,47.217838287353516,185.9844207763672,33.09000015258789,24.801999855041505,0.9247456264427543
2021-02-01,48.07761764526367,190.90231323242188,30.239999771118164,25.176499843597412,0.7266620411868091
2021-02-02,49.27607727050781,194.99256896972656,25.559999465942383,25.105999851226805,0.6220434838873398
2021-02-03,49.701622009277344,193.78961181640625,22.90999984741211,24.984499835968016,0.7495935802388799
2021-02-04,51.28221130371094,201.3829345703125,21.770000457763672,24.81949987411499,0.4752297146033452
2021-02-05,51.195369720458984,200.92091369628906,20.8700008392334,24.74449987411499,0.4930842332853375
2021-02-08,52.28093338012695,199.11160278320312,21.239999771118164,24.72849988937378,0.7403471195750096
2021-02-09,52.91490173339844,198.7555694580078,21.6299991607666,24.605999851226805,0.8412930243201653
2021-02-10,52.906219482421875,198.67855834960938,21.989999771118164,24.538999843597413,0.8449896667212896
2021-02-11,52.550140380859375,203.0546417236328,21.25,24.49099988937378,0.5292651679941851
2021-02-12,53.0451774597168,202.3799285888672,19.969999313354492,24.326999855041503,0.6326950403363721
2021-02-16,54.4954948425293,200.39425659179688,21.459999084472656,24.18299980163574,0.9362704960141156
2021-02-17,54.33049392700195,200.01832580566406,21.5,24.095999813079835,0.939062559547426
2021-02-18,53.6965217590332,201.7919464111328,22.489999771118164,24.14149980545044,0.7501892368633001
2021-02-19,55.416053771972656,197.33872985839844,22.049999237060547,24.177999782562257,1.2403050711670283
2021-02-22,56.55373764038086,200.79910278320312,23.450000762939453,24.254999828338622,1.1671952641034584
2021-02-23,57.11821746826172,204.4522705078125,23.110000610351562,24.25099983215332,1.0108233406058542
2021-02-24,58.86381530761719,211.50799560546875,21.34000015258789,24.16699981689453,0.7903306660736663
2021-02-25,57.12689971923828,206.03306579589844,28.889999389648438,23.75099983215332,0.9138533256891798
2021-02-26,55.80685806274414,204.7222137451172,27.950000762939453,23.63799991607666,0.8309529982096476
2021-03-01,57.81298828125,208.80911254882812,23.350000381469727,23.15099992752075,0.8270130574531164
2021-03-02,57.23113250732422,207.98013305664062,24.100000381469727,22.84399995803833,0.806051044130752
2021-03-03,57.72614288330078,207.0933837890625,26.670000076293945,22.89949998855591,0.9226292992872118
2021-03-04,56.953216552734375,203.8643035888672,28.56999969482422,23.182499980926515,1.0267671086654664
2021-03-05,58.44696044921875,207.6331329345703,24.65999984741211,23.326999950408936,0.9788172371333806
2021-03-08,59.95808410644531,212.31773376464844,25.469999313354492,23.55699987411499,0.8762278936178141
2021-03-09,58.77696990966797,212.40444946289062,24.030000686645508,23.69649991989136,0.7239242682080886
2021-03-10,60.14042663574219,215.1129913330078,22.559999465942383,23.742999935150145,0.7255324368548199
2021-03-11,60.592044830322266,217.98538208007812,21.90999984741211,23.738999938964845,0.6035493538764323
2021-03-12,61.7470817565918,216.26004028320312,20.690000534057617,23.710999965667725,0.8542461366679249
2021-03-15,61.087059020996094,215.2093505859375,20.030000686645508,23.714000034332276,0.8373122694892462
2021-03-16,60.166500091552734,216.58775329589844,19.790000915527344,23.63050012588501,0.6373026042308995
2021-03-17,60.57465744018555,214.9683837890625,19.229999542236328,23.517000102996825,0.7885180886227993
2021-03-18,60.9046745300293,212.69357299804688,21.579999923706055,23.47150011062622,0.9706675452716912
2021-03-19,60.40096664428711,199.43035888671875,20.950000762939453,23.416500186920167,1.730669743163204
2021-03-22,58.49760055541992,200.4906463623047,18.8799991607666,23.188000106811522,1.428134860159298
2021-03-23,56.5252799987793,200.63523864746094,20.299999237060547,23.04750003814697,1.1738190674292717
