Date,KBE,V,VIX,AvgVIX,zscore
2021-06-11,46.777870178222656,226.3370819091797,15.649999618530273,18.196999931335448,0.6985340143278269
2021-06-14,46.08905029296875,225.48936462402344,16.389999389648438,18.07599992752075,0.6197460507051947
2021-06-15,46.69939041137695,224.42971801757812,17.020000457763672,17.94099998474121,0.7281499048699178
2021-06-16,47.135345458984375,221.17376708984375,18.149999618530273,17.78149995803833,0.8588424734382067
2021-06-17,45.007877349853516,223.6302032470703,17.75,17.55999994277954,0.5073458090253321
2021-06-18,43.53436279296875,221.9540557861328,20.700000762939453,17.561499977111815,0.33587785734910436
2021-06-21,45.05186080932617,225.72056579589844,17.889999389648438,17.448499965667725,0.46897920589475023
2021-06-22,44.98177719116211,227.271484375,16.65999984741211,17.361499977111816,0.42607058657440383
2021-06-23,45.086917877197266,226.0673370361328,16.31999969482422,17.235499954223634,0.4665179774870391
2021-06-24,45.726505279541016,227.5701141357422,15.970000267028809,17.165999937057496,0.524422308487624
2021-06-25,46.31352233886719,228.61045837402344,15.619999885559082,17.10999994277954,0.5847903774297024
2021-06-28,45.227088928222656,225.4990234375,15.760000228881836,17.05999994277954,0.4983397033026311
2021-06-29,44.91167068481445,227.29075622558594,16.020000457763672,16.96599998474121,0.4158021683479766
2021-06-30,44.964256286621094,225.2389678955078,15.829999923706055,16.883500003814696,0.4669252409337251
2021-07-01,45.419857025146484,226.52008056640625,15.479999542236328,16.755499935150148,0.5036834365463394
2021-07-02,44.95549392700195,229.87240600585938,15.069999694824219,16.68799991607666,0.3669424142539567
2021-07-06,43.75514602661133,230.80685424804688,16.440000534057617,16.688999938964844,0.17824580022567113
2021-07-07,43.56241226196289,231.192138671875,16.200000762939453,16.645499992370606,0.1429340578416834
2021-07-08,42.782630920410156,227.92652893066406,19.0,16.701000022888184,0.10288763907874769
2021-07-09,44.4210319519043,229.71824645996094,16.18000030517578,16.705000019073488,0.2950771960122423
2021-07-12,44.66636276245117,229.14027404785156,16.170000076293945,16.73100004196167,0.34189130316159316
2021-07-13,43.67629623413086,233.4558868408203,17.1200008392334,16.767500114440917,0.11070087083200171
2021-07-14,43.51860046386719,236.96234130859375,16.329999923706055,16.733000087738038,0.013795484046529354
2021-07-15,43.94791030883789,239.4283447265625,17.010000228881836,16.676000118255615,0.021603776298160585
2021-07-16,42.84395980834961,239.01417541503906,18.450000762939453,16.711000156402587,-0.12479580117031351
2021-07-19,41.354496002197266,231.58705139160156,22.5,16.801000118255615,-0.175937945412729
2021-07-20,42.51978302001953,233.79302978515625,19.729999542236328,16.89300012588501,-0.059101996037339635
2021-07-21,43.40469741821289,234.71778869628906,17.90999984741211,16.95550012588501,0.04561688134230656
2021-07-22,42.51978302001953,235.18017578125,17.690000534057617,17.02400016784668,-0.0886657248543884
2021-07-23,42.75634765625,239.88113403320312,17.200000762939453,17.08550019264221,-0.1555921244772023
2021-07-26,43.11556625366211,241.06593322753906,17.579999923706055,17.18350019454956,-0.13033354003721512
2021-07-27,42.91404724121094,241.72096252441406,19.360000610351562,17.36350021362305,-0.17262954975285222
2021-07-28,43.50107955932617,237.87745666503906,18.309999465942383,17.478000164031982,-0.008171647113158494
2021-07-29,43.842777252197266,238.82144165039062,17.700000762939453,17.57150020599365,0.019755704839814432
2021-07-30,43.334598541259766,237.3476104736328,18.239999771118164,17.709500217437743,-0.020288147757540516
2021-08-02,43.05422592163086,230.98016357421875,19.459999084472656,17.929000186920167,0.07599566125075963
2021-08-03,43.746395111083984,228.38890075683594,18.040000915527344,18.00900020599365,0.22854828007569256
2021-08-04,43.29079818725586,227.98434448242188,17.969999313354492,18.097500133514405,0.17310889904559915
2021-08-05,44.114376068115234,231.39443969726562,17.280000686645508,18.01150016784668,0.21623418916302228
2021-08-06,45.411094665527344,232.54074096679688,16.149999618530273,18.010000133514403,0.3741352550249256
2021-08-09,45.15700149536133,231.192138671875,16.719999313354492,18.03750009536743,0.36714944454951415
2021-08-10,45.61260986328125,229.33294677734375,16.790000915527344,18.021000099182128,0.4708368609690853
2021-08-11,46.348575592041016,226.43341064453125,16.170000076293945,18.013000106811525,0.6361178315183242
2021-08-12,46.182106018066406,223.5878143310547,15.59000015258789,17.942000102996825,0.673357664628895
2021-08-13,45.82288360595703,224.41737365722656,15.449999809265137,17.79200005531311,0.6051672667729595
2021-08-16,45.59508514404297,227.03147888183594,16.1200008392334,17.47300009727478,0.5174230408535235
2021-08-17,44.92919921875,226.2308807373047,17.90999984741211,17.382000112533568,0.44085559134855123
2021-08-18,44.526180267333984,223.4335174560547,21.56999969482422,17.565000104904176,0.4438062148788214
2021-08-19,43.91286087036133,223.3756103515625,21.670000076293945,17.76400008201599,0.3588014522918326
2021-08-20,44.63130569458008,223.17303466796875,18.559999465942383,17.832000017166138,0.4641394872130102
