Date,BP,META,VIX,AvgVIX,zscore
2021-10-26,23.6533145904541,313.3509826660156,15.979999542236328,18.558999872207643,-0.36918871372916834
2021-10-27,23.342084884643555,309.7889404296875,16.979999542236328,18.279999876022337,-0.41019802935069694
2021-10-28,23.31814956665039,314.45233154296875,16.530000686645508,17.949499940872194,-0.429874769418157
2021-10-29,22.974998474121094,321.050537109375,16.260000228881836,17.707499933242797,-0.5103143421793329
2021-11-01,23.366029739379883,327.4106750488281,16.40999984741211,17.379999971389772,-0.4650973385940327
2021-11-02,22.296680450439453,325.5254211425781,16.030000686645508,17.116500043869017,-0.6406488634276212
2021-11-03,21.754030227661133,329.03790283203125,15.100000381469727,16.821500062942505,-0.7446901257320491
2021-11-04,21.793930053710938,333.2349548339844,15.4399995803833,16.616499996185304,-0.7519500273448705
2021-11-05,22.224863052368164,338.473876953125,16.479999542236328,16.501999950408937,-0.6961948989000333
2021-11-08,22.360525131225586,335.9833984375,17.219999313354492,16.36299991607666,-0.6647888720331088
2021-11-09,22.50416374206543,332.7586669921875,17.780000686645508,16.259499931335448,-0.6295691098706839
2021-11-10,22.139217376708984,325.08892822265625,18.729999542236328,16.263999938964844,-0.665967335477625
2021-11-11,22.131145477294922,325.1880798339844,17.65999984741211,16.30399990081787,-0.6676719088331238
2021-11-12,22.106916427612305,338.2357177734375,16.290000915527344,16.30349998474121,-0.7154566721799505
2021-11-15,22.244178771972656,344.853759765625,16.489999771118164,16.3125,-0.714260361038624
2021-11-16,22.341068267822266,340.2895812988281,16.3700008392334,16.346000051498415,-0.68250857127866
2021-11-17,22.147289276123047,338.1165771484375,17.110000610351562,16.427000093460084,-0.7081918934186828
2021-11-18,22.03425407409668,336.0528564453125,17.59000015258789,16.556000089645387,-0.7205091154376397
2021-11-19,21.178394317626953,342.61138916015625,17.90999984741211,16.680000066757202,-0.888010527655377
2021-11-22,21.52558135986328,338.35479736328125,19.170000076293945,16.87650008201599,-0.8147208375574696
2021-11-23,22.1715087890625,334.6239929199219,19.3799991607666,17.046500062942506,-0.6923849526904109
2021-11-24,22.324918746948242,338.40435791015625,18.579999923706055,17.12650008201599,-0.6789461227602382
2021-11-26,20.96039581298828,330.52618408203125,28.6200008392334,17.731000089645384,-0.8846413774880016
2021-11-29,21.13802719116211,335.3979797363281,22.959999084472656,18.066000032424927,-0.8707357907144186
2021-11-30,20.96039581298828,321.9336853027344,27.190000534057617,18.605000066757203,-0.8558863883362919
2021-12-01,20.782764434814453,308.18157958984375,31.1200008392334,19.359500074386595,-0.8400738190812765
2021-12-02,21.84855079650879,307.97320556640625,27.950000762939453,20.002000093460083,-0.6581218564293455
2021-12-03,21.727436065673828,304.4508361816406,30.670000076293945,20.763500118255614,-0.666931735821601
2021-12-06,22.066547393798828,315.39495849609375,27.18000030517578,21.29850015640259,-0.645884984160217
2021-12-07,22.236103057861328,320.2965087890625,21.889999389648438,21.532000160217287,-0.6334523809750573
2021-12-08,22.203811645507812,327.98614501953125,19.899999618530273,21.638000106811525,-0.664677610277634
2021-12-09,21.92928695678711,327.2519226074219,21.579999923706055,21.78050012588501,-0.7089079916476486
2021-12-10,22.131145477294922,327.1824951171875,18.690000534057617,21.832000160217284,-0.67434626414065
2021-12-13,21.46906280517578,331.88555908203125,20.309999465942383,22.03300008773804,-0.8026833040231304
2021-12-14,21.436769485473633,331.14141845703125,21.889999389648438,22.303000068664552,-0.8056850350147425
2021-12-15,21.493289947509766,338.9997253417969,19.290000915527344,22.449000072479247,-0.8223707932912033
2021-12-16,21.582101821899414,332.2922668457031,20.56999969482422,22.62200002670288,-0.7848202024262759
2021-12-17,21.23491096496582,331.1910095214844,21.56999969482422,22.821000003814696,-0.8401803794796484
2021-12-20,20.710094451904297,322.91595458984375,22.8700008392334,23.069000053405762,-0.9017414692068737
2021-12-21,21.339876174926758,331.59783935546875,21.010000228881836,23.161000061035157,-0.8236907710428606
2021-12-22,21.614397048950195,327.876953125,18.6299991607666,23.123500061035156,-0.7645519178100764
2021-12-23,21.77587890625,332.6297302246094,17.959999084472656,23.092500019073487,-0.7529945264582584
2021-12-27,21.91313934326172,343.48443603515625,17.68000030517578,22.545499992370605,-0.7659766298233619
2021-12-28,21.856626510620117,343.524169921875,17.540000915527344,22.27450008392334,-0.7757205439538363
2021-12-29,21.792030334472656,340.2697448730469,16.950000762939453,21.762500095367432,-0.7758151881336173
2021-12-30,21.5498046875,341.67864990234375,17.329999923706055,21.073000049591066,-0.821724606022696
2021-12-31,21.501361846923828,333.73101806640625,17.219999313354492,20.536499977111816,-0.8033661863997735
2022-01-03,22.098846435546875,335.904052734375,16.600000381469727,19.832999992370606,-0.7090261389256355
2022-01-04,23.051591873168945,333.90960693359375,16.90999984741211,19.319499969482422,-0.5403215297551843
2022-01-05,22.906259536743164,321.6459045410156,19.729999542236328,19.211499977111817,-0.5239969481191419
2022-01-06,23.261520385742188,329.871337890625,19.610000610351562,19.19700002670288,-0.49110554941746565
2022-01-07,23.955890655517578,329.20654296875,18.760000228881836,19.05600004196167,-0.3707916260253154
2022-01-10,23.867074966430664,325.51556396484375,19.399999618530273,19.091499996185302,-0.3735442622111373
2022-01-11,24.658336639404297,331.7664794921875,18.40999984741211,18.99650001525879,-0.25989592944151707
