Date,XOM,LRCX,VIX,AvgVIX,zscore
2021-03-24,46.51917266845703,52.37507629394531,21.200000762939453,23.04050006866455,0.2519174225941119
2021-03-25,46.387062072753906,51.95603561401367,19.809999465942383,22.586500072479247,0.2682647604578223
2021-03-26,47.65036392211914,55.38798141479492,18.860000610351562,22.132000064849855,0.16850309303531466
2021-03-29,47.3943977355957,54.06639862060547,20.739999771118164,22.001500034332274,0.25030095408368247
2021-03-30,46.80815887451172,54.28160858154297,19.610000610351562,21.77700004577637,0.11880740705301882
2021-03-31,46.09807586669922,56.431785583496094,19.399999618530273,21.413500022888183,-0.2262863224097304
2021-04-01,47.386146545410156,60.60889434814453,17.329999923706055,20.851500034332275,-0.3946690823401857
2021-04-05,46.651283264160156,62.647220611572266,17.90999984741211,20.514000034332277,-0.7334265222606939
2021-04-06,46.51917266845703,61.85844421386719,18.1200008392334,20.14650011062622,-0.6807177830375964
2021-04-07,46.72559356689453,62.4556999206543,17.15999984741211,19.803000068664552,-0.700606516751108
2021-04-08,46.238441467285156,63.329811096191406,16.950000762939453,19.522500133514406,-0.8782513321676136
2021-04-09,46.131099700927734,62.76095962524414,16.690000534057617,19.26150016784668,-0.842509516924842
2021-04-12,45.82560348510742,61.64890670776367,16.90999984741211,19.072500133514403,-0.7906391688573907
2021-04-13,45.998992919921875,61.14834976196289,16.649999618530273,18.903500080108643,-0.7087807320450226
2021-04-14,47.32834243774414,60.71603012084961,16.989999771118164,18.763500022888184,-0.4160838820399137
2021-04-15,47.047607421875,61.5759162902832,16.56999969482422,18.630500030517577,-0.5534825047445918
2021-04-16,46.78338623046875,61.02699279785156,16.25,18.364000034332275,-0.5492248578690845
2021-04-19,46.634765625,58.943180084228516,17.290000915527344,18.18100004196167,-0.3722638229298125
2021-04-20,45.65220642089844,58.118377685546875,18.68000030517578,18.17100009918213,-0.47606470272942203
2021-04-21,46.238441467285156,60.793766021728516,17.5,18.0310001373291,-0.6288457476237143
2021-04-22,45.635684967041016,58.261531829833984,18.709999084472656,17.90650005340576,-0.493252398770405
2021-04-23,45.883392333984375,59.4892463684082,17.329999923706055,17.782500076293946,-0.5673731434817821
2021-04-26,45.974220275878906,60.97580337524414,17.639999389648438,17.72150001525879,-0.6964739354669744
2021-04-27,46.57696533203125,61.137901306152344,17.559999465942383,17.5625,-0.5989800401078452
2021-04-28,47.98064041137695,60.49040222167969,17.280000686645508,17.446000003814696,-0.27113360941002
2021-04-29,48.66595458984375,60.76722717285156,17.610000610351562,17.35650005340576,-0.169383134350486
2021-04-30,47.262290954589844,58.82182312011719,18.610000610351562,17.420500087738038,-0.2422301602160856
2021-05-03,48.56687545776367,58.51750564575195,18.309999465942383,17.44050006866455,0.03321768427478642
2021-05-04,48.872371673583984,57.47938919067383,19.479999542236328,17.508500003814696,0.19280424390639994
2021-05-05,50.342098236083984,57.9259147644043,19.149999618530273,17.607999992370605,0.4254903273145594
2021-05-06,50.82099533081055,58.53646469116211,18.389999389648438,17.679999923706056,0.45557360794075635
2021-05-07,51.54759979248047,59.77840805053711,16.690000534057617,17.679999923706056,0.47018092722504234
2021-05-10,51.671451568603516,55.59844970703125,19.65999984741211,17.817499923706055,0.9045646497743716
2021-05-11,50.02834701538086,56.1653938293457,21.84000015258789,18.076999950408936,0.5395802365220347
2021-05-12,50.29640579223633,52.86994934082031,27.59000015258789,18.606999969482423,0.9141165033787179
2021-05-13,49.67649459838867,55.43539047241211,23.1299991607666,18.93499994277954,0.5451540511164703
2021-05-14,50.90793991088867,57.166526794433594,18.809999465942383,19.06299991607666,0.6066619752891906
2021-05-17,52.09749221801758,56.13125991821289,19.719999313354492,19.18449983596802,0.9323457209387008
2021-05-18,50.623111724853516,55.44487380981445,21.34000015258789,19.317499828338622,0.7223726949771354
2021-05-19,49.408424377441406,57.09163284301758,22.18000030517578,19.551499843597412,0.33182181982965747
2021-05-20,49.2911491394043,59.416259765625,20.670000076293945,19.649499893188477,0.08113706231110188
2021-05-21,49.3581657409668,58.21980667114258,20.149999618530273,19.790499877929687,0.21141378570836916
2021-05-24,49.936195373535156,60.16712188720703,18.399999618530273,19.82849988937378,0.1286903431872191
2021-05-25,48.80527114868164,60.71035385131836,18.84000015258789,19.892499923706055,-0.13757089505370046
2021-05-26,49.374916076660156,60.48944091796875,17.360000610351562,19.896499919891358,-0.0086394351518109
2021-05-27,49.05659484863281,61.215660095214844,16.739999771118164,19.852999877929687,-0.13996631376243474
2021-05-28,48.897422790527344,61.60909652709961,16.760000228881836,19.7604998588562,-0.2086143790754558
2021-06-01,50.64824676513672,61.532310485839844,17.899999618530273,19.739999866485597,0.1284383393445025
2021-06-02,51.050350189208984,61.527565002441406,17.479999542236328,19.639999866485596,0.20458001693428823
2021-06-03,51.251407623291016,60.27518844604492,18.040000915527344,19.58449993133545,0.36558268617393525
2021-06-04,51.47758865356445,62.12672424316406,16.420000076293945,19.485999965667723,0.22606146520778383
2021-06-07,51.14250564575195,61.58349609375,16.420000076293945,19.472499942779542,0.2164229684392849
2021-06-08,52.047237396240234,60.4429931640625,17.06999969482422,19.342999935150146,0.4988534735944405
2021-06-09,52.482845306396484,60.114967346191406,17.889999389648438,19.145499897003173,0.6130934013817527
2021-06-10,52.566612243652344,60.748268127441406,16.100000381469727,18.570999908447266,0.5665766322993613
2021-06-11,52.08073806762695,60.875308990478516,15.649999618530273,18.196999931335448,0.46264242828502106
2021-06-14,51.99696350097656,61.646080017089844,16.389999389648438,18.07599992752075,0.37107529860283694
2021-06-15,53.89020538330078,61.12739944458008,17.020000457763672,17.94099998474121,0.778388565812249
2021-06-16,53.69752883911133,60.67711639404297,18.149999618530273,17.78149995803833,0.7864100335820691
2021-06-17,51.92995071411133,60.77592086791992,17.75,17.55999994277954,0.4440388332417912
2021-06-18,50.597984313964844,58.19964599609375,20.700000762939453,17.561499977111815,0.44672762127484655
2021-06-21,52.43257522583008,58.76582717895508,17.889999389648438,17.448499965667725,0.7363129310283617
2021-06-22,53.437843322753906,59.066959381103516,16.65999984741211,17.361499977111816,0.8958875552068907
2021-06-23,53.83156204223633,59.297794342041016,16.31999969482422,17.235499954223634,0.9472832551672025
2021-06-24,54.04936981201172,60.32373809814453,15.970000267028809,17.165999937057496,0.8873784784744965
2021-06-25,54.16664123535156,59.88866424560547,15.619999885559082,17.10999994277954,0.9522357389251761
2021-06-28,52.78441619873047,61.45798110961914,15.760000228881836,17.05999994277954,0.5377706326529563
2021-06-29,52.45771026611328,61.91680908203125,16.020000457763672,16.96599998474121,0.431162172544227
2021-06-30,52.84306335449219,61.813262939453125,15.829999923706055,16.883500003814696,0.5138679554708137
2021-07-01,52.99385070800781,60.13850784301758,15.479999542236328,16.755499935150148,0.7069484283319748
2021-07-02,52.91845703125,59.98365783691406,15.069999694824219,16.68799991607666,0.7079881188821783
2021-07-06,51.41057205200195,59.07740020751953,16.440000534057617,16.688999938964844,0.5133327332265208
2021-07-07,50.60636520385742,58.288002014160156,16.200000762939453,16.645499992370606,0.43961557546233176
2021-07-08,50.38018035888672,57.56983947753906,19.0,16.701000022888184,0.46767527547249577
2021-07-09,51.29328918457031,58.21770095825195,16.18000030517578,16.705000019073488,0.5758068769155288
2021-07-12,51.24302291870117,59.41178512573242,16.170000076293945,16.73100004196167,0.44891550059213475
2021-07-13,51.00008010864258,59.340545654296875,17.1200008392334,16.767500114440917,0.41020019040061795
2021-07-14,49.86916732788086,58.695526123046875,16.329999923706055,16.733000087738038,0.26079887069384633
2021-07-15,49.383296966552734,58.01726150512695,17.010000228881836,16.676000118255615,0.23606259060783644
2021-07-16,48.017822265625,55.90266799926758,18.450000762939453,16.711000156402587,0.18704145758604684
2021-07-19,46.36751937866211,56.19144821166992,22.5,16.801000118255615,-0.15194183059174599
2021-07-20,46.87852478027344,57.6705207824707,19.729999542236328,16.89300012588501,-0.20123009056000085
2021-07-21,48.386417388916016,60.53557205200195,17.90999984741211,16.95550012588501,-0.19920946380324345
2021-07-22,47.8419075012207,60.41018295288086,17.690000534057617,17.02400016784668,-0.2893537320935701
2021-07-23,47.783260345458984,60.82246398925781,17.200000762939453,17.08550019264221,-0.34093648979159136
2021-07-26,48.98956298828125,60.833866119384766,17.579999923706055,17.18350019454956,-0.11503430116244798
2021-07-27,48.4450569152832,59.142948150634766,19.360000610351562,17.36350021362305,-0.051217006445273446
2021-07-28,48.771759033203125,60.32183837890625,18.309999465942383,17.478000164031982,-0.10566951877127666
2021-07-29,49.366539001464844,58.86177062988281,17.700000762939453,17.57150020599365,0.1498561171482336
2021-07-30,48.22725296020508,60.550777435302734,18.239999771118164,17.709500217437743,-0.2306592245364496
2021-08-02,48.235626220703125,60.96780776977539,19.459999084472656,17.929000186920167,-0.2700959526571045
2021-08-03,48.75501251220703,61.32119369506836,18.040000915527344,18.00900020599365,-0.2071020792022814
2021-08-04,47.615726470947266,61.72586441040039,17.969999313354492,18.097500133514405,-0.4613102836342738
2021-08-05,47.917301177978516,61.33448791503906,17.280000686645508,18.01150016784668,-0.36606493378032606
2021-08-06,48.470191955566406,61.55297088623047,16.149999618530273,18.010000133514403,-0.28349865225097304
2021-08-09,47.917301177978516,60.84431076049805,16.719999313354492,18.03750009536743,-0.3178588033020426
2021-08-10,48.738250732421875,58.62807083129883,16.790000915527344,18.021000099182128,0.05459668065286681
2021-08-11,48.88066101074219,57.80636978149414,16.170000076293945,18.013000106811525,0.16220760084709773
2021-08-12,48.770118713378906,55.430545806884766,15.59000015258789,17.942000102996825,0.3750525340713727
2021-08-13,48.27688980102539,55.13606643676758,15.449999809265137,17.79200005531311,0.3111882981574879
2021-08-16,47.57106018066406,55.939720153808594,16.1200008392334,17.47300009727478,0.09931794049140397
2021-08-17,47.2479133605957,55.00116729736328,17.90999984741211,17.382000112533568,0.13080374085675447
2021-08-18,46.25295639038086,54.100608825683594,21.56999969482422,17.565000104904176,0.03211980672440476
2021-08-19,44.84129333496094,54.82543182373047,21.670000076293945,17.76400008201599,-0.3048343099921125
2021-08-20,44.84980392456055,53.764339447021484,18.559999465942383,17.832000017166138,-0.1988802456928755
2021-08-23,46.69516372680664,55.50558853149414,17.149999618530273,17.81050000190735,-0.022829487732018656
2021-08-24,47.07783889770508,55.62718200683594,17.219999313354492,17.703499937057494,0.03723111823094599
2021-08-25,47.162872314453125,55.93022155761719,16.790000915527344,17.627500009536742,0.02343200825308436
2021-08-26,46.52507400512695,55.60533905029297,18.84000015258789,17.684499979019165,-0.06464989714419364
2021-08-27,47.42649841308594,57.90802001953125,16.389999389648438,17.591999959945678,-0.12145934634722455
2021-08-30,46.907752990722656,57.75602722167969,16.190000534057617,17.428500032424928,-0.20413847632240875
2021-08-31,46.36350631713867,57.45487976074219,16.479999542236328,17.350499963760377,-0.2769483747496877
2021-09-01,45.725704193115234,56.97611618041992,16.110000610351562,17.25750002861023,-0.34989767123708126
2021-09-02,46.83972930908203,57.196502685546875,16.40999984741211,17.21399998664856,-0.16191433429611127
2021-09-03,46.66114807128906,58.01441192626953,16.40999984741211,17.22699999809265,-0.27595964725601013
2021-09-07,46.38901901245117,56.35009765625,18.139999389648438,17.298000001907347,-0.1634979154675516
2021-09-08,45.96381759643555,55.43339157104492,17.959999084472656,17.356499910354614,-0.15336707268657232
2021-09-09,45.99783706665039,56.38999557495117,18.799999237060547,17.487999868392944,-0.24104123643512962
2021-09-10,45.9042854309082,56.81747817993164,20.950000762939453,17.755999898910524,-0.3006879287090131
2021-09-13,47.086341857910156,57.83012008666992,19.3700008392334,17.951999950408936,-0.1778150526485513
2021-09-14,46.414527893066406,57.329498291015625,19.459999084472656,18.118999862670897,-0.2550156723606053
2021-09-15,47.97925567626953,58.08945846557617,18.18000030517578,18.13249988555908,-0.035275073941649436
2021-09-16,47.469017028808594,58.502689361572266,18.690000534057617,17.988499927520753,-0.17193977751534031
2021-09-17,46.907752990722656,57.850074768066406,20.809999465942383,17.945499897003174,-0.2133875166954261
2021-09-20,45.65766906738281,56.03851318359375,25.709999084472656,18.302999877929686,-0.27049382036915315
2021-09-21,45.61515808105469,55.68798065185547,24.360000610351562,18.663499927520753,-0.2440214177459802
2021-09-22,46.950279235839844,57.101505279541016,20.8700008392334,18.846000003814698,-0.1317666258341217
2021-09-23,48.5405158996582,58.190147399902344,18.6299991607666,18.93799991607666,0.06045069143243307
2021-09-24,48.974220275878906,58.18255615234375,17.75,18.883499908447266,0.1428194639013634
2021-09-27,50.428382873535156,58.724395751953125,18.760000228881836,19.001999950408937,0.36320285169748673
2021-09-28,50.95563507080078,55.80089569091797,23.25,19.354999923706053,0.7499401388961322
2021-09-29,50.9216194152832,54.04297637939453,22.559999465942383,19.658999919891357,0.9164198157581348
2021-09-30,50.02019119262695,54.199153900146484,23.139999389648438,20.0104998588562,0.7314138233297662
2021-10-01,51.81453323364258,54.25438690185547,21.100000381469727,20.244999885559082,1.0636732260885704
2021-10-04,52.48633575439453,52.38887023925781,22.959999084472656,20.57249984741211,1.373567928890692
2021-10-05,52.40130615234375,52.9373779296875,21.299999237060547,20.730499839782716,1.3036229371063623
2021-10-06,51.44035720825195,52.54027557373047,21.0,20.88249988555908,1.1618271985700712
2021-10-07,51.58491897583008,52.92975997924805,19.540000915527344,20.919499969482423,1.1507298352621036
2021-10-08,52.877525329589844,52.39076614379883,18.770000457763672,20.810499954223634,1.4470025012884202
2021-10-11,52.35028076171875,52.60789489746094,20.0,20.84199991226196,1.32642284908151
2021-10-12,52.07815170288086,52.06889724731445,19.850000381469727,20.861499977111816,1.3282161025362997
2021-10-13,51.9335823059082,51.843204498291016,18.639999389648438,20.884499931335448,1.3232040537577117
2021-10-14,52.724449157714844,54.082969665527344,16.860000610351562,20.792999935150146,1.251775324590935
2021-10-15,53.22618103027344,53.75348663330078,16.299999237060547,20.567499923706055,1.3786029464366463
2021-10-18,53.20067596435547,54.15629959106445,16.309999465942383,20.097499942779542,1.3341885892639953
2021-10-19,54.000038146972656,54.359134674072266,15.699999809265137,19.66449990272522,1.4646791316508625
2021-10-20,54.29767608642578,53.8515739440918,15.489999771118164,19.395499849319457,1.5706096479853795
2021-10-21,53.31122589111328,52.89167404174805,15.010000228881836,19.21449990272522,1.4793625619350874
2021-10-22,53.67688751220703,53.01736831665039,15.430000305175781,19.098499917984007,1.5358179647040149
2021-10-25,54.722877502441406,52.563133239746094,15.239999771118164,18.922499895095825,1.777342428643544
2021-10-26,55.98996353149414,52.27458572387695,15.979999542236328,18.558999872207643,2.0441822566181482
2021-10-27,54.535789489746094,52.72025680541992,16.979999542236328,18.279999876022337,1.726680665691029
2021-10-28,54.688865661621094,53.894432067871094,16.530000686645508,17.949499940872194,1.6400158194937813
2021-10-29,54.824928283691406,53.667781829833984,16.260000228881836,17.707499933242797,1.6879122674700504
2021-11-01,55.8113899230957,54.542930603027344,16.40999984741211,17.379999971389772,1.787496297975437
2021-11-02,55.122562408447266,54.68386459350586,16.030000686645508,17.116500043869017,1.644000408892131
2021-11-03,54.36570739746094,55.36570358276367,15.100000381469727,16.821500062942505,1.4345069686012635
2021-11-04,54.77391052246094,57.01599884033203,15.4399995803833,16.616499996185304,1.3490327689229509
2021-11-05,55.292640686035156,58.16254806518555,16.479999542236328,16.501999950408937,1.3339000688866405
2021-11-08,55.88792419433594,58.00066375732422,17.219999313354492,16.36299991607666,1.4618515246031534
2021-11-09,56.43217086791992,59.223388671875,17.780000686645508,16.259499931335448,1.4440295309416935
2021-11-10,55.32042694091797,57.687355041503906,18.729999542236328,16.263999938964844,1.3858619079553924
2021-11-11,55.42384338378906,58.441566467285156,17.65999984741211,16.30399990081787,1.3311522598917498
2021-11-12,55.001548767089844,59.46241760253906,16.290000915527344,16.30349998474121,1.151282442107907
2021-11-15,55.475555419921875,60.018550872802734,16.489999771118164,16.3125,1.1857969203887515
2021-11-16,56.03573226928711,60.39945602416992,16.3700008392334,16.346000051498415,1.253761128658417
2021-11-17,55.42384338378906,60.05378341674805,17.110000610351562,16.427000093460084,1.172599908144794
2021-11-18,54.8205680847168,60.546119689941406,17.59000015258789,16.556000089645387,1.0106463467399698
2021-11-19,52.286808013916016,61.374610900878906,17.90999984741211,16.680000066757202,0.45232084394911315
2021-11-22,53.01073455810547,61.584102630615234,19.170000076293945,16.87650008201599,0.5679599206322593
2021-11-23,54.40688705444336,62.976341247558594,19.3799991607666,17.046500062942506,0.6937940356340772
2021-11-24,54.708518981933594,62.9258918762207,18.579999923706055,17.12650008201599,0.7555219139590851
2021-11-26,52.786659240722656,61.13462829589844,28.6200008392334,17.731000089645384,0.5699926752593931
2021-11-29,53.079681396484375,64.80662536621094,22.959999084472656,18.066000032424927,0.26401881358658247
2021-11-30,51.57149124145508,64.74092102050781,27.190000534057617,18.605000066757203,-0.013357632078058316
2021-12-01,51.528404235839844,66.04362487792969,31.1200008392334,19.359500074386595,-0.14958001496928405
2021-12-02,52.81251907348633,62.995384216308594,27.950000762939453,20.002000093460083,0.39186469576879834
2021-12-03,52.47640609741211,62.99062728881836,30.670000076293945,20.763500118255614,0.3290767843614765
2021-12-06,53.071067810058594,63.5705680847168,27.18000030517578,21.29850015640259,0.3839569469156384
2021-12-07,53.66571807861328,67.24541473388672,21.889999389648438,21.532000160217287,0.13446859755685797
2021-12-08,53.82085037231445,67.99581146240234,19.899999618530273,21.638000106811525,0.0898669134298265
2021-12-09,53.958744049072266,66.60169219970703,21.579999923706055,21.78050012588501,0.25292188909051744
2021-12-10,54.303470611572266,67.22732543945312,18.690000534057617,21.832000160217284,0.25627121064225705
2021-12-13,53.114158630371094,65.22848510742188,20.309999465942383,22.03300008773804,0.2290198516159306
2021-12-14,53.03658676147461,64.8219223022461,21.889999389648438,22.303000068664552,0.2544041308755472
2021-12-15,52.803897857666016,66.54933166503906,19.290000915527344,22.449000072479247,0.04073171798757585
2021-12-16,52.890071868896484,64.06511688232422,20.56999969482422,22.62200002670288,0.3012578493638158
2021-12-17,51.7352409362793,63.86374282836914,21.56999969482422,22.821000003814696,0.10372518058352437
2021-12-20,50.98545455932617,63.091636657714844,22.8700008392334,23.069000053405762,0.03854926474337637
2021-12-21,52.140296936035156,65.19031524658203,21.010000228881836,23.161000061035157,0.049494995721367084
2021-12-22,52.562583923339844,65.96813201904297,18.6299991607666,23.123500061035156,0.05247463643994143
2021-12-23,52.58843994140625,66.68390655517578,17.959999084472656,23.092500019073487,-0.013051665090959843
2021-12-27,53.33823013305664,69.03929138183594,17.68000030517578,22.545499992370605,-0.10358146678779986
2021-12-28,53.165870666503906,68.34260559082031,17.540000915527344,22.27450008392334,-0.06750406366980902
2021-12-29,52.70047378540039,69.35901641845703,16.950000762939453,21.762500095367432,-0.25504895453524506
2021-12-30,52.39022445678711,68.5554428100586,17.329999923706055,21.073000049591066,-0.23441031447480898
2021-12-31,52.73495101928711,68.63367462158203,17.219999313354492,20.536499977111816,-0.17722718115024416
