Date,JPM,META,VIX,AvgVIX,zscore
2015-11-30,50.39109420776367,103.42835998535156,16.1299991607666,16.209999990463256,-0.1941927228299693
2015-12-01,51.093929290771484,106.28591918945312,14.670000076293945,16.23600001335144,-0.2781944080432498
2015-12-02,50.37599563598633,105.24408721923828,15.90999984741211,16.304500007629393,-0.30330592468887707
2015-12-03,49.7260627746582,103.56725311279297,18.110000610351562,16.43450002670288,-0.2826860554205285
2015-12-04,51.30550003051758,105.3532485961914,14.8100004196167,16.42250003814697,-0.1975413971651175
2015-12-07,50.63292694091797,104.78768157958984,15.84000015258789,16.498000049591063,-0.2453189995269723
2015-12-08,49.84697341918945,105.66082763671875,17.600000381469727,16.552000045776367,-0.3917973443045025
2015-12-09,49.46913146972656,103.78556060791016,19.610000610351562,16.768000078201293,-0.3266038795000884
2015-12-10,49.58247756958008,104.59915924072266,19.34000015258789,16.93200011253357,-0.3609952617409135
2015-12-11,48.41868209838867,101.3248519897461,24.389999389648438,17.23300004005432,-0.3080177832051821
2015-12-14,48.5698127746582,103.84507751464844,22.729999542236328,17.365500020980836,-0.4386913414231288
2015-12-15,49.952789306640625,103.73594665527344,20.950000762939453,17.5050000667572,-0.26528241465139674
2015-12-16,51.033451080322266,105.95851135253906,17.860000610351562,17.456000089645386,-0.2661492996531911
2015-12-17,50.08881378173828,105.39293670654297,18.940000534057617,17.56050009727478,-0.34677152020856666
2015-12-18,48.66806411743164,103.22991180419922,20.700000762939453,17.746000146865846,-0.3904800694368904
2015-12-21,49.52958679199219,103.9542236328125,18.700000762939453,17.907500171661376,-0.32927159899253544
2015-12-22,49.63538360595703,104.6884536743164,16.600000381469727,17.956500196456908,-0.35988452139622085
2015-12-23,50.42887878417969,103.81531524658203,15.569999694824219,17.93850016593933,-0.2124961577017496
2015-12-24,50.330631256103516,104.2022705078125,15.739999771118164,17.966000175476076,-0.2472221270788574
2015-12-28,50.164371490478516,105.10518646240234,16.90999984741211,18.055500173568724,-0.32064676423882166
2015-12-29,50.68583679199219,106.42483520507812,16.079999923706055,18.0530002117157,-0.3356700293834041
2015-12-30,50.32307434082031,105.39293670654297,17.290000915527344,18.184000253677368,-0.3184903131426059
2015-12-31,49.899879455566406,103.84507751464844,18.209999084472656,18.299000215530395,-0.278118467518529
2016-01-04,48.40113830566406,101.42406463623047,20.700000762939453,18.42850022315979,-0.315998191146793
2016-01-05,48.48482131958008,101.93011474609375,19.34000015258789,18.65500020980835,-0.33579777279265827
2016-01-06,47.78489303588867,102.16824340820312,20.59000015258789,18.89250020980835,-0.43436782117344225
2016-01-07,45.852508544921875,97.1575698852539,24.989999771118164,19.262000179290773,-0.3715775632039145
2016-01-08,44.82544708251953,96.5721664428711,27.010000228881836,19.632000160217284,-0.46097880276953096
2016-01-11,44.756961822509766,96.75076293945312,24.299999237060547,19.880000114440918,-0.47979989359505965
2016-01-12,44.855873107910156,98.59627532958984,22.469999313354492,19.78400011062622,-0.5769091963437798
2016-01-13,43.6234130859375,94.69686889648438,25.219999313354492,19.908500099182127,-0.4952844751794102
2016-01-14,44.277679443359375,97.60405731201172,23.950000762939453,20.05850009918213,-0.588082206193101
2016-01-15,43.395164489746094,94.23053741455078,27.020000457763672,20.516500091552736,-0.49528458981966234
2016-01-19,43.372344970703125,94.51825714111328,26.049999237060547,20.87200002670288,-0.5150407018159919
2016-01-20,42.231178283691406,93.6153564453125,27.59000015258789,21.216499996185302,-0.5994565888687824
2016-01-21,42.033355712890625,93.42683410644531,26.690000534057617,21.61599998474121,-0.6121991127254544
2016-01-22,43.326698303222656,97.17740631103516,22.34000015258789,21.90299997329712,-0.6776792189292331
2016-01-25,42.34529113769531,96.25465393066406,24.149999618530273,22.33199996948242,-0.741635042643509
2016-01-26,43.42560577392578,96.58206939697266,22.5,22.669999980926512,-0.6305604093439071
2016-01-27,43.395164489746094,93.71456909179688,23.110000610351562,22.980000019073486,-0.464796277941363
2016-01-28,43.577754974365234,108.26042175292969,22.420000076293945,23.297000026702882,-1.3022601708336357
2016-01-29,45.26670837402344,111.33629608154297,20.200000762939453,23.442500019073485,-1.2801124290693244
2016-02-01,44.77979278564453,114.19386291503906,19.979999542236328,23.53100004196167,-1.507747728216075
2016-02-02,43.38756561279297,113.71761322021484,21.979999542236328,23.594999980926513,-1.6476835964448122
2016-02-03,43.67666244506836,111.81256103515625,21.649999618530273,23.710499954223632,-1.5002136693802788
2016-02-04,44.42984390258789,109.62968444824219,21.84000015258789,23.772999954223632,-1.2803004198125314
2016-02-05,43.93532180786133,103.2596664428711,23.3799991607666,23.692499923706055,-0.9636006135006928
2016-02-08,43.01477813720703,98.97331237792969,26.0,23.641999912261962,-0.8214551129038744
2016-02-09,42.756107330322266,98.76495361328125,26.540000915527344,23.753999996185303,-0.8403714417690737
2016-02-10,42.23876953125,100.21358489990234,26.290000915527344,23.945000076293944,-0.9884261738675005
2016-02-11,40.374855041503906,101.11648559570312,28.139999389648438,24.091000080108643,-1.266800008409068
2016-02-12,43.73752975463867,101.2157211303711,25.399999618530273,24.163500022888183,-0.86670343130043
2016-02-16,44.39179611206055,100.8188247680664,24.110000610351562,24.018000030517577,-0.7642644341343408
2016-02-17,44.71133041381836,104.38086700439453,22.309999465942383,23.83100004196167,-0.936167823951795
2016-02-18,43.98098373413086,102.66435241699219,21.639999389648438,23.533500003814698,-0.9229112476910891
2016-02-19,43.98858642578125,103.75576782226562,20.530000686645508,23.22550001144409,-0.9864846035858311
2016-02-22,44.55916976928711,106.32561492919922,19.3799991607666,23.07749996185303,-1.0694516722126253
2016-02-23,42.695255279541016,104.63883972167969,20.979999542236328,22.91899995803833,-1.1948028440784415
2016-02-24,42.71046447753906,106.04778289794922,20.719999313354492,22.829999923706055,-1.2762204594651338
2016-02-25,43.372344970703125,107.2285385131836,19.110000610351562,22.629999923706055,-1.2660849141124026
2016-02-26,43.775569915771484,107.07969665527344,19.809999465942383,22.499499893188478,-1.208610417204236
2016-02-29,42.83219528198242,106.08747863769531,20.549999237060547,22.516999816894533,-1.2638700571207186
2016-03-01,45.0384635925293,108.96490478515625,17.700000762939453,22.402999877929688,-1.1675430451030564
2016-03-02,45.46451187133789,109.09388732910156,17.09000015258789,22.158499908447265,-1.12372969727522
2016-03-03,45.616668701171875,108.72676849365234,16.700000762939453,21.910999965667724,-1.0836676287298874
2016-03-04,45.68512725830078,107.54603576660156,16.860000610351562,21.66199998855591,-1.0056340295855315
2016-03-07,45.601444244384766,104.90675354003906,17.350000381469727,21.360500049591064,-0.859782821871627
2016-03-08,44.71893310546875,105.10518646240234,18.670000076293945,20.994000053405763,-0.9780496626817671
2016-03-09,44.977596282958984,106.67288970947266,18.34000015258789,20.584000015258788,-1.0394572450747348
2016-03-10,44.589603424072266,106.484375,18.049999237060547,20.17199993133545,-1.0751586098259263
2016-03-11,45.14497375488281,108.55809783935547,16.5,19.589999961853028,-1.13064653945823
2016-03-14,44.977596282958984,109.03435516357422,16.920000076293945,19.165999984741212,-1.1789950656723296
2016-03-15,45.0384635925293,109.80829620361328,16.84000015258789,18.802499961853027,-1.2173786250552445
2016-03-16,44.82544708251953,111.30652618408203,14.989999771118164,18.436499977111815,-1.3316248004141291
2016-03-17,44.696102142333984,110.15555572509766,14.4399995803833,18.07649998664856,-1.2792297514598836
2016-03-18,46.012271881103516,110.58221435546875,14.020000457763672,17.75099997520447,-1.1455456384117755
2016-03-21,45.99705505371094,110.97909545898438,13.789999961853027,17.47150001525879,-1.1708342037154449
2016-03-22,45.829673767089844,111.37598419189453,14.170000076293945,17.13100004196167,-1.2144933398273583
2016-03-23,45.601444244384766,111.6637191772461,14.9399995803833,16.84200005531311,-1.2590485647733884
2016-03-24,45.251487731933594,112.16976165771484,14.739999771118164,16.62350001335144,-1.3311990145148416
