Date,CVX,FDX,VIX,AvgVIX,zscore
2020-09-11,61.305999755859375,210.1337127685547,26.8700008392334,25.405499935150146,-1.425799124561792
2020-09-14,60.99036407470703,213.33819580078125,25.850000381469727,25.595499992370605,-1.480277300928512
2020-09-15,60.24860382080078,213.63613891601562,25.59000015258789,25.807499980926515,-1.5500692241733889
2020-09-16,61.99251937866211,225.93955993652344,26.040000915527344,26.03400001525879,-1.4906859354834439
2020-09-17,62.17402648925781,220.32493591308594,26.459999084472656,26.229999923706053,-1.4289888108740618
2020-09-18,61.716346740722656,219.15147399902344,25.829999923706055,26.385499954223633,-1.4611234140054181
2020-09-21,60.20915985107422,215.5046844482422,27.780000686645508,26.64749994277954,-1.5686975391595537
2020-09-22,59.60151290893555,219.7291717529297,26.860000610351562,26.87199993133545,-1.6579191313835575
2020-09-23,56.77651596069336,217.92381286621094,28.579999923706055,27.199499893188477,-1.9000499025325905
2020-09-24,56.65814971923828,220.45130920410156,28.510000228881836,27.461499881744384,-1.9311542919747935
2020-09-25,56.68180847167969,225.82220458984375,26.3799991607666,27.55699987411499,-1.972248577074853
2020-09-28,58.33894729614258,229.67662048339844,26.190000534057617,27.71849994659424,-1.852722192708757
2020-09-29,56.737060546875,228.82810974121094,26.270000457763672,27.711499977111817,-1.9914306928754575
2020-09-30,56.81595993041992,227.04086303710938,26.3700008392334,27.723999977111816,-1.9698722130647393
2020-10-01,55.56917190551758,229.35169982910156,26.700000762939453,27.73050003051758,-2.1017555413275177
2020-10-02,56.176788330078125,230.36268615722656,27.6299991607666,27.432000064849852,-2.0546901862240294
2020-10-05,57.36833953857422,233.98240661621094,27.959999084472656,27.292500019073486,-1.9755753655894008
2020-10-06,57.052703857421875,234.03652954101562,29.479999542236328,27.19350004196167,-2.0046883883823248
2020-10-07,58.220584869384766,242.15167236328125,28.059999465942383,27.15600004196167,-1.9639190711143977
2020-10-08,59.356903076171875,244.67916870117188,26.360000610351562,26.988500118255615,-1.8810284222810252
2020-10-09,58.394187927246094,245.12139892578125,25.0,26.895000076293947,-1.9720570517415237
2020-10-12,58.7966423034668,246.88162231445312,25.06999969482422,26.85600004196167,-1.9496642953080061
2020-10-13,57.920719146728516,246.19557189941406,26.06999969482422,26.880000019073485,-2.0237230290740875
2020-10-14,57.56562805175781,249.35499572753906,26.399999618530273,26.897999954223632,-2.0814231539337267
2020-10-15,58.00752639770508,254.65371704101562,26.969999313354492,26.923499965667723,-2.0839369429716403
2020-10-16,57.518272399902344,256.2424011230469,27.40999984741211,27.002499961853026,-2.1411796857631784
2020-10-19,56.247802734375,254.52731323242188,29.18000030517578,27.07249994277954,-2.2427998525134414
2020-10-20,56.563453674316406,259.4288635253906,29.350000381469727,27.196999931335448,-2.2535860921719513
2020-10-21,55.92427444458008,254.80712890625,28.649999618530273,27.20049991607666,-2.274447129817742
2020-10-22,57.920719146728516,249.0931854248047,28.110000610351562,27.180499935150145,-2.0470531912025023
2020-10-23,57.265743255615234,255.96261596679688,27.549999237060547,27.238999938964845,-2.1618706658038565
2020-10-26,55.979515075683594,250.60069274902344,32.459999084472656,27.552499866485597,-2.2355600525529993
2020-10-27,54.85108184814453,247.7030487060547,33.349998474121094,27.906499767303465,-2.3147540596316176
2020-10-28,52.77571487426758,234.6864776611328,40.279998779296875,28.60199966430664,-2.3985096130568033
2020-10-29,54.290828704833984,241.0323028564453,37.59000015258789,29.146499633789062,-2.31194659185422
2020-10-30,54.84318542480469,234.21710205078125,38.02000045776367,29.665999698638917,-2.20688926911091
2020-11-02,56.93434143066406,240.99618530273438,37.130001068115234,30.124499797821045,-2.071478003876032
2020-11-03,56.61079406738281,247.76629638671875,35.54999923706055,30.427999782562257,-2.1553836877002213
2020-11-04,56.63446807861328,242.9098663330078,29.56999969482422,30.50349979400635,-2.1141311809850936
2020-11-05,56.92643356323242,251.9095458984375,27.579999923706055,30.56449975967407,-2.1600655013566485
2020-11-06,56.14521789550781,252.54141235351562,24.860000610351562,30.55749979019165,-2.236130754555985
2020-11-09,62.655372619628906,238.19790649414062,25.75,30.59149980545044,-1.5291602343945268
2020-11-10,65.55142211914062,241.2579803466797,24.799999237060547,30.527999782562254,-1.290676294201586
2020-11-11,65.07006072998047,241.7454376220703,23.450000762939453,30.380499839782715,-1.3383354119103539
2020-11-12,63.65756607055664,241.15869140625,25.350000381469727,30.299499893188475,-1.461944190205202
2020-11-13,65.51985931396484,245.44638061523438,23.100000381469727,30.083999919891358,-1.327266893582854
2020-11-16,70.19927215576172,252.5955810546875,22.450000762939453,29.74749994277954,-0.9596781470933551
2020-11-17,69.69482421875,257.3075866699219,22.709999084472656,29.415499877929687,-1.0434487957425609
2020-11-18,67.48483276367188,255.0056610107422,23.84000015258789,29.174999904632568,-1.2257047961917467
2020-11-19,68.64588165283203,252.61366271972656,23.110000610351562,28.924999904632568,-1.1009578712005097
2020-11-20,68.69392395019531,249.7611846923828,23.700000762939453,28.732499980926512,-1.0736262088835986
2020-11-23,72.88970184326172,258.48101806640625,22.65999984741211,28.242500019073486,-0.7626243444436818
2020-11-24,76.56501770019531,263.29229736328125,21.639999389648438,27.657000064849854,-0.46743958216243997
2020-11-25,73.77850341796875,260.2412109375,21.25,26.70550012588501,-0.6960440029356282
2020-11-27,73.11389923095703,259.4378662109375,20.84000015258789,25.86800012588501,-0.749958840483751
2020-11-30,69.80693054199219,258.6886291503906,20.56999969482422,24.995500087738037,-1.04438279106071
2020-12-01,70.02310943603516,259.7537536621094,20.770000457763672,24.17750005722046,-1.0333175998777184
2020-12-02,71.96087646484375,263.328369140625,21.170000076293945,23.458500099182128,-0.8860417716709681
2020-12-03,71.90483856201172,264.2130126953125,21.280000686645508,23.044000148773193,-0.8982558415969262
2020-12-04,74.69132232666016,266.1807861328125,20.790000915527344,22.704500198364258,-0.660931888959464
2020-12-07,72.67350769042969,268.130615234375,21.299999237060547,22.526500129699706,-0.859960602782865
2020-12-08,73.298095703125,272.1114501953125,20.68000030517578,22.273000144958495,-0.8352650485690242
2020-12-09,72.41728973388672,266.578125,22.270000457763672,22.146500205993654,-0.8707395351479179
2020-12-10,74.74736785888672,262.58819580078125,22.520000457763672,22.100000190734864,-0.626914067310305
2020-12-11,74.02674102783203,261.8825988769531,23.309999465942383,21.998000144958496,-0.6867058900061581
2020-12-14,71.61656188964844,258.3271179199219,24.719999313354492,22.079000091552736,-0.8770570392478568
2020-12-15,71.56051635742188,258.5079650878906,22.889999389648438,22.101000022888183,-0.883605179222556
2020-12-16,71.0160140991211,261.28546142578125,22.5,22.09050006866455,-0.9554392656698734
2020-12-17,70.79180145263672,264.4065856933594,21.93000030517578,21.995000076293945,-1.000939988609051
2020-12-18,69.81493377685547,249.3072509765625,21.56999969482422,21.91800003051758,-0.9681213995744066
2020-12-21,68.93413543701172,246.023193359375,25.15999984741211,21.99099998474121,-1.02170519171154
2020-12-22,67.54890441894531,247.23548889160156,24.229999542236328,22.069499969482422,-1.1573219183270378
2020-12-23,68.61386108398438,244.910400390625,23.309999465942383,22.15299997329712,-1.0418442294404573
2020-12-24,68.32559967041016,243.2005157470703,21.530000686645508,22.167000007629394,-1.0542672249875684
2020-12-28,67.98129272460938,237.88095092773438,21.700000762939453,22.210000038146973,-1.0427188945050376
2020-12-29,67.74906921386719,236.63246154785156,23.079999923706055,22.335500049591065,-1.0537654641350573
2020-12-30,68.32559967041016,235.20306396484375,22.770000457763672,22.435500049591063,-0.9898756679153144
2020-12-31,67.62095642089844,234.8773651123047,22.75,22.514500045776366,-1.0512740464511168
2021-01-04,67.82914733886719,229.06015014648438,26.969999313354492,22.798999977111816,-0.9855213871546245
2021-01-05,69.66279602050781,229.0511016845703,25.34000015258789,23.026499938964843,-0.818851384638141
2021-01-06,71.90483856201172,229.39491271972656,25.06999969482422,23.214999961853028,-0.6179175872659718
2021-01-07,72.24111938476562,222.5824737548828,22.3700008392334,23.299499988555908,-0.5325141947278939
2021-01-08,72.92973327636719,221.61448669433594,21.559999465942383,23.263999938964844,-0.46215604811998984
2021-01-11,73.34611511230469,221.9311065673828,24.079999923706055,23.34199991226196,-0.4268747176830969
2021-01-12,74.73936462402344,225.30563354492188,23.329999923706055,23.342999935150146,-0.3274603103699288
2021-01-13,74.66732788085938,228.1825714111328,22.209999084472656,23.217499923706054,-0.35716893973564384
2021-01-14,76.46092987060547,231.8466033935547,23.25,23.235499954223634,-0.22371124240873141
2021-01-15,73.73847198486328,228.49017333984375,24.34000015258789,23.32749996185303,-0.44403730737592817
2021-01-19,75.67620086669922,225.73989868164062,23.239999771118164,23.392999935150147,-0.24584003353577902
2021-01-20,76.37284851074219,227.94737243652344,21.579999923706055,23.39349994659424,-0.2003192281350092
2021-01-21,73.67440795898438,229.73866271972656,21.31999969482422,23.201499938964844,-0.4599101031090609
2021-01-22,73.45020294189453,229.8653106689453,21.90999984741211,23.085499954223632,-0.481300079072601
2021-01-25,72.78560638427734,229.3224639892578,23.190000534057617,23.079500007629395,-0.5373116258842725
2021-01-26,71.5525131225586,225.8755645751953,23.020000457763672,23.153999996185302,-0.6215922426126773
2021-01-27,70.62364959716797,219.68746948242188,37.209999084472656,23.929499912261964,-0.6561611387142215
2021-01-28,71.28026580810547,219.65127563476562,30.209999084472656,24.285999870300294,-0.5962125004754095
2021-01-29,68.22151184082031,212.91128540039062,33.09000015258789,24.801999855041505,-0.8198501628024105
2021-02-01,69.19037628173828,216.43960571289062,30.239999771118164,25.176499843597412,-0.7602317604843458
2021-02-02,69.71083068847656,219.38894653320312,25.559999465942383,25.105999851226805,-0.7366922370797843
2021-02-03,71.2322006225586,218.2942657470703,22.90999984741211,24.984499835968016,-0.5896535113875061
2021-02-04,71.26424407958984,224.4733123779297,21.770000457763672,24.81949987411499,-0.6364928368222156
2021-02-05,71.47242736816406,230.70669555664062,20.8700008392334,24.74449987411499,-0.6677663732345677
2021-02-08,73.25003814697266,232.9141845703125,21.239999771118164,24.72849988937378,-0.5240341968800377
2021-02-09,72.83365631103516,234.43406677246094,21.6299991607666,24.605999851226805,-0.5741021407793652
2021-02-10,74.08277130126953,232.92318725585938,21.989999771118164,24.538999843597413,-0.4484482582246749
2021-02-11,73.68240356445312,230.11865234375,21.25,24.49099988937378,-0.46224314799954097
2021-02-12,74.10680389404297,237.9352264404297,19.969999313354492,24.326999855041503,-0.4866192438315928
2021-02-16,75.62530517578125,236.876708984375,21.459999084472656,24.18299980163574,-0.34013232049592623
2021-02-17,77.89092254638672,234.3978729248047,21.5,24.095999813079835,-0.11433004997978817
2021-02-18,77.14384460449219,231.26760864257812,22.489999771118164,24.14149980545044,-0.15700287105832775
2021-02-19,77.79348754882812,230.3719482421875,22.049999237060547,24.177999782562257,-0.09076778984400936
2021-02-22,79.89665222167969,230.3990936279297,23.450000762939453,24.254999828338622,0.10009781961025886
2021-02-23,80.9035873413086,230.36289978027344,23.110000610351562,24.25099983215332,0.1918748729225836
2021-02-24,83.89188385009766,235.275390625,21.34000015258789,24.16699981689453,0.42382521277523355
2021-02-25,83.11233520507812,229.99195861816406,28.889999389648438,23.75099983215332,0.3955384981661649
2021-02-26,81.20404052734375,230.2452850341797,27.950000762939453,23.63799991607666,0.22011968684712735
2021-03-01,82.86873626708984,237.1119842529297,23.350000381469727,23.15099992752075,0.31607923178007946
2021-03-02,83.18543243408203,234.85923767089844,24.100000381469727,22.84399995803833,0.36299084432405065
2021-03-03,84.1192626953125,234.1083526611328,26.670000076293945,22.89949998855591,0.45388025845590874
2021-03-04,84.85820770263672,226.44554138183594,28.56999969482422,23.182499980926515,0.5827147051542467
2021-03-05,88.51240539550781,233.37545776367188,24.65999984741211,23.326999950408936,0.8589225390424181
2021-03-08,89.1214370727539,227.97845458984375,25.469999313354492,23.55699987411499,0.9577104645047039
2021-03-09,88.91842651367188,233.9468994140625,24.030000686645508,23.69649991989136,0.8912108409286145
2021-03-10,90.43693542480469,236.2144775390625,22.559999465942383,23.742999935150145,1.0109183680702039
2021-03-11,90.29076385498047,243.5343780517578,21.90999984741211,23.738999938964845,0.9387016238030265
2021-03-12,90.59123992919922,245.08543395996094,20.690000534057617,23.710999965667725,0.9535132000228085
2021-03-15,89.52745819091797,242.07412719726562,20.030000686645508,23.714000034332276,0.8811082956207766
2021-03-16,87.40802764892578,236.5591583251953,19.790000915527344,23.63050012588501,0.732950103386156
2021-03-17,87.7247314453125,241.13070678710938,19.229999542236328,23.517000102996825,0.7249165343710852
2021-03-18,84.54964447021484,239.01730346679688,21.579999923706055,23.47150011062622,0.4534583659415225
2021-03-19,83.94873046875,253.59365844726562,20.950000762939453,23.416500186920167,0.2815003402676105
2021-03-22,83.2666244506836,248.55039978027344,18.8799991607666,23.188000106811522,0.26013307068381236
2021-03-23,82.80376434326172,242.01052856445312,20.299999237060547,23.04750003814697,0.2707354974071203
