Date,PEP,LOW,VIX,AvgVIX,zscore
2024-05-03,163.91354370117188,223.43600463867188,13.489999771118164,16.18099980354309,1.4612207963623762
2024-05-06,163.60650634765625,223.0220947265625,13.489999771118164,16.095999813079835,1.4391628055202466
2024-05-07,165.65365600585938,222.7910919189453,13.229999542236328,16.008499813079833,1.6232970277514933
2024-05-08,165.0860137939453,223.37826538085938,13.0,15.868499803543092,1.5657564634165668
2024-05-09,165.6908721923828,227.2862091064453,12.6899995803833,15.75749979019165,1.5708841990748987
2024-05-10,167.30068969726562,226.22738647460938,12.550000190734863,15.519499826431275,1.7265526723146651
2024-05-13,168.33358764648438,224.25416564941406,13.600000381469727,15.237999868392944,1.8424681560360505
2024-05-14,167.37513732910156,222.90658569335938,13.420000076293945,14.988999891281129,1.7742997566273546
2024-05-15,166.99363708496094,227.2380828857422,12.449999809265137,14.700999927520751,1.6868380994839662
2024-05-16,170.39007568359375,223.56114196777344,12.420000076293945,14.42199993133545,2.033155126945611
2024-05-17,169.5339813232422,222.45420837402344,11.989999771118164,14.085999965667725,1.971067817284923
2024-05-20,167.7845458984375,220.58688354492188,12.149999618530273,13.846499919891357,1.8393003497964544
2024-05-21,168.50111389160156,216.43829345703125,11.859999656677246,13.654999923706054,1.9541648700113254
2024-05-22,169.44091796875,212.84799194335938,12.289999961853027,13.470999908447265,2.081877637242776
2024-05-23,166.81683349609375,209.3346710205078,12.770000457763672,13.340999937057495,1.8930605097629412
2024-05-24,165.62576293945312,207.1497344970703,11.930000305175781,13.185999965667724,1.814671419630528
2024-05-28,161.3359832763672,207.3037109375,12.920000076293945,13.098499965667724,1.4329109687542443
2024-05-29,159.26087951660156,206.24493408203125,14.279999732971191,13.02999997138977,1.2622857775473635
2024-05-30,158.63742065429688,207.39035034179688,14.470000267028809,12.983999967575073,1.1928844138383896
2024-05-31,160.8893280029297,213.00198364257812,12.920000076293945,12.895999956130982,1.3227414217166202
2024-06-03,159.33531188964844,208.61279296875,13.109999656677246,12.876999950408935,1.239531613291256
2024-06-04,161.810546875,208.42027282714844,13.15999984741211,12.860499954223632,1.4610950971453724
2024-06-05,161.43833923339844,211.2501678466797,12.630000114440918,12.830499982833862,1.393065728100848
2024-06-06,161.16848754882812,210.26832580566406,12.579999923706055,12.809499979019165,1.381338877459928
2024-06-07,160.4134979248047,208.55503845214844,12.220000267028809,12.78600001335144,1.3357187870856926
2024-06-10,155.59283447265625,209.93148803710938,12.739999771118164,12.795499992370605,0.8917993568416973
2024-06-11,154.81442260742188,210.172119140625,12.850000381469727,12.757999992370605,0.8198902418835329
2024-06-12,153.6514434814453,216.59230041503906,12.039999961853027,12.68899998664856,0.6373448606011969
2024-06-13,153.1824951171875,218.36338806152344,11.9399995803833,12.663499975204468,0.5738711386741877
2024-06-14,153.6326904296875,214.98483276367188,12.65999984741211,12.675499963760377,0.6556057540279655
2024-06-17,155.81793212890625,218.27674865722656,12.75,12.713499975204467,0.8083080352415973
2024-06-18,156.1367950439453,219.2393035888672,12.300000190734863,12.721000003814698,0.8246137677750507
2024-06-20,156.32435607910156,219.00828552246094,13.279999732971191,12.792000007629394,0.8440849780156264
2024-06-21,156.88710021972656,220.02859497070312,13.199999809265137,12.8375,0.8812701957549371
2024-06-24,157.6374053955078,219.83607482910156,13.329999923706055,12.86549997329712,0.9500942723091197
2024-06-25,156.9527587890625,209.1133270263672,12.84000015258789,12.910999965667724,1.0223577075274966
2024-06-26,156.38064575195312,210.5860137939453,12.550000190734863,12.892499971389771,0.9534470406903052
2024-06-27,155.93048095703125,211.5677947998047,12.239999771118164,12.79049997329712,0.9014184938909884
2024-06-28,154.68310546875,212.2030792236328,12.4399995803833,12.688999938964844,0.7830925382948632
2024-07-01,152.7698516845703,205.56150817871094,12.220000267028809,12.653999948501587,0.6959867692505977
2024-07-02,153.41697692871094,205.69622802734375,12.029999732971191,12.599999952316285,0.7516189452736584
2024-07-03,152.49786376953125,205.31126403808594,12.09000015258789,12.546499967575073,0.6750040230049174
2024-07-05,154.1766357421875,205.879150390625,12.479999542236328,12.538999938964844,0.8166183882059982
2024-07-08,152.04766845703125,209.0170440673828,12.369999885559082,12.528499937057495,0.5892140921022815
2024-07-09,151.8413543701172,208.22776794433594,12.510000228881836,12.542999935150146,0.5807268996701178
2024-07-10,153.4263458251953,212.47259521484375,12.850000381469727,12.548499965667725,0.6684686226917004
2024-07-11,153.7639923095703,221.14515686035156,12.920000076293945,12.551999950408936,0.5908870347041899
2024-07-12,156.0430145263672,225.31297302246094,12.460000038146973,12.572999954223633,0.7410383266265447
2024-07-15,153.6795654296875,223.4745330810547,13.119999885559082,12.631999969482422,0.5545430895842006
2024-07-16,154.52365112304688,231.94493103027344,13.1899995803833,12.658499956130981,0.5243112020721385
2024-07-17,159.33493041992188,233.93740844726562,14.479999542236328,12.744999933242799,0.9256483697774079
2024-07-18,159.78512573242188,230.40484619140625,15.930000305175781,12.926499938964843,1.0092916025168057
2024-07-19,158.837890625,229.58670043945312,16.520000457763672,13.088499975204467,0.9355549800527738
2024-07-22,157.24346923828125,231.27114868164062,14.90999984741211,13.173999977111816,0.7734963897831667
2024-07-23,155.94921875,229.38453674316406,14.720000267028809,13.243499994277954,0.6822737494560802
2024-07-24,157.72181701660156,224.07452392578125,18.040000915527344,13.503500032424927,0.9050414167046277
2024-07-25,160.39474487304688,227.07290649414062,18.459999084472656,13.798999977111816,1.1045651989028233
2024-07-26,162.01727294921875,231.0384979248047,16.389999389648438,14.00649995803833,1.19909130803001
2024-07-29,162.4486846923828,231.93798828125,16.600000381469727,14.214499998092652,1.226144598269619
2024-07-30,162.4205322265625,233.4855194091797,17.690000534057617,14.488000011444091,1.2044731032000124
2024-07-31,161.9422149658203,237.46075439453125,16.360000610351562,14.70450005531311,1.1128536534779871
2024-08-01,164.08995056152344,233.44683837890625,18.59000015258789,15.029500055313111,1.3527764463744658
2024-08-02,166.97857666015625,232.53765869140625,23.389999389648438,15.575000047683716,1.6198265681765665
2024-08-05,163.22708129882812,229.24913024902344,38.56999969482422,16.885000038146973,1.3283933839534106
2024-08-06,161.77340698242188,232.76011657714844,27.709999084472656,17.644999980926514,1.1561612965036887
2024-08-07,161.1168975830078,223.9971466064453,27.850000381469727,18.394999980926514,1.206628587218826
2024-08-08,161.66085815429688,228.5817413330078,23.790000915527344,18.938500022888185,1.1979781546133292
2024-08-09,161.6796417236328,228.09814453125,20.3700008392334,19.334000062942504,1.2056346495348493
2024-08-12,160.76986694335938,223.4942169189453,20.709999084472656,19.713500022888184,1.1821324907666304
2024-08-13,161.66085815429688,228.44635009765625,18.1200008392334,19.96000008583069,1.1996560662414488
2024-08-14,162.91763305664062,229.8488006591797,16.190000534057617,20.045500135421754,1.2935605521036937
2024-08-15,161.8015594482422,232.18948364257812,15.229999542236328,20.01050009727478,1.1657260341907327
2024-08-16,161.8953399658203,233.24371337890625,14.800000190734863,19.92450008392334,1.160964997204443
2024-08-19,163.0207977294922,235.2362060546875,14.649999618530273,19.91150007247925,1.235929161520917
2024-08-20,164.92466735839844,232.4506072998047,15.880000114440918,19.969500064849854,1.4390354563617695
2024-08-21,164.32443237304688,234.4237060546875,16.270000457763672,19.88100004196167,1.3614330064875335
2024-08-22,164.82151794433594,232.43125915527344,17.549999237060547,19.835500049591065,1.4301415454641366
2024-08-23,164.94342041015625,241.87132263183594,15.859999656677246,19.809000062942506,1.3239445199656548
2024-08-26,165.03721618652344,242.2871856689453,16.149999618530273,19.786500024795533,1.3270961505689547
2024-08-27,164.40882873535156,240.4204559326172,15.430000305175781,19.67350001335144,1.2945880736397315
2024-08-28,163.11456298828125,240.77833557128906,17.110000610351562,19.71100001335144,1.17554796463388
2024-08-29,161.3982696533203,238.6794891357422,15.649999618530273,19.56399998664856,1.0495844301453086
2024-08-30,162.13919067382812,240.35276794433594,15.0,19.144500017166138,1.0944545994604853
2024-09-03,166.50967407226562,237.41244506835938,20.719999313354492,18.25199999809265,1.517892576796073
2024-09-04,167.4287872314453,237.4027557373047,21.31999969482422,17.932500028610228,1.5993984611238337
2024-09-05,168.16033935546875,236.106689453125,19.899999618530273,17.534999990463255,1.6802383018904652
2024-09-06,167.5885772705078,235.81651306152344,22.3799991607666,17.46449990272522,1.6332059791558347
2024-09-09,168.391845703125,236.70635986328125,19.450000762939453,17.41849989891052,1.6933060182082713
2024-09-10,168.03271484375,239.2694854736328,19.079999923706055,17.336999940872193,1.6297406636676217
2024-09-11,166.11434936523438,239.2694854736328,17.690000534057617,17.315499925613402,1.4598728785859059
2024-09-12,167.5035400390625,243.78636169433594,17.06999969482422,17.359499883651733,1.5269052786072594
2024-09-13,167.6074676513672,247.0362091064453,16.559999465942383,17.425999879837036,1.4958323280864114
2024-09-16,167.46572875976562,248.22589111328125,17.139999389648438,17.542999839782716,1.468537806378944
2024-09-17,167.1444091796875,248.3032684326172,17.610000610351562,17.690999889373778,1.439126598404563
2024-09-18,165.57569885253906,248.21620178222656,18.229999542236328,17.80849986076355,1.3012991652175785
2024-09-19,165.0559539794922,252.44290161132812,16.329999923706055,17.81149983406067,1.2028949567781255
2024-09-20,161.7672882080078,251.61114501953125,16.149999618530273,17.741499853134155,0.9219975740264256
2024-09-23,162.64617919921875,253.69064331054688,15.890000343322754,17.742999887466432,0.9740504319110268
2024-09-24,160.5765838623047,257.31768798828125,15.390000343322754,17.704999923706055,0.7458413367484874
2024-09-25,160.08517456054688,256.2828063964844,15.40999984741211,17.70399990081787,0.7151532831004811
2024-09-26,160.35922241210938,256.9017639160156,15.369999885559082,17.616999864578247,0.7317489461674408
2024-09-27,160.6521759033203,258.38165283203125,16.959999084472656,17.682499837875366,0.7393490953737296
2024-09-30,160.69944763183594,261.9700012207031,16.729999542236328,17.768999814987183,0.6990643063368668
2024-10-01,161.95631408691406,263.7013244628906,19.260000228881836,17.69599986076355,0.7889011603462666
2024-10-02,160.22694396972656,262.94683837890625,18.899999618530273,17.574999856948853,0.6451189627468734
2024-10-03,159.26303100585938,261.3509826660156,20.489999771118164,17.604499864578248,0.5795437521092502
2024-10-04,158.73382568359375,258.9813537597656,19.209999084472656,17.44599986076355,0.5620505321831513
2024-10-07,158.01559448242188,259.7357482910156,22.639999389648438,17.605499792099,0.48910320521792255
2024-10-08,161.04908752441406,264.3106384277344,21.420000076293945,17.722499799728393,0.7010166288722476
2024-10-09,163.05250549316406,268.0924377441406,20.860000610351562,17.88099980354309,0.8315475940226946
2024-10-10,163.47776794433594,264.2525939941406,20.93000030517578,18.07399983406067,0.9167912249187447
2024-10-11,165.19769287109375,266.7190246582031,20.459999084472656,18.268999814987183,1.0385208370815238
2024-10-14,166.41677856445312,271.52606201171875,19.700000762939453,18.396999883651734,1.0868947653188834
2024-10-15,166.22775268554688,272.5899963378906,20.639999389648438,18.548499822616577,1.0569714650995938
2024-10-16,164.8858642578125,274.7372131347656,19.579999923706055,18.615999841690062,0.911539092292199
2024-10-17,165.06539916992188,272.0870056152344,19.110000610351562,18.75499987602234,0.9602807625911665
2024-10-18,165.43394470214844,272.40625,18.030000686645508,18.8489999294281,0.9889583866502206
2024-10-21,165.38668823242188,267.76361083984375,18.3700008392334,18.97299995422363,1.0423104150291007
2024-10-22,164.7818603515625,263.29510498046875,18.200000762939453,19.11349997520447,1.04413246149396
2024-10-23,163.43997192382812,262.36260986328125,19.239999771118164,19.30499997138977,0.9368671415127369
2024-10-24,162.69342041015625,263.5767517089844,19.079999923706055,19.49049997329712,0.85571442642306
2024-10-25,162.34373474121094,259.9634704589844,20.329999923706055,19.65900001525879,0.8695300037509078
2024-10-28,160.50096130371094,260.28399658203125,19.799999237060547,19.8125,0.7023834575542369
2024-10-29,158.28964233398438,255.42739868164062,19.34000015258789,19.816499996185303,0.5667632784399462
2024-10-30,157.07058715820312,253.8927764892578,20.350000381469727,19.889000034332277,0.4778368168563308
2024-10-31,156.94773864746094,254.32009887695312,23.15999984741211,20.022500038146973,0.46166297220416597
2024-11-01,156.4846954345703,254.4269561767578,21.8799991607666,20.15600004196167,0.4193370463420514
2024-11-04,157.1934356689453,257.3797607421875,21.979999542236328,20.123000049591063,0.4455004266230827
2024-11-05,158.6204071044922,261.45928955078125,20.489999771118164,20.076500034332277,0.5212983170738708
2024-11-06,155.653076171875,254.2230224609375,16.270000457763672,19.84700002670288,0.34822603103839334
2024-11-07,154.9821014404297,258.661865234375,15.199999809265137,19.56050000190735,0.23380159270086653
2024-11-08,156.0310821533203,263.3242492675781,14.9399995803833,19.28450002670288,0.26890573051960115
2024-11-11,155.22779846191406,266.63641357421875,14.970000267028809,19.048000001907347,0.1567285668717744
2024-11-12,155.30340576171875,262.15863037109375,14.710000038146973,18.751500034332274,0.21891688961235617
2024-11-13,155.68142700195312,264.5092468261719,14.020000457763672,18.473500061035157,0.22325865561239364
2024-11-14,156.06886291503906,262.5957336425781,14.3100004196167,18.233500051498414,0.28127968592004804
2024-11-15,149.89791870117188,261.6729736328125,16.139999389648438,18.13899998664856,-0.25371041649874354
2024-11-18,149.62388610839844,263.9750061035156,15.579999923706055,17.99949994087219,-0.3065047310164542
2024-11-19,148.10243225097656,251.82383728027344,16.350000381469727,17.906999921798707,-0.29063655410077255
2024-11-20,150.01133728027344,255.48568725585938,17.15999984741211,17.802999925613403,-0.16698799907351994
2024-11-21,151.52333068847656,257.61285400390625,16.8700008392334,17.692499971389772,-0.059465828015205155
2024-11-22,153.09207153320312,257.08837890625,15.239999771118164,17.437999963760376,0.08594318068498163
2024-11-25,154.08436584472656,267.42315673828125,14.600000381469727,17.178000020980836,0.04572952688890492
2024-11-26,153.2432861328125,266.5975646972656,14.100000381469727,16.916000032424925,-0.018514945462087914
2024-11-27,153.77247619628906,265.3543395996094,14.100000381469727,16.603500032424925,0.043751237764440426
2024-11-29,154.4623565673828,264.6160888671875,13.510000228881836,16.121000051498413,0.11398807906840555
2024-12-02,154.08436584472656,264.2469787597656,13.34000015258789,15.694000101089477,0.08509208938632447
2024-12-03,152.8085479736328,266.5198974609375,13.300000190734863,15.260000133514405,-0.056047686590357006
2024-12-04,151.37213134765625,264.4606628417969,13.449999809265137,14.908000135421753,-0.15771955751675729
2024-12-05,151.66510009765625,262.3237609863281,13.539999961853027,14.77150011062622,-0.10529495413920614
2024-12-06,150.3832244873047,265.5873718261719,12.770000457763672,14.650000143051148,-0.25924883851115527
2024-12-09,151.98439025878906,266.2867126464844,14.1899995803833,14.612500143051147,-0.12613548475551362
2024-12-10,152.33702087402344,262.36260986328125,14.180000305175781,14.573000144958495,-0.04627904404122444
2024-12-11,149.4111328125,260.21600341796875,13.579999923706055,14.51650013923645,-0.2787581059036307
2024-12-12,151.44113159179688,255.94219970703125,13.920000076293945,14.511500120162964,-0.046039890983183895
2024-12-13,150.55477905273438,254.8640594482422,13.8100004196167,14.486500120162964,-0.11116334502175566
2024-12-16,148.6963348388672,252.63973999023438,14.6899995803833,14.414000129699707,-0.248159087488481
2024-12-17,148.81068420410156,250.35714721679688,15.869999885559082,14.428500127792358,-0.20974535058379803
2024-12-18,147.1809539794922,242.64486694335938,27.6200008392334,14.992000150680543,-0.2584762593449612
2024-12-19,144.3599090576172,237.506591796875,24.09000015258789,15.338500165939331,-0.44459572321948626
2024-12-20,145.61793518066406,240.6148223876953,18.360000610351562,15.41300015449524,-0.3717202773365934
2024-12-23,144.18833923339844,240.27487182617188,16.780000686645508,15.490000200271606,-0.49409537905904055
2024-12-24,145.6370086669922,243.04310607910156,14.270000457763672,15.473500204086303,-0.4001252188411882
2024-12-26,145.2843780517578,242.27577209472656,14.729999542236328,15.505000162124634,-0.4218404048097998
2024-12-27,145.71324157714844,241.217041015625,15.949999809265137,15.597500133514405,-0.37074439997575237
2024-12-30,144.59817504882812,239.65321350097656,17.399999618530273,15.792000102996827,-0.4501009120655513
2024-12-31,144.9221954345703,239.72119140625,17.350000381469727,15.992500114440919,-0.4222519485855488
2025-01-02,143.15907287597656,239.89602661132812,17.93000030517578,16.224000120162962,-0.5805399976568861
2025-01-03,142.62533569335938,241.35301208496094,16.1299991607666,16.358000087738038,-0.6458579650858682
2025-01-06,139.4040069580078,242.57688903808594,16.040000915527344,16.483000135421754,-0.9462683640921086
2025-01-07,138.5748291015625,239.49778747558594,17.81999969482422,16.73550009727478,-0.9815310712587929
2025-01-08,139.6613311767578,239.80860900878906,17.700000762939453,16.911000156402586,-0.8891753120915065
2025-01-10,135.9443817138672,240.78965759277344,19.540000915527344,17.179000186920167,-1.2304626415356974
2025-01-13,137.7170867919922,241.52786254882812,19.190000534057617,17.459500217437743,-1.0826414387262986
2025-01-14,138.14596557617188,243.98529052734375,18.709999084472656,17.69900016784668,-1.075120050975236
2025-01-15,137.98391723632812,249.356689453125,16.1200008392334,17.814500188827516,-1.156037203864045
2025-01-16,139.6613311767578,251.35757446289062,16.600000381469727,17.910000228881835,-1.0323023274988983
2025-01-17,141.29107666015625,253.57217407226562,15.970000267028809,17.915000247955323,-0.9154369843171986
2025-01-21,141.5769805908203,256.7677917480469,15.0600004196167,17.287000226974488,-0.9297241894285516
2025-01-22,141.1385498046875,251.6949005126953,15.100000381469727,16.837500238418578,-0.9056777980149207
2025-01-23,141.6436767578125,254.9337921142578,15.020000457763672,16.670500230789184,-0.9010894982784003
2025-01-24,142.1202392578125,255.79226684570312,14.850000381469727,16.574000215530397,-0.8695298813015125
2025-01-27,147.35250854492188,261.8602600097656,17.899999618530273,16.755500173568727,-0.48142292215030374
2025-01-28,143.19717407226562,257.9482727050781,16.40999984741211,16.839500188827515,-0.8008887647695454
2025-01-29,143.31153869628906,255.3337860107422,16.559999465942383,16.870000171661378,-0.7583604956354417
2025-01-30,144.76971435546875,257.5482482910156,15.84000015258789,16.792000198364256,-0.6566856474005461
2025-01-31,143.61651611328125,253.68508911132812,16.43000030517578,16.74600019454956,-0.7109228996097245
2025-02-03,143.21624755859375,250.23155212402344,18.6200008392334,16.780500221252442,-0.7035660652500793
2025-02-04,136.7545166015625,250.94374084472656,17.209999084472656,16.834500217437743,-1.284566823380119
2025-02-05,138.8226318359375,252.1534423828125,15.770000457763672,16.821000194549562,-1.1164308719896991
2025-02-06,138.52719116210938,250.6705780029297,15.5,16.70500020980835,-1.1242143816068366
2025-02-07,137.7933349609375,245.78302001953125,16.540000915527344,16.647000217437743,-1.128624221090519
2025-02-10,137.5741424560547,250.17303466796875,15.8100004196167,16.46050019264221,-1.2024390325017895
2025-02-11,138.80357360839844,250.74862670898438,16.020000457763672,16.302000188827513,-1.1007084793294724
2025-02-12,137.2310333251953,244.14405822753906,15.890000343322754,16.16100025177002,-1.1581032605525006
2025-02-13,137.7933349609375,246.48541259765625,15.100000381469727,16.110000228881837,-1.1373290140653418
2025-02-14,136.65919494628906,245.63665771484375,14.770000457763672,16.018500232696532,-1.227236386423062
2025-02-18,137.33587646484375,244.58306884765625,15.350000381469727,15.98750023841858,-1.1542602753320048
2025-02-19,138.96559143066406,240.65155029296875,15.270000457763672,15.998000240325927,-0.9612284266598627
2025-02-20,142.10116577148438,240.3979034423828,15.65999984741211,16.026000213623046,-0.6804355431513076
2025-02-21,146.29461669921875,233.3250732421875,18.209999084472656,16.185500144958496,-0.22145906120427786
2025-02-24,146.62820434570312,231.28614807128906,18.979999542236328,16.392000102996825,-0.16665195906218988
2025-02-25,149.07754516601562,236.4663848876953,19.43000030517578,16.4685001373291,-0.01396625294269428
2025-02-26,144.3980255126953,241.03204345703125,19.100000381469727,16.603000164031982,-0.4849117122250928
2025-02-27,144.8841094970703,239.50039672851562,21.1299991607666,16.831500148773195,-0.4228880677340659
2025-02-28,146.26602172851562,242.5636444091797,19.6299991607666,17.021000099182128,-0.3384852556812629
2025-03-03,148.66775512695312,240.14427185058594,22.780000686645508,17.338500118255617,-0.09583268970804078
2025-03-04,146.9522247314453,233.9884796142578,23.510000228881836,17.583000087738036,-0.17145069681477043
2025-03-05,146.6567840576172,237.0224609375,21.93000030517578,17.819000148773192,-0.2352117437371546
2025-03-06,147.35250854492188,237.5492706298828,24.8700008392334,18.27400016784668,-0.18013538558505804
2025-03-07,148.49188232421875,236.7298126220703,23.3700008392334,18.66750020980835,-0.06909031133529063
2025-03-10,150.23216247558594,236.45664978027344,27.860000610351562,19.23350019454956,0.08839366423694231
2025-03-11,146.463134765625,226.98391723632812,26.920000076293945,19.78900017738342,-0.12795076861696403
2025-03-12,142.46336364746094,222.75,24.229999542236328,20.199500131607056,-0.42965206145574353
2025-03-13,142.62680053710938,217.21856689453125,24.65999984741211,20.638000106811525,-0.34662864189701525
2025-03-14,142.86717224121094,218.955078125,21.770000457763672,20.97150011062622,-0.34686485020534347
2025-03-17,145.51126098632812,220.33059692382812,20.510000228881836,21.25850009918213,-0.12978247186143543
2025-03-18,143.2517852783203,217.50146484375,21.700000762939453,21.576000118255614,-0.2947933472762265
2025-03-19,142.40567016601562,219.99891662597656,19.899999618530273,21.807500076293945,-0.4006663748441512
2025-03-20,141.48263549804688,220.7305908203125,19.799999237060547,22.014500045776366,-0.49146710299483654
2025-03-21,139.84811401367188,221.5207977294922,19.280000686645508,22.06800012588501,-0.6459940982108613
2025-03-24,140.80960083007812,227.19854736328125,17.479999542236328,21.99300012588501,-0.6312208725444038
2025-03-25,139.9346466064453,225.0523223876953,17.149999618530273,21.879000091552733,-0.6820981890289295
2025-03-26,142.91525268554688,226.3790740966797,18.329999923706055,21.84050006866455,-0.4346134374309687
