Date,XLU,GILD,VIX,AvgVIX,zscore
2025-02-18,38.54190444946289,101.80941772460938,15.350000381469727,15.98750023841858,-0.28554267502366937
2025-02-19,38.744659423828125,104.1309585571289,15.270000457763672,15.998000240325927,-0.38906406655224124
2025-02-20,38.739830017089844,106.43315887451172,15.65999984741211,16.026000213623046,-0.5965816221013885
2025-02-21,38.74948501586914,106.35577392578125,18.209999084472656,16.185500144958496,-0.5847717997052344
2025-02-24,38.5563850402832,107.40047454833984,18.979999542236328,16.392000102996825,-0.7761659556578846
2025-02-25,38.36328887939453,107.88412475585938,19.43000030517578,16.4685001373291,-0.917585153235088
2025-02-26,38.52259826660156,106.84910583496094,19.100000381469727,16.603000164031982,-0.7442622638442454
2025-02-27,37.668148040771484,108.3290786743164,21.1299991607666,16.831500148773195,-1.3112395943541468
2025-02-28,38.24260711669922,110.57324981689453,19.6299991607666,17.021000099182128,-1.2185677039950242
2025-03-03,38.295711517333984,112.19833374023438,22.780000686645508,17.338500118255617,-1.3362695927165054
2025-03-04,37.672977447509766,110.98918914794922,23.510000228881836,17.583000087738036,-1.5457173177171897
2025-03-05,37.407466888427734,111.66631317138672,21.93000030517578,17.819000148773192,-1.7412486110904015
2025-03-06,36.63025665283203,112.24669647216797,24.8700008392334,18.27400016784668,-2.188762213727522
2025-03-07,37.310916900634766,113.57191467285156,23.3700008392334,18.66750020980835,-1.9601525016506165
2025-03-10,37.72124481201172,113.37843322753906,27.860000610351562,19.23350019454956,-1.733946710874392
2025-03-11,37.36885070800781,110.68932342529297,26.920000076293945,19.78900017738342,-1.6738941866159176
2025-03-12,37.25299072265625,110.26370239257812,24.229999542236328,20.199500131607056,-1.6949892455042128
2025-03-13,37.3447151184082,109.64462280273438,24.65999984741211,20.638000106811525,-1.5931340302286106
2025-03-14,38.07365036010742,108.55364227294922,21.770000457763672,20.97150011062622,-1.124726849293316
2025-03-17,38.232948303222656,109.35240173339844,20.510000228881836,21.25850009918213,-1.114745262554977
2025-03-18,37.96744155883789,107.37498474121094,21.700000762939453,21.576000118255614,-1.0738334376822771
2025-03-19,38.10743713378906,104.72543334960938,19.899999618530273,21.807500076293945,-0.766539569262988
2025-03-20,38.26191711425781,103.1279067993164,19.799999237060547,22.014500045776366,-0.5455733957918442
2025-03-21,38.01572036743164,104.30657196044922,19.280000686645508,22.06800012588501,-0.7759410239970358
2025-03-24,38.003562927246094,103.9753646850586,17.479999542236328,21.99300012588501,-0.7526317976517432
2025-03-25,37.39585876464844,105.09558868408203,17.149999618530273,21.879000091552733,-1.1619029925319406
