Date,KDP,GILD,VIX,AvgVIX,zscore
2024-05-06,31.62238883972168,61.53239440917969,13.489999771118164,16.095999813079835,-0.25780599122929426
2024-05-07,31.85796356201172,61.4572868347168,13.229999542236328,16.008499813079833,-0.16378554840019624
2024-05-08,31.754302978515625,60.9503059387207,13.0,15.868499803543092,-0.21585593723176463
2024-05-09,32.02756118774414,60.631099700927734,12.6899995803833,15.75749979019165,-0.1113933240308838
2024-05-10,32.06525421142578,61.92671585083008,12.550000190734863,15.519499826431275,-0.0704446509510951
2024-05-13,32.15005111694336,63.410099029541016,13.600000381469727,15.237999868392944,-0.006679016676049941
2024-05-14,32.197174072265625,63.51337814331055,13.420000076293945,14.988999891281129,0.014471923223536722
2024-05-15,31.85796356201172,62.912506103515625,12.449999809265137,14.700999927520751,-0.1349568174917993
2024-05-16,32.16889953613281,63.710533142089844,12.420000076293945,14.42199993133545,0.006914415113765407
2024-05-17,31.801416397094727,63.5791015625,11.989999771118164,14.085999965667725,-0.14467692878283064
2024-05-20,31.735462188720703,63.748085021972656,12.149999618530273,13.846499919891357,-0.16806889003526884
2024-05-21,31.999290466308594,63.17538833618164,11.859999656677246,13.654999923706054,-0.07245121790518119
2024-05-22,32.2913932800293,63.65420150756836,12.289999961853027,13.470999908447265,0.05546073149309717
2024-05-23,32.01813507080078,62.12386703491211,12.770000457763672,13.340999937057495,-0.08564234722998991
2024-05-24,32.21601104736328,61.66383743286133,11.930000305175781,13.185999965667724,-0.014531522863886308
2024-05-28,31.76372718811035,60.03023147583008,12.920000076293945,13.098499965667724,-0.23026231207453043
2024-05-29,31.71661376953125,59.617130279541016,14.279999732971191,13.02999997138977,-0.2575471392169751
2024-05-30,31.942760467529297,60.16167068481445,14.470000267028809,12.983999967575073,-0.15507348959446365
2024-05-31,32.27254867553711,60.340049743652344,12.920000076293945,12.895999956130982,-0.01783463419268023
2024-06-03,32.385623931884766,59.55141830444336,13.109999656677246,12.876999950408935,0.012385892043384198
2024-06-04,32.80963897705078,60.23678207397461,13.15999984741211,12.860499954223632,0.1978705158047024
2024-06-05,32.77194595336914,59.973899841308594,12.630000114440918,12.830499982833862,0.17738089576134053
2024-06-06,32.517539978027344,59.94573974609375,12.579999923706055,12.809499979019165,0.07367996142309281
2024-06-07,32.630611419677734,60.74375915527344,12.220000267028809,12.78600001335144,0.13533140719084752
2024-06-10,32.187747955322266,61.2601318359375,12.739999771118164,12.795499992370605,-0.03398778530756235
2024-06-11,31.876800537109375,60.92214584350586,12.850000381469727,12.757999992370605,-0.16674997987007253
2024-06-12,31.66950225830078,60.405765533447266,12.039999961853027,12.68899998664856,-0.2610241026264926
2024-06-13,32.09352493286133,59.67346954345703,11.9399995803833,12.663499975204468,-0.10362104112365698
2024-06-14,32.07468032836914,61.83079528808594,12.65999984741211,12.675499963760377,-0.06852328960215881
2024-06-17,32.68714141845703,61.08000564575195,12.75,12.713499975204467,0.16491143482300474
2024-06-18,32.498695373535156,60.015602111816406,12.300000190734863,12.721000003814698,0.06742386248238721
2024-06-20,32.234859466552734,65.09054565429688,13.279999732971191,12.792000007629394,0.060995197581033014
2024-06-21,32.39504623413086,67.16234588623047,13.199999809265137,12.8375,0.16698280233469842
2024-06-24,32.66830062866211,67.2193603515625,13.329999923706055,12.86549997329712,0.2788970175242719
2024-06-25,32.42331314086914,66.15496063232422,12.84000015258789,12.910999965667724,0.15848608979868992
2024-06-26,32.37620162963867,65.86985778808594,12.550000190734863,12.892499971389771,0.1337377569390854
2024-06-27,32.15005111694336,65.41368103027344,12.239999771118164,12.79049997329712,0.033013095427235864
2024-06-28,31.671199798583984,65.20460510253906,12.4399995803833,12.688999938964844,-0.16526810120469507
2024-07-01,31.14018440246582,65.23311614990234,12.220000267028809,12.653999948501587,-0.3799912918631042
2024-07-02,31.083288192749023,65.0050277709961,12.029999732971191,12.599999952316285,-0.40757711690497983
2024-07-03,31.026395797729492,63.28485107421875,12.09000015258789,12.546499967575073,-0.46472052334679076
2024-07-05,30.969499588012695,63.379886627197266,12.479999542236328,12.538999938964844,-0.48590507740353367
2024-07-08,30.618650436401367,64.19721221923828,12.369999885559082,12.528499937057495,-0.6119571272863522
2024-07-09,30.296249389648438,64.39679718017578,12.510000228881836,12.542999935150146,-0.7387133429422066
2024-07-10,30.296249389648438,65.337646484375,12.850000381469727,12.548499965667725,-0.7200745769516336
2024-07-11,30.751401901245117,66.49710083007812,12.920000076293945,12.551999950408936,-0.5125739746565919
2024-07-12,30.931568145751953,66.48758697509766,12.460000038146973,12.572999954223633,-0.43971817875976543
2024-07-15,30.978981018066406,67.29539489746094,13.119999885559082,12.631999969482422,-0.404492577649869
2024-07-16,30.969499588012695,68.0842056274414,13.1899995803833,12.658499956130981,-0.39270981159507196
2024-07-17,31.367759704589844,69.66181945800781,14.479999542236328,12.744999933242799,-0.1999909457901372
2024-07-18,31.42465591430664,69.86138916015625,15.930000305175781,12.926499938964843,-0.17297009214174444
2024-07-19,31.272933959960938,68.95853424072266,16.520000457763672,13.088499975204467,-0.25236835341283986
2024-07-22,31.13070297241211,68.81598663330078,14.90999984741211,13.173999977111816,-0.31285659465929194
2024-07-23,30.94105339050293,67.63754272460938,14.720000267028809,13.243499994277954,-0.41309131889417705
2024-07-24,31.073806762695312,69.85187530517578,18.040000915527344,13.503500032424927,-0.3154023071541137
2024-07-25,31.491029739379883,72.71248626708984,18.459999084472656,13.798999977111816,-0.08957847343958078
2024-07-26,31.99359703063965,73.18766784667969,16.389999389648438,14.00649995803833,0.12358952641736935
2024-07-29,32.3918571472168,73.87193298339844,16.600000381469727,14.214499998092652,0.29861064065008724
2024-07-30,32.35392379760742,74.17604064941406,17.690000534057617,14.488000011444091,0.28925598205683295
2024-07-31,32.50564193725586,72.28482055664062,16.360000610351562,14.70450005531311,0.31330046331202605
2024-08-01,32.77115249633789,72.6934814453125,18.59000015258789,15.029500055313111,0.4290414360115879
2024-08-02,33.25475311279297,72.95957946777344,23.389999389648438,15.575000047683716,0.6303777671095134
2024-08-05,32.52460861206055,71.11587524414062,38.56999969482422,16.885000038146973,0.29783258737815976
2024-08-06,32.69529342651367,70.50762939453125,27.709999084472656,17.644999980926514,0.35498312969636575
2024-08-07,32.79011917114258,70.32707214355469,27.850000381469727,18.394999980926514,0.3898511095446792
