Date,MS,GOOGL,VIX,AvgVIX,zscore
2025-02-28,128.9383544921875,169.4963836669922,19.6299991607666,17.021000099182128,1.4573478382425962
2025-03-03,125.08309173583984,166.24143981933594,22.780000686645508,17.338500118255617,1.2810094117080852
2025-03-04,117.90531158447266,170.13345336914062,23.510000228881836,17.583000087738036,0.6031344743678534
2025-03-05,119.8716812133789,172.2238006591797,21.93000030517578,17.819000148773192,0.6779659660729874
2025-03-06,115.62895965576172,171.55686950683594,24.8700008392334,18.27400016784668,0.38151171681763574
2025-03-07,115.55146789550781,173.05992126464844,23.3700008392334,18.66750020980835,0.3228748713342947
2025-03-10,108.18965148925781,165.2968292236328,27.860000610351562,19.23350019454956,0.04050746576713372
2025-03-11,108.52867889404297,163.47314453125,26.920000076293945,19.78900017738342,0.1301249543850116
2025-03-12,110.42725372314453,166.53256225585938,24.229999542236328,20.199500131607056,0.16580667629811813
2025-03-13,108.17996978759766,162.1975860595703,24.65999984741211,20.638000106811525,0.14863772893814564
2025-03-14,111.72525787353516,164.9181671142578,21.770000457763672,20.97150011062622,0.3203749828229342
2025-03-17,114.26315307617188,163.7222900390625,20.510000228881836,21.25850009918213,0.5537245413036128
2025-03-18,114.40843963623047,160.1147918701172,21.700000762939453,21.576000118255614,0.691390980978849
2025-03-19,116.09391784667969,163.32366943359375,19.899999618530273,21.807500076293945,0.7057565371104111
2025-03-20,116.6944808959961,162.23744201660156,19.799999237060547,22.014500045776366,0.7891894895358721
2025-03-21,116.37483215332031,163.42333984375,19.280000686645508,22.06800012588501,0.7234351748362404
2025-03-24,120.37539672851562,167.1005859375,17.479999542236328,21.99300012588501,0.8958953632849512
2025-03-25,121.27623748779297,169.9706268310547,17.149999618530273,21.879000091552733,0.8630047284763656
2025-03-26,118.37026977539062,164.4896240234375,18.329999923706055,21.84050006866455,0.8364282334684935
2025-03-27,115.27055358886719,161.6793975830078,18.690000534057617,21.7185001373291,0.7014336534890028
2025-03-28,111.715576171875,153.79673767089844,21.649999618530273,21.819500160217284,0.7102827247547695
2025-03-31,113.01358032226562,154.1056365966797,22.280000686645508,21.794500160217286,0.7972957621353883
2025-04-01,112.11272430419922,156.52725219726562,21.770000457763672,21.707500171661376,0.6443170089128967
2025-04-02,115.53209686279297,156.49734497070312,21.510000228881836,21.68650016784668,0.9031711385624899
2025-04-03,104.5474853515625,150.19920349121094,30.020000457763672,21.944000148773192,0.29620698483458274
2025-04-04,96.70133972167969,145.0968780517578,45.310001373291016,23.041000175476075,-0.11613525489602725
2025-04-07,97.75717163085938,146.24290466308594,46.97999954223633,23.99700012207031,-0.0767847178851431
2025-04-08,97.16629028320312,144.1999969482422,52.33000183105469,25.26750020980835,-0.04957755444964007
2025-04-09,108.19933319091797,158.1615753173828,33.619998931884766,25.73700017929077,0.2918615975546543
2025-04-10,103.23979949951172,152.29193115234375,40.720001220703125,26.540000247955323,0.12410740469988193
2025-04-11,104.73153686523438,156.59701538085938,37.560001373291016,27.32950029373169,0.08536185576105923
2025-04-14,105.69050598144531,158.52035522460938,30.889999389648438,27.84850025177002,0.09010646955916063
2025-04-15,106.97882843017578,155.76988220214844,30.1200008392334,28.269500255584717,0.2838493026723871
2025-04-16,104.47967529296875,152.8001708984375,32.63999938964844,28.906500244140624,0.19973605251156834
2025-04-17,105.75830841064453,150.63766479492188,29.649999618530273,29.399000263214113,0.3720961533121172
2025-04-21,102.96858215332031,147.1597137451172,33.81999969482422,30.126000213623048,0.28392694456194106
2025-04-22,106.92070007324219,150.94659423828125,30.56999969482422,30.780500221252442,0.4488836132288924
2025-04-23,108.79021453857422,154.81320190429688,28.450000762939453,31.3455002784729,0.4540219644443119
2025-04-24,111.97710418701172,158.7296142578125,26.469999313354492,31.75250024795532,0.5567344588637649
2025-04-25,112.37425994873047,161.40036010742188,24.84000015258789,32.06000022888183,0.4928686794940284
2025-04-28,112.19989776611328,160.05502319335938,25.149999618530273,32.23500022888184,0.5269772949784456
2025-04-29,112.56797790527344,159.60658264160156,24.170000076293945,32.32950019836426,0.5704800755241389
2025-04-30,112.6998062133789,158.2512664794922,24.700000762939453,32.476000213623045,0.6280244464564244
2025-05-01,114.00823211669922,160.74261474609375,24.600000381469727,32.63050022125244,0.6391651925416229
2025-05-02,117.38668060302734,163.46319580078125,22.68000030517578,32.26350021362305,0.7983235723242158
2025-05-05,116.78129577636719,163.64259338378906,23.639999389648438,31.18000011444092,0.7463792747538293
2025-05-06,115.54122924804688,162.6659698486328,24.760000228881836,30.069000148773192,0.6871881211453155
2025-05-07,116.29307556152344,150.85690307617188,23.549999237060547,28.630000019073485,1.158664384810684
2025-05-08,119.00756072998047,153.7469024658203,22.479999542236328,28.073000049591066,1.2618124596346476
2025-05-09,118.83180236816406,152.22216796875,21.899999618530273,27.131999969482422,1.3021171096980568
2025-05-12,124.06548309326172,157.91244506835938,18.389999389648438,26.173499870300294,1.4968408498564445
2025-05-13,126.30152130126953,158.97874450683594,18.219999313354492,25.539999866485594,1.6279734572942792
2025-05-14,127.9516830444336,164.79856872558594,18.6200008392334,24.964999866485595,1.547967417073683
2025-05-15,129.3870391845703,163.3934326171875,17.829999923706055,24.224499893188476,1.7055412026998371
2025-05-16,129.0648193359375,165.61573791503906,17.239999771118164,23.603999900817872,1.6031894614139102
2025-05-19,127.75640106201172,165.96450805664062,18.139999389648438,22.81999988555908,1.492290773780719
2025-05-20,126.08670043945312,163.4133758544922,18.09000015258789,22.195999908447266,1.4560116120628008
2025-05-21,122.34696197509766,167.97755432128906,20.8700008392334,21.816999912261963,1.0137382383262614
2025-05-22,123.28433227539062,170.27955627441406,20.280000686645508,21.507499980926514,1.0035539881224336
2025-05-23,123.09880828857422,167.88784790039062,22.290000915527344,21.380000019073485,1.0735746200962095
2025-05-27,126.16482543945312,172.3025360107422,18.959999084472656,21.070499992370607,1.1496721074898224
2025-05-28,124.50486755371094,171.76441955566406,19.309999465942383,20.82749996185303,1.0434207767078179
2025-05-29,125.13956451416016,171.26612854003906,19.18000030517578,20.551499938964845,1.1087761227423052
2025-05-30,125.01261901855469,171.1465606689453,18.56999969482422,20.249999904632567,1.1034048596374706
2025-06-02,125.37389373779297,168.44593811035156,18.360000610351562,20.033999919891357,1.2255019290827174
2025-06-03,125.64729309082031,165.6057586669922,17.690000534057617,19.736499977111816,1.3458755379963536
2025-06-04,125.13956451416016,167.46929931640625,17.610000610351562,19.378999996185303,1.2421388905306436
2025-06-05,127.54158020019531,167.6287841796875,18.479999542236328,19.125500011444093,1.417637029269476
2025-06-06,128.71331787109375,173.07984924316406,16.770000457763672,18.840000057220458,1.3145127809115025
2025-06-09,128.84024047851562,175.69395446777344,17.15999984741211,18.60300006866455,1.2322622579842946
2025-06-10,128.71331787109375,178.19833374023438,16.950000762939453,18.5310001373291,1.13472717054953
2025-06-11,128.70352172851562,176.95114135742188,17.260000228881836,18.483000183105467,1.177795940614646
2025-06-12,128.81092834472656,175.30482482910156,18.020000457763672,18.453000164031984,1.2437203597725623
2025-06-13,126.438232421875,174.27716064453125,20.81999969482422,18.60250015258789,1.1009273873291239
2025-06-16,127.81497955322266,176.3724365234375,19.110000610351562,18.696000194549562,1.1311311664629375
2025-06-17,127.02406311035156,175.5542755126953,21.600000381469727,18.869000244140626,1.1002377299171398
2025-06-18,129.39678955078125,172.93020629882812,20.139999389648438,18.971500205993653,1.371299312977095
2025-06-20,129.58233642578125,166.26522827148438,20.6200008392334,18.959000205993654,1.619394468244022
2025-06-23,130.8419189453125,164.81846618652344,19.829999923706055,18.93650016784668,1.7651779021342804
2025-06-24,132.69712829589844,166.3949432373047,17.479999542236328,18.69600009918213,1.8496780389335956
2025-06-25,134.47425842285156,170.29612731933594,16.760000228881836,18.586000156402587,1.8466365827856026
2025-06-26,136.45640563964844,173.1497039794922,16.59000015258789,18.450000190734862,1.8958493669519516
2025-06-27,137.37425231933594,178.12847900390625,16.31999969482422,18.307000160217285,1.7901720843318158
2025-06-30,137.54026794433594,175.83363342285156,16.729999542236328,18.21500015258789,1.8832947668877869
2025-07-01,137.74530029296875,175.44451904296875,16.829999923706055,18.138500118255614,1.9124207384637189
2025-07-02,139.4931182861328,178.23822021484375,16.639999389648438,18.086000061035158,1.9460693803019427
2025-07-03,140.74295043945312,179.126220703125,16.3799991607666,18.02449998855591,2.0091096778315336
2025-07-07,140.35238647460938,176.3923797607422,17.790000915527344,17.99000005722046,2.0756886466890934
2025-07-08,137.80389404296875,173.9678497314453,16.809999465942383,17.992000007629393,1.9687060907227196
2025-07-09,138.2139892578125,176.22276306152344,15.9399995803833,17.930999994277954,1.9204219048181879
2025-07-10,139.71766662597656,177.22052001953125,15.779999732971191,17.87249994277954,1.9987456949323046
2025-07-11,138.92677307128906,179.78475952148438,16.399999618530273,17.829499912261962,1.8490479309975005
2025-07-14,140.5769500732422,181.1516571044922,17.200000762939453,17.788499927520753,1.9254510822190734
2025-07-15,138.25303649902344,181.59066772460938,17.3799991607666,17.61649990081787,1.734819434867615
2025-07-16,136.49545288085938,182.55850219726562,17.15999984741211,17.5189998626709,1.5683114247823893
2025-07-17,137.5792999267578,183.1671142578125,16.520000457763672,17.264999866485596,1.6286507279986318
2025-07-18,137.51095581054688,184.643798828125,16.40999984741211,17.07849988937378,1.5716297107721426
2025-07-21,137.15943908691406,189.67247009277344,16.649999618530273,16.879999828338622,1.3684961612630393
2025-07-22,136.73956298828125,190.90966796875,16.5,16.71349983215332,1.2933833009523379
2025-07-23,138.8584442138672,189.8021697998047,15.369999885559082,16.60799984931946,1.492037005286342
2025-07-24,139.1416015625,191.73777770996094,15.390000343322754,16.539499855041505,1.4453978677251882
2025-07-25,139.6395721435547,192.74551391601562,14.930000305175781,16.4564998626709,1.4475458607869
2025-07-28,139.20018005371094,192.14686584472656,15.029999732971191,16.391999864578246,1.4354452657299919
2025-07-29,140.17662048339844,195.30975341796875,15.979999542236328,16.354499864578248,1.397968295806356
2025-07-30,141.52407836914062,196.08799743652344,15.479999542236328,16.28699984550476,1.4722242580653015
2025-07-31,140.06893920898438,191.46839904785156,16.719999313354492,16.290999841690063,1.52477636800383
2025-08-01,136.7554931640625,188.7046356201172,20.3799991607666,16.490999841690062,1.3720356193481895
2025-08-04,138.98739624023438,194.60133361816406,17.520000457763672,16.47749981880188,1.3331898014986818
2025-08-05,138.10252380371094,194.23216247558594,17.850000381469727,16.52949986457825,1.2794418838338055
2025-08-06,138.9283905029297,195.64898681640625,16.770000457763672,16.570999908447266,1.2919424814033174
2025-08-07,138.55477905273438,196.07801818847656,16.56999969482422,16.610499906539918,1.2487044106265264
2025-08-08,140.77684020996094,200.9669952392578,15.149999618530273,16.547999906539918,1.2445125315175758
2025-08-11,141.46511840820312,200.54794311523438,16.25,16.500499868392943,1.3111243876282057
2025-08-12,144.81787109375,202.88267517089844,14.729999542236328,16.367999887466432,1.4818982909544534
2025-08-13,145.27996826171875,201.5057830810547,14.489999771118164,16.234499883651733,1.5651011370865875
2025-08-14,146.0173797607422,202.48358154296875,14.829999923706055,16.149999856948853,1.5863533382237984
2025-08-15,142.2025146484375,203.44140625,15.09000015258789,16.08399987220764,1.265088149942037
2025-08-18,142.34999084472656,203.0423126220703,14.989999771118164,16.000999879837035,1.2902251933838735
2025-08-19,141.65191650390625,201.11666870117188,15.569999694824219,15.954499864578247,1.3052316752582718
2025-08-20,141.70108032226562,198.87171936035156,15.6899995803833,15.970499849319458,1.387791719955177
2025-08-21,141.62240600585938,199.30075073242188,16.600000381469727,16.030999851226806,1.3667904387815815
2025-08-22,145.53561401367188,205.62649536132812,14.220000267028809,15.995499849319458,1.4396364654665665
2025-08-25,145.1718292236328,208.02108764648438,14.789999961853027,15.98349986076355,1.3280993933384546
2025-08-26,146.4696807861328,206.6741180419922,14.619999885559082,15.915499877929687,1.4732629339870331
2025-08-27,146.87278747558594,207.01336669921875,14.850000381469727,15.883999919891357,1.4917391364931403
2025-08-28,147.65936279296875,211.16400146484375,14.430000305175781,15.769499969482421,1.4052528868507352
2025-08-29,147.95431518554688,212.43116760253906,15.359999656677246,15.518499994277954,1.3829819028865942
2025-09-02,146.3516845703125,210.8746795654297,17.170000076293945,15.500999975204468,1.3168228340236858
2025-09-03,146.03704833984375,230.14125061035156,16.350000381469727,15.425999975204467,0.6163668801115911
2025-09-04,148.0034942626953,231.7775421142578,15.300000190734863,15.352499961853027,0.7071527307984248
2025-09-05,145.60443115234375,234.4714813232422,15.180000305175781,15.282999992370605,0.431651326340027
2025-09-08,146.29269409179688,233.72247314453125,15.109999656677246,15.280999994277954,0.5098516638119893
2025-09-09,149.6651153564453,239.30490112304688,15.039999961853027,15.220499992370605,0.5680338951625923
2025-09-10,151.533203125,238.84552001953125,15.350000381469727,15.251500034332276,0.7250140577163711
2025-09-11,153.85362243652344,240.0438995361328,14.710000038146973,15.262500047683716,0.8578692968400541
2025-09-12,153.76512145996094,240.4733123779297,14.760000228881836,15.259000062942505,0.8361137354394691
2025-09-15,154.01092529296875,251.26864624023438,15.6899995803833,15.289000034332275,0.47546245865879333
2025-09-16,153.19485473632812,250.8192596435547,16.360000610351562,15.357500076293945,0.429719409438144
2025-09-17,154.7680206298828,249.19146728515625,15.720000267028809,15.365000104904174,0.6055041139049594
2025-09-18,156.5673065185547,251.68807983398438,15.699999809265137,15.365500116348267,0.6534683491879097
2025-09-19,157.22605895996094,254.3744354248047,15.449999809265137,15.308000087738037,0.6087773667571296
2025-09-22,158.01263427734375,252.18740844726562,16.100000381469727,15.402000093460083,0.7449000525163356
2025-09-23,158.061767578125,251.31858825683594,16.639999389648438,15.494500064849854,0.7791215711581941
2025-09-24,155.23011779785156,246.80471801757812,16.18000030517578,15.572500085830688,0.7241779650154826
2025-09-25,156.2821502685547,245.45652770996094,16.739999771118164,15.66700005531311,0.8508508484910178
2025-09-26,157.42269897460938,246.2055206298828,15.289999961853027,15.710000038146973,0.9105343282838853
2025-09-29,158.455078125,243.71890258789062,16.1200008392334,15.74800009727478,1.07571246608403
2025-09-30,156.2919921875,242.77020263671875,16.280000686645508,15.703500127792358,0.9459494407745043
2025-10-01,154.25674438476562,244.5677490234375,16.290000915527344,15.70050015449524,0.7293634920165752
2025-10-02,152.69342041015625,245.356689453125,16.6299991607666,15.767000102996827,0.5837853034565342
2025-10-03,154.9449920654297,245.0171356201172,16.649999618530273,15.84050006866455,0.765469333595549
2025-10-06,155.4365997314453,250.09024047851562,16.3700008392334,15.903500127792359,0.6243424400940689
2025-10-07,153.3521728515625,245.42657470703125,17.239999771118164,16.013500118255614,0.6309972498683327
2025-10-08,153.03753662109375,244.2881317138672,16.299999237060547,16.061000061035156,0.6472627992413743
2025-10-09,153.6471405029297,241.2023162841797,16.43000030517578,16.147000074386597,0.8016124620881984
