Date,BP,CL,VIX,AvgVIX,zscore
2025-03-18,32.31678771972656,86.79841613769531,21.700000762939453,21.576000118255614,-0.08538612040407643
2025-03-19,32.685096740722656,87.71985626220703,19.899999618530273,21.807500076293945,0.042557624641589874
2025-03-20,32.81730651855469,87.56465911865234,19.799999237060547,22.014500045776366,0.06565752661769848
2025-03-21,32.62843322753906,87.58405303955078,19.280000686645508,22.06800012588501,0.023153648619790055
2025-03-24,32.2129020690918,88.16600036621094,17.479999542236328,21.99300012588501,-0.04502522616368869
2025-03-25,32.382896423339844,86.8954086303711,17.149999618530273,21.879000091552733,-0.06563412797856553
2025-03-26,32.50566101074219,89.26201629638672,18.329999923706055,21.84050006866455,0.07375283949804508
2025-03-27,32.49622344970703,90.38713836669922,18.690000534057617,21.7185001373291,0.12443449233505653
2025-03-28,31.976806640625,90.02825927734375,21.649999618530273,21.819500160217284,-0.011817763910348236
2025-03-31,31.91069984436035,90.88179779052734,22.280000686645508,21.794500160217286,0.013080511357479846
2025-04-01,31.92958641052246,91.0757827758789,21.770000457763672,21.707500171661376,0.02653399011598201
2025-04-02,31.92958641052246,90.7363052368164,21.510000228881836,21.68650016784668,0.010587520126919062
2025-04-03,29.596961975097656,93.11261749267578,30.020000457763672,21.944000148773192,-0.4139714179833668
2025-04-04,26.80158805847168,88.90316009521484,45.310001373291016,23.041000175476075,-1.2542561647844395
2025-04-07,25.658885955810547,86.5074462890625,46.97999954223633,23.99700012207031,-1.6294556992523206
2025-04-08,24.657838821411133,85.93518829345703,52.33000183105469,25.26750020980835,-1.886439855375052
2025-04-09,26.348283767700195,87.51617431640625,33.619998931884766,25.73700017929077,-1.4236054704563086
2025-04-10,24.771163940429688,89.03894805908203,40.720001220703125,26.540000247955323,-1.714596005831148
2025-04-11,25.111143112182617,91.17276763916016,37.560001373291016,27.32950029373169,-1.5362144454279905
2025-04-14,25.413345336914062,92.12329864501953,30.889999389648438,27.84850025177002,-1.4220996689107461
2025-04-15,25.6966609954834,91.4249496459961,30.1200008392334,28.269500255584717,-1.3897799758138605
2025-04-16,26.121633529663086,90.67811584472656,32.63999938964844,28.906500244140624,-1.3271761885717575
2025-04-17,26.744924545288086,93.14574432373047,29.649999618530273,29.399000263214113,-1.0679916766026658
2025-04-21,26.518274307250977,92.3654556274414,33.81999969482422,30.126000213623048,-1.1567429994211784
2025-04-22,27.26433753967285,93.4480972290039,30.56999969482422,30.780500221252442,-0.9343955335521633
2025-04-23,27.009353637695312,91.57542419433594,28.450000762939453,31.3455002784729,-1.0809728880009302
2025-04-24,27.38710594177246,90.41474914550781,26.469999313354492,31.75250024795532,-1.0486628575106491
2025-04-25,27.566539764404297,91.59494018554688,24.84000015258789,32.06000022888183,-0.9519799777273407
2025-04-28,27.50987434387207,88.71765899658203,25.149999618530273,32.23500022888184,-1.1001613835388946
2025-04-29,26.508831024169922,90.05388641357422,24.170000076293945,32.32950019836426,-1.2674963006768853
2025-04-30,25.932756423950195,89.9173355102539,24.700000762939453,32.476000213623045,-1.4063285089281417
2025-05-01,26.329397201538086,88.45431518554688,24.600000381469727,32.63050022125244,-1.3838789626614856
2025-05-02,26.556049346923828,88.24949645996094,22.68000030517578,32.26350021362305,-1.3414012081794933
2025-05-05,27.557096481323242,88.5030746459961,23.639999389648438,31.18000011444092,-1.099386578563485
2025-05-06,26.820476531982422,88.75667572021484,24.760000228881836,30.069000148773192,-1.256795306968185
2025-05-07,26.565492630004883,88.63963317871094,23.549999237060547,28.630000019073485,-1.320904439665272
2025-05-08,26.999910354614258,88.59086608886719,22.479999542236328,28.073000049591066,-1.223338876188833
2025-05-09,28.114280700683594,87.59600830078125,21.899999618530273,27.131999969482422,-1.0139189816211431
2025-05-12,28.510923385620117,86.94252014160156,18.389999389648438,26.173499870300294,-0.9534423857451971
2025-05-13,28.860342025756836,85.71357727050781,18.219999313354492,25.539999866485594,-0.9308519839266661
2025-05-14,28.671466827392578,85.4112319946289,18.6200008392334,24.964999866485595,-0.9884695371806501
2025-05-15,28.435373306274414,87.42044067382812,17.829999923706055,24.224499893188476,-0.9483588821291946
2025-05-16,28.560131072998047,88.98100280761719,17.239999771118164,23.603999900817872,-0.8463765891356579
2025-05-19,28.214645385742188,89.47842407226562,18.139999389648438,22.81999988555908,-0.9024251298970057
2025-05-20,28.022708892822266,89.7222671508789,18.09000015258789,22.195999908447266,-0.9350899460963025
2025-05-21,27.71561050415039,89.41015625,20.8700008392334,21.816999912261963,-1.020341299095705
2025-05-22,27.773193359375,88.65913391113281,20.280000686645508,21.507499980926514,-1.0423833583329434
2025-05-23,27.917144775390625,90.3074722290039,22.290000915527344,21.380000019073485,-0.9318660056460281
2025-05-27,27.974721908569336,90.15142059326172,18.959999084472656,21.070499992370607,-0.9259614856228883
2025-05-28,27.773193359375,89.49794006347656,19.309999465942383,20.82749996185303,-1.002981643651234
2025-05-29,27.99391746520996,90.02462768554688,19.18000030517578,20.551499938964845,-0.9275050625190145
2025-05-30,27.926740646362305,90.64884948730469,18.56999969482422,20.249999904632567,-0.9136245685513709
2025-06-02,28.387386322021484,89.66374969482422,18.360000610351562,20.033999919891357,-0.8540130680431208
2025-06-03,28.368192672729492,88.38604736328125,17.690000534057617,19.736499977111816,-0.9184432000646603
2025-06-04,27.753997802734375,87.97638702392578,17.610000610351562,19.378999996185303,-1.078866750998109
2025-06-05,27.878753662109375,87.92762756347656,18.479999542236328,19.125500011444093,-1.0524804677215855
2025-06-06,28.109081268310547,88.01541137695312,16.770000457763672,18.840000057220458,-0.9954132786040321
2025-06-09,28.27222442626953,88.62987518310547,17.15999984741211,18.60300006866455,-0.9290492356652039
2025-06-10,29.011178970336914,89.67350769042969,16.950000762939453,18.5310001373291,-0.7101681865936166
2025-06-11,29.56779670715332,89.83930969238281,17.260000228881836,18.483000183105467,-0.5744343524968797
2025-06-12,29.67336082458496,90.84391784667969,18.020000457763672,18.453000164031984,-0.5029790989449847
