Date,XLU,UPS,VIX,AvgVIX,zscore
2024-10-25,38.48374938964844,125.28095245361328,20.329999923706055,19.65900001525879,1.0535799883605472
2024-10-28,38.78538131713867,123.37572479248047,19.799999237060547,19.8125,1.0200595658943752
2024-10-29,37.95710372924805,122.43678283691406,19.34000015258789,19.816499996185303,0.7122565942807382
2024-10-30,37.86613464355469,121.97187805175781,20.350000381469727,19.889000034332277,0.6550079776679548
2024-10-31,38.258731842041016,122.2088851928711,23.15999984741211,20.022500038146973,0.7874232951916214
2024-11-01,37.406517028808594,122.19976806640625,21.8799991607666,20.15600004196167,0.5327342867912872
2024-11-04,36.96125411987305,121.24258422851562,21.979999542236328,20.123000049591063,0.3379497655693316
2024-11-05,37.51663589477539,122.00833129882812,20.489999771118164,20.076500034332277,0.5531627772089778
2024-11-06,37.12883377075195,122.08126068115234,16.270000457763672,19.84700002670288,0.4422605528966383
2024-11-07,37.19585418701172,122.29093170166016,15.199999809265137,19.56050000190735,0.475829848433253
2024-11-08,37.90922546386719,120.73209381103516,14.9399995803833,19.28450002670288,0.5875200258057314
2024-11-11,38.014556884765625,119.97547912597656,14.970000267028809,19.048000001907347,0.5698984700400493
2024-11-12,37.57887649536133,118.63541412353516,14.710000038146973,18.751500034332274,0.353161016224236
2024-11-13,37.511844635009766,121.86247253417969,14.020000457763672,18.473500061035157,0.542282793669351
2024-11-14,37.3825798034668,120.91442108154297,14.3100004196167,18.233500051498414,0.44230871435819646
2024-11-15,37.94274139404297,122.21802520751953,16.139999389648438,18.13899998664856,0.6937991499132939
2024-11-18,38.27309799194336,124.70038604736328,15.579999923706055,17.99949994087219,0.953151946537437
2024-11-19,38.51727294921875,122.91932678222656,16.350000381469727,17.906999921798707,0.9105459384978236
2024-11-20,38.53641891479492,121.8949966430664,17.15999984741211,17.802999925613403,0.8498796121936523
2024-11-21,39.206703186035156,121.23057556152344,16.8700008392334,17.692499971389772,1.0066796302048726
2024-11-22,38.99604415893555,124.414306640625,15.239999771118164,17.437999963760376,1.1501696766356164
2024-11-25,39.06785583496094,126.92436218261719,14.600000381469727,17.178000020980836,1.3342287253580798
2024-11-26,39.69026565551758,124.54350280761719,14.100000381469727,16.916000032424925,1.3655319788369615
2024-11-27,39.69026565551758,125.20791625976562,14.100000381469727,16.603500032424925,1.4085848913909134
2024-11-29,39.70463180541992,125.24484252929688,13.510000228881836,16.121000051498413,1.4152610963695476
2024-12-02,38.852413177490234,123.67605590820312,13.34000015258789,15.694000101089477,1.0595069005455622
2024-12-03,38.51727294921875,119.6987075805664,13.300000190734863,15.260000133514405,0.7018550451838956
2024-12-04,38.512481689453125,118.84048461914062,13.449999809265137,14.908000135421753,0.6448150187203195
2024-12-05,38.632179260253906,117.7423324584961,13.539999961853027,14.77150011062622,0.6093458319533057
2024-12-06,38.153404235839844,115.91515350341797,12.770000457763672,14.650000143051148,0.3481949945124253
2024-12-09,37.67462921142578,118.60977935791016,14.1899995803833,14.612500143051147,0.38004976438271504
2024-12-10,37.401729583740234,120.16934204101562,14.180000305175781,14.573000144958495,0.3997385430822034
2024-12-11,37.1671257019043,119.15423583984375,13.579999923706055,14.51650013923645,0.26401130325290767
2024-12-12,37.14797592163086,119.0250473022461,13.920000076293945,14.511500120162964,0.2499303554582984
2024-12-13,37.17192077636719,118.82202911376953,13.8100004196167,14.486500120162964,0.2439145568697148
2024-12-16,36.87507629394531,118.62822723388672,14.6899995803833,14.414000129699707,0.14284870943427622
2024-12-17,36.721866607666016,117.4931640625,15.869999885559082,14.428500127792358,0.023617124212899132
2024-12-18,35.85529708862305,114.2633056640625,27.6200008392334,14.992000150680543,-0.44405071795282786
2024-12-19,36.01808166503906,113.1836166381836,24.09000015258789,15.338500165939331,-0.4654766077036491
2024-12-20,36.59260559082031,115.97975158691406,18.360000610351562,15.41300015449524,-0.11299029372330582
2024-12-23,36.71714782714844,116.04434967041016,16.780000686645508,15.490000200271606,-0.07167065714353119
2024-12-24,36.91990280151367,116.51498413085938,14.270000457763672,15.473500204086303,0.01927955828309096
2024-12-26,36.833011627197266,116.60726928710938,14.729999542236328,15.505000162124634,-0.0006481761397347782
2024-12-27,36.726806640625,116.37655639648438,15.949999809265137,15.597500133514405,-0.04726430790628611
2024-12-30,36.572330474853516,115.64753723144531,17.399999618530273,15.792000102996827,-0.14056251731255717
2024-12-31,36.53853988647461,116.3673324584961,17.350000381469727,15.992500114440919,-0.10399603146343513
2025-01-02,36.81852722167969,114.30945587158203,17.93000030517578,16.224000120162962,-0.15386145538219442
2025-01-03,37.20954132080078,114.23562622070312,16.1299991607666,16.358000087738038,-0.04205987748685209
2025-01-06,36.79438400268555,114.62319946289062,16.040000915527344,16.483000135421754,-0.1407299752522618
2025-01-07,36.70267105102539,115.33377075195312,17.81999969482422,16.73550009727478,-0.12203144417693568
2025-01-08,36.69301223754883,116.97639465332031,17.700000762939453,16.911000156402586,-0.018471976290564313
2025-01-10,36.485435485839844,113.76498413085938,19.540000915527344,17.179000186920167,-0.28845770062985676
2025-01-13,36.06062698364258,115.3614730834961,19.190000534057617,17.459500217437743,-0.311669642051343
2025-01-14,36.53370666503906,116.12739562988281,18.709999084472656,17.69900016784668,-0.1209846321290126
2025-01-15,37.069549560546875,117.631591796875,16.1200008392334,17.814500188827516,0.13625292654838186
2025-01-16,38.006065368652344,119.91095733642578,16.600000381469727,17.910000228881835,0.5631857138496179
2025-01-17,38.05916213989258,119.71715545654297,15.970000267028809,17.915000247955323,0.5664591162997588
2025-01-21,38.64328384399414,122.61481475830078,15.0600004196167,17.287000226974488,0.9283857380441957
2025-01-22,37.80813980102539,122.31949615478516,15.100000381469727,16.837500238418578,0.6602411969952819
2025-01-23,37.98675537109375,123.29769897460938,15.020000457763672,16.670500230789184,0.776883560109393
2025-01-24,38.37294006347656,122.76245880126953,14.850000381469727,16.574000215530397,0.8573465390955377
2025-01-27,37.48470687866211,125.74314880371094,17.899999618530273,16.755500173568727,0.7856528600999754
2025-01-28,36.968177795410156,124.9679946899414,16.40999984741211,16.839500188827515,0.581414690877945
2025-01-29,37.04541015625,123.45457458496094,16.559999465942383,16.870000171661378,0.5063752958807143
2025-01-30,37.81779098510742,106.03177642822266,15.84000015258789,16.792000198364256,-0.39229896848719953
2025-01-31,37.59572982788086,105.41348266601562,16.43000030517578,16.74600019454956,-0.4985736405634764
2025-02-03,37.798484802246094,102.70040130615234,18.6200008392334,16.780500221252442,-0.6139230392782051
2025-02-04,37.465396881103516,103.14334869384766,17.209999084472656,16.834500217437743,-0.6845349913793856
2025-02-05,37.8419303894043,103.26331329345703,15.770000457763672,16.821000194549562,-0.5644934254579007
2025-02-06,37.798484802246094,104.71214294433594,15.5,16.70500020980835,-0.48356544860963124
2025-02-07,37.72124481201172,104.37992858886719,16.540000915527344,16.647000217437743,-0.5281224437532667
2025-02-10,38.13157653808594,105.34889221191406,15.8100004196167,16.46050019264221,-0.34298976949958276
2025-02-11,38.32467269897461,105.6903305053711,16.020000457763672,16.302000188827513,-0.26329114881294946
2025-02-12,38.25708770751953,105.441162109375,15.890000343322754,16.16100025177002,-0.29958814510483556
2025-02-13,38.3439826965332,106.71466064453125,15.100000381469727,16.110000228881837,-0.19115870839642649
2025-02-14,38.1846809387207,107.24989318847656,14.770000457763672,16.018500232696532,-0.20397426954918554
2025-02-18,38.54190444946289,108.03614044189453,15.350000381469727,15.98750023841858,-0.04651618096571595
2025-02-19,38.744659423828125,107.64302825927734,15.270000457763672,15.998000240325927,-0.011535345106079651
2025-02-20,38.739830017089844,109.14066314697266,15.65999984741211,16.026000213623046,0.0840690166667233
2025-02-21,38.74948501586914,108.887939453125,18.209999084472656,16.185500144958496,0.07057168734288488
2025-02-24,38.5563850402832,108.72881317138672,18.979999542236328,16.392000102996825,0.002685451504617903
2025-02-25,38.36328887939453,110.5540542602539,19.43000030517578,16.4685001373291,0.06338413565583496
2025-02-26,38.52259826660156,109.412109375,19.100000381469727,16.603000164031982,0.03688799731545973
2025-02-27,37.668148040771484,110.10476684570312,21.1299991607666,16.831500148773195,-0.1729936725272484
2025-02-28,38.24260711669922,111.41520690917969,19.6299991607666,17.021000099182128,0.08320269019109755
