Date,PEP,AVGO,VIX,AvgVIX,zscore
2024-05-03,163.91354370117188,125.25248718261719,13.489999771118164,16.18099980354309,0.865137958964414
2024-05-06,163.60650634765625,128.40805053710938,13.489999771118164,16.095999813079835,0.8505108438000741
2024-05-07,165.65365600585938,127.70245361328125,13.229999542236328,16.008499813079833,1.0362904198758442
2024-05-08,165.0860137939453,129.88389587402344,13.0,15.868499803543092,0.993395526847375
2024-05-09,165.6908721923828,127.95332336425781,12.6899995803833,15.75749979019165,1.0408123156730926
2024-05-10,167.30068969726562,130.61199951171875,12.550000190734863,15.519499826431275,1.200851412897302
2024-05-13,168.33358764648438,131.07359313964844,13.600000381469727,15.237999868392944,1.2981358951942505
2024-05-14,167.37513732910156,135.24049377441406,13.420000076293945,14.988999891281129,1.2278077865404127
2024-05-15,166.99363708496094,140.74209594726562,12.449999809265137,14.700999927520751,1.2164941532241251
2024-05-16,170.39007568359375,138.38621520996094,12.420000076293945,14.42199993133545,1.5195780301787019
2024-05-17,169.5339813232422,136.7359161376953,11.989999771118164,14.085999965667725,1.433443743883193
2024-05-20,167.7845458984375,138.57241821289062,12.149999618530273,13.846499919891357,1.28003563244835
2024-05-21,168.50111389160156,137.11907958984375,11.859999656677246,13.654999923706054,1.3398285391914888
2024-05-22,169.44091796875,136.43702697753906,12.289999961853027,13.470999908447265,1.423561735111691
2024-05-23,166.81683349609375,136.53990173339844,12.770000457763672,13.340999937057495,1.1819460695391801
2024-05-24,165.62576293945312,137.96580505371094,11.930000305175781,13.185999965667724,1.078262965366377
2024-05-28,161.3359832763672,138.4175567626953,12.920000076293945,13.098499965667724,0.6845072431348429
2024-05-29,159.26087951660156,136.2831573486328,14.279999732971191,13.02999997138977,0.4838226909386547
2024-05-30,158.63742065429688,133.6774139404297,14.470000267028809,12.983999967575073,0.4150013025544089
2024-05-31,160.8893280029297,130.1955108642578,12.920000076293945,12.895999956130982,0.6076191435647386
2024-06-03,159.33531188964844,129.54383850097656,13.109999656677246,12.876999950408935,0.46143843142556557
2024-06-04,161.810546875,130.41796875,13.15999984741211,12.860499954223632,0.6935637301160786
2024-06-05,161.43833923339844,138.48031616210938,12.630000114440918,12.830499982833862,0.6942215966621875
2024-06-06,161.16848754882812,137.32196044921875,12.579999923706055,12.809499979019165,0.6643012074807629
2024-06-07,160.4134979248047,137.84820556640625,12.220000267028809,12.78600001335144,0.5969402225236194
2024-06-10,155.59283447265625,141.1634979248047,12.739999771118164,12.795499992370605,0.16664091897087302
2024-06-11,154.81442260742188,143.17832946777344,12.850000381469727,12.757999992370605,0.103580165187422
2024-06-12,153.6514434814453,146.55731201171875,12.039999961853027,12.68899998664856,0.010965257404867892
2024-06-13,153.1824951171875,164.53802490234375,11.9399995803833,12.663499975204468,0.04574739807152031
2024-06-14,153.6326904296875,170.0308380126953,12.65999984741211,12.675499963760377,0.11111648270996846
2024-06-17,155.81793212890625,179.2259979248047,12.75,12.713499975204467,0.35260636804648965
2024-06-18,156.1367950439453,176.6437225341797,12.300000190734863,12.721000003814698,0.37081256474367946
2024-06-20,156.32435607910156,169.9837646484375,13.279999732971191,12.792000007629394,0.35920845633178594
2024-06-21,156.88710021972656,162.5427703857422,13.199999809265137,12.8375,0.37882371509326696
2024-06-24,157.6374053955078,156.5291748046875,13.329999923706055,12.86549997329712,0.4219360679540399
2024-06-25,156.9527587890625,155.406494140625,12.84000015258789,12.910999965667724,0.35390720741289805
2024-06-26,156.38064575195312,156.50852966308594,12.550000190734863,12.892499971389771,0.30591499496524394
2024-06-27,155.93048095703125,155.9835662841797,12.239999771118164,12.79049997329712,0.26211046791904147
2024-06-28,154.68310546875,157.83865356445312,12.4399995803833,12.688999938964844,0.15509620881240574
2024-07-01,152.7698516845703,161.30604553222656,12.220000267028809,12.653999948501587,-0.006345064869775704
2024-07-02,153.41697692871094,162.9458465576172,12.029999732971191,12.599999952316285,0.060467022661585546
2024-07-03,152.49786376953125,169.99855041503906,12.09000015258789,12.546499967575073,0.0062927489870799255
2024-07-05,154.1766357421875,167.45135498046875,12.479999542236328,12.538999938964844,0.15009782460384646
2024-07-08,152.04766845703125,171.6343994140625,12.369999885559082,12.528499937057495,-0.028136113064403317
2024-07-09,151.8413543701172,170.40065002441406,12.510000228881836,12.542999935150146,-0.052522619796227674
2024-07-10,153.4263458251953,171.51937866210938,12.850000381469727,12.548499965667725,0.09854259808298103
2024-07-11,153.7639923095703,167.71090698242188,12.920000076293945,12.551999950408936,0.11315950365493775
2024-07-12,156.0430145263672,167.1918182373047,12.460000038146973,12.572999954223633,0.321137966184971
2024-07-15,153.6795654296875,168.52197265625,13.119999885559082,12.631999969482422,0.10889166675617709
2024-07-16,154.52365112304688,166.5164337158203,13.1899995803833,12.658499956130981,0.17805092259553051
2024-07-17,159.33493041992188,153.3429718017578,14.479999542236328,12.744999933242799,0.5646975870163711
2024-07-18,159.78512573242188,157.8062286376953,15.930000305175781,12.926499938964843,0.6255981332660653
2024-07-19,158.837890625,154.6898193359375,16.520000457763672,13.088499975204467,0.5246931527623182
2024-07-22,157.24346923828125,158.3370819091797,14.90999984741211,13.173999977111816,0.3934436829617003
2024-07-23,155.94921875,161.0012664794922,14.720000267028809,13.243499994277954,0.2856170668580729
2024-07-24,157.72181701660156,148.78143310546875,18.040000915527344,13.503500032424927,0.39609554356171556
2024-07-25,160.39474487304688,146.736572265625,18.459999084472656,13.798999977111816,0.6337881142804412
2024-07-26,162.01727294921875,149.0665283203125,16.389999389648438,14.00649995803833,0.7935729855444785
2024-07-29,162.4486846923828,147.68035888671875,16.600000381469727,14.214499998092652,0.8273528055914251
2024-07-30,162.4205322265625,141.09365844726562,17.690000534057617,14.488000011444091,0.7961678739865744
2024-07-31,161.9422149658203,157.96353149414062,16.360000610351562,14.70450005531311,0.8252644383793183
2024-08-01,164.08995056152344,144.5344696044922,18.59000015258789,15.029500055313111,0.9650995958093719
2024-08-02,166.97857666015625,141.38858032226562,23.389999389648438,15.575000047683716,1.2179107923309422
2024-08-05,163.22708129882812,139.67796325683594,38.56999969482422,16.885000038146973,0.8644245874146139
2024-08-06,161.77340698242188,141.4868621826172,27.709999084472656,17.644999980926514,0.7381795487338305
2024-08-07,161.1168975830078,133.9661865234375,27.850000381469727,18.394999980926514,0.644977302503603
2024-08-08,161.66085815429688,143.27610778808594,23.790000915527344,18.938500022888185,0.7355631171301413
2024-08-09,161.6796417236328,145.75347900390625,20.3700008392334,19.334000062942504,0.7480482592167504
2024-08-12,160.76986694335938,146.10739135742188,20.709999084472656,19.713500022888184,0.6656609428811084
2024-08-13,161.66085815429688,153.51995849609375,18.1200008392334,19.96000008583069,0.7800240575128522
2024-08-14,162.91763305664062,155.02406311035156,16.190000534057617,20.045500135421754,0.9024851327980429
2024-08-15,161.8015594482422,163.32138061523438,15.229999542236328,20.01050009727478,0.8355439226289268
2024-08-16,161.8953399658203,162.91830444335938,14.800000190734863,19.92450008392334,0.8424453774174555
2024-08-19,163.0207977294922,164.8746795654297,14.649999618530273,19.91150007247925,0.9547558983289706
2024-08-20,164.92466735839844,163.14442443847656,15.880000114440918,19.969500064849854,1.1228711376988911
2024-08-21,164.32443237304688,162.97731018066406,16.270000457763672,19.88100004196167,1.0667763429893045
2024-08-22,164.82151794433594,159.595458984375,17.549999237060547,19.835500049591065,1.0979525619219204
2024-08-23,164.94342041015625,163.54750061035156,15.859999656677246,19.809000062942506,1.1263504919490916
2024-08-26,165.03721618652344,156.92144775390625,16.149999618530273,19.786500024795533,1.1062440388373396
2024-08-27,164.40882873535156,158.66151428222656,15.430000305175781,19.67350001335144,1.055829936354517
2024-08-28,163.11456298828125,155.50576782226562,17.110000610351562,19.71100001335144,0.9227419187668
2024-08-29,161.3982696533203,154.27691650390625,15.649999618530273,19.56399998664856,0.7590866233475553
2024-08-30,162.13919067382812,160.06736755371094,15.0,19.144500017166138,0.8525659132962817
2024-09-03,166.50967407226562,150.2069091796875,20.719999313354492,18.25199999809265,1.212930058162193
2024-09-04,167.4287872314453,151.51441955566406,21.31999969482422,17.932500028610228,1.3033898066266882
2024-09-05,168.16033935546875,150.2364044189453,19.899999618530273,17.534999990463255,1.365325893399403
2024-09-06,167.5885772705078,134.68385314941406,22.3799991607666,17.46449990272522,1.245080875182245
2024-09-09,168.391845703125,138.43927001953125,19.450000762939453,17.41849989891052,1.3354789147527213
2024-09-10,168.03271484375,145.70436096191406,19.079999923706055,17.336999940872193,1.333882768864093
2024-09-11,166.11434936523438,155.59429931640625,17.690000534057617,17.315499925613402,1.1998454593066852
2024-09-12,167.5035400390625,161.77792358398438,17.06999969482422,17.359499883651733,1.354831719798466
2024-09-13,167.6074676513672,164.8550262451172,16.559999465942383,17.425999879837036,1.3777740759197248
2024-09-16,167.46572875976562,161.2470703125,17.139999389648438,17.542999839782716,1.3490397285598446
2024-09-17,167.1444091796875,159.7232666015625,17.610000610351562,17.690999889373778,1.3127854767073548
2024-09-18,165.57569885253906,158.93679809570312,18.229999542236328,17.80849986076355,1.1646642273879748
2024-09-19,165.0559539794922,165.1309051513672,16.329999923706055,17.81149983406067,1.1436036829569192
2024-09-20,161.7672882080078,168.7606201171875,16.149999618530273,17.741499853134155,0.8559902214199874
2024-09-23,162.64617919921875,170.575439453125,15.890000343322754,17.742999887466432,0.9449414734584856
2024-09-24,160.5765838623047,172.44944763183594,15.390000343322754,17.704999923706055,0.7621625704748962
2024-09-25,160.08517456054688,173.12017822265625,15.40999984741211,17.70399990081787,0.7197430075561289
2024-09-26,160.35922241210938,175.655029296875,15.369999885559082,17.616999864578247,0.7560248207942091
2024-09-27,160.6521759033203,170.328857421875,16.959999084472656,17.682499837875366,0.7599317534138572
2024-09-30,160.69944763183594,170.14144897460938,16.729999542236328,17.768999814987183,0.7634789962484443
2024-10-01,161.95631408691406,165.1802215576172,19.260000228881836,17.69599986076355,0.8578873170832173
2024-10-02,160.22694396972656,168.32662963867188,18.899999618530273,17.574999856948853,0.7120154848375452
2024-10-03,159.26303100585938,169.539794921875,20.489999771118164,17.604499864578248,0.6283634978018515
2024-10-04,158.73382568359375,174.22483825683594,19.209999084472656,17.44599986076355,0.599880537892892
2024-10-07,158.01559448242188,172.68618774414062,22.639999389648438,17.605499792099,0.5269482057941108
2024-10-08,161.04908752441406,178.25892639160156,21.420000076293945,17.722499799728393,0.8309639287125952
2024-10-09,163.05250549316406,183.40756225585938,20.860000610351562,17.88099980354309,1.038118289174984
2024-10-10,163.47776794433594,183.151123046875,20.93000030517578,18.07399983406067,1.0762341786237035
2024-10-11,165.19769287109375,178.99868774414062,20.459999084472656,18.268999814987183,1.2168683104308553
2024-10-14,166.41677856445312,179.81732177734375,19.700000762939453,18.396999883651734,1.3328775762216614
2024-10-15,166.22775268554688,173.57386779785156,20.639999389648438,18.548499822616577,1.2883424399897276
2024-10-16,164.8858642578125,174.4024200439453,19.579999923706055,18.615999841690062,1.1681542834269225
2024-10-17,165.06539916992188,179.04798889160156,19.110000610351562,18.75499987602234,1.2048786813326822
2024-10-18,165.43394470214844,177.430419921875,18.030000686645508,18.8489999294281,1.2318549906331953
2024-10-21,165.38668823242188,177.529052734375,18.3700008392334,18.97299995422363,1.2279238463334967
2024-10-22,164.7818603515625,176.9273681640625,18.200000762939453,19.11349997520447,1.1695192272025274
2024-10-23,163.43997192382812,171.1376190185547,19.239999771118164,19.30499997138977,1.020605944513395
2024-10-24,162.69342041015625,169.00718688964844,19.079999923706055,19.49049997329712,0.9424926834047945
2024-10-25,162.34373474121094,170.63462829589844,20.329999923706055,19.65900001525879,0.9172989762283343
2024-10-28,160.50096130371094,169.66802978515625,19.799999237060547,19.8125,0.7431145997056348
2024-10-29,158.28964233398438,176.789306640625,19.34000015258789,19.816499996185303,0.5700367037582148
2024-10-30,157.07058715820312,174.22483825683594,20.350000381469727,19.889000034332277,0.4464528840841004
2024-10-31,156.94773864746094,167.44879150390625,23.15999984741211,20.022500038146973,0.40571077806420786
2024-11-01,156.4846954345703,166.61041259765625,21.8799991607666,20.15600004196167,0.35935796039069823
2024-11-04,157.1934356689453,166.24545288085938,21.979999542236328,20.123000049591063,0.4231526287982413
2024-11-05,158.6204071044922,171.52232360839844,20.489999771118164,20.076500034332277,0.5776884829788573
2024-11-06,155.653076171875,177.0950469970703,16.270000457763672,19.84700002670288,0.328150136868651
2024-11-07,154.9821014404297,181.2967987060547,15.199999809265137,19.56050000190735,0.28449185926487736
2024-11-08,156.0310821533203,181.12913513183594,14.9399995803833,19.28450002670288,0.38052877981616684
2024-11-11,155.22779846191406,176.4638214111328,14.970000267028809,19.048000001907347,0.28618014689057064
2024-11-12,155.30340576171875,173.8105926513672,14.710000038146973,18.751500034332274,0.28163894942928286
2024-11-13,155.68142700195312,171.20668029785156,14.020000457763672,18.473500061035157,0.30520837468392475
2024-11-14,156.06886291503906,168.0504608154297,14.3100004196167,18.233500051498414,0.32724911433216985
2024-11-15,149.89791870117188,162.586181640625,16.139999389648438,18.13899998664856,-0.26571423021422924
2024-11-18,149.62388610839844,163.40484619140625,15.579999923706055,17.99949994087219,-0.2874395176461889
2024-11-19,148.10243225097656,163.0891876220703,16.350000381469727,17.906999921798707,-0.4291580950306698
2024-11-20,150.01133728027344,161.01792907714844,17.15999984741211,17.802999925613403,-0.2620584007694798
2024-11-21,151.52333068847656,161.69850158691406,16.8700008392334,17.692499971389772,-0.11962869499887144
2024-11-22,153.09207153320312,161.9845428466797,15.239999771118164,17.437999963760376,0.026323386810291685
2024-11-25,154.08436584472656,162.56646728515625,14.600000381469727,17.178000020980836,0.120384599040911
2024-11-26,153.2432861328125,162.48756408691406,14.100000381469727,16.916000032424925,0.04245562026868735
2024-11-27,153.77247619628906,157.4868621826172,14.100000381469727,16.603500032424925,0.06956713342948936
2024-11-29,154.4623565673828,159.86392211914062,13.510000228881836,16.121000051498413,0.1435231174479932
2024-12-02,154.08436584472656,164.23336791992188,13.34000015258789,15.694000101089477,0.12761937547984253
2024-12-03,152.8085479736328,165.85093688964844,13.300000190734863,15.260000133514405,0.016950520466251288
2024-12-04,151.37213134765625,168.22796630859375,13.449999809265137,14.908000135421753,-0.10523672745929487
2024-12-05,151.66510009765625,168.13922119140625,13.539999961853027,14.77150011062622,-0.07859661135372843
2024-12-06,150.3832244873047,177.0753631591797,12.770000457763672,14.650000143051148,-0.1580597860261761
2024-12-09,151.98439025878906,176.49342346191406,14.1899995803833,14.612500143051147,-0.012883883701749659
2024-12-10,152.33702087402344,169.4608917236328,14.180000305175781,14.573000144958495,-0.010877994880005017
2024-12-11,149.4111328125,180.6951446533203,13.579999923706055,14.51650013923645,-0.23202089731768993
2024-12-12,151.44113159179688,178.18988037109375,13.920000076293945,14.511500120162964,-0.05563444500182918
2024-12-13,150.55477905273438,221.72637939453125,13.8100004196167,14.486500120162964,0.051562360204090246
2024-12-16,148.6963348388672,246.5818328857422,14.6899995803833,14.414000129699707,-0.011993256997485003
2024-12-17,148.81068420410156,236.94540405273438,15.869999885559082,14.428500127792358,-0.043269521043107335
2024-12-18,147.1809539794922,220.56251525878906,27.6200008392334,14.992000150680543,-0.2647120977969355
2024-12-19,144.3599090576172,215.3349609375,24.09000015258789,15.338500165939331,-0.5476320722765715
2024-12-20,145.61793518066406,217.7711944580078,18.360000610351562,15.41300015449524,-0.4210098978569944
2024-12-23,144.18833923339844,229.7871856689453,16.780000686645508,15.490000200271606,-0.5007323958990604
2024-12-24,145.6370086669922,237.0363311767578,14.270000457763672,15.473500204086303,-0.3356348023974171
2024-12-26,145.2843780517578,242.6536865234375,14.729999542236328,15.505000162124634,-0.343782919856763
2024-12-27,145.71324157714844,239.08349609375,15.949999809265137,15.597500133514405,-0.31971737504041947
2024-12-30,144.59817504882812,232.98155212402344,17.399999618530273,15.792000102996827,-0.44906217504776413
2024-12-31,144.9221954345703,229.28280639648438,17.350000381469727,15.992500114440919,-0.4352259883138786
2025-01-02,143.15907287597656,229.42123413085938,17.93000030517578,16.224000120162962,-0.5972667659628785
2025-01-03,142.62533569335938,229.98497009277344,16.1299991607666,16.358000087738038,-0.6440553047890748
2025-01-06,139.4040069580078,233.80239868164062,16.040000915527344,16.483000135421754,-0.9246424464241594
2025-01-07,138.5748291015625,226.1180877685547,17.81999969482422,16.73550009727478,-1.034482943516524
2025-01-08,139.6613311767578,226.78070068359375,17.700000762939453,16.911000156402586,-0.931381201916361
2025-01-10,135.9443817138672,221.8358612060547,19.540000915527344,17.179000186920167,-1.2957180294909791
2025-01-13,137.7170867919922,222.8050537109375,19.190000534057617,17.459500217437743,-1.1279859435350519
2025-01-14,138.14596557617188,222.2215576171875,18.709999084472656,17.69900016784668,-1.090955971424075
2025-01-15,137.98391723632812,225.4851531982422,16.1200008392334,17.814500188827516,-1.0917394942629588
2025-01-16,139.6613311767578,226.87962341308594,16.600000381469727,17.910000228881835,-0.9309518518893256
2025-01-17,141.29107666015625,234.82102966308594,15.970000267028809,17.915000247955323,-0.7461460676772995
2025-01-21,141.5769805908203,237.6593780517578,15.0600004196167,17.287000226974488,-0.7074533184115476
2025-01-22,141.1385498046875,238.25277709960938,15.100000381469727,16.837500238418578,-0.7453214463077595
2025-01-23,141.6436767578125,237.6297149658203,15.020000457763672,16.670500230789184,-0.7014295870277375
2025-01-24,142.1202392578125,242.00096130371094,14.850000381469727,16.574000215530397,-0.6384961136055546
2025-01-27,147.35250854492188,199.9005126953125,17.899999618530273,16.755500173568727,-0.3385652108028783
2025-01-28,143.19717407226562,205.0728302001953,16.40999984741211,16.839500188827515,-0.6994303905831125
2025-01-29,143.31153869628906,204.07394409179688,16.559999465942383,16.870000171661378,-0.6932160954641708
2025-01-30,144.76971435546875,213.28128051757812,15.84000015258789,16.792000198364256,-0.5187425365119654
2025-01-31,143.61651611328125,218.8293914794922,16.43000030517578,16.74600019454956,-0.6010406197608992
2025-02-03,143.21624755859375,215.3284454345703,18.6200008392334,16.780500221252442,-0.6531589299783855
2025-02-04,136.7545166015625,219.97659301757812,17.209999084472656,16.834500217437743,-1.2290557583620294
2025-02-05,138.8226318359375,229.44102478027344,15.770000457763672,16.821000194549562,-0.9972016509099422
2025-02-06,138.52719116210938,228.80810546875,15.5,16.70500020980835,-1.0272020017037586
2025-02-07,137.7933349609375,222.3896942138672,16.540000915527344,16.647000217437743,-1.1227550963885082
2025-02-10,137.5741424560547,232.44749450683594,15.8100004196167,16.46050019264221,-1.0993213671993023
2025-02-11,138.80357360839844,232.44749450683594,16.020000457763672,16.302000188827513,-0.985910852505242
2025-02-12,137.2310333251953,233.74307250976562,15.890000343322754,16.16100025177002,-1.125348785175772
2025-02-13,137.7933349609375,233.19912719726562,15.100000381469727,16.110000228881837,-1.0758393838166642
2025-02-14,136.65919494628906,230.46958923339844,14.770000457763672,16.018500232696532,-1.1923065356446036
2025-02-18,137.33587646484375,226.00930786132812,15.350000381469727,15.98750023841858,-1.1492439129303147
2025-02-19,138.96559143066406,226.20709228515625,15.270000457763672,15.998000240325927,-0.9980502493937348
2025-02-20,142.10116577148438,224.2390594482422,15.65999984741211,16.026000213623046,-0.7173467840668931
2025-02-21,146.29461669921875,216.2481689453125,18.209999084472656,16.185500144958496,-0.3651988310883286
2025-02-24,146.62820434570312,205.6365203857422,18.979999542236328,16.392000102996825,-0.38048387160521857
2025-02-25,149.07754516601562,200.30596923828125,19.43000030517578,16.4685001373291,-0.17767712389232296
2025-02-26,144.3980255126953,210.59127807617188,19.100000381469727,16.603000164031982,-0.564704769818809
2025-02-27,144.8841094970703,195.61827087402344,21.1299991607666,16.831500148773195,-0.584851997988619
2025-02-28,146.26602172851562,197.23028564453125,19.6299991607666,17.021000099182128,-0.45037910528725
2025-03-03,148.66775512695312,185.30328369140625,22.780000686645508,17.338500118255617,-0.280594256612543
2025-03-04,146.9522247314453,185.41209411621094,23.510000228881836,17.583000087738036,-0.43837337849032026
2025-03-05,146.6567840576172,189.46688842773438,21.93000030517578,17.819000148773192,-0.4480278494127517
2025-03-06,147.35250854492188,177.47068786621094,24.8700008392334,18.27400016784668,-0.4359164054802621
2025-03-07,148.49188232421875,192.80960083007812,23.3700008392334,18.66750020980835,-0.264238535316108
2025-03-10,150.23216247558594,182.41551208496094,27.860000610351562,19.23350019454956,-0.14881708608285144
2025-03-11,146.463134765625,187.99330139160156,26.920000076293945,19.78900017738342,-0.47228703218487617
2025-03-12,142.46336364746094,192.08763122558594,24.229999542236328,20.199500131607056,-0.8234808061391847
2025-03-13,142.62680053710938,189.24929809570312,24.65999984741211,20.638000106811525,-0.8207234465239696
2025-03-14,142.86717224121094,193.38319396972656,21.770000457763672,20.97150011062622,-0.7806078696720776
2025-03-17,145.51126098632812,192.3546600341797,20.510000228881836,21.25850009918213,-0.5411644816737999
2025-03-18,143.2517852783203,186.58897399902344,21.700000762939453,21.576000118255614,-0.7746173855163512
2025-03-19,142.40567016601562,193.412841796875,19.899999618530273,21.807500076293945,-0.8230510643091359
2025-03-20,141.48263549804688,189.008544921875,19.799999237060547,22.014500045776366,-0.9273134055386747
2025-03-21,139.84811401367188,190.1195526123047,19.280000686645508,22.06800012588501,-1.073269959204906
2025-03-24,140.80960083007812,189.7128448486328,17.479999542236328,21.99300012588501,-0.9863415428231237
2025-03-25,139.9346466064453,186.74685668945312,17.149999618530273,21.879000091552733,-1.079926010544514
2025-03-26,142.91525268554688,177.82911682128906,18.329999923706055,21.84050006866455,-0.8436813106261962
