Date,INTC,ADI,VIX,AvgVIX,zscore
2024-05-03,30.58100700378418,193.419677734375,13.489999771118164,16.18099980354309,0.7487731229591388
2024-05-06,30.774776458740234,196.994873046875,13.489999771118164,16.095999813079835,0.6986478662271568
2024-05-07,30.486604690551758,197.2371063232422,13.229999542236328,16.008499813079833,0.6609764724919748
2024-05-08,29.81089210510254,198.48696899414062,13.0,15.868499803543092,0.558879602510548
2024-05-09,29.90032386779785,198.4191436767578,12.6899995803833,15.75749979019165,0.5704222515207124
2024-05-10,29.66183853149414,200.7444610595703,12.550000190734863,15.519499826431275,0.4963544475857074
2024-05-13,30.317676544189453,201.89744567871094,13.600000381469727,15.237999868392944,0.5476871529781967
2024-05-14,30.854272842407227,205.34671020507812,13.420000076293945,14.988999891281129,0.5391030676370533
2024-05-15,31.072887420654297,209.03819274902344,12.449999809265137,14.700999927520751,0.48945678758184924
2024-05-16,31.828094482421875,207.45889282226562,12.420000076293945,14.42199993133545,0.6072466984177817
2024-05-17,31.629356384277344,207.42015075683594,11.989999771118164,14.085999965667725,0.5854207642993433
2024-05-20,31.897653579711914,210.71435546875,12.149999618530273,13.846499919891357,0.5494456122120188
2024-05-21,31.5399227142334,209.90048217773438,11.859999656677246,13.654999923706054,0.5251796472831474
2024-05-22,31.221940994262695,232.6888427734375,12.289999961853027,13.470999908447265,0.029006599402218374
2024-05-23,29.8903865814209,227.26303100585938,12.770000457763672,13.340999937057495,-0.012943760277629475
2024-05-24,30.526351928710938,225.2767791748047,11.930000305175781,13.185999965667724,0.09949612803289935
2024-05-28,30.86421012878418,226.1778564453125,12.920000076293945,13.098499965667724,0.11974114801673935
2024-05-29,29.94007110595703,221.0524139404297,14.279999732971191,13.02999997138977,0.11807421143754107
2024-05-30,29.99969482421875,222.84486389160156,14.470000267028809,12.983999967575073,0.08867491234266076
2024-05-31,30.655534744262695,227.1951904296875,12.920000076293945,12.895999956130982,0.07546708218250757
2024-06-03,30.099063873291016,224.9861297607422,13.109999656677246,12.876999950408935,0.056755835472863676
2024-06-04,29.8407039642334,224.3441162109375,13.15999984741211,12.860499954223632,0.04032495525493148
2024-06-05,30.585975646972656,229.2564697265625,12.630000114440918,12.830499982833862,0.02594573158890135
2024-06-06,30.22824478149414,230.9393310546875,12.579999923706055,12.809499979019165,-0.04871870033763853
2024-06-07,30.546226501464844,228.3712921142578,12.220000267028809,12.78600001335144,0.039291939807584976
2024-06-10,30.71515464782715,228.95492553710938,12.739999771118164,12.795499992370605,0.046727722874700714
2024-06-11,30.7250919342041,229.85958862304688,12.850000381469727,12.757999992370605,0.029596859744117427
2024-06-12,30.56610107421875,231.94126892089844,12.039999961853027,12.68899998664856,-0.030509844347761616
2024-06-13,30.26799201965332,227.65142822265625,11.9399995803833,12.663499975204468,0.022171643342334686
2024-06-14,30.258056640625,224.8888397216797,12.65999984741211,12.675499963760377,0.07680634597840497
2024-06-17,30.784713745117188,226.05615234375,12.75,12.713499975204467,0.11315451795533206
2024-06-18,30.436920166015625,228.96466064453125,12.300000190734863,12.721000003814698,0.014879921615020185
2024-06-20,30.426984786987305,223.25462341308594,13.279999732971191,12.792000007629394,0.12901109473339473
2024-06-21,30.894020080566406,224.752685546875,13.199999809265137,12.8375,0.15190040398473473
2024-06-24,30.37729835510254,222.2332763671875,13.329999923706055,12.86549997329712,0.1439755434440191
2024-06-25,30.546226501464844,224.06202697753906,12.84000015258789,12.910999965667724,0.1262776991718999
2024-06-26,30.347488403320312,221.63014221191406,12.550000190734863,12.892499971389771,0.1527591512177213
2024-06-27,30.397172927856445,220.50177001953125,12.239999771118164,12.79049997329712,0.18118818594907932
2024-06-28,30.774776458740234,222.0386962890625,12.4399995803833,12.688999938964844,0.19311944943400386
2024-07-01,30.645597457885742,219.0426483154297,12.220000267028809,12.653999948501587,0.2389018372892516
2024-07-02,30.874147415161133,222.01925659179688,12.029999732971191,12.599999952316285,0.2048160572571003
2024-07-03,31.033138275146484,223.750732421875,12.09000015258789,12.546499967575073,0.18795133563271035
2024-07-05,31.818159103393555,224.59701538085938,12.479999542236328,12.538999938964844,0.26017057368882696
2024-07-08,33.77574157714844,226.98023986816406,12.369999885559082,12.528499937057495,0.434753305591062
2024-07-09,34.3719596862793,225.6864776611328,12.510000228881836,12.542999935150146,0.5286932187879476
2024-07-10,34.65019226074219,231.83424377441406,12.850000381469727,12.548499965667725,0.43624700761606716
2024-07-11,33.2888298034668,227.3693389892578,12.920000076293945,12.551999950408936,0.3715091254316882
2024-07-12,34.27259063720703,232.0579833984375,12.460000038146973,12.572999954223633,0.38877559520225496
2024-07-15,34.242774963378906,231.24087524414062,13.119999885559082,12.631999969482422,0.40187777822832155
2024-07-16,34.12353515625,236.69798278808594,13.1899995803833,12.658499956130981,0.27815752020457984
2024-07-17,34.242774963378906,229.18836975097656,14.479999542236328,12.744999933242799,0.44330914605041216
2024-07-18,34.65019226074219,232.47625732421875,15.930000305175781,12.926499938964843,0.42328748101927416
2024-07-19,32.7721061706543,224.91802978515625,16.520000457763672,13.088499975204467,0.3622093986653585
2024-07-22,33.15964889526367,233.4976348876953,14.90999984741211,13.173999977111816,0.23310954948645154
2024-07-23,32.7422981262207,224.0425567626953,14.720000267028809,13.243499994277954,0.3764905883746705
2024-07-24,31.50017547607422,218.49790954589844,18.040000915527344,13.503500032424927,0.3471125555995346
2024-07-25,30.90395736694336,214.89874267578125,18.459999084472656,13.798999977111816,0.3519400975923695
2024-07-26,31.152381896972656,220.25857543945312,16.389999389648438,14.00649995803833,0.2720080219625803
2024-07-29,30.63566017150879,221.20216369628906,16.600000381469727,14.214499998092652,0.19417995237447808
2024-07-30,29.94007110595703,218.45901489257812,17.690000534057617,14.488000011444091,0.17042392266552833
2024-07-31,30.546226501464844,225.07366943359375,16.360000610351562,14.70450005531311,0.10585693496890969
2024-08-01,28.866878509521484,212.95327758789062,18.59000015258789,15.029500055313111,0.15947754388371382
2024-08-02,21.3445987701416,202.2919921875,23.389999389648438,15.575000047683716,-0.4810329832427141
2024-08-05,19.983234405517578,195.09365844726562,38.56999969482422,16.885000038146973,-0.490594762129288
2024-08-06,19.704999923706055,199.2959442138672,27.709999084472656,17.644999980926514,-0.6070723532003689
2024-08-07,18.989999771118164,195.82322692871094,27.850000381469727,18.394999980926514,-0.6183096530820742
2024-08-08,20.489999771118164,207.81716918945312,23.790000915527344,18.938500022888185,-0.6897799816193846
2024-08-09,19.709999084472656,205.55067443847656,20.3700008392334,19.334000062942504,-0.7327600966610134
2024-08-12,19.360000610351562,206.2996826171875,20.709999084472656,19.713500022888184,-0.7876943816814413
2024-08-13,20.469999313354492,212.06805419921875,18.1200008392334,19.96000008583069,-0.7778624985466852
2024-08-14,19.920000076293945,209.451416015625,16.190000534057617,20.045500135421754,-0.7876102888019465
2024-08-15,20.690000534057617,217.57383728027344,15.229999542236328,20.01050009727478,-0.8639740590073454
2024-08-16,20.8700008392334,217.10690307617188,14.800000190734863,19.92450008392334,-0.8340722355039962
2024-08-19,21.520000457763672,219.79165649414062,14.649999618530273,19.91150007247925,-0.8143235977112334
2024-08-20,20.989999771118164,217.3987274169922,15.880000114440918,19.969500064849854,-0.8263121372345842
2024-08-21,21.40999984741211,221.29940795898438,16.270000457763672,19.88100004196167,-0.8572721025374188
2024-08-22,20.100000381469727,215.86178588867188,17.549999237060547,19.835500049591065,-0.8965320230399464
2024-08-23,20.540000915527344,222.1651611328125,15.859999656677246,19.809000062942506,-0.9737169844993793
2024-08-26,20.1299991607666,219.46092224121094,16.149999618530273,19.786500024795533,-0.9657707089905986
2024-08-27,20.06999969482422,225.52113342285156,15.430000305175781,19.67350001335144,-1.0949260278892354
2024-08-28,19.610000610351562,220.97842407226562,17.110000610351562,19.71100001335144,-1.055556419713341
2024-08-29,20.1299991607666,224.59701538085938,15.649999618530273,19.56399998664856,-1.0694466137548047
2024-08-30,22.040000915527344,228.43934631347656,15.0,19.144500017166138,-0.9297297124470779
2024-09-03,20.100000381469727,213.58575439453125,20.719999313354492,18.25199999809265,-0.8505886146922133
2024-09-04,19.43000030517578,216.60333251953125,21.31999969482422,17.932500028610228,-0.9877183098505448
2024-09-05,19.399999618530273,213.92752075195312,19.899999618530273,17.534999990463255,-0.9371178423940039
2024-09-06,18.889999389648438,208.63449096679688,22.3799991607666,17.46449990272522,-0.8882904625415964
2024-09-09,19.06999969482422,213.43923950195312,19.450000762939453,17.41849989891052,-0.964801521897263
2024-09-10,18.979999542236328,213.5955047607422,19.079999923706055,17.336999940872193,-0.9781940563508632
2024-09-11,19.639999389648438,219.7967529296875,17.690000534057617,17.315499925613402,-1.0282909089753605
2024-09-12,19.360000610351562,216.3396453857422,17.06999969482422,17.359499883651733,-0.9903585849050036
2024-09-13,19.65999984741211,220.13851928710938,16.559999465942383,17.425999879837036,-1.032914515713163
2024-09-16,20.90999984741211,218.0486602783203,17.139999389648438,17.542999839782716,-0.8485321215366719
2024-09-17,21.469999313354492,220.07015991210938,17.610000610351562,17.690999889373778,-0.8256334096541804
2024-09-18,20.770000457763672,217.4236602783203,18.229999542236328,17.80849986076355,-0.8518420227765158
2024-09-19,21.139999389648438,227.98036193847656,16.329999923706055,17.81149983406067,-1.02284679367211
2024-09-20,21.84000015258789,221.46669006347656,16.149999618530273,17.741499853134155,-0.8117330089430083
2024-09-23,22.559999465942383,220.71470642089844,15.890000343322754,17.742999887466432,-0.7146482492861633
2024-09-24,22.809999465942383,222.00376892089844,15.390000343322754,17.704999923706055,-0.7122295423187621
2024-09-25,23.540000915527344,221.3299560546875,15.40999984741211,17.70399990081787,-0.6155848994510609
2024-09-26,23.920000076293945,227.01358032226562,15.369999885559082,17.616999864578247,-0.6870853341703972
2024-09-27,23.90999984741211,226.61318969726562,16.959999084472656,17.682499837875366,-0.6801407503013801
2024-09-30,23.459999084472656,224.77723693847656,16.729999542236328,17.768999814987183,-0.6942716754739199
2024-10-01,22.690000534057617,218.42955017089844,19.260000228881836,17.69599986076355,-0.6537320395455315
2024-10-02,22.389999389648438,222.39439392089844,18.899999618530273,17.574999856948853,-0.767892808446686
2024-10-03,22.260000228881836,221.25180053710938,20.489999771118164,17.604499864578248,-0.759617095585501
2024-10-04,22.59000015258789,222.8826904296875,19.209999084472656,17.44599986076355,-0.7549978313079359
2024-10-07,22.3799991607666,221.20298767089844,22.639999389648438,17.605499792099,-0.7449809789739191
2024-10-08,23.31999969482422,224.02525329589844,21.420000076293945,17.722499799728393,-0.6950183163373289
2024-10-09,23.459999084472656,227.7753143310547,20.860000610351562,17.88099980354309,-0.7547901235972978
2024-10-10,23.219999313354492,225.29481506347656,20.93000030517578,18.07399983406067,-0.732021180717004
2024-10-11,23.559999465942383,227.4042205810547,20.459999084472656,18.268999814987183,-0.7359235122199373
2024-10-14,23.440000534057617,230.8905487060547,19.700000762939453,18.396999883651734,-0.8199484609468405
2024-10-15,22.65999984741211,220.57798767089844,20.639999389648438,18.548499822616577,-0.7005126736432473
2024-10-16,22.309999465942383,222.1600341796875,19.579999923706055,18.615999841690062,-0.7722626811655534
2024-10-17,22.440000534057617,222.01353454589844,19.110000610351562,18.75499987602234,-0.7545168644915868
2024-10-18,22.770000457763672,222.98036193847656,18.030000686645508,18.8489999294281,-0.73649299896643
2024-10-21,22.84000015258789,220.38267517089844,18.3700008392334,18.97299995422363,-0.6760937386235466
2024-10-22,22.399999618530273,219.3572540283203,18.200000762939453,19.11349997520447,-0.705448252190242
2024-10-23,21.979999542236328,221.5350341796875,19.239999771118164,19.30499997138977,-0.7971865898237204
2024-10-24,22.34000015258789,224.2987060546875,19.079999923706055,19.49049997329712,-0.8120205757103814
2024-10-25,22.68000030517578,224.77723693847656,20.329999923706055,19.65900001525879,-0.7830024755510008
2024-10-28,22.920000076293945,224.7479248046875,19.799999237060547,19.8125,-0.7551089867445367
2024-10-29,22.899999618530273,229.71868896484375,19.34000015258789,19.816499996185303,-0.857722806007749
2024-10-30,22.299999237060547,224.72837829589844,20.350000381469727,19.889000034332277,-0.8252442419226921
2024-10-31,21.520000457763672,217.88262939453125,23.15999984741211,20.022500038146973,-0.7757884492257956
2024-11-01,23.200000762939453,220.19711303710938,21.8799991607666,20.15600004196167,-0.6313952168416451
2024-11-04,22.520000457763672,218.93734741210938,21.979999542236328,20.123000049591063,-0.6833211120236939
2024-11-05,23.31999969482422,212.50173950195312,20.489999771118164,20.076500034332277,-0.4624075193431244
2024-11-06,25.049999237060547,220.94906616210938,16.270000457763672,19.84700002670288,-0.43612254411934626
2024-11-07,26.229999542236328,222.43345642089844,15.199999809265137,19.56050000190735,-0.3318520591792561
2024-11-08,26.200000762939453,220.50961303710938,14.9399995803833,19.28450002670288,-0.2964304224054334
2024-11-11,25.049999237060547,215.30450439453125,14.970000267028809,19.048000001907347,-0.3221828174945348
2024-11-12,24.15999984741211,214.40606689453125,14.710000038146973,18.751500034332274,-0.40529138756472866
2024-11-13,24.920000076293945,207.85325622558594,14.020000457763672,18.473500061035157,-0.18656216074066992
2024-11-14,25.030000686645508,207.26730346679688,14.3100004196167,18.233500051498414,-0.16222085641927086
2024-11-15,24.350000381469727,201.5153350830078,16.139999389648438,18.13899998664856,-0.1234682586809984
2024-11-18,24.84000015258789,204.73802185058594,15.579999923706055,17.99949994087219,-0.1327794112135206
2024-11-19,24.200000762939453,205.49972534179688,16.350000381469727,17.906999921798707,-0.22095977288571103
2024-11-20,24.010000228881836,206.06614685058594,17.15999984741211,17.802999925613403,-0.25400742467241244
2024-11-21,24.440000534057617,208.94703674316406,16.8700008392334,17.692499971389772,-0.2632445461807263
2024-11-22,24.5,209.562255859375,15.239999771118164,17.437999963760376,-0.26883781088498104
2024-11-25,24.8700008392334,218.34164428710938,14.600000381469727,17.178000020980836,-0.4039659598392208
2024-11-26,24.049999237060547,213.9177703857422,14.100000381469727,16.916000032424925,-0.40794816208298024
2024-11-27,23.649999618530273,212.08181762695312,14.100000381469727,16.603500032424925,-0.41639107636889333
2024-11-29,24.049999237060547,212.9412078857422,13.510000228881836,16.121000051498413,-0.3882355131894626
2024-12-02,23.93000030517578,217.89239501953125,13.34000015258789,15.694000101089477,-0.5018297432667819
2024-12-03,22.469999313354492,216.34942626953125,13.300000190734863,15.260000133514405,-0.6367699873222201
2024-12-04,21.959999084472656,213.18533325195312,13.449999809265137,14.908000135421753,-0.6309167980779593
2024-12-05,20.799999237060547,209.52320861816406,13.539999961853027,14.77150011062622,-0.6889528716308541
2024-12-06,20.920000076293945,213.08770751953125,12.770000457763672,14.650000143051148,-0.7472539549701365
2024-12-09,20.809999465942383,214.81373596191406,14.1899995803833,14.612500143051147,-0.794608544834162
2024-12-10,20.15999984741211,211.4499053955078,14.180000305175781,14.573000144958495,-0.8006494994025948
2024-12-11,20.1200008392334,212.93077087402344,13.579999923706055,14.51650013923645,-0.8350920751226526
2024-12-12,20.780000686645508,213.51919555664062,13.920000076293945,14.511500120162964,-0.771889862211378
2024-12-13,20.34000015258789,212.43060302734375,13.8100004196167,14.486500120162964,-0.7999692138027741
2024-12-16,20.829999923706055,212.13641357421875,14.6899995803833,14.414000129699707,-0.7382895734872369
2024-12-17,20.440000534057617,209.6944580078125,15.869999885559082,14.428500127792358,-0.7333622629269807
2024-12-18,19.299999237060547,203.76116943359375,27.6200008392334,14.992000150680543,-0.7432781959872495
2024-12-19,19.059999465942383,203.77098083496094,24.09000015258789,15.338500165939331,-0.7707780478361212
2024-12-20,19.520000457763672,207.6938018798828,18.360000610351562,15.41300015449524,-0.7976345271412867
2024-12-23,20.200000762939453,210.74380493164062,16.780000686645508,15.490000200271606,-0.7818459215128626
2024-12-24,20.399999618530273,213.88204956054688,14.270000457763672,15.473500204086303,-0.8224423581525198
2024-12-26,20.440000534057617,213.85264587402344,14.729999542236328,15.505000162124634,-0.8172984139054402
2024-12-27,20.299999237060547,212.80328369140625,15.949999809265137,15.597500133514405,-0.8120424621460642
2024-12-30,19.81999969482422,208.45877075195312,17.399999618530273,15.792000102996827,-0.7789488020197872
2024-12-31,20.049999237060547,208.3607177734375,17.350000381469727,15.992500114440919,-0.7508053297146289
2025-01-02,20.219999313354492,207.27210998535156,17.93000030517578,16.224000120162962,-0.7094921593070472
2025-01-03,20.559999465942383,211.21453857421875,16.1299991607666,16.358000087738038,-0.750395440793252
2025-01-06,19.8700008392334,213.7937774658203,16.040000915527344,16.483000135421754,-0.8809519160688652
2025-01-07,20.010000228881836,211.7048797607422,17.81999969482422,16.73550009727478,-0.8228599475336575
2025-01-08,19.8799991607666,216.1867218017578,17.700000762939453,16.911000156402586,-0.9281179128994232
2025-01-10,19.149999618530273,208.2724151611328,19.540000915527344,17.179000186920167,-0.8514046842700153
2025-01-13,19.200000762939453,208.84124755859375,19.190000534057617,17.459500217437743,-0.857198983353724
2025-01-14,19.200000762939453,210.50840759277344,18.709999084472656,17.69900016784668,-0.8908518631264872
2025-01-15,19.719999313354492,214.00955200195312,16.1200008392334,17.814500188827516,-0.9023713031283669
2025-01-16,19.670000076293945,210.8712921142578,16.600000381469727,17.910000228881835,-0.844710959769549
2025-01-17,21.489999771118164,214.93141174316406,15.970000267028809,17.915000247955323,-0.719628706771144
2025-01-21,21.770000457763672,217.17723083496094,15.0600004196167,17.287000226974488,-0.7331100450049128
2025-01-22,21.860000610351562,219.7564697265625,15.100000381469727,16.837500238418578,-0.7749357202034459
2025-01-23,21.56999969482422,223.94410705566406,15.020000457763672,16.670500230789184,-0.892456142966247
2025-01-24,20.829999923706055,213.1759490966797,14.850000381469727,16.574000215530397,-0.7592733802242478
2025-01-27,20.290000915527344,211.26356506347656,17.899999618530273,16.755500173568727,-0.7820994682558006
2025-01-28,19.799999237060547,205.4774169921875,16.40999984741211,16.839500188827515,-0.7210431373633617
2025-01-29,19.75,205.85989379882812,16.559999465942383,16.870000171661378,-0.734451513417761
2025-01-30,20.010000228881836,208.30181884765625,15.84000015258789,16.792000198364256,-0.7541666023121099
2025-01-31,19.43000030517578,207.8016815185547,16.43000030517578,16.74600019454956,-0.8100503614442414
2025-02-03,19.3799991607666,201.27999877929688,18.6200008392334,16.780500221252442,-0.6840932988881494
2025-02-04,19.290000915527344,202.0351104736328,17.209999084472656,16.834500217437743,-0.7095737822799922
2025-02-05,19.649999618530273,205.7519989013672,15.770000457763672,16.821000194549562,-0.74364937852299
2025-02-06,19.3799991607666,203.82003784179688,15.5,16.70500020980835,-0.7353658986601888
2025-02-07,19.100000381469727,201.25057983398438,16.540000915527344,16.647000217437743,-0.7153514484036237
2025-02-10,19.770000457763672,200.90733337402344,15.8100004196167,16.46050019264221,-0.6322051502503294
2025-02-11,20.969999313354492,199.53433227539062,16.020000457763672,16.302000188827513,-0.46798108328886345
2025-02-12,22.479999542236328,201.17210388183594,15.890000343322754,16.16100025177002,-0.32926671231559307
2025-02-13,24.1299991607666,205.3008575439453,15.100000381469727,16.110000228881837,-0.22490869198590704
2025-02-14,23.600000381469727,210.46920776367188,14.770000457763672,16.018500232696532,-0.389527126754113
2025-02-18,27.389999389648438,215.97096252441406,15.350000381469727,15.98750023841858,-0.06944294215184238
2025-02-19,25.719999313354492,236.99729919433594,15.270000457763672,15.998000240325927,-0.6838505935626374
2025-02-20,26.09000015258789,239.1156005859375,15.65999984741211,16.026000213623046,-0.6845196884446084
2025-02-21,24.8700008392334,234.30035400390625,18.209999084472656,16.185500144958496,-0.7261045238745881
2025-02-24,24.270000457763672,232.4174041748047,18.979999542236328,16.392000102996825,-0.7563503765281478
2025-02-25,22.989999771118164,230.760009765625,19.43000030517578,16.4685001373291,-0.8685044473105197
2025-02-26,23.520000457763672,229.22030639648438,19.100000381469727,16.603000164031982,-0.7771327626828342
2025-02-27,23.09000015258789,219.53091430664062,21.1299991607666,16.831500148773195,-0.6304609011497478
2025-02-28,23.729999542236328,225.62109375,19.6299991607666,17.021000099182128,-0.6805909523273964
2025-03-03,22.739999771118164,224.12063598632812,22.780000686645508,17.338500118255617,-0.7629230951728384
2025-03-04,21.329999923706055,222.7810516357422,23.510000228881836,17.583000087738036,-0.8962807954838649
2025-03-05,20.809999465942383,226.02162170410156,21.93000030517578,17.819000148773192,-1.020848152103954
2025-03-06,20.75,219.42230224609375,24.8700008392334,18.27400016784668,-0.8944613191627238
2025-03-07,20.639999389648438,222.46585083007812,23.3700008392334,18.66750020980835,-0.9684110444753549
2025-03-10,19.93000030517578,213.01011657714844,27.860000610351562,19.23350019454956,-0.8583077352635725
2025-03-11,19.780000686645508,205.93801879882812,26.920000076293945,19.78900017738342,-0.7326157187972665
2025-03-12,20.68000030517578,203.51498413085938,24.229999542236328,20.199500131607056,-0.581323131541226
2025-03-13,23.700000762939453,200.7373809814453,24.65999984741211,20.638000106811525,-0.18170707547891066
2025-03-14,24.049999237060547,205.61297607421875,21.770000457763672,20.97150011062622,-0.24030963982153203
2025-03-17,25.690000534057617,208.4989471435547,20.510000228881836,21.25850009918213,-0.11200250290576756
2025-03-18,25.920000076293945,206.01683044433594,21.700000762939453,21.576000118255614,-0.03573491046903035
2025-03-19,24.1200008392334,206.8146514892578,19.899999618530273,21.807500076293945,-0.256603147053867
2025-03-20,23.959999084472656,202.80581665039062,19.799999237060547,22.014500045776366,-0.19388321717733575
2025-03-21,24.260000228881836,201.32835388183594,19.280000686645508,22.06800012588501,-0.12993210505866637
2025-03-24,24.219999313354492,209.14903259277344,17.479999542236328,21.99300012588501,-0.2923487983505933
