Date,MNST,ADI,VIX,AvgVIX,zscore
2024-07-19,50.88999938964844,224.91802978515625,16.520000457763672,13.088499975204467,-1.2802260878212566
2024-07-22,50.36000061035156,233.4976348876953,14.90999984741211,13.173999977111816,-1.5985368217406042
2024-07-23,50.310001373291016,224.0425567626953,14.720000267028809,13.243499994277954,-1.3486399597008096
2024-07-24,49.59000015258789,218.49790954589844,18.040000915527344,13.503500032424927,-1.3119964434912448
2024-07-25,50.099998474121094,214.89874267578125,18.459999084472656,13.798999977111816,-1.1326914478209757
2024-07-26,51.0,220.25857543945312,16.389999389648438,14.00649995803833,-1.135653201601863
2024-07-29,51.27000045776367,221.20216369628906,16.600000381469727,14.214499998092652,-1.1184236915648795
2024-07-30,51.56999969482422,218.45901489257812,17.690000534057617,14.488000011444091,-0.9958784876857519
2024-07-31,51.45000076293945,225.07366943359375,16.360000610351562,14.70450005531311,-1.1953632519224533
2024-08-01,51.380001068115234,212.95327758789062,18.59000015258789,15.029500055313111,-0.8759621597259502
2024-08-02,51.61000061035156,202.2919921875,23.389999389648438,15.575000047683716,-0.5486170323226571
2024-08-05,50.470001220703125,195.09365844726562,38.56999969482422,16.885000038146973,-0.5337053031490201
2024-08-06,50.79999923706055,199.2959442138672,27.709999084472656,17.644999980926514,-0.5957980665492413
2024-08-07,50.529998779296875,195.82322692871094,27.850000381469727,18.394999980926514,-0.544054816676889
2024-08-08,45.0099983215332,207.81716918945312,23.790000915527344,18.938500022888185,-1.7494874890512009
2024-08-09,46.060001373291016,205.55067443847656,20.3700008392334,19.334000062942504,-1.520600783554578
2024-08-12,45.88999938964844,206.2996826171875,20.709999084472656,19.713500022888184,-1.5680779383651082
2024-08-13,46.5,212.06805419921875,18.1200008392334,19.96000008583069,-1.6283260012828535
2024-08-14,46.2400016784668,209.451416015625,16.190000534057617,20.045500135421754,-1.5983376446981974
2024-08-15,46.9900016784668,217.57383728027344,15.229999542236328,20.01050009727478,-1.7005071346083362
2024-08-16,46.7400016784668,217.10690307617188,14.800000190734863,19.92450008392334,-1.7275531735769498
2024-08-19,46.599998474121094,219.79165649414062,14.649999618530273,19.91150007247925,-1.8230473105047234
2024-08-20,46.709999084472656,217.3987274169922,15.880000114440918,19.969500064849854,-1.7402856254640573
2024-08-21,47.0099983215332,221.29940795898438,16.270000457763672,19.88100004196167,-1.7989266090860547
2024-08-22,46.47999954223633,215.86178588867188,17.549999237060547,19.835500049591065,-1.7349686514670337
2024-08-23,46.650001525878906,222.1651611328125,15.859999656677246,19.809000062942506,-1.8798195049020836
2024-08-26,47.279998779296875,219.46092224121094,16.149999618530273,19.786500024795533,-1.7058261892805073
2024-08-27,47.59000015258789,225.52113342285156,15.430000305175781,19.67350001335144,-1.8217689477384176
2024-08-28,47.04999923706055,220.97842407226562,17.110000610351562,19.71100001335144,-1.7838080055483507
2024-08-29,47.0,224.59701538085938,15.649999618530273,19.56399998664856,-1.8904477428200408
2024-08-30,47.130001068115234,228.43934631347656,15.0,19.144500017166138,-1.9745475384075082
2024-09-03,48.29999923706055,213.58575439453125,20.719999313354492,18.25199999809265,-1.3833001095585928
2024-09-04,48.380001068115234,216.60333251953125,21.31999969482422,17.932500028610228,-1.452863655154849
2024-09-05,48.220001220703125,213.92752075195312,19.899999618530273,17.534999990463255,-1.4053498121113843
2024-09-06,48.650001525878906,208.63449096679688,22.3799991607666,17.46449990272522,-1.192580163062803
2024-09-09,50.7400016784668,213.43923950195312,19.450000762939453,17.41849989891052,-0.9910516086398622
2024-09-10,50.33000183105469,213.5955047607422,19.079999923706055,17.336999940872193,-1.0605522905494706
2024-09-11,49.650001525878906,219.7967529296875,17.690000534057617,17.315499925613402,-1.3378702444539372
2024-09-12,49.90999984741211,216.3396453857422,17.06999969482422,17.359499883651733,-1.2022193627376005
2024-09-13,50.83000183105469,220.13851928710938,16.559999465942383,17.425999879837036,-1.159429192910355
2024-09-16,50.75,218.0486602783203,17.139999389648438,17.542999839782716,-1.1151657989272477
2024-09-17,51.06999969482422,220.07015991210938,17.610000610351562,17.690999889373778,-1.1193765145293273
2024-09-18,52.349998474121094,217.4236602783203,18.229999542236328,17.80849986076355,-0.8435296758014065
2024-09-19,51.83000183105469,227.98036193847656,16.329999923706055,17.81149983406067,-1.2141669610712997
2024-09-20,51.18000030517578,221.46669006347656,16.149999618530273,17.741499853134155,-1.1399584938995702
2024-09-23,52.33000183105469,220.71470642089844,15.890000343322754,17.742999887466432,-0.9364628061024124
2024-09-24,52.45000076293945,222.00376892089844,15.390000343322754,17.704999923706055,-0.9525230661634025
2024-09-25,51.66999816894531,221.3299560546875,15.40999984741211,17.70399990081787,-1.0582611825123212
2024-09-26,52.0099983215332,227.01358032226562,15.369999885559082,17.616999864578247,-1.15916050637654
2024-09-27,52.459999084472656,226.61318969726562,16.959999084472656,17.682499837875366,-1.076637256450788
2024-09-30,52.16999816894531,224.77723693847656,16.729999542236328,17.768999814987183,-1.0727132528927659
2024-10-01,51.59000015258789,218.42955017089844,19.260000228881836,17.69599986076355,-0.9918924749825436
2024-10-02,50.939998626708984,222.39439392089844,18.899999618530273,17.574999856948853,-1.2034472624002197
2024-10-03,50.310001373291016,221.25180053710938,20.489999771118164,17.604499864578248,-1.2725322732374342
2024-10-04,50.95000076293945,222.8826904296875,19.209999084472656,17.44599986076355,-1.2151722283152333
2024-10-07,49.2400016784668,221.20298767089844,22.639999389648438,17.605499792099,-1.4414592801168296
2024-10-08,49.4900016784668,224.02525329589844,21.420000076293945,17.722499799728393,-1.47864630588372
2024-10-09,49.77000045776367,227.7753143310547,20.860000610351562,17.88099980354309,-1.5363621623984298
2024-10-10,50.77000045776367,225.29481506347656,20.93000030517578,18.07399983406067,-1.3095957435822747
2024-10-11,51.310001373291016,227.4042205810547,20.459999084472656,18.268999814987183,-1.2811972081888756
2024-10-14,51.68000030517578,230.8905487060547,19.700000762939453,18.396999883651734,-1.3173999010123556
2024-10-15,52.619998931884766,220.57798767089844,20.639999389648438,18.548499822616577,-0.8865900038566245
2024-10-16,53.58000183105469,222.1600341796875,19.579999923706055,18.615999841690062,-0.7769790209598206
2024-10-17,53.439998626708984,222.01353454589844,19.110000610351562,18.75499987602234,-0.7952610683521072
2024-10-18,54.04999923706055,222.98036193847656,18.030000686645508,18.8489999294281,-0.7245645448668562
2024-10-21,53.77000045776367,220.38267517089844,18.3700008392334,18.97299995422363,-0.698275488959528
2024-10-22,53.599998474121094,219.3572540283203,18.200000762939453,19.11349997520447,-0.697361562815743
2024-10-23,53.560001373291016,221.5350341796875,19.239999771118164,19.30499997138977,-0.7631168979561991
2024-10-24,53.439998626708984,224.2987060546875,19.079999923706055,19.49049997329712,-0.8575807776522062
2024-10-25,53.369998931884766,224.77723693847656,20.329999923706055,19.65900001525879,-0.8817693018046416
2024-10-28,53.099998474121094,224.7479248046875,19.799999237060547,19.8125,-0.9239323548991867
2024-10-29,52.47999954223633,229.71868896484375,19.34000015258789,19.816499996185303,-1.1581459401961427
2024-10-30,52.599998474121094,224.72837829589844,20.350000381469727,19.889000034332277,-1.0029592242772511
2024-10-31,52.68000030517578,217.88262939453125,23.15999984741211,20.022500038146973,-0.8035365381395331
2024-11-01,52.29999923706055,220.19711303710938,21.8799991607666,20.15600004196167,-0.9271213448910965
2024-11-04,54.060001373291016,218.93734741210938,21.979999542236328,20.123000049591063,-0.6127145469889295
2024-11-05,54.11000061035156,212.50173950195312,20.489999771118164,20.076500034332277,-0.42925096738080265
2024-11-06,54.439998626708984,220.94906616210938,16.270000457763672,19.84700002670288,-0.6071117216893067
2024-11-07,54.72999954223633,222.43345642089844,15.199999809265137,19.56050000190735,-0.6014481416823534
2024-11-08,54.13999938964844,220.50961303710938,14.9399995803833,19.28450002670288,-0.6428630782565963
2024-11-11,55.7400016784668,215.30450439453125,14.970000267028809,19.048000001907347,-0.2463206077707768
2024-11-12,56.02000045776367,214.40606689453125,14.710000038146973,18.751500034332274,-0.1772656393042198
2024-11-13,56.380001068115234,207.85325622558594,14.020000457763672,18.473500061035157,0.05872159214093303
2024-11-14,55.959999084472656,207.26730346679688,14.3100004196167,18.233500051498414,0.00787065818213473
2024-11-15,52.0,201.5153350830078,16.139999389648438,18.13899998664856,-0.46537989799261326
2024-11-18,53.27000045776367,204.73802185058594,15.579999923706055,17.99949994087219,-0.35118462033326436
2024-11-19,53.72999954223633,205.49972534179688,16.350000381469727,17.906999921798707,-0.29876231289396554
2024-11-20,53.70000076293945,206.06614685058594,17.15999984741211,17.802999925613403,-0.31898279293608717
2024-11-21,53.97999954223633,208.94703674316406,16.8700008392334,17.692499971389772,-0.35299518004853436
2024-11-22,54.060001373291016,209.562255859375,15.239999771118164,17.437999963760376,-0.3570431551563661
2024-11-25,54.97999954223633,218.34164428710938,14.600000381469727,17.178000020980836,-0.45007894121030373
2024-11-26,54.83000183105469,213.9177703857422,14.100000381469727,16.916000032424925,-0.35330154748246423
2024-11-27,55.13999938964844,212.08181762695312,14.100000381469727,16.603500032424925,-0.25390587187742364
2024-11-29,55.130001068115234,212.9412078857422,13.510000228881836,16.121000051498413,-0.27893353488957906
2024-12-02,54.97999954223633,217.89239501953125,13.34000015258789,15.694000101089477,-0.43782730773287304
2024-12-03,54.189998626708984,216.34942626953125,13.300000190734863,15.260000133514405,-0.5214533023106328
2024-12-04,53.75,213.18533325195312,13.449999809265137,14.908000135421753,-0.5051767370052119
2024-12-05,53.099998474121094,209.52320861816406,13.539999961853027,14.77150011062622,-0.508733809288302
2024-12-06,52.27000045776367,213.08770751953125,12.770000457763672,14.650000143051148,-0.7380116687146459
2024-12-09,53.209999084472656,214.81373596191406,14.1899995803833,14.612500143051147,-0.6355103443456566
2024-12-10,53.0099983215332,211.4499053955078,14.180000305175781,14.573000144958495,-0.5755982406551073
2024-12-11,52.099998474121094,212.93077087402344,13.579999923706055,14.51650013923645,-0.7607824862239737
2024-12-12,52.91999816894531,213.51919555664062,13.920000076293945,14.511500120162964,-0.6463513859287995
2024-12-13,52.7599983215332,212.43060302734375,13.8100004196167,14.486500120162964,-0.6421231523657497
2024-12-16,52.25,212.13641357421875,14.6899995803833,14.414000129699707,-0.7152510697147817
2024-12-17,51.95000076293945,209.6944580078125,15.869999885559082,14.428500127792358,-0.6963914837155312
2024-12-18,51.540000915527344,203.76116943359375,27.6200008392334,14.992000150680543,-0.5998218189659302
2024-12-19,50.900001525878906,203.77098083496094,24.09000015258789,15.338500165939331,-0.7019260011634768
2024-12-20,51.720001220703125,207.6938018798828,18.360000610351562,15.41300015449524,-0.6784283871256428
2024-12-23,51.86000061035156,210.74380493164062,16.780000686645508,15.490000200271606,-0.7393294012013042
2024-12-24,52.5099983215332,213.88204956054688,14.270000457763672,15.473500204086303,-0.721486021566108
2024-12-26,52.66999816894531,213.85264587402344,14.729999542236328,15.505000162124634,-0.6952249903625702
2024-12-27,52.54999923706055,212.80328369140625,15.949999809265137,15.597500133514405,-0.6857016812660857
2024-12-30,52.529998779296875,208.45877075195312,17.399999618530273,15.792000102996827,-0.5704034234983348
2024-12-31,52.560001373291016,208.3607177734375,17.350000381469727,15.992500114440919,-0.5629553780214542
2025-01-02,52.310001373291016,207.27210998535156,17.93000030517578,16.224000120162962,-0.5730475398371068
2025-01-03,52.38999938964844,211.21453857421875,16.1299991607666,16.358000087738038,-0.6678336120219263
2025-01-06,51.869998931884766,213.7937774658203,16.040000915527344,16.483000135421754,-0.8209153345294676
2025-01-07,51.54999923706055,211.7048797607422,17.81999969482422,16.73550009727478,-0.8148665826163427
2025-01-08,51.599998474121094,216.1867218017578,17.700000762939453,16.911000156402586,-0.9291365887100369
2025-01-10,49.7400016784668,208.2724151611328,19.540000915527344,17.179000186920167,-1.0092651978910643
2025-01-13,49.9900016784668,208.84124755859375,19.190000534057617,17.459500217437743,-0.9849980600963605
2025-01-14,50.099998474121094,210.50840759277344,18.709999084472656,17.69900016784668,-1.0129610883924807
2025-01-15,49.2599983215332,214.00955200195312,16.1200008392334,17.814500188827516,-1.2421027238613203
2025-01-16,49.650001525878906,210.8712921142578,16.600000381469727,17.910000228881835,-1.094460889292777
2025-01-17,49.41999816894531,214.93141174316406,15.970000267028809,17.915000247955323,-1.2417839294029072
2025-01-21,49.220001220703125,217.17723083496094,15.0600004196167,17.287000226974488,-1.3348539312324272
2025-01-22,49.209999084472656,219.7564697265625,15.100000381469727,16.837500238418578,-1.4067847931994117
2025-01-23,48.11000061035156,223.94410705566406,15.020000457763672,16.670500230789184,-1.6960189125629561
2025-01-24,48.279998779296875,213.1759490966797,14.850000381469727,16.574000215530397,-1.3753066363386888
2025-01-27,49.34000015258789,211.26356506347656,17.899999618530273,16.755500173568727,-1.1544860762394311
2025-01-28,48.650001525878906,205.4774169921875,16.40999984741211,16.839500188827515,-1.1064824974915988
2025-01-29,49.099998474121094,205.85989379882812,16.559999465942383,16.870000171661378,-1.0453097053578793
2025-01-30,49.36000061035156,208.30181884765625,15.84000015258789,16.792000198364256,-1.070532792109083
