Date,KO,AMAT,VIX,AvgVIX,zscore
2024-05-02,58.494140625,194.51718139648438,14.680000305175781,16.307999849319458,-1.3088332359794324
2024-05-03,58.66398620605469,200.5912628173828,13.489999771118164,16.18099980354309,-1.3400293043602156
2024-05-06,58.83383560180664,205.2794647216797,13.489999771118164,16.095999813079835,-1.356335158951489
2024-05-07,59.08860778808594,203.76588439941406,13.229999542236328,16.008499813079833,-1.2889800723850162
2024-05-08,59.305641174316406,203.80519104003906,13.0,15.868499803543092,-1.2458770923592295
2024-05-09,59.333946228027344,202.79286193847656,12.6899995803833,15.75749979019165,-1.2293244720289738
2024-05-10,59.6925163269043,206.1345672607422,12.550000190734863,15.519499826431275,-1.193316725976104
2024-05-13,59.994476318359375,203.0876922607422,13.600000381469727,15.237999868392944,-1.1000250615877163
2024-05-14,59.54153823852539,206.22303771972656,13.420000076293945,14.988999891281129,-1.2245453461421532
2024-05-15,59.56985092163086,213.76153564453125,12.449999809265137,14.700999927520751,-1.2998585618561003
2024-05-16,59.7491340637207,210.36085510253906,12.420000076293945,14.42199993133545,-1.2273681315422917
2024-05-17,59.47549057006836,208.44427490234375,11.989999771118164,14.085999965667725,-1.2616552383286903
2024-05-20,59.04143142700195,216.1793670654297,12.149999618530273,13.846499919891357,-1.4318076345790274
2024-05-21,59.36225509643555,216.0319366455078,11.859999656677246,13.654999923706054,-1.3658836367211247
2024-05-22,59.44717788696289,214.8011016845703,12.289999961853027,13.470999908447265,-1.335628972040323
2024-05-23,58.588497161865234,214.60415649414062,12.770000457763672,13.340999937057495,-1.5057184382510582
2024-05-24,58.503578186035156,217.49905395507812,11.930000305175781,13.185999965667724,-1.5538504961744435
2024-05-28,58.33372116088867,217.92245483398438,12.920000076293945,13.098499965667724,-1.5924636062554114
2024-05-29,58.220497131347656,215.68728637695312,14.279999732971191,13.02999997138977,-1.5911563459278206
2024-05-30,58.47526168823242,213.21583557128906,14.470000267028809,12.983999967575073,-1.5135117335740207
2024-05-31,59.381134033203125,211.7782440185547,12.920000076293945,12.895999956130982,-1.3163972119650633
2024-06-03,59.381134033203125,210.92161560058594,13.109999656677246,12.876999950408935,-1.307193868681901
2024-06-04,60.334171295166016,208.96217346191406,13.15999984741211,12.860499954223632,-1.095013993040969
2024-06-05,60.31529998779297,219.9409637451172,12.630000114440918,12.830499982833862,-1.2167511981381056
2024-06-06,60.53232955932617,218.3458709716797,12.579999923706055,12.809499979019165,-1.1560895156310915
2024-06-07,60.30586242675781,218.32618713378906,12.220000267028809,12.78600001335144,-1.201295221274376
2024-06-10,60.003910064697266,224.657470703125,12.739999771118164,12.795499992370605,-1.3298719967203163
2024-06-11,59.96615982055664,226.4396514892578,12.850000381469727,12.757999992370605,-1.3565898582461438
2024-06-12,59.333946228027344,234.0017852783203,12.039999961853027,12.68899998664856,-1.5646232188012938
2024-06-13,59.43775177001953,233.9033203125,11.9399995803833,12.663499975204468,-1.5427475081849493
2024-06-14,59.480533599853516,233.39129638671875,12.65999984741211,12.675499963760377,-1.5286667412932777
2024-06-17,59.547096252441406,239.13177490234375,12.75,12.713499975204467,-1.5769917122026265
2024-06-18,59.556610107421875,244.02548217773438,12.300000190734863,12.721000003814698,-1.6276601768189989
2024-06-20,59.12868881225586,236.3058624267578,13.279999732971191,12.792000007629394,-1.6305411397441985
2024-06-21,59.68973922729492,231.79615783691406,13.199999809265137,12.8375,-1.4695736312978263
2024-06-24,60.83085632324219,226.31167602539062,13.329999923706055,12.86549997329712,-1.181803104941915
2024-06-25,60.707237243652344,230.67367553710938,12.84000015258789,12.910999965667724,-1.2534584096526407
2024-06-26,60.90692901611328,228.6059112548828,12.550000190734863,12.892499971389771,-1.1911955290711607
2024-06-27,60.77379608154297,228.96038818359375,12.239999771118164,12.79049997329712,-1.2217032556609917
2024-06-28,60.52655792236328,232.3672637939453,12.4399995803833,12.688999938964844,-1.3078883821739897
2024-07-01,60.17470932006836,233.7654571533203,12.220000267028809,12.653999948501587,-1.3934721198304523
2024-07-02,60.05108642578125,237.16249084472656,12.029999732971191,12.599999952316285,-1.4547609036865785
2024-07-03,60.222259521484375,239.5749053955078,12.09000015258789,12.546499967575073,-1.4463509593922064
2024-07-05,60.63115310668945,238.86593627929688,12.479999542236328,12.538999938964844,-1.3567318582220083
2024-07-08,59.87041473388672,242.50914001464844,12.369999885559082,12.528499937057495,-1.5484366708016593
2024-07-09,59.61365509033203,247.60960388183594,12.510000228881836,12.542999935150146,-1.654726670941202
2024-07-10,59.746795654296875,251.05587768554688,12.850000381469727,12.548499965667725,-1.665051471393228
2024-07-11,60.003543853759766,237.55636596679688,12.920000076293945,12.551999950408936,-1.468527067416243
2024-07-12,60.574100494384766,239.6634979248047,12.460000038146973,12.572999954223633,-1.3767423065188682
2024-07-15,60.298336029052734,241.78050231933594,13.119999885559082,12.631999969482422,-1.4547903167316074
2024-07-16,61.11612319946289,242.06605529785156,13.1899995803833,12.658499956130981,-1.2938538821883667
2024-07-17,62.010005950927734,216.691650390625,14.479999542236328,12.744999933242799,-0.8419743212664875
2024-07-18,61.9909782409668,214.3087921142578,15.930000305175781,12.926499938964843,-0.8201895897235126
2024-07-19,62.08607482910156,207.0322265625,16.520000457763672,13.088499975204467,-0.7229411992100705
2024-07-22,61.591590881347656,220.03945922851562,14.90999984741211,13.173999977111816,-0.9618537771766135
2024-07-23,61.772274017333984,216.27809143066406,14.720000267028809,13.243499994277954,-0.8852074738728554
2024-07-24,62.5805549621582,203.3594970703125,18.040000915527344,13.503500032424927,-0.5843163196502154
2024-07-25,62.82780838012695,199.21414184570312,18.459999084472656,13.798999977111816,-0.4901941429292561
2024-07-26,63.75971984863281,203.30043029785156,16.389999389648438,14.00649995803833,-0.3472043771569573
2024-07-29,63.550506591796875,202.41424560546875,16.600000381469727,14.214499998092652,-0.37964046943892515
2024-07-30,64.35880279541016,193.71981811523438,17.690000534057617,14.488000011444091,-0.12412936053146936
2024-07-31,63.46491622924805,208.9424591064453,16.360000610351562,14.70450005531311,-0.466942363599811
2024-08-01,64.62504577636719,193.28656005859375,18.59000015258789,15.029500055313111,-0.06608048549822189
2024-08-02,65.9278335571289,179.0189971923828,23.389999389648438,15.575000047683716,0.3484751544573573
2024-08-05,64.7581787109375,179.09776306152344,38.56999969482422,16.885000038146973,0.11305877608102899
2024-08-06,64.71064758300781,180.49594116210938,27.709999084472656,17.644999980926514,0.08850499562779142
2024-08-07,65.10050964355469,175.76962280273438,27.850000381469727,18.394999980926514,0.21746851443565293
2024-08-08,65.3572769165039,187.6248016357422,23.790000915527344,18.938500022888185,0.14159401197337104
2024-08-09,65.30972290039062,188.24514770507812,20.3700008392334,19.334000062942504,0.1253924213402773
2024-08-12,64.82474517822266,190.12582397460938,20.709999084472656,19.713500022888184,0.007926466564013301
2024-08-13,65.10050964355469,197.71746826171875,18.1200008392334,19.96000008583069,-0.018332156949727556
2024-08-14,65.21463012695312,198.5347137451172,16.190000534057617,20.045500135421754,-0.00422592314970961
2024-08-15,65.28119659423828,208.57814025878906,15.229999542236328,20.01050009727478,-0.09877963382954785
2024-08-16,65.78518676757812,204.70846557617188,14.800000190734863,19.92450008392334,0.04386836716705219
2024-08-19,65.59500122070312,207.70179748535156,14.649999618530273,19.91150007247925,-0.026432077711132325
2024-08-20,65.97537231445312,202.99520874023438,15.880000114440918,19.969500064849854,0.10041609256950287
2024-08-21,66.15604400634766,205.90972900390625,16.270000457763672,19.88100004196167,0.10533648264722661
2024-08-22,65.9278335571289,197.50445556640625,17.549999237060547,19.835500049591065,0.14987326874575005
2024-08-23,66.3652572631836,199.94119262695312,15.859999656677246,19.809000062942506,0.21141751804352318
2024-08-26,67.36371612548828,193.58792114257812,16.149999618530273,19.786500024795533,0.47991244009000494
2024-08-27,67.99134063720703,193.13409423828125,15.430000305175781,19.67350001335144,0.6106560882522055
2024-08-28,68.22906494140625,190.2928924560547,17.110000610351562,19.71100001335144,0.6888558250903484
2024-08-29,68.51435089111328,190.3816375732422,15.649999618530273,19.56399998664856,0.7451154640777942
2024-08-30,68.91373443603516,194.60403442382812,15.0,19.144500017166138,0.7798463327107268
2024-09-03,69.42723083496094,180.9010467529297,20.719999313354492,18.25199999809265,1.0300467610190667
2024-09-04,68.99931335449219,179.9243927001953,21.31999969482422,17.932500028610228,0.9547222841682804
2024-09-05,67.67753601074219,177.81320190429688,19.899999618530273,17.534999990463255,0.7123264748085931
2024-09-06,67.64900207519531,172.3971405029297,22.3799991607666,17.46449990272522,0.7647925361333109
2024-09-09,68.32416534423828,175.159423828125,19.450000762939453,17.41849989891052,0.8705170484926923
2024-09-10,68.03888702392578,175.65269470214844,19.079999923706055,17.336999940872193,0.8080059448463635
2024-09-11,67.59196472167969,183.43646240234375,17.690000534057617,17.315499925613402,0.6347509330229161
2024-09-12,67.7345962524414,180.7432098388672,17.06999969482422,17.359499883651733,0.6922906310900651
2024-09-13,68.37129974365234,185.9324188232422,16.559999465942383,17.425999879837036,0.7642280535877487
2024-09-16,69.03192901611328,185.0543975830078,17.139999389648438,17.542999839782716,0.9061480988315618
2024-09-17,68.74468994140625,186.05075073242188,17.610000610351562,17.690999889373778,0.8378388168575595
2024-09-18,68.69683074951172,183.63375854492188,18.229999542236328,17.80849986076355,0.8542082205464213
2024-09-19,67.61490631103516,194.0614471435547,16.329999923706055,17.81149983406067,0.5252003307136363
2024-09-20,68.59149932861328,189.57272338867188,16.149999618530273,17.741499853134155,0.7692780271180091
2024-09-23,68.67767333984375,191.42738342285156,15.890000343322754,17.742999887466432,0.7666340427597867
2024-09-24,68.29469299316406,194.13050842285156,15.390000343322754,17.704999923706055,0.6607871733337336
2024-09-25,68.40959167480469,194.6533660888672,15.40999984741211,17.70399990081787,0.6782122811228862
2024-09-26,68.3617172241211,206.7877655029297,15.369999885559082,17.616999864578247,0.5382431012286587
2024-09-27,68.73512268066406,202.16090393066406,16.959999084472656,17.682499837875366,0.6628377742124147
2024-09-30,68.8021469116211,199.32952880859375,16.729999542236328,17.768999814987183,0.706698640529794
2024-10-01,68.65853118896484,194.5448455810547,19.260000228881836,17.69599986076355,0.7293021301375238
2024-10-02,67.98831176757812,198.441650390625,18.899999618530273,17.574999856948853,0.5530259638579189
2024-10-03,67.5191650390625,196.9026641845703,20.489999771118164,17.604499864578248,0.47547462493110326
2024-10-04,67.18405151367188,199.25064086914062,19.209999084472656,17.44599986076355,0.3830428777846318
2024-10-07,66.07342529296875,197.43539428710938,22.639999389648438,17.605499792099,0.17981314890515632
2024-10-08,66.2361831665039,198.17532348632812,21.420000076293945,17.722499799728393,0.20450410085914486
2024-10-09,66.60958099365234,202.29901123046875,20.860000610351562,17.88099980354309,0.23508412493740286
2024-10-10,66.30320739746094,201.21383666992188,20.93000030517578,18.07399983406067,0.1853007540618756
2024-10-11,66.60958099365234,202.29901123046875,20.459999084472656,18.268999814987183,0.23508412493740286
2024-10-14,67.3468246459961,211.01011657714844,19.700000762939453,18.396999883651734,0.28934638676739616
2024-10-15,67.3468246459961,188.44805908203125,20.639999389648438,18.548499822616577,0.531745956926862
2024-10-16,67.56703186035156,182.10462951660156,19.579999923706055,18.615999841690062,0.6440595248107613
2024-10-17,66.92555236816406,180.77281188964844,19.110000610351562,18.75499987602234,0.5297217062563802
2024-10-18,67.44257354736328,183.85079956054688,18.030000686645508,18.8489999294281,0.6003395546812399
2024-10-21,66.49469757080078,181.9763946533203,18.3700008392334,18.97299995422363,0.43038438993060285
2024-10-22,66.49469757080078,180.53604125976562,18.200000762939453,19.11349997520447,0.44585908870534613
2024-10-23,65.11598205566406,180.24009704589844,19.239999771118164,19.30499997138977,0.1725420984735895
2024-10-24,64.4361801147461,181.27593994140625,19.079999923706055,19.49049997329712,0.025081456703567543
2024-10-25,64.07234954833984,184.00865173339844,20.329999923706055,19.65900001525879,-0.0772428630951634
2024-10-28,63.83298873901367,182.84454345703125,19.799999237060547,19.8125,-0.11273901781611376
2024-10-29,62.770225524902344,187.56016540527344,19.34000015258789,19.816499996185303,-0.3765355644224558
2024-10-30,63.114898681640625,182.8050994873047,20.350000381469727,19.889000034332277,-0.25632566583646954
2024-10-31,62.53085708618164,179.13514709472656,23.15999984741211,20.022500038146973,-0.33402434102199435
2024-11-01,62.24363708496094,180.91091918945312,21.8799991607666,20.15600004196167,-0.4107036271401751
2024-11-04,62.33937454223633,179.37193298339844,21.979999542236328,20.123000049591063,-0.37496944031497814
2024-11-05,62.58831787109375,183.96917724609375,20.489999771118164,20.076500034332277,-0.3744360663635311
2024-11-06,60.98937225341797,184.99520874023438,16.270000457763672,19.84700002670288,-0.7061223113872195
2024-11-07,60.951080322265625,191.4767303466797,15.199999809265137,19.56050000190735,-0.7834370295369648
2024-11-08,61.20001220703125,189.4444580078125,14.9399995803833,19.28450002670288,-0.7116805327217439
2024-11-11,60.663841247558594,186.0211944580078,14.970000267028809,19.048000001907347,-0.782429267624919
2024-11-12,60.510650634765625,184.09744262695312,14.710000038146973,18.751500034332274,-0.7924829254145033
2024-11-13,60.319156646728516,180.32887268066406,14.020000457763672,18.473500061035157,-0.7903980505399804
2024-11-14,59.8883056640625,183.49566650390625,14.3100004196167,18.233500051498414,-0.910826717092067
2024-11-15,59.1127815246582,166.6061553955078,16.139999389648438,18.13899998664856,-0.8848998047547809
2024-11-18,59.2276725769043,168.43124389648438,15.579999923706055,17.99949994087219,-0.8814669809470103
2024-11-19,59.92660903930664,167.0303497314453,16.350000381469727,17.906999921798707,-0.7262469838223281
2024-11-20,60.30958938598633,168.19448852539062,17.15999984741211,17.802999925613403,-0.6619487666656214
2024-11-21,61.046817779541016,173.79141235351562,16.8700008392334,17.692499971389772,-0.5742317891212674
2024-11-22,61.20001220703125,172.93109130859375,15.239999771118164,17.437999963760376,-0.5342661727662054
2024-11-25,61.640438079833984,172.6047821044922,14.600000381469727,17.178000020980836,-0.44243455922768954
2024-11-26,61.80320739746094,171.2698211669922,14.100000381469727,16.916000032424925,-0.39544935246439855
2024-11-27,61.68830871582031,169.41078186035156,14.100000381469727,16.603500032424925,-0.3985189496618173
2024-11-29,61.81855010986328,172.76300048828125,13.510000228881836,16.121000051498413,-0.4084146694932116
2024-12-02,61.403724670410156,181.22760009765625,13.34000015258789,15.694000101089477,-0.582547410496345
2024-12-03,61.2783088684082,181.1188201904297,13.300000190734863,15.260000133514405,-0.606530409328651
2024-12-04,60.0145378112793,179.14111328125,13.449999809265137,14.908000135421753,-0.8387273714713411
2024-12-05,60.69948196411133,170.1128387451172,13.539999961853027,14.77150011062622,-0.6043673336290947
2024-12-06,60.32324981689453,171.0918426513672,12.770000457763672,14.650000143051148,-0.6903374668207918
2024-12-09,60.390769958496094,169.9447479248047,14.1899995803833,14.612500143051147,-0.6644725202833621
2024-12-10,60.68983459472656,166.29586791992188,14.180000305175781,14.573000144958495,-0.5652937588332467
2024-12-11,60.42936706542969,169.222900390625,13.579999923706055,14.51650013923645,-0.6489767066531538
2024-12-12,61.587013244628906,167.19573974609375,13.920000076293945,14.511500120162964,-0.3950356901682989
2024-12-13,60.89242172241211,167.46273803710938,13.8100004196167,14.486500120162964,-0.5372021082548997
2024-12-16,60.3425407409668,167.52207946777344,14.6899995803833,14.414000129699707,-0.6481163398923802
2024-12-17,61.16254425048828,168.44168090820312,15.869999885559082,14.428500127792358,-0.49354744140239043
2024-12-18,60.63195037841797,163.606201171875,27.6200008392334,14.992000150680543,-0.5480053095792786
2024-12-19,60.246070861816406,159.64088439941406,24.09000015258789,15.338500165939331,-0.5827899796878703
2024-12-20,60.3425407409668,161.76690673828125,18.360000610351562,15.41300015449524,-0.5862845944443283
2024-12-23,60.17853927612305,165.5937957763672,16.780000686645508,15.490000200271606,-0.6602893869619393
2024-12-24,60.62230682373047,166.49362182617188,14.270000457763672,15.473500204086303,-0.5809608195707945
2024-12-26,60.36183547973633,165.6827850341797,14.729999542236328,15.505000162124634,-0.6244860538369091
2024-12-27,60.246070861816406,164.97080993652344,15.949999809265137,15.597500133514405,-0.6400530045452841
2024-12-30,59.84089279174805,161.81634521484375,17.399999618530273,15.792000102996827,-0.6874194678551403
2024-12-31,60.06277084350586,160.81761169433594,17.350000381469727,15.992500114440919,-0.6321925339348873
2025-01-02,59.65760040283203,162.04379272460938,17.93000030517578,16.224000120162962,-0.7266217319483973
2025-01-03,59.57077407836914,168.16481018066406,16.1299991607666,16.358000087738038,-0.8097967090969279
2025-01-06,58.66394805908203,175.5021209716797,16.040000915527344,16.483000135421754,-1.0704871938847282
2025-01-07,58.69288635253906,175.83834838867188,17.81999969482422,16.73550009727478,-1.068296041907382
2025-01-08,59.53218460083008,175.01759338378906,17.700000762939453,16.911000156402586,-0.8911598156420797
2025-01-10,58.914772033691406,169.73707580566406,19.540000915527344,17.179000186920167,-0.9582475210475252
2025-01-13,59.474308013916016,168.95590209960938,19.190000534057617,17.459500217437743,-0.8376418771522248
2025-01-14,59.85054016113281,171.7147979736328,18.709999084472656,17.69900016784668,-0.7918305504095198
2025-01-15,59.590065002441406,176.39210510253906,16.1200008392334,17.814500188827516,-0.8943194225532299
2025-01-16,60.05312728881836,184.4018096923828,16.600000381469727,17.910000228881835,-0.8875076373675991
2025-01-17,60.49689483642578,189.90975952148438,15.970000267028809,17.915000247955323,-0.8576872863075632
2025-01-21,60.217124938964844,190.72061157226562,15.0600004196167,17.287000226974488,-0.92250568639204
2025-01-22,59.59971237182617,193.3311767578125,15.100000381469727,16.837500238418578,-1.07437267535444
2025-01-23,59.35853958129883,188.57479858398438,15.020000457763672,16.670500230789184,-1.0716380111934911
2025-01-24,59.73477554321289,184.66880798339844,14.850000381469727,16.574000215530397,-0.954220498823739
2025-01-27,61.61595153808594,172.62454223632812,17.899999618530273,16.755500173568727,-0.4475575451507955
2025-01-28,60.159244537353516,170.92372131347656,16.40999984741211,16.839500188827515,-0.7214219034438928
2025-01-29,60.61266326904297,173.32662963867188,16.559999465942383,16.870000171661378,-0.6563064631475188
2025-01-30,61.78960418701172,179.69485473632812,15.84000015258789,16.792000198364256,-0.48869330940926525
2025-01-31,61.23971939086914,178.34014892578125,16.43000030517578,16.74600019454956,-0.5844162322305
2025-02-03,61.11430358886719,176.8074188232422,18.6200008392334,16.780500221252442,-0.5931007630331525
2025-02-04,60.45830535888672,176.57009887695312,17.209999084472656,16.834500217437743,-0.7221091980968604
2025-02-05,60.89242172241211,178.6565704345703,15.770000457763672,16.821000194549562,-0.6574650834808451
2025-02-06,61.12395477294922,180.76283264160156,15.5,16.70500020980835,-0.6336609602935206
2025-02-07,61.587013244628906,177.9940185546875,16.540000915527344,16.647000217437743,-0.5110489634361145
2025-02-10,62.2719612121582,181.61326599121094,15.8100004196167,16.46050019264221,-0.41256911426465953
2025-02-11,65.21431732177734,181.15838623046875,16.020000457763672,16.302000188827513,0.1823970813816049
2025-02-12,66.28514099121094,178.87411499023438,15.890000343322754,16.16100025177002,0.42168846504963287
2025-02-13,67.0472640991211,182.21644592285156,15.100000381469727,16.110000228881837,0.5386206185434936
2025-02-14,66.43950653076172,167.31439208984375,14.770000457763672,16.018500232696532,0.5768399145167735
2025-02-18,66.61315155029297,170.0832061767578,15.350000381469727,15.98750023841858,0.5819165511249499
2025-02-19,67.59715270996094,172.12025451660156,15.270000457763672,15.998000240325927,0.7573691042775519
2025-02-20,67.5682144165039,174.44940185546875,15.65999984741211,16.026000213623046,0.7265420136109264
2025-02-21,68.83197784423828,170.45510864257812,18.209999084472656,16.185500144958496,1.0228987157003118
2025-02-24,68.09879302978516,167.0753631591797,18.979999542236328,16.392000102996825,0.9121720046535998
2025-02-25,68.96703338623047,164.07223510742188,19.43000030517578,16.4685001373291,1.1185591902960605
2025-02-26,68.30138397216797,167.01588439941406,19.100000381469727,16.603000164031982,0.9534399225657145
2025-02-27,68.3689193725586,155.2511444091797,21.1299991607666,16.831500148773195,1.0933805331086448
2025-02-28,68.69691467285156,156.66847229003906,19.6299991607666,17.021000099182128,1.1439315106403525
2025-03-03,69.76774597167969,150.78114318847656,22.780000686645508,17.338500118255617,1.4219345321130288
2025-03-04,67.7129135131836,151.5145721435547,23.510000228881836,17.583000087738036,1.001965422024238
2025-03-05,67.60680389404297,153.94285583496094,21.93000030517578,17.819000148773192,0.9545968054648816
2025-03-06,67.973388671875,150.1963653564453,24.8700008392334,18.27400016784668,1.068365188413727
2025-03-07,68.90914916992188,154.29965209960938,23.3700008392334,18.66750020980835,1.2119442392158282
2025-03-10,68.92845153808594,148.66012573242188,27.860000610351562,19.23350019454956,1.2764045385997276
2025-03-11,68.53292846679688,145.68670654296875,26.920000076293945,19.78900017738342,1.2290292555311615
2025-03-12,67.47174072265625,147.73834228515625,24.229999542236328,20.199500131607056,0.9941696844075959
2025-03-13,67.16304016113281,148.62045288085938,24.65999984741211,20.638000106811525,0.9227837628146559
2025-03-14,67.21162414550781,154.27984619140625,21.770000457763672,20.97150011062622,0.8717243872318945
2025-03-17,68.14458465576172,154.0815887451172,20.510000228881836,21.25850009918213,1.0609563331057157
2025-03-18,67.42542266845703,152.14891052246094,21.700000762939453,21.576000118255614,0.937495020023461
2025-03-19,67.3282470703125,153.09048461914062,19.899999618530273,21.807500076293945,0.9078908248369274
2025-03-20,67.74613189697266,153.0111846923828,19.799999237060547,22.014500045776366,0.9925481221700764
2025-03-21,66.73542785644531,150.77120971679688,19.280000686645508,22.06800012588501,0.8139205799318935
